TOKEN_ID,TOKEN_NAME,Background,Doges,Face Acc,Glasses,Shirts,Torso Acc,Hats,Backpacks,Pet,Left Ear,Right Ear,plants,Head Acc,Unique Doge,NUM_TRAITS,RARITY_SCORE,Rank
8975,DogeX#8975,3726.692307692308,119.28238636363636,17994.6,94.60883280757099,3332.333333333333,17.272368258669626,2168.024096385542,130.09935963643875,7.778037123485606,1199.64,5452.90909090909,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,48431.98406787873,11
9839,DogeX#9839,3726.692307692308,124.46857707509884,5998.199999999999,280.2897196261682,526.1578947368421,17.272368258669626,948.5105421686748,160.4818448209963,7.778037123485606,1199.64,19085.181818181816,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,43930.78403171938,12
1298,DogeX#1298,2549.842105263158,122.05639534883721,321.33214285714286,101.66440677966102,1428.142857142857,17.272368258669626,1686.2409638554218,623.2666996536369,7.778037123485606,1384.2,19085.181818181816,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,39183.0887165,13
9899,DogeX#9899,2849.8235294117653,118.38552631578948,155.12586206896555,94.90822784810126,769.0,17.272368258669626,1686.2409638554218,5360.093617021276,7.778037123485606,1104.9315789473685,12723.454545454544,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,36129.27430114772,14
7096,DogeX#7096,2849.8235294117653,123.97854330708661,163.5872727272727,94.60883280757099,526.1578947368421,17.272368258669626,1897.0210843373495,4466.744680851063,7.778037123485606,1134.7945945945946,12723.454545454544,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,35861.33230564556,15
6493,DogeX#6493,2106.3913043478265,124.96249999999999,8997.3,389.4935064935065,3332.333333333333,17.272368258669626,2529.3614457831322,132.6755845797346,7.778037123485606,1067.4762711864405,1413.7171717171718,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,34307.505778191946,16
6662,DogeX#6662,2549.842105263158,120.19293893129773,321.33214285714286,85.93409742120345,526.1578947368421,17.272368258669626,1686.2409638554218,132.6755845797346,7.778037123485606,1199.64,12723.454545454544,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,33559.26493385015,17
6363,DogeX#6363,2849.8235294117653,134.0023404255319,514.1314285714285,93.42990654205609,1110.7777777777778,17.272368258669626,2168.024096385542,623.2666996536369,7.778037123485606,1114.7097345132745,12723.454545454544,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,33212.78138615303,18
1361,DogeX#1361,2106.3913043478265,123.00996093750001,428.4428571428572,365.7439024390244,1110.7777777777778,17.272368258669626,2168.024096385542,765.7276595744681,7.778037123485606,1104.9315789473685,12723.454545454544,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,32777.66501042438,19
5799,DogeX#5799,2106.3913043478265,124.46857707509884,4498.65,94.60883280757099,3332.333333333333,17.272368258669626,3035.233734939759,5360.093617021276,7.778037123485606,1041.009917355372,1192.8238636363635,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,32052.92363074109,20
7476,DogeX#7476,2549.842105263158,120.19293893129773,8997.3,101.66440677966102,769.0,17.272368258669626,2168.024096385542,120.7228292121909,7.778037123485606,1104.9315789473685,954.2590909090908,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,31099.73170717911,21
1681,DogeX#1681,2106.3913043478265,124.46857707509884,70.29140625,93.721875,1249.625,17.272368258669626,948.5105421686748,136.0429852035857,7.778037123485606,1199.64,12723.454545454544,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,30533.3075629172,22
9869,DogeX#9869,2549.842105263158,119.73593155893538,76.5727659574468,88.46902654867256,2499.25,17.272368258669626,948.5105421686748,4466.744680851063,7.778037123485606,1384.2,6361.727272727272,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,29762.362775299713,23
5680,DogeX#5680,3726.692307692308,122.05639534883721,73.7483606557377,394.61842105263156,526.1578947368421,17.272368258669626,1167.3975903614457,160.4818448209963,7.778037123485606,1114.7097345132745,9542.590909090908,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,28709.614785690454,24
3439,DogeX#3439,2106.3913043478265,121.58513513513513,76.5727659574468,389.4935064935065,1249.625,17.272368258669626,3035.233734939759,139.58577127659572,7.778037123485606,1104.9315789473685,9542.590909090908,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,28480.854366939355,25
6084,DogeX#6084,2849.8235294117653,125.96220000000001,185.51134020618554,394.61842105263156,94.31132075471699,17.272368258669626,1897.0210843373495,136.0429852035857,7.778037123485606,1134.7945945945946,9542.590909090908,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,28241.83771206921,26
1244,DogeX#1244,2849.8235294117653,125.96220000000001,4498.65,88.73076923076924,769.0,17.272368258669626,3035.233734939759,120.7228292121909,7.778037123485606,1114.7097345132745,778.9870129870129,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,27595.614471045577,27
7956,DogeX#7956,2106.3913043478265,131.21062500000002,321.33214285714286,101.66440677966102,1249.625,17.272368258669626,2168.024096385542,136.0429852035857,7.778037123485606,1114.7097345132745,9542.590909090908,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,27586.435864928746,28
1104,DogeX#1104,2549.842105263158,124.46857707509884,4498.65,96.125,94.31132075471699,17.272368258669626,1897.0210843373495,4466.744680851063,7.778037123485606,1114.7097345132745,778.9870129870129,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,27502.020843199145,29
2001,DogeX#2001,3726.692307692308,134.0023404255319,428.4428571428572,309.1855670103093,1999.3999999999999,17.272368258669626,948.5105421686748,155.81667491340923,7.778037123485606,1134.7945945945946,6361.727272727272,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,27079.73348409243,30
9433,DogeX#9433,3726.692307692308,134.0023404255319,321.33214285714286,84.72033898305085,1428.142857142857,17.272368258669626,1686.2409638554218,135.3558994197292,7.778037123485606,1067.4762711864405,6361.727272727272,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,26826.851721707226,31
4716,DogeX#4716,2849.8235294117653,123.00996093750001,4498.65,94.90822784810126,1428.142857142857,17.272368258669626,948.5105421686748,4466.744680851063,7.778037123485606,114.09619565217392,930.9844789356983,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,26722.180923172324,32
2081,DogeX#2081,3726.692307692308,116.63166666666667,76.5727659574468,90.3343373493976,769.0,17.272368258669626,2529.3614457831322,765.7276595744681,7.778037123485606,1199.64,6361.727272727272,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,26350.532116501498,33
7285,DogeX#7285,2549.842105263158,124.96249999999999,499.85,93.13975155279505,1428.142857142857,17.272368258669626,2168.024096385542,132.6755845797346,7.778037123485606,1104.9315789473685,6361.727272727272,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,26344.4570740162,34
6257,DogeX#6257,2106.3913043478265,122.05639534883721,179.946,94.90822784810126,1428.142857142857,17.272368258669626,3035.233734939759,5360.093617021276,7.778037123485606,1041.009917355372,1090.581818181818,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,26339.52519960332,35
1537,DogeX#1537,2549.842105263158,124.96249999999999,69.21000000000001,280.2897196261682,526.1578947368421,17.272368258669626,948.5105421686748,4466.744680851063,7.778037123485606,1199.64,5452.90909090909,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,26333.1111943058,36
146,DogeX#146,2549.842105263158,123.97854330708661,151.21512605042017,88.73076923076924,1110.7777777777778,17.272368258669626,1167.3975903614457,139.58577127659572,7.778037123485606,1067.4762711864405,5452.90909090909,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,26065.70770611359,37
9630,DogeX#9630,2106.3913043478265,134.57500000000002,5998.199999999999,389.4935064935065,1110.7777777777778,17.272368258669626,2168.024096385542,130.09935963643875,7.778037123485606,1041.009917355372,954.2590909090908,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,25913.991380323023,38
4982,DogeX#4982,2549.842105263158,126.46807228915665,399.88,96.125,1110.7777777777778,17.272368258669626,2168.024096385542,136.0429852035857,7.778037123485606,1041.009917355372,6361.727272727272,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,25871.058554419338,39
9937,DogeX#9937,2106.3913043478265,125.96220000000001,171.37714285714287,352.8352941176471,1249.625,17.272368258669626,1167.3975903614457,837.5146276595744,7.778037123485606,114.09619565217392,5452.90909090909,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,25791.903106655707,40
7284,DogeX#7284,2691.5000000000005,123.97854330708661,68.16136363636363,98.00980392156863,3332.333333333333,17.272368258669626,3035.233734939759,139.58577127659572,7.778037123485606,1114.7097345132745,954.2590909090908,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,25771.56603658788,41
1184,DogeX#1184,2549.842105263158,123.97854330708661,141.68976377952754,93.721875,1110.7777777777778,17.272368258669626,1897.0210843373495,5360.093617021276,7.778037123485606,1384.2,1122.6577540106953,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,25665.143847914347,42
76,DogeX#76,2549.842105263158,130.1262396694215,428.4428571428572,309.1855670103093,1110.7777777777778,17.272368258669626,2168.024096385542,837.5146276595744,7.778037123485606,1041.009917355372,5452.90909090909,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,25295.142729397594,43
1160,DogeX#1160,2549.842105263158,120.19293893129773,5998.199999999999,88.46902654867256,1428.142857142857,17.272368258669626,2168.024096385542,120.7228292121909,7.778037123485606,114.09619565217392,778.9870129870129,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,25247.838389540375,44
1793,DogeX#1793,2691.5000000000005,125.96220000000001,185.51134020618554,88.73076923076924,526.1578947368421,17.272368258669626,2168.024096385542,5360.093617021276,7.778037123485606,1067.4762711864405,954.2590909090908,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,25048.876607093618,45
4874,DogeX#4874,2106.3913043478265,121.11750000000002,151.21512605042017,85.93409742120345,526.1578947368421,17.272368258669626,1897.0210843373495,5360.093617021276,7.778037123485606,1067.4762711864405,1468.090909090909,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,24664.65913160974,46
7290,DogeX#7290,2849.8235294117653,122.05639534883721,499.85,340.8068181818182,94.31132075471699,17.272368258669626,2168.024096385542,5360.093617021276,7.778037123485606,1104.9315789473685,795.215909090909,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,24602.42371536672,47
5845,DogeX#5845,2106.3913043478265,119.73593155893538,499.85,309.1855670103093,1110.7777777777778,17.272368258669626,3035.233734939759,4466.744680851063,7.778037123485606,1384.2,812.1353965183752,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,24559.09905375485,48
2593,DogeX#2593,2691.5000000000005,116.20129151291512,514.1314285714285,90.3343373493976,769.0,17.272368258669626,2168.024096385542,132.6755845797346,7.778037123485606,1134.7945945945946,5452.90909090909,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,24336.880874127193,49
7277,DogeX#7277,2691.5000000000005,134.0023404255319,428.4428571428572,96.125,526.1578947368421,17.272368258669626,948.5105421686748,5360.093617021276,7.778037123485606,1384.2,795.215909090909,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,24245.409488003566,50
9828,DogeX#9828,2106.3913043478265,122.05639534883721,71.9784,352.8352941176471,769.0,17.272368258669626,948.5105421686748,5360.093617021276,7.778037123485606,1384.2,1192.8238636363635,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,24189.0507440581,51
4769,DogeX#4769,2106.3913043478265,123.00996093750001,83.30833333333334,352.8352941176471,769.0,17.272368258669626,2168.024096385542,5360.093617021276,7.778037123485606,1134.7945945945946,795.215909090909,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,24159.983560053122,52
6812,DogeX#6812,2691.5000000000005,116.20129151291512,438.8926829268292,88.73076923076924,1110.7777777777778,17.272368258669626,1897.0210843373495,765.7276595744681,7.778037123485606,1384.2,1413.7171717171718,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,24120.56309782809,53
7326,DogeX#7326,2849.8235294117653,118.38552631578948,71.9784,93.721875,526.1578947368421,17.272368258669626,1167.3975903614457,837.5146276595744,7.778037123485606,1384.2,5452.90909090909,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,23769.398984618994,54
9170,DogeX#9170,2549.842105263158,123.97854330708661,68.16136363636363,394.61842105263156,1999.3999999999999,17.272368258669626,2168.024096385542,120.7228292121909,7.778037123485606,1067.4762711864405,954.2590909090908,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,23660.27738170331,55
210,DogeX#210,2549.842105263158,116.63166666666667,76.5727659574468,365.7439024390244,1110.7777777777778,17.272368258669626,2168.024096385542,623.2666996536369,7.778037123485606,1199.64,1192.8238636363635,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,23617.117538530423,56
8365,DogeX#8365,2106.3913043478265,116.63166666666667,438.8926829268292,357.03571428571433,769.0,17.272368258669626,2529.3614457831322,623.2666996536369,7.778037123485606,1041.009917355372,1060.2878787878788,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,23255.67197055786,57
1729,DogeX#1729,2691.5000000000005,124.46857707509884,486.3405405405405,365.7439024390244,1110.7777777777778,17.272368258669626,948.5105421686748,837.5146276595744,7.778037123485606,1041.009917355372,795.215909090909,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,22614.87645485778,58
2622,DogeX#2622,3726.692307692308,118.8322641509434,152.4966101694915,101.66440677966102,94.31132075471699,17.272368258669626,1686.2409638554218,136.0429852035857,7.778037123485606,1104.9315789473685,1272.3454545454545,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,22607.352552849756,59
4380,DogeX#4380,3726.692307692308,131.21062500000002,155.12586206896555,96.125,526.1578947368421,17.272368258669626,948.5105421686748,155.81667491340923,7.778037123485606,1067.4762711864405,1192.8238636363635,23.07507144427347,13995.800000000001,11.466014910292472,158.40316901408454,22213.73370215381,60
3311,DogeX#3311,2691.5000000000005,119.73593155893538,428.4428571428572,280.2897196261682,2499.25,17.272368258669626,2529.3614457831322,136.0429852035857,7.778037123485606,1104.9315789473685,1122.6577540106953,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,22179.522722497233,61
2588,DogeX#2588,2849.8235294117653,126.97802419354838,321.33214285714286,357.03571428571433,526.1578947368421,17.272368258669626,3035.233734939759,623.2666996536369,7.778037123485606,1134.7945945945946,930.9844789356983,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,21786.768141026172,62
4644,DogeX#4644,3726.692307692308,122.53132295719846,71.9784,94.60883280757099,1999.3999999999999,17.272368258669626,1167.3975903614457,623.2666996536369,7.778037123485606,1067.4762711864405,954.2590909090908,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,21708.771842985163,63
4679,DogeX#4679,3726.692307692308,116.20129151291512,580.4709677419354,357.03571428571433,1110.7777777777778,17.272368258669626,2529.3614457831322,139.58577127659572,7.778037123485606,114.09619565217392,930.9844789356983,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,21486.367278075722,64
3245,DogeX#3245,2849.8235294117653,121.58513513513513,171.37714285714287,93.42990654205609,1999.3999999999999,17.272368258669626,2529.3614457831322,136.0429852035857,7.778037123485606,1384.2,1413.7171717171718,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,21413.781977400795,65
4428,DogeX#4428,3726.692307692308,111.6686170212766,499.85,94.60883280757099,769.0,17.272368258669626,2168.024096385542,623.2666996536369,7.778037123485606,1067.4762711864405,812.1353965183752,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,21140.03267148964,66
1548,DogeX#1548,2849.8235294117653,123.00996093750001,69.21000000000001,96.43408360128618,3332.333333333333,17.272368258669626,948.5105421686748,120.7228292121909,7.778037123485606,1384.2,930.9844789356983,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,21122.53920782494,67
7541,DogeX#7541,2691.5000000000005,123.97854330708661,71.9784,88.73076923076924,2499.25,17.272368258669626,1167.3975903614457,837.5146276595744,7.778037123485606,1384.2,930.9844789356983,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,21062.844859719065,68
1582,DogeX#1582,3726.692307692308,121.58513513513513,438.8926829268292,93.721875,526.1578947368421,17.272368258669626,2168.024096385542,132.6755845797346,7.778037123485606,1134.7945945945946,1272.3454545454545,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,20882.200075820932,69
2783,DogeX#2783,2849.8235294117653,121.58513513513513,514.1314285714285,280.2897196261682,1110.7777777777778,17.272368258669626,2168.024096385542,765.7276595744681,7.778037123485606,1041.009917355372,1192.8238636363635,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,20759.03778822483,70
9149,DogeX#9149,2106.3913043478265,122.05639534883721,163.5872727272727,88.46902654867256,1249.625,17.272368258669626,2168.024096385542,837.5146276595744,7.778037123485606,1134.7945945945946,954.2590909090908,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,20705.88273593888,71
7041,DogeX#7041,2106.3913043478265,125.96220000000001,179.946,88.73076923076924,3332.333333333333,17.272368258669626,1167.3975903614457,132.6755845797346,7.778037123485606,1134.7945945945946,1031.6314496314494,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,20567.17327630364,72
426,DogeX#426,2849.8235294117653,111.6686170212766,399.88,309.1855670103093,769.0,17.272368258669626,3035.233734939759,139.58577127659572,7.778037123485606,1134.7945945945946,1060.2878787878788,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,20524.304353792984,73
1574,DogeX#1574,2691.5000000000005,134.0023404255319,141.68976377952754,309.1855670103093,1249.625,17.272368258669626,2168.024096385542,136.0429852035857,7.778037123485606,1134.7945945945946,1122.6577540106953,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,20354.832551634274,74
6984,DogeX#6984,2106.3913043478265,123.00996093750001,321.33214285714286,94.90822784810126,1110.7777777777778,17.272368258669626,2168.024096385542,160.4818448209963,7.778037123485606,1199.64,1122.6577540106953,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,20288.384436403056,75
7777,DogeX#7777,2549.842105263158,119.73593155893538,83.30833333333334,93.42990654205609,1428.142857142857,17.272368258669626,3035.233734939759,160.4818448209963,7.778037123485606,1114.7097345132745,954.2590909090908,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,20253.988199774263,76
5187,DogeX#5187,2849.8235294117653,119.73593155893538,83.30833333333334,96.125,526.1578947368421,17.272368258669626,3035.233734939759,139.58577127659572,7.778037123485606,1104.9315789473685,954.2590909090908,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,20176.47131533818,77
8540,DogeX#8540,2106.3913043478265,121.58513513513513,155.12586206896555,90.3343373493976,2499.25,17.272368258669626,1167.3975903614457,160.4818448209963,7.778037123485606,1114.7097345132745,795.215909090909,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,20091.65304510542,78
6911,DogeX#6911,2691.5000000000005,120.19293893129773,83.30833333333334,96.125,1999.3999999999999,17.272368258669626,1167.3975903614457,155.81667491340923,7.778037123485606,1067.4762711864405,795.215909090909,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,20057.594045234306,79
1951,DogeX#1951,2691.5000000000005,130.1262396694215,69.21000000000001,88.73076923076924,769.0,17.272368258669626,2168.024096385542,135.3558994197292,7.778037123485606,1041.009917355372,1031.6314496314494,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,20005.749699109758,80
3803,DogeX#3803,2849.8235294117653,117.94213483146069,163.5872727272727,94.90822784810126,94.31132075471699,17.272368258669626,1897.0210843373495,155.81667491340923,7.778037123485606,1114.7097345132745,1468.090909090909,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,19837.37221584573,81
4531,DogeX#4531,2691.5000000000005,116.20129151291512,514.1314285714285,101.66440677966102,769.0,17.272368258669626,1686.2409638554218,765.7276595744681,7.778037123485606,114.09619565217392,1031.6314496314494,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,19671.35472299499,82
8218,DogeX#8218,2549.842105263158,119.73593155893538,428.4428571428572,94.60883280757099,769.0,17.272368258669626,2168.024096385542,135.3558994197292,7.778037123485606,1104.9315789473685,829.7905138339921,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,19467.042265583645,83
3738,DogeX#3738,2549.842105263158,125.96220000000001,321.33214285714286,94.60883280757099,1249.625,17.272368258669626,948.5105421686748,155.81667491340923,7.778037123485606,1199.64,930.9844789356983,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,19457.48330436313,84
2252,DogeX#2252,2549.842105263158,119.73593155893538,69.21000000000001,93.42990654205609,526.1578947368421,17.272368258669626,2168.024096385542,139.58577127659572,7.778037123485606,1041.009917355372,829.7905138339921,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,19417.947464369965,85
1539,DogeX#1539,2691.5000000000005,124.96249999999999,499.85,90.3343373493976,526.1578947368421,17.272368258669626,1686.2409638554218,623.2666996536369,7.778037123485606,114.09619565217392,1122.6577540106953,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,19360.227672675643,86
7568,DogeX#7568,2691.5000000000005,119.28238636363636,83.30833333333334,85.93409742120345,1110.7777777777778,17.272368258669626,948.5105421686748,135.3558994197292,7.778037123485606,1104.9315789473685,1122.6577540106953,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,19283.41969685989,87
375,DogeX#375,2106.3913043478265,123.97854330708661,152.4966101694915,340.8068181818182,526.1578947368421,17.272368258669626,1897.0210843373495,120.7228292121909,7.778037123485606,1041.009917355372,1031.6314496314494,23.07507144427347,11663.166666666668,11.466014910292472,158.40316901408454,19221.3777786969,88
3852,DogeX#3852,2691.5000000000005,134.57500000000002,76.5727659574468,90.3343373493976,1110.7777777777778,17.272368258669626,1167.3975903614457,837.5146276595744,7.778037123485606,1067.4762711864405,1090.581818181818,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,18981.574849224708,89
1067,DogeX#1067,2691.5000000000005,123.97854330708661,73.7483606557377,394.61842105263156,526.1578947368421,17.272368258669626,1686.2409638554218,623.2666996536369,7.778037123485606,1041.009917355372,795.215909090909,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,18670.581370458443,90
5710,DogeX#5710,2549.842105263158,119.73593155893538,69.21000000000001,88.46902654867256,526.1578947368421,17.272368258669626,2168.024096385542,132.6755845797346,7.778037123485606,1104.9315789473685,954.2590909090908,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,18428.149969680147,91
1112,DogeX#1112,2691.5000000000005,125.96220000000001,69.21000000000001,88.73076923076924,1110.7777777777778,17.272368258669626,1167.3975903614457,160.4818448209963,7.778037123485606,1134.7945945945946,1122.6577540106953,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,18386.357191547086,92
3677,DogeX#3677,2849.8235294117653,116.63166666666667,83.30833333333334,309.1855670103093,1110.7777777777778,17.272368258669626,1167.3975903614457,120.7228292121909,7.778037123485606,114.09619565217392,1122.6577540106953,23.07507144427347,11049.315789473685,11.466014910292472,158.40316901408454,18261.911693660848,93
1153,DogeX#1153,3726.692307692308,116.20129151291512,146.29756097560977,96.125,94.31132075471699,17.272368258669626,948.5105421686748,139.58577127659572,7.778037123485606,1041.009917355372,1122.6577540106953,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,18146.236126497693,94
3578,DogeX#3578,2106.3913043478265,124.46857707509884,73.7483606557377,94.60883280757099,526.1578947368421,17.272368258669626,2168.024096385542,135.3558994197292,7.778037123485606,1104.9315789473685,795.215909090909,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,17843.747114217433,95
1934,DogeX#1934,2106.3913043478265,123.97854330708661,68.16136363636363,93.13975155279505,94.31132075471699,17.272368258669626,1686.2409638554218,623.2666996536369,7.778037123485606,1067.4762711864405,1192.8238636363635,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,17770.634742681457,96
780,DogeX#780,2849.8235294117653,123.97854330708661,70.29140625,389.4935064935065,94.31132075471699,17.272368258669626,2168.024096385542,130.09935963643875,7.778037123485606,114.09619565217392,778.9870129870129,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,17433.94963162905,97
5458,DogeX#5458,2106.3913043478265,122.05639534883721,73.7483606557377,101.66440677966102,94.31132075471699,17.272368258669626,948.5105421686748,623.2666996536369,7.778037123485606,1199.64,1413.7171717171718,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,17398.15086217707,98
7182,DogeX#7182,2691.5000000000005,122.05639534883721,146.29756097560977,94.90822784810126,94.31132075471699,17.272368258669626,1167.3975903614457,120.7228292121909,7.778037123485606,1067.4762711864405,954.2590909090908,23.07507144427347,10496.85,11.466014910292472,158.40316901408454,17173.77394734724,99
