TOKEN_ID,TOKEN_NAME,Tribe,Background,Clothing,Neckwear,Headwear,Eyewear,Mouthpiece,NUM_TRAITS,RARITY_SCORE,Rank
10632,UNKNOWN,3125.0,134.40860215053763,24.43991853360489,28.51711026615969,2.7870680044593086,33.296337402885676,2.492025518341308,12.1921482565228,3363.133210132511,36
7720,UNKNOWN,3125.0,134.40860215053763,3.1804929764113434,31.847133757961785,2.7870680044593086,37.3087924387514,2.492025518341308,11.676786548341896,3348.700901394805,37
10383,UNKNOWN,3125.0,134.40860215053763,24.793388429752067,3.040129712201054,2.7870680044593086,43.78922784994891,2.492025518341308,11.676786548341896,3347.987228213583,38
4188,UNKNOWN,3125.0,134.40860215053763,3.1804929764113434,28.51711026615969,2.7870680044593086,37.54693366708385,2.492025518341308,11.676786548341896,3345.6090191313356,39
4980,UNKNOWN,3125.0,134.40860215053763,25.917926565874733,3.040129712201054,2.7870680044593086,32.2026620867325,2.492025518341308,11.676786548341896,3337.525200586489,40
3226,UNKNOWN,3125.0,134.40860215053763,25.0,31.847133757961785,2.7870680044593086,2.7773148919624506,2.492025518341308,11.676786548341896,3335.9889308716047,41
407,UNKNOWN,3125.0,134.40860215053763,25.0,31.847133757961785,2.7870680044593086,2.7773148919624506,2.492025518341308,11.676786548341896,3335.9889308716047,42
9844,UNKNOWN,3125.0,134.40860215053763,25.0,30.80082135523614,2.7870680044593086,2.7773148919624506,2.492025518341308,11.676786548341896,3334.942618468879,43
1685,UNKNOWN,3125.0,134.40860215053763,26.43171806167401,27.932960893854748,2.7870680044593086,2.7773148919624506,2.492025518341308,11.676786548341896,3333.5064760691716,44
3819,UNKNOWN,3125.0,134.40860215053763,25.36997885835095,3.040129712201054,25.931368311867924,2.7773148919624506,2.492025518341308,11.676786548341896,3330.6962059916036,45
7051,UNKNOWN,3125.0,134.40860215053763,3.1804929764113434,29.411764705882348,2.7870680044593086,2.7773148919624506,2.492025518341308,30.15681544028951,3330.214083687884,46
10760,UNKNOWN,3125.0,134.40860215053763,22.55639097744361,3.040129712201054,27.930360301647887,2.7773148919624506,2.492025518341308,11.676786548341896,3329.8816101004763,47
2431,UNKNOWN,3125.0,134.40860215053763,3.1804929764113434,27.881040892193305,2.7870680044593086,2.7773148919624506,2.492025518341308,30.15681544028951,3328.6833598741946,48
3276,UNKNOWN,12.550200803212851,19.171779141104295,93.75,30.80082135523614,106.04453870625663,32.2026620867325,781.25,252.5252525252525,1328.2952546177949,49
4020,UNKNOWN,12.550200803212851,451.8072289156627,97.5609756097561,576.9230769230769,27.752081406105457,2.7773148919624506,98.4251968503937,29.797377830750893,1297.593453230921,50
1879,UNKNOWN,12.550200803212851,19.883351007423116,22.641509433962263,28.680688336520074,25.82866982350409,149.55134596211366,781.25,252.5252525252525,1292.9110178919884,51
10572,UNKNOWN,12.550200803212851,19.53125,24.793388429752067,3.040129712201054,521.7391304347826,519.0311418685121,95.78544061302684,29.797377830750893,1226.2680596922385,52
1012,UNKNOWN,12.550200803212851,19.53125,480.0,31.847133757961785,24.939728988278326,608.5192697768762,2.492025518341308,29.797377830750893,1209.6769866754214,53
8293,UNKNOWN,12.550200803212851,134.40860215053763,25.917926565874733,120.96774193548387,25.278058645096056,34.19972640218878,595.2380952380953,252.5252525252525,1201.0856042657417,54
9006,UNKNOWN,12.550200803212851,19.171779141104295,24.43991853360489,3.040129712201054,521.7391304347826,2.7773148919624506,595.2380952380953,12.1921482565228,1191.1487170114863,55
10584,UNKNOWN,12.550200803212851,19.23076923076923,22.5140712945591,31.847133757961785,25.676138308798357,36.01440576230492,781.25,252.5252525252525,1181.6079716828588,56
5392,UNKNOWN,12.550200803212851,451.8072289156627,3.1804929764113434,3.040129712201054,2.7870680044593086,2.7773148919624506,2.492025518341308,602.4096385542169,1081.044099376468,57
2533,UNKNOWN,12.550200803212851,451.8072289156627,3.1804929764113434,3.040129712201054,2.7870680044593086,2.7773148919624506,2.492025518341308,602.4096385542169,1081.044099376468,58
1799,UNKNOWN,12.550200803212851,451.8072289156627,3.1804929764113434,3.040129712201054,2.7870680044593086,2.7773148919624506,2.492025518341308,602.4096385542169,1081.044099376468,59
7553,UNKNOWN,12.550200803212851,451.8072289156627,3.1804929764113434,3.040129712201054,2.7870680044593086,2.7773148919624506,2.492025518341308,602.4096385542169,1081.044099376468,60
4303,UNKNOWN,12.550200803212851,19.23076923076923,22.55639097744361,31.847133757961785,483.09178743961354,149.55134596211366,94.33962264150944,252.5252525252525,1065.6925033378766,61
894,UNKNOWN,12.550200803212851,19.23076923076923,24.096385542168672,28.51711026615969,483.09178743961354,42.420814479638004,201.61290322580646,252.5252525252525,1064.0452235126209,62
9337,UNKNOWN,12.550200803212851,19.53125,23.809523809523807,576.9230769230769,27.930360301647887,35.364847341742305,95.78544061302684,252.5252525252525,1044.419952317483,63
1592,UNKNOWN,12.550200803212851,19.883351007423116,23.809523809523807,416.66666666666663,2.7870680044593086,519.0311418685121,2.492025518341308,12.1921482565228,1009.4121259346618,64
1749,UNKNOWN,12.550200803212851,134.40860215053763,24.144869215291752,31.57894736842105,2.7870680044593086,2.7773148919624506,781.25,12.1921482565228,1001.6891506904078,65
3019,UNKNOWN,12.550200803212851,19.171779141104295,22.641509433962263,31.847133757961785,22.76348736626451,43.78922784994891,595.2380952380953,252.5252525252525,1000.5266861158025,66
5192,UNKNOWN,12.550200803212851,18.815855494229805,24.144869215291752,27.932960893854748,100.33444816053512,2.7773148919624506,781.25,29.797377830750893,997.6030272898375,67
2798,UNKNOWN,12.550200803212851,19.23076923076923,94.48818897637796,27.881040892193305,27.930360301647887,2.7773148919624506,781.25,29.797377830750893,995.9052529269145,68
4696,UNKNOWN,12.550200803212851,18.815855494229805,96.0,27.881040892193305,25.278058645096056,2.7773148919624506,781.25,29.797377830750893,994.3498485574453,69
11816,UNKNOWN,12.550200803212851,19.883351007423116,3.1804929764113434,416.66666666666663,521.7391304347826,2.7773148919624506,2.492025518341308,11.676786548341896,990.9659688471421,70
4637,UNKNOWN,12.550200803212851,18.815855494229805,22.5140712945591,27.881040892193305,27.930360301647887,33.296337402885676,595.2380952380953,252.5252525252525,990.7512139520765,71
7673,UNKNOWN,12.550200803212851,19.39989653388515,22.641509433962263,29.469548133595282,25.278058645096056,32.2026620867325,595.2380952380953,252.5252525252525,989.305223399832,72
2077,UNKNOWN,12.550200803212851,451.8072289156627,480.0,3.040129712201054,24.939728988278326,2.7773148919624506,2.492025518341308,11.676786548341896,989.2834153780005,73
3972,UNKNOWN,12.550200803212851,19.53125,22.641509433962263,29.411764705882348,24.244383384515917,519.0311418685121,94.33962264150944,252.5252525252525,974.2751253628475,74
1181,UNKNOWN,12.550200803212851,19.171779141104295,23.809523809523807,27.881040892193305,22.76348736626451,519.0311418685121,95.78544061302684,252.5252525252525,973.5178670190902,75
2580,UNKNOWN,12.550200803212851,19.883351007423116,23.346303501945524,31.847133757961785,25.52539777078193,504.2016806722688,95.78544061302684,252.5252525252525,965.6647606518734,76
4302,UNKNOWN,12.550200803212851,134.40860215053763,25.36997885835095,3.040129712201054,521.7391304347826,2.7773148919624506,247.52475247524754,12.1921482565228,959.6022575828179,77
290,UNKNOWN,12.550200803212851,19.23076923076923,94.48818897637796,30.80082135523614,2.7870680044593086,2.7773148919624506,781.25,12.1921482565228,956.0765115185408,78
9818,UNKNOWN,12.550200803212851,19.39989653388515,23.809523809523807,31.847133757961785,372.6708074534161,35.364847341742305,201.61290322580646,252.5252525252525,949.780565450801,79
11765,UNKNOWN,12.550200803212851,19.171779141104295,3.1804929764113434,33.03964757709251,25.52539777078193,36.01440576230492,781.25,29.797377830750893,940.5293018616587,80
10218,UNKNOWN,12.550200803212851,19.53125,23.809523809523807,3.040129712201054,25.278058645096056,44.903457566232596,781.25,29.797377830750893,940.1599983670172,81
10234,UNKNOWN,12.550200803212851,18.815855494229805,3.1804929764113434,33.03964757709251,25.931368311867924,35.364847341742305,781.25,29.797377830750893,939.9297903353075,82
11625,UNKNOWN,12.550200803212851,18.815855494229805,25.917926565874733,30.80082135523614,2.7870680044593086,37.3087924387514,781.25,29.797377830750893,939.2280424925151,83
9669,UNKNOWN,12.550200803212851,19.23076923076923,25.36997885835095,31.57894736842105,2.7870680044593086,33.296337402885676,781.25,29.797377830750893,935.8606794988499,84
9604,UNKNOWN,12.550200803212851,19.883351007423116,22.55639097744361,30.80082135523614,2.7870680044593086,35.364847341742305,781.25,29.797377830750893,934.9900573202682,85
1717,UNKNOWN,12.550200803212851,19.23076923076923,26.43171806167401,27.881040892193305,2.7870680044593086,32.2026620867325,781.25,29.797377830750893,932.130836909792,86
1648,UNKNOWN,12.550200803212851,19.53125,3.1804929764113434,29.411764705882348,24.939728988278326,30.744004919040787,781.25,29.797377830750893,931.4048202235765,87
5621,UNKNOWN,12.550200803212851,18.815855494229805,23.62204724409449,3.040129712201054,27.930360301647887,34.19972640218878,781.25,29.797377830750893,931.2056977883257,88
923,UNKNOWN,12.550200803212851,19.171779141104295,97.5609756097561,3.040129712201054,2.7870680044593086,2.7773148919624506,781.25,11.676786548341896,930.814254711038,89
6640,UNKNOWN,12.550200803212851,18.815855494229805,24.43991853360489,28.680688336520074,25.676138308798357,2.7773148919624506,781.25,29.797377830750893,923.9874941990793,90
8983,UNKNOWN,12.550200803212851,19.39989653388515,23.809523809523807,3.040129712201054,2.7870680044593086,42.420814479638004,781.25,12.1921482565228,897.449781599443,91
3461,UNKNOWN,12.550200803212851,19.39989653388515,3.1804929764113434,29.411764705882348,2.7870680044593086,33.296337402885676,781.25,12.1921482565228,894.0679086832595,92
1608,UNKNOWN,12.550200803212851,19.171779141104295,3.1804929764113434,3.040129712201054,25.931368311867924,33.296337402885676,781.25,12.1921482565228,890.612456604206,93
8385,UNKNOWN,12.550200803212851,19.171779141104295,3.1804929764113434,29.469548133595282,25.278058645096056,2.7773148919624506,781.25,12.1921482565228,885.8695428479051,94
3787,UNKNOWN,12.550200803212851,19.39989653388515,24.43991853360489,28.680688336520074,2.7870680044593086,2.7773148919624506,781.25,12.1921482565228,884.0772353601676,95
2101,UNKNOWN,12.550200803212851,19.53125,3.1804929764113434,28.51711026615969,22.76348736626451,2.7773148919624506,781.25,12.1921482565228,882.7620045605337,96
3500,UNKNOWN,12.550200803212851,19.53125,26.43171806167401,3.040129712201054,24.244383384515917,2.7773148919624506,781.25,12.1921482565228,882.0171451100891,97
395,UNKNOWN,12.550200803212851,19.53125,22.55639097744361,27.932960893854748,2.7870680044593086,2.7773148919624506,781.25,12.1921482565228,881.5773338274558,98
9736,UNKNOWN,12.550200803212851,19.883351007423116,23.809523809523807,3.040129712201054,25.931368311867924,2.7773148919624506,781.25,12.1921482565228,881.4340367927141,99
4729,UNKNOWN,12.550200803212851,19.23076923076923,25.0,3.040129712201054,25.278058645096056,2.7773148919624506,781.25,12.1921482565228,881.3186215397645,100
3650,UNKNOWN,12.550200803212851,19.171779141104295,22.641509433962263,27.932960893854748,2.7870680044593086,2.7773148919624506,781.25,12.1921482565228,881.3029814250788,101
8015,UNKNOWN,12.550200803212851,19.171779141104295,3.1804929764113434,3.040129712201054,2.7870680044593086,43.78922784994891,781.25,11.676786548341896,877.4456850356796,102
9296,UNKNOWN,12.550200803212851,19.39989653388515,24.096385542168672,3.040129712201054,2.7870680044593086,2.7773148919624506,781.25,11.676786548341896,857.5777820362314,103
2841,UNKNOWN,12.550200803212851,134.40860215053763,24.793388429752067,3.040129712201054,465.83850931677017,2.7773148919624506,201.61290322580646,12.1921482565228,857.2131967867655,104
7567,UNKNOWN,12.550200803212851,19.883351007423116,22.641509433962263,30.80082135523614,121.90166598943519,608.5192697768762,2.492025518341308,29.797377830750893,848.5862217152379,105
9378,UNKNOWN,12.550200803212851,19.883351007423116,24.793388429752067,118.11023622047244,2.7870680044593086,34.19972640218878,595.2380952380953,29.797377830750893,837.3594439363548,106
200,UNKNOWN,12.550200803212851,19.883351007423116,3.1804929764113434,576.9230769230769,25.931368311867924,2.7773148919624506,182.4817518248175,12.1921482565228,835.9197049952949,107
7680,UNKNOWN,12.550200803212851,19.171779141104295,26.43171806167401,29.411764705882348,2.7870680044593086,608.5192697768762,98.4251968503937,29.797377830750893,827.0943751743536,108
10753,UNKNOWN,12.550200803212851,19.883351007423116,94.48818897637796,30.80082135523614,25.676138308798357,608.5192697768762,2.492025518341308,29.797377830750893,824.2073735770167,109
6940,UNKNOWN,12.550200803212851,19.883351007423116,3.1804929764113434,3.040129712201054,521.7391304347826,2.7773148919624506,247.52475247524754,11.676786548341896,822.3721588495828,110
769,UNKNOWN,12.550200803212851,19.39989653388515,24.793388429752067,30.80082135523614,2.7870680044593086,519.0311418685121,182.4817518248175,29.797377830750893,821.641646650626,111
7586,UNKNOWN,12.550200803212851,19.53125,22.55639097744361,31.847133757961785,106.04453870625663,2.7773148919624506,595.2380952380953,29.797377830750893,820.3423022056835,112
4046,UNKNOWN,12.550200803212851,19.883351007423116,3.1804929764113434,3.040129712201054,27.81125428756837,608.5192697768762,108.22510822510823,12.1921482565228,795.401955045324,113
4830,UNKNOWN,12.550200803212851,19.171779141104295,88.23529411764706,576.9230769230769,22.76348736626451,42.420814479638004,2.492025518341308,29.797377830750893,794.3540561800357,114
1442,UNKNOWN,12.550200803212851,18.815855494229805,3.1804929764113434,27.881040892193305,106.04453870625663,608.5192697768762,2.492025518341308,12.1921482565228,791.6755724240443,115
11245,UNKNOWN,12.550200803212851,19.23076923076923,24.096385542168672,416.66666666666663,2.7870680044593086,37.3087924387514,247.52475247524754,29.797377830750893,789.9620129920264,116
8317,UNKNOWN,12.550200803212851,19.171779141104295,94.48818897637796,28.46299810246679,2.7870680044593086,504.2016806722688,94.33962264150944,29.797377830750893,785.7989161721504,117
6357,UNKNOWN,12.550200803212851,19.883351007423116,94.48818897637796,416.66666666666663,24.244383384515917,2.7773148919624506,182.4817518248175,29.797377830750893,782.8892353857273,118
10177,UNKNOWN,12.550200803212851,19.39989653388515,96.0,3.040129712201054,25.82866982350409,608.5192697768762,2.492025518341308,12.1921482565228,780.0223404245435,119
7443,UNKNOWN,12.550200803212851,19.171779141104295,24.144869215291752,3.040129712201054,2.7870680044593086,608.5192697768762,93.98496240601504,12.1921482565228,776.3904273156833,120
7170,UNKNOWN,12.550200803212851,19.39989653388515,363.6363636363637,114.50381679389312,27.752081406105457,2.7773148919624506,201.61290322580646,29.797377830750893,772.02995512198,121
9794,UNKNOWN,12.550200803212851,19.171779141104295,23.809523809523807,3.040129712201054,100.33444816053512,2.7773148919624506,595.2380952380953,12.1921482565228,769.1136400131577,122
6551,UNKNOWN,12.550200803212851,134.40860215053763,3.1804929764113434,3.040129712201054,2.7870680044593086,2.7773148919624506,2.492025518341308,602.4096385542169,763.6454726113429,123
4733,UNKNOWN,12.550200803212851,134.40860215053763,3.1804929764113434,3.040129712201054,2.7870680044593086,2.7773148919624506,2.492025518341308,602.4096385542169,763.6454726113429,124
10,UNKNOWN,12.550200803212851,134.40860215053763,3.1804929764113434,3.040129712201054,2.7870680044593086,2.7773148919624506,2.492025518341308,602.4096385542169,763.6454726113429,125
223,UNKNOWN,12.550200803212851,134.40860215053763,3.1804929764113434,3.040129712201054,2.7870680044593086,2.7773148919624506,2.492025518341308,602.4096385542169,763.6454726113429,126
668,UNKNOWN,12.550200803212851,134.40860215053763,3.1804929764113434,3.040129712201054,2.7870680044593086,2.7773148919624506,2.492025518341308,602.4096385542169,763.6454726113429,127
9992,UNKNOWN,12.550200803212851,134.40860215053763,3.1804929764113434,3.040129712201054,2.7870680044593086,2.7773148919624506,2.492025518341308,602.4096385542169,763.6454726113429,128
8350,UNKNOWN,12.550200803212851,134.40860215053763,3.1804929764113434,3.040129712201054,2.7870680044593086,2.7773148919624506,2.492025518341308,602.4096385542169,763.6454726113429,129
1870,UNKNOWN,12.550200803212851,19.883351007423116,3.1804929764113434,114.50381679389312,2.7870680044593086,2.7773148919624506,595.2380952380953,11.676786548341896,762.5971262637993,130
3202,UNKNOWN,12.550200803212851,451.8072289156627,22.5140712945591,3.040129712201054,25.82866982350409,34.19972640218878,182.4817518248175,29.797377830750893,762.2191566068968,131
6950,UNKNOWN,12.550200803212851,19.171779141104295,480.0,3.040129712201054,2.7870680044593086,30.744004919040787,201.61290322580646,12.1921482565228,762.0982340623476,132
1100,UNKNOWN,12.550200803212851,19.883351007423116,545.4545454545455,28.51711026615969,24.244383384515917,2.7773148919624506,98.0392156862745,29.797377830750893,761.2634993248448,133
11671,UNKNOWN,12.550200803212851,19.171779141104295,3.1804929764113434,31.847133757961785,25.376416849940785,42.420814479638004,595.2380952380953,29.797377830750893,759.5823110771152,134
9067,UNKNOWN,12.550200803212851,19.23076923076923,25.36997885835095,31.847133757961785,27.930360301647887,608.5192697768762,2.492025518341308,29.797377830750893,757.7371160779111,135
5659,UNKNOWN,12.550200803212851,19.39989653388515,3.1804929764113434,3.040129712201054,521.7391304347826,2.7773148919624506,182.4817518248175,11.676786548341896,756.8457037256147,136
9930,UNKNOWN,12.550200803212851,134.40860215053763,94.48818897637796,28.51711026615969,100.33444816053512,33.296337402885676,98.4251968503937,252.5252525252525,754.5453371353552,137
7715,UNKNOWN,12.550200803212851,18.815855494229805,93.75,3.040129712201054,2.7870680044593086,608.5192697768762,2.492025518341308,11.676786548341896,753.6313358576623,138
11256,UNKNOWN,12.550200803212851,19.39989653388515,22.55639097744361,31.57894736842105,25.931368311867924,608.5192697768762,2.492025518341308,29.797377830750893,752.825477120799,139
7381,UNKNOWN,12.550200803212851,19.883351007423116,22.641509433962263,31.847133757961785,2.7870680044593086,37.54693366708385,595.2380952380953,29.797377830750893,752.2916697429494,140
5755,UNKNOWN,12.550200803212851,19.39989653388515,23.809523809523807,29.411764705882348,25.52539777078193,608.5192697768762,2.492025518341308,29.797377830750893,751.5054567492544,141
6714,UNKNOWN,12.550200803212851,19.883351007423116,23.809523809523807,29.411764705882348,24.244383384515917,608.5192697768762,2.492025518341308,29.797377830750893,750.7078968365264,142
10198,UNKNOWN,12.550200803212851,451.8072289156627,22.641509433962263,30.80082135523614,106.04453870625663,2.7773148919624506,93.98496240601504,29.797377830750893,750.4039543430589,143
3782,UNKNOWN,12.550200803212851,19.53125,3.1804929764113434,30.80082135523614,25.931368311867924,33.296337402885676,595.2380952380953,29.797377830750893,750.3259439184601,144
5805,UNKNOWN,12.550200803212851,18.815855494229805,3.1804929764113434,29.411764705882348,25.52539777078193,35.364847341742305,595.2380952380953,29.797377830750893,749.8840321611067,145
10150,UNKNOWN,12.550200803212851,19.39989653388515,24.793388429752067,576.9230769230769,2.7870680044593086,2.7773148919624506,98.4251968503937,12.1921482565228,749.8482906932653,146
6303,UNKNOWN,12.550200803212851,19.53125,3.1804929764113434,31.847133757961785,25.278058645096056,32.2026620867325,595.2380952380953,29.797377830750893,749.6252713382607,147
9936,UNKNOWN,12.550200803212851,19.39989653388515,279.06976744186045,28.51711026615969,25.931368311867924,36.01440576230492,93.98496240601504,252.5252525252525,747.9929640505585,148
3478,UNKNOWN,12.550200803212851,18.815855494229805,24.793388429752067,3.040129712201054,25.278058645096056,36.01440576230492,595.2380952380953,29.797377830750893,745.5275119156429,149
5767,UNKNOWN,12.550200803212851,18.815855494229805,26.43171806167401,31.57894736842105,27.81125428756837,2.7773148919624506,595.2380952380953,29.797377830750893,745.0007639759147,150
11254,UNKNOWN,12.550200803212851,19.171779141104295,24.096385542168672,3.040129712201054,25.52539777078193,35.364847341742305,595.2380952380953,29.797377830750893,744.7842133800573,151
9427,UNKNOWN,12.550200803212851,19.23076923076923,23.809523809523807,28.46299810246679,2.7870680044593086,32.2026620867325,595.2380952380953,29.797377830750893,744.0786951060106,152
9532,UNKNOWN,12.550200803212851,19.171779141104295,279.06976744186045,27.881040892193305,27.81125428756837,30.744004919040787,93.98496240601504,252.5252525252525,743.7382624162476,153
2478,UNKNOWN,12.550200803212851,19.39989653388515,24.43991853360489,120.96774193548387,100.33444816053512,30.744004919040787,182.4817518248175,252.5252525252525,743.4432152358327,154
6086,UNKNOWN,12.550200803212851,19.39989653388515,23.809523809523807,31.847133757961785,27.81125428756837,2.7773148919624506,595.2380952380953,29.797377830750893,743.2307971529606,155
2767,UNKNOWN,12.550200803212851,19.23076923076923,26.43171806167401,31.847133757961785,25.278058645096056,2.7773148919624506,595.2380952380953,29.797377830750893,743.1506684595225,156
4077,UNKNOWN,12.550200803212851,19.53125,24.144869215291752,3.040129712201054,27.81125428756837,30.744004919040787,595.2380952380953,29.797377830750893,742.857182006161,157
3836,UNKNOWN,12.550200803212851,19.883351007423116,24.793388429752067,29.411764705882348,27.752081406105457,2.7773148919624506,595.2380952380953,29.797377830750893,742.2035743131845,158
6642,UNKNOWN,12.550200803212851,19.53125,24.793388429752067,31.57894736842105,25.676138308798357,2.7773148919624506,595.2380952380953,29.797377830750893,741.942712870993,159
5330,UNKNOWN,12.550200803212851,19.883351007423116,22.5140712945591,30.80082135523614,25.278058645096056,2.7773148919624506,595.2380952380953,29.797377830750893,738.8392910663358,160
4190,UNKNOWN,12.550200803212851,19.39989653388515,22.641509433962263,114.50381679389312,100.33444816053512,34.19972640218878,182.4817518248175,252.5252525252525,738.6366024777474,161
5783,UNKNOWN,12.550200803212851,18.815855494229805,24.43991853360489,28.680688336520074,25.676138308798357,2.7773148919624506,595.2380952380953,29.797377830750893,737.9755894371746,162
5568,UNKNOWN,12.550200803212851,19.39989653388515,22.5140712945591,31.57894736842105,2.7870680044593086,519.0311418685121,98.4251968503937,29.797377830750893,736.0839005541942,163
5133,UNKNOWN,12.550200803212851,19.39989653388515,88.23529411764706,3.040129712201054,2.7870680044593086,2.7773148919624506,595.2380952380953,11.676786548341896,735.704785849805,164
