TOKEN_ID,TOKEN_NAME,Robot Type,Backpack,Arm,Body,Head Shape,Eyes,Ear,Mouth,Top,Chassis Color,Background Color,Helmet,Human Arm,Cyborgo Face,Computo Head,Face,NUM_TRAITS,RARITY_SCORE,Rank
7311,Roboto Computo #7311,1388.75,20.498154981549817,22.954545454545453,45.77248798352026,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.5177304964539,38.93691588785047,3.040133779264214,8.267906976744186,5.905647840531562,14284.285714285716,20.012008405884114,2702.432432432432,19905.696701193898,11
201,Roboto Computo #201,1388.75,26.2234461054288,23.25348837209302,15.519168089399347,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.554621848739494,43.17357512953368,3.040133779264214,8.267906976744186,5.905647840531562,14284.285714285716,20.012008405884114,2702.432432432432,19884.74116593517,12
9250,Roboto Computo #9250,1388.75,25.917573872472786,24.483349657198822,15.100807974024015,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.246875,40.06009615384616,3.040133779264214,8.267906976744186,5.905647840531562,14284.285714285716,20.012008405884114,2702.432432432432,19882.82556904752,13
8401,Roboto Computo #8401,1388.75,21.642857142857142,24.483349657198822,15.768806181990223,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.5177304964539,43.17357512953368,3.040133779264214,8.267906976744186,5.905647840531562,14284.285714285716,20.012008405884114,2702.432432432432,19882.60318499801,14
7755,Roboto Computo #7755,1388.75,26.578947368421055,24.082369942196532,15.100807974024015,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.5177304964539,38.62108922363848,3.040133779264214,8.267906976744186,5.905647840531562,14284.285714285716,20.012008405884114,2702.432432432432,19881.917811394713,15
5007,Roboto Computo #5007,1388.75,25.917573872472786,23.44981238273921,14.29347437638482,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.813559322033896,41.301115241635685,3.040133779264214,8.267906976744186,5.905647840531562,14284.285714285716,20.012008405884114,2702.432432432432,19881.792401585244,16
8429,Roboto Computo #8429,1388.75,26.2234461054288,23.44981238273921,15.939741750358683,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.300000000000004,37.66101694915255,3.040133779264214,8.267906976744186,5.905647840531562,14284.285714285716,20.012008405884114,2702.432432432432,19879.590883577657,17
798,Roboto Computo #798,1388.75,25.79721362229102,66.83823529411764,48.609625668449205,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.246875,41.87185929648241,3.040133779264214,8.267906976744186,5.905647840531562,9522.857142857141,20.012008405884114,2702.432432432432,15198.952103842743,18
9385,Roboto Computo #9385,1388.75,26.578947368421055,69.8254189944134,14.29347437638482,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.5177304964539,41.87185929648241,3.040133779264214,8.267906976744186,5.905647840531562,9522.857142857141,20.012008405884114,2702.432432432432,15168.675725493558,19
9693,Roboto Computo #9693,1388.75,26.2234461054288,23.384003741814777,52.988871224165344,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.246875,40.895705521472394,3.040133779264214,8.267906976744186,5.905647840531562,9522.857142857141,20.012008405884114,2702.432432432432,15159.327196554283,20
712,Roboto Computo #712,1388.75,25.79721362229102,23.25348837209302,44.89896722047598,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.789838337182445,41.301115241635685,3.040133779264214,8.267906976744186,5.905647840531562,9522.857142857141,20.012008405884114,2702.432432432432,15150.62891775508,21
5811,Roboto Computo #5811,1388.75,26.285488958990538,22.954545454545453,44.89896722047598,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.567482241515393,38.93691588785047,3.040133779264214,8.267906976744186,5.905647840531562,9522.857142857141,20.012008405884114,2702.432432432432,15149.23169472478,22
1420,Roboto Computo #1420,1388.75,25.917573872472786,23.384003741814777,44.223794781070325,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.5177304964539,37.66101694915255,3.040133779264214,8.267906976744186,5.905647840531562,9522.857142857141,20.012008405884114,2702.432432432432,15147.292414802367,23
6895,Roboto Computo #6895,1388.75,26.2234461054288,23.25348837209302,15.768806181990223,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.300000000000004,41.87185929648241,3.040133779264214,8.267906976744186,5.905647840531562,9522.857142857141,20.012008405884114,2702.432432432432,15122.005894917396,24
5772,Roboto Computo #5772,1388.75,26.285488958990538,24.483349657198822,15.100807974024015,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.789838337182445,39.725864123957095,3.040133779264214,8.267906976744186,5.905647840531562,9522.857142857141,20.012008405884114,2702.432432432432,15120.973644012754,25
8628,Roboto Computo #8628,1388.75,21.642857142857142,22.954545454545453,15.939741750358683,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.5177304964539,41.301115241635685,3.040133779264214,8.267906976744186,5.905647840531562,9522.857142857141,20.012008405884114,2702.432432432432,15117.944285047253,26
4640,Roboto Computo #4640,1388.75,25.79721362229102,23.384003741814777,15.100807974024015,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.554621848739494,37.66101694915255,3.040133779264214,8.267906976744186,5.905647840531562,9522.857142857141,20.012008405884114,2702.432432432432,15117.085959097423,27
9073,Roboto Computo #9073,1388.75,20.498154981549817,22.76639344262295,15.100807974024015,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.554621848739494,38.93691588785047,3.040133779264214,8.267906976744186,5.905647840531562,9522.857142857141,20.012008405884114,2702.432432432432,15112.445189096188,28
8002,Roboto Computo #8002,1388.75,20.498154981549817,22.954545454545453,14.29347437638482,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.813559322033896,37.66101694915255,3.040133779264214,8.267906976744186,5.905647840531562,9522.857142857141,20.012008405884114,2702.432432432432,15110.809046045068,29
3316,Roboto Computo #3316,1388.75,25.79721362229102,22.76639344262295,51.145780051150886,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.5177304964539,41.301115241635685,3.040133779264214,8.267906976744186,5.905647840531562,8162.448979591838,20.012008405884114,2702.432432432432,13796.708364550253,30
4064,Roboto Computo #4064,1388.75,26.2234461054288,23.44981238273921,15.519168089399347,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.567482241515393,40.895705521472394,3.040133779264214,8.267906976744186,5.905647840531562,8162.448979591838,20.012008405884114,2702.432432432432,13761.835746036653,31
2108,Roboto Computo #2108,1388.75,26.578947368421055,23.44981238273921,15.939741750358683,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.789838337182445,40.06009615384616,3.040133779264214,8.267906976744186,5.905647840531562,8162.448979591838,20.012008405884114,2702.432432432432,13760.998567688646,32
7251,Roboto Computo #7251,1388.75,25.79721362229102,23.384003741814777,15.768806181990223,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.789838337182445,39.725864123957095,3.040133779264214,8.267906976744186,5.905647840531562,8162.448979591838,20.012008405884114,2702.432432432432,13759.645857703335,33
9372,Roboto Computo #9372,1388.75,26.2234461054288,22.954545454545453,15.768806181990223,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.554621848739494,39.725864123957095,3.040133779264214,8.267906976744186,5.905647840531562,8162.448979591838,20.012008405884114,2702.432432432432,13759.40741541076,34
1184,Roboto Computo #1184,1388.75,26.285488958990538,24.082369942196532,15.081447963800905,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.554621848739494,37.918088737201366,3.040133779264214,8.267906976744186,5.905647840531562,8162.448979591838,20.012008405884114,2702.432432432432,13758.102149147027,35
3060,Roboto Computo #3060,1388.75,20.498154981549817,23.44981238273921,15.939741750358683,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.5177304964539,39.964028776978424,3.040133779264214,8.267906976744186,5.905647840531562,8162.448979591838,20.012008405884114,2702.432432432432,13755.54960008418,36
4719,Roboto Computo #4719,1388.75,26.285488958990538,23.44981238273921,48.609625668449205,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,89.47651006711409,40.596833130328875,3.040133779264214,8.267906976744186,5.905647840531562,6348.571428571429,20.012008405884114,2702.432432432432,12038.720850883312,37
7225,Roboto Computo #7225,1388.75,25.917573872472786,23.25348837209302,15.939741750358683,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,89.47651006711409,38.62108922363848,3.040133779264214,8.267906976744186,5.905647840531562,6348.571428571429,20.012008405884114,2702.432432432432,12003.510983961367,38
2163,Roboto Computo #2163,1388.75,20.498154981549817,23.44981238273921,15.100807974024015,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,83.67364016736401,40.895705521472394,3.040133779264214,8.267906976744186,5.905647840531562,6348.571428571429,20.012008405884114,2702.432432432432,11993.92070170284,39
1661,Roboto Computo #1661,1388.75,25.917573872472786,69.8254189944134,15.081447963800905,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.5177304964539,38.62108922363848,3.040133779264214,8.267906976744186,5.905647840531562,6348.571428571429,20.012008405884114,2702.432432432432,11991.26584122647,40
7828,Roboto Computo #7828,1388.75,25.917573872472786,23.44981238273921,15.120217752910934,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.5177304964539,41.87185929648241,3.040133779264214,8.267906976744186,5.905647840531562,6348.571428571429,20.012008405884114,2702.432432432432,11948.17977447675,41
5524,Roboto Computo #5524,1388.75,26.285488958990538,22.76639344262295,15.081447963800905,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.813559322033896,40.596833130328875,3.040133779264214,8.267906976744186,5.905647840531562,6348.571428571429,20.012008405884114,2702.432432432432,11945.846303493467,42
3572,Roboto Computo #3572,1388.75,25.79721362229102,23.44981238273921,15.939741750358683,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.554621848739494,38.93691588785047,3.040133779264214,8.267906976744186,5.905647840531562,6348.571428571429,20.012008405884114,2702.432432432432,11944.980886167668,43
6598,Roboto Computo #6598,1388.75,25.917573872472786,23.44981238273921,15.768806181990223,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,30.789838337182445,37.66101694915255,3.040133779264214,8.267906976744186,5.905647840531562,6348.571428571429,20.012008405884114,2702.432432432432,11943.889628399227,44
3396,Roboto Computo #3396,1388.75,20.498154981549817,23.384003741814777,15.519168089399347,1234.4444444444443,32.84552845528456,5.783111625216889,57.35838233185144,2.8915558126084444,31.5177304964539,39.964028776978424,3.040133779264214,8.267906976744186,5.905647840531562,6348.571428571429,20.012008405884114,2702.432432432432,11941.185666761887,45
761,Roboto Helmeto #761,14.61842105263158,25.917573872472786,66.83823529411764,52.988871224165344,13.874492663128317,34.04494382022472,5.783111625216889,30.59669522643819,2.8915558126084444,1249.875,37.918088737201366,3999.6,8.267906976744186,5.905647840531562,5.734933539811589,20.012008405884114,26.65689149560117,5601.524377586778,46
1550,Roboto Helmeto #1550,14.61842105263158,20.498154981549817,22.954545454545453,15.317095588235292,13.874492663128317,96.96000000000001,5.783111625216889,29.690446143567666,2.8915558126084444,1249.875,41.87185929648241,3332.9999999999995,8.267906976744186,5.905647840531562,5.734933539811589,20.012008405884114,26.65689149560117,4913.9120708765395,47
277,Roboto Helmeto #277,14.61842105263158,25.917573872472786,64.42654639175257,44.89896722047598,13.874492663128317,34.04494382022472,5.783111625216889,29.075312590869437,2.8915558126084444,31.567482241515393,43.17357512953368,3999.6,8.267906976744186,5.905647840531562,5.734933539811589,20.012008405884114,26.65689149560117,4376.449370679004,48
6226,Roboto Helmeto #6226,14.61842105263158,77.87383177570094,24.483349657198822,15.081447963800905,17.13184271395528,29.778869778869783,5.783111625216889,28.67919116592572,2.8915558126084444,31.246875,37.66101694915255,3999.6,8.267906976744186,5.905647840531562,5.734933539811589,20.012008405884114,26.65689149560117,4351.406901753634,49
5857,Roboto Helmeto #5857,14.61842105263158,21.642857142857142,22.76639344262295,44.223794781070325,13.874492663128317,34.04494382022472,5.783111625216889,27.373896379440147,2.8915558126084444,30.300000000000004,43.17357512953368,3999.6,8.267906976744186,5.905647840531562,5.734933539811589,20.012008405884114,26.65689149560117,4326.870430107908,50
7255,Roboto Helmeto #7255,14.61842105263158,20.498154981549817,22.76639344262295,15.100807974024015,13.874492663128317,35.96439169139466,5.783111625216889,29.115527407730944,2.8915558126084444,30.813559322033896,43.17357512953368,3999.6,8.267906976744186,5.905647840531562,5.734933539811589,20.012008405884114,26.65689149560117,4300.777379361049,51
6534,Roboto Helmeto #6534,14.61842105263158,26.285488958990538,24.483349657198822,560.1680672268908,17.496062992125985,31.978891820580476,5.783111625216889,29.115527407730944,2.8915558126084444,31.5177304964539,38.93691588785047,3332.9999999999995,8.267906976744186,5.905647840531562,5.734933539811589,20.012008405884114,26.65689149560117,4182.852511196852,52
8517,Roboto Cyborgo #8517,154.30555555555554,26.285488958990538,77.15277777777777,15.100807974024015,17.496062992125985,32.84552845528456,43.19222462203024,57.35838233185144,56.49152542372882,1249.875,37.66101694915255,3.040133779264214,860.1290322580645,1038.857142857143,5.734933539811589,20.012008405884114,26.65689149560117,3722.1945133762897,53
8282,Roboto Helmeto #8282,14.61842105263158,25.917573872472786,24.483349657198822,44.223794781070325,13.874492663128317,31.48051948051948,5.783111625216889,29.196291700124096,2.8915558126084444,89.47651006711409,39.964028776978424,3332.9999999999995,8.267906976744186,5.905647840531562,5.734933539811589,20.012008405884114,26.65689149560117,3721.487037747635,54
3172,Roboto Helmeto #3172,14.61842105263158,77.87383177570094,22.76639344262295,15.081447963800905,17.13184271395528,30.83969465648855,5.783111625216889,29.196291700124096,2.8915558126084444,31.246875,38.62108922363848,3332.9999999999995,8.267906976744186,5.905647840531562,5.734933539811589,20.012008405884114,26.65689149560117,3685.62794322536,55
1995,Roboto Helmeto #1995,14.61842105263158,26.578947368421055,64.42654639175257,15.939741750358683,17.13184271395528,31.978891820580476,5.783111625216889,29.115527407730944,2.8915558126084444,30.813559322033896,39.725864123957095,3332.9999999999995,8.267906976744186,5.905647840531562,5.734933539811589,20.012008405884114,26.65689149560117,3678.581397647819,56
4798,Roboto Helmeto #4798,14.61842105263158,26.285488958990538,22.76639344262295,15.081447963800905,13.874492663128317,31.64490861618799,5.783111625216889,28.91555812608444,2.8915558126084444,30.789838337182445,37.918088737201366,3332.9999999999995,8.267906976744186,5.905647840531562,5.734933539811589,20.012008405884114,26.65689149560117,3630.1466935942276,57
1580,Roboto Cyborgo #1580,154.30555555555554,77.87383177570094,77.15277777777777,534.7058823529412,55.20496894409938,32.84552845528456,44.048458149779734,57.35838233185144,40.31854838709677,31.567482241515393,38.62108922363848,3.040133779264214,879.032967032967,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3472.068289622985,58
5973,Roboto Cyborgo #5973,154.30555555555554,25.79721362229102,77.15277777777777,50.05757196495619,55.20496894409938,32.84552845528456,44.048458149779734,57.35838233185144,50.246231155778894,30.813559322033896,41.301115241635685,3.040133779264214,1176.3529411764705,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3244.5171210922913,59
4115,Roboto Cyborgo #4115,154.30555555555554,25.79721362229102,77.15277777777777,54.714090287277706,54.32762836185819,32.84552845528456,41.14814814814815,57.35838233185144,44.243362831858406,30.300000000000004,38.62108922363848,3.040133779264214,1176.3529411764705,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3236.199535166789,60
8459,Roboto Cyborgo #8459,154.30555555555554,26.578947368421055,77.15277777777777,54.20981295744104,13.874492663128317,32.84552845528456,42.73076923076923,57.35838233185144,43.473913043478255,83.67364016736401,40.596833130328875,3.040133779264214,1111.0,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3186.8334700761766,61
2156,Roboto Cyborgo #2156,154.30555555555554,25.917573872472786,77.15277777777777,15.120217752910934,17.13184271395528,32.84552845528456,45.866972477064216,57.35838233185144,51.01530612244898,31.567482241515393,41.301115241635685,3.040133779264214,1176.3529411764705,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3174.96851311372,62
8200,Roboto Cyborgo #8200,154.30555555555554,26.578947368421055,77.15277777777777,15.081447963800905,17.496062992125985,32.84552845528456,46.184757505773675,57.35838233185144,48.30434782608695,30.300000000000004,40.06009615384616,3.040133779264214,1176.3529411764705,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3171.0536625017717,63
5541,Roboto Cyborgo #5541,154.30555555555554,26.285488958990538,77.15277777777777,44.89896722047598,54.32762836185819,32.84552845528456,41.14814814814815,57.35838233185144,48.30434782608695,31.246875,41.87185929648241,3.040133779264214,1111.0,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3169.7783763272887,64
5410,Roboto Cyborgo #5410,154.30555555555554,20.498154981549817,77.15277777777777,15.939741750358683,17.496062992125985,32.84552845528456,43.37960954446855,57.35838233185144,55.24309392265193,31.5177304964539,38.62108922363848,3.040133779264214,1176.3529411764705,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3169.7434856029636,65
1773,Roboto Cyborgo #1773,154.30555555555554,21.642857142857142,77.15277777777777,15.081447963800905,17.13184271395528,32.84552845528456,43.75929978118162,57.35838233185144,51.276923076923076,30.300000000000004,39.725864123957095,3.040133779264214,1176.3529411764705,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3165.9662374943914,66
6580,Roboto Cyborgo #6580,154.30555555555554,26.578947368421055,77.15277777777777,14.29347437638482,17.496062992125985,32.84552845528456,45.866972477064216,57.35838233185144,49.74626865671642,31.5177304964539,41.301115241635685,3.040133779264214,1111.0,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3108.4956331240483,67
7267,Roboto Cyborgo #7267,154.30555555555554,21.642857142857142,77.15277777777777,15.120217752910934,17.496062992125985,32.84552845528456,44.048458149779734,57.35838233185144,55.24309392265193,30.813559322033896,39.964028776978424,3.040133779264214,1111.0,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3106.023339574584,68
7034,Roboto Cyborgo #7034,154.30555555555554,21.642857142857142,77.15277777777777,15.768806181990223,17.13184271395528,32.84552845528456,44.048458149779734,57.35838233185144,55.24309392265193,31.246875,37.918088737201366,3.040133779264214,1111.0,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3104.6950833636815,69
4612,Roboto Cyborgo #4612,154.30555555555554,25.917573872472786,77.15277777777777,15.081447963800905,13.874492663128317,32.84552845528456,45.04054054054054,57.35838233185144,50.756345177664976,31.246875,40.895705521472394,3.040133779264214,1111.0,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3104.5080422543256,70
1609,Roboto Cyborgo #1609,154.30555555555554,26.578947368421055,77.15277777777777,15.768806181990223,17.496062992125985,32.84552845528456,46.184757505773675,57.35838233185144,45.866972477064216,31.5177304964539,37.918088737201366,3.040133779264214,1111.0,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3103.0264272742766,71
242,Roboto Cyborgo #242,154.30555555555554,20.498154981549817,77.15277777777777,15.100807974024015,17.496062992125985,32.84552845528456,43.75929978118162,57.35838233185144,51.80829015544042,30.554621848739494,38.62108922363848,3.040133779264214,1111.0,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3099.533388471946,72
6931,Roboto Cyborgo #6931,154.30555555555554,25.79721362229102,77.15277777777777,15.939741750358683,17.13184271395528,32.84552845528456,46.184757505773675,57.35838233185144,43.473913043478255,30.789838337182445,37.918088737201366,3.040133779264214,1111.0,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3098.930457225487,73
9456,Roboto Cyborgo #9456,154.30555555555554,21.642857142857142,77.15277777777777,15.768806181990223,13.874492663128317,32.84552845528456,41.31818181818182,57.35838233185144,47.38862559241706,31.246875,43.17357512953368,3.040133779264214,1111.0,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3096.1084750433542,74
9921,Roboto Cyborgo #9921,154.30555555555554,25.917573872472786,77.15277777777777,15.317095588235292,13.874492663128317,32.84552845528456,44.048458149779734,57.35838233185144,42.54893617021276,30.554621848739494,41.87185929648241,3.040133779264214,1111.0,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3095.828099104297,75
3743,Roboto Cyborgo #3743,154.30555555555554,26.285488958990538,77.15277777777777,15.768806181990223,17.496062992125985,32.84552845528456,141.82978723404256,57.35838233185144,135.1216216216216,31.246875,40.895705521472394,3.040133779264214,1176.3529411764705,1098.7912087912089,5.734933539811589,20.012008405884114,26.65689149560117,3060.894708818953,76
5950,Roboto Cyborgo #5950,154.30555555555554,20.498154981549817,77.15277777777777,53.71474617244157,17.496062992125985,32.84552845528456,43.19222462203024,57.35838233185144,172.39655172413794,31.5177304964539,40.596833130328875,3.040133779264214,860.1290322580645,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3010.236397892379,77
6248,Roboto Cyborgo #6248,154.30555555555554,77.87383177570094,77.15277777777777,53.71474617244157,17.496062992125985,32.84552845528456,46.184757505773675,57.35838233185144,50.246231155778894,83.67364016736401,40.895705521472394,3.040133779264214,860.1290322580645,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,3000.909069063968,78
1372,Roboto Cyborgo #1372,154.30555555555554,26.2234461054288,77.15277777777777,14.29347437638482,55.20496894409938,32.84552845528456,46.184757505773675,57.35838233185144,135.1216216216216,30.789838337182445,40.06009615384616,3.040133779264214,1176.3529411764705,1098.7912087912089,5.734933539811589,20.012008405884114,26.65689149560117,3000.128564353047,79
2048,Roboto Cyborgo #2048,154.30555555555554,25.917573872472786,77.15277777777777,15.100807974024015,17.13184271395528,32.84552845528456,44.34146341463415,57.35838233185144,172.39655172413794,30.813559322033896,41.301115241635685,3.040133779264214,860.1290322580645,1393.5888501742158,5.734933539811589,20.012008405884114,26.65689149560117,2977.827008036204,80
9873,Roboto Cyborgo #9873,154.30555555555554,25.79721362229102,77.15277777777777,15.120217752910934,17.13184271395528,32.84552845528456,141.82978723404256,57.35838233185144,50.246231155778894,30.554621848739494,38.62108922363848,3.040133779264214,1176.3529411764705,1098.7912087912089,5.734933539811589,20.012008405884114,26.65689149560117,2971.5513648600668,81
1459,Roboto #1459,8.050724637681158,21.642857142857142,23.384003741814777,52.988871224165344,55.20496894409938,34.237288135593225,43.37960954446855,28.91555812608444,2499.75,89.47651006711409,38.93691588785047,3.040133779264214,8.267906976744186,5.905647840531562,5.734933539811589,20.012008405884114,16.101449275362317,2955.0293872693264,82
558,Roboto Cyborgo #558,154.30555555555554,77.87383177570094,77.15277777777777,15.519168089399347,17.13184271395528,32.84552845528456,124.2111801242236,57.35838233185144,57.46551724137932,31.567482241515393,41.301115241635685,3.040133779264214,1111.0,1098.7912087912089,5.734933539811589,20.012008405884114,26.65689149560117,2951.967557560049,83
8093,Roboto Cyborgo #8093,154.30555555555554,20.498154981549817,77.15277777777777,156.8470588235294,17.496062992125985,32.84552845528456,42.73076923076923,57.35838233185144,52.07812499999999,30.813559322033896,37.66101694915255,3.040133779264214,1176.3529411764705,1038.857142857143,5.734933539811589,20.012008405884114,26.65689149560117,2950.4410426738045,84
3180,Roboto Cyborgo #3180,154.30555555555554,25.79721362229102,77.15277777777777,15.081447963800905,17.496062992125985,32.84552845528456,122.68711656441717,57.35838233185144,47.84210526315789,30.554621848739494,37.66101694915255,3.040133779264214,1176.3529411764705,1098.7912087912089,5.734933539811589,20.012008405884114,26.65689149560117,2949.369946512395,85
