TOKEN_ID,TOKEN_NAME,Expression,Body,Neck Accessory,Face Accessory,Hat,Tier,Unique Bear,NUM_TRAITS,RARITY_SCORE,Rank
482,Winter Bear #482,81.7686250757117,46.296296296296305,1125.0,9.955752212389381,116.27906976744185,97.61388286334056,9.004502251125562,23.931926963304377,1509.8500554296097,49
5163,Winter Bear #5163,59.34065934065934,54.08653846153847,1125.0,9.955752212389381,101.010101010101,97.61388286334056,9.004502251125562,23.931926963304377,1479.9433631024585,50
5228,Winter Bear #5228,122.89485662266729,32.608695652173914,1125.0,51.233396584440236,31.645569620253163,48.38709677419355,9.004502251125562,51.15574081091322,1471.929858315767,51
3733,Winter Bear #3733,29.29369643050884,38.00675675675676,1125.0,135.0,28.169014084507044,48.38709677419355,9.004502251125562,51.15574081091322,1464.0168071080052,52
9134,Winter Bear #9134,101.80995475113122,49.7787610619469,1125.0,50.46728971962617,23.419203747072597,48.38709677419355,9.004502251125562,51.15574081091322,1459.0225491160093,53
3715,Winter Bear #3715,29.62800395040053,64.28571428571429,1125.0,81.81818181818181,25.839793281653748,65.35947712418302,9.004502251125562,51.15574081091322,1452.0914135221722,54
5038,Winter Bear #5038,61.62976489385985,32.89473684210527,1125.0,51.233396584440236,53.763440860215056,65.35947712418302,9.004502251125562,51.15574081091322,1450.041059366842,55
8993,Winter Bear #8993,101.80995475113122,39.8936170212766,1125.0,50.46728971962617,23.148148148148145,48.38709677419355,9.004502251125562,51.15574081091322,1448.8663494764146,56
4577,Winter Bear #4577,39.0399074609601,54.34782608695652,1125.0,66.01466992665037,32.78688524590164,65.35947712418302,9.004502251125562,51.15574081091322,1442.7090089066905,57
4580,Winter Bear #4580,32.65602322206096,36.644951140065146,1125.0,60.53811659192825,54.054054054054056,65.35947712418302,9.004502251125562,51.15574081091322,1434.41286519433,58
3202,Winter Bear #3202,82.091821222256,32.89473684210527,1125.0,60.53811659192825,25.25252525252525,48.38709677419355,9.004502251125562,51.15574081091322,1434.324539745047,59
3754,Winter Bear #3754,95.7107408720312,32.05128205128205,1125.0,60.53811659192825,23.148148148148145,34.68208092485549,9.004502251125562,51.15574081091322,1431.2906116502836,60
2776,Winter Bear #2776,32.91478727294892,31.779661016949152,1125.0,51.233396584440236,63.69426751592357,65.35947712418302,9.004502251125562,51.15574081091322,1430.1418325764837,61
1083,Winter Bear #1083,28.18077444943117,47.26890756302521,1125.0,52.631578947368425,50.5050505050505,65.35947712418302,9.004502251125562,51.15574081091322,1429.106031651097,62
9123,Winter Bear #9123,32.65602322206096,64.28571428571429,1125.0,50.46728971962617,30.581039755351682,65.35947712418302,9.004502251125562,51.15574081091322,1428.509787168975,63
5073,Winter Bear #5073,89.13832948167712,32.05128205128205,1125.0,60.53811659192825,23.419203747072597,34.68208092485549,9.004502251125562,51.15574081091322,1424.989255858854,64
1773,Winter Bear #1773,35.68596352101507,44.29133858267717,1125.0,60.53811659192825,30.581039755351682,65.35947712418302,9.004502251125562,51.15574081091322,1421.6161786371938,65
5297,Winter Bear #5297,29.29369643050884,36.644951140065146,1125.0,9.955752212389381,117.6470588235294,65.35947712418302,9.004502251125562,23.931926963304377,1416.837364945106,66
1217,Winter Bear #1217,32.65602322206096,32.89473684210527,1125.0,100.37174721189591,23.148148148148145,34.68208092485549,9.004502251125562,51.15574081091322,1408.9129794111043,67
6770,Winter Bear #6770,29.62800395040053,47.26890756302521,1125.0,70.49608355091384,25.25252525252525,48.38709677419355,9.004502251125562,51.15574081091322,1406.1928601530972,68
4756,Winter Bear #4756,81.7686250757117,30.32345013477089,1125.0,50.27932960893855,23.419203747072597,34.68208092485549,9.004502251125562,51.15574081091322,1405.6329325533877,69
4454,Winter Bear #4454,32.65602322206096,46.296296296296305,1125.0,60.53811659192825,31.645569620253163,48.38709677419355,9.004502251125562,51.15574081091322,1404.6833455667709,70
3485,Winter Bear #3485,61.62976489385985,261.6279069767442,8.478568064060292,900.0,41.84100418410041,97.61388286334056,9.004502251125562,23.931926963304377,1404.1275561965354,71
2415,Winter Bear #2415,61.62976489385985,32.05128205128205,1125.0,9.955752212389381,71.42857142857143,65.35947712418302,9.004502251125562,23.931926963304377,1398.3612769247156,72
6872,Winter Bear #6872,35.68596352101507,39.19860627177701,1125.0,9.955752212389381,86.95652173913044,65.35947712418302,9.004502251125562,23.931926963304377,1395.092750082925,73
4310,Winter Bear #4310,28.18077444943117,44.29133858267717,1125.0,52.631578947368425,25.974025974025974,48.38709677419355,9.004502251125562,51.15574081091322,1384.6250577897351,74
7297,Winter Bear #7297,29.29369643050884,32.89473684210527,1125.0,50.46728971962617,31.847133757961785,48.38709677419355,9.004502251125562,51.15574081091322,1378.0501965864344,75
4331,Winter Bear #4331,29.62800395040053,54.34782608695652,1125.0,34.48275862068966,25.25252525252525,48.38709677419355,9.004502251125562,51.15574081091322,1377.2584537468044,76
7549,Winter Bear #7549,28.18077444943117,255.68181818181816,830.7692307692308,66.01466992665037,34.013605442176875,97.61388286334056,9.004502251125562,51.15574081091322,1372.4342246946867,77
6886,Winter Bear #6886,61.62976489385985,32.05128205128205,1125.0,34.48275862068966,23.148148148148145,34.68208092485549,9.004502251125562,51.15574081091322,1371.1542777008738,78
7763,Winter Bear #7763,28.18077444943117,36.644951140065146,1125.0,50.46728971962617,26.7379679144385,34.68208092485549,9.004502251125562,51.15574081091322,1361.8733072104553,79
736,Winter Bear #736,35.68596352101507,32.89473684210527,1125.0,34.48275862068966,26.7379679144385,34.68208092485549,9.004502251125562,51.15574081091322,1349.6437508851427,80
2131,Winter Bear #2131,29.29369643050884,31.779661016949152,1125.0,34.48275862068966,32.78688524590164,34.68208092485549,9.004502251125562,51.15574081091322,1348.1853253009435,81
4734,Winter Bear #4734,29.54371375424007,489.13043478260875,8.478568064060292,60.53811659192825,625.0,97.61388286334056,9.004502251125562,23.931926963304377,1343.2411452706078,82
3217,Winter Bear #3217,32.91478727294892,38.26530612244898,1125.0,9.955752212389381,53.763440860215056,48.38709677419355,9.004502251125562,23.931926963304377,1341.2228124566261,83
9528,Winter Bear #9528,92.3076923076923,82.11678832116789,67.16417910447763,900.0,34.013605442176875,97.61388286334056,9.004502251125562,51.15574081091322,1333.3763911008941,84
8082,Winter Bear #8082,32.91478727294892,27.985074626865675,1125.0,34.48275862068966,23.148148148148145,27.769207034865783,9.004502251125562,51.15574081091322,1331.4602187655569,85
6534,Winter Bear #6534,29.62800395040053,69.44444444444446,1125.0,9.955752212389381,25.839793281653748,34.68208092485549,9.004502251125562,23.931926963304377,1327.4865040281736,86
2537,Winter Bear #2537,32.91478727294892,64.28571428571429,830.7692307692308,135.0,99.00990099009901,97.61388286334056,9.004502251125562,51.15574081091322,1319.7537592433723,87
4552,Winter Bear #4552,69.69540526587507,108.17307692307693,830.7692307692308,34.48275862068966,116.27906976744185,97.61388286334056,9.004502251125562,51.15574081091322,1317.1736672716938,88
9406,Winter Bear #9406,81.7686250757117,32.05128205128205,635.2941176470588,355.2631578947368,48.309178743961354,97.61388286334056,9.004502251125562,51.15574081091322,1310.46048733813,89
1661,Winter Bear #1661,29.54371375424007,49.7787610619469,1125.0,9.955752212389381,26.7379679144385,34.68208092485549,9.004502251125562,23.931926963304377,1308.6347050823003,90
45,Winter Bear #45,72.3666577325114,114.79591836734696,830.7692307692308,54.325955734406435,74.07407407407408,97.61388286334056,9.004502251125562,51.15574081091322,1304.1059626029491,91
4206,Winter Bear #4206,35.68596352101507,32.89473684210527,38.21656050955414,900.0,138.88888888888889,97.61388286334056,9.004502251125562,51.15574081091322,1303.4602756869426,92
5401,Winter Bear #5401,122.89485662266729,75.503355704698,830.7692307692308,50.46728971962617,55.55555555555556,97.61388286334056,9.004502251125562,51.15574081091322,1292.9644142971574,93
8508,Winter Bear #8508,32.15051202667302,39.19860627177701,1125.0,9.955752212389381,25.25252525252525,27.769207034865783,9.004502251125562,23.931926963304377,1292.2630320126605,94
7175,Winter Bear #7175,32.91478727294892,36.644951140065146,1125.0,9.955752212389381,25.839793281653748,27.769207034865783,9.004502251125562,23.931926963304377,1291.060920156353,95
3147,Winter Bear #3147,61.99770378874856,82.11678832116789,830.7692307692308,70.49608355091384,86.95652173913044,97.61388286334056,9.004502251125562,51.15574081091322,1290.1104540945707,96
1070,Winter Bear #1070,82.091821222256,64.28571428571429,8.478568064060292,900.0,99.00990099009901,97.61388286334056,9.004502251125562,23.931926963304377,1284.4163166399003,97
3797,Winter Bear #3797,94.83667017913594,66.96428571428572,830.7692307692308,81.81818181818181,48.309178743961354,97.61388286334056,9.004502251125562,51.15574081091322,1280.4716731501749,98
8223,Winter Bear #8223,89.13832948167712,47.26890756302521,830.7692307692308,116.3793103448276,30.581039755351682,97.61388286334056,9.004502251125562,51.15574081091322,1271.9109438394917,99
7410,Winter Bear #7410,39.0399074609601,63.202247191011246,78.14761215629524,900.0,25.974025974025974,97.61388286334056,9.004502251125562,51.15574081091322,1264.1379187076718,100
9399,Winter Bear #9399,39.0399074609601,31.779661016949152,635.2941176470588,421.875,23.419203747072597,48.38709677419355,9.004502251125562,51.15574081091322,1259.9552297082728,101
5133,Winter Bear #5133,29.54371375424007,32.05128205128205,635.2941176470588,421.875,31.645569620253163,48.38709677419355,9.004502251125562,51.15574081091322,1258.9570229090664,102
6448,Winter Bear #6448,61.62976489385985,73.05194805194805,830.7692307692308,50.27932960893855,80.0,97.61388286334056,9.004502251125562,51.15574081091322,1253.5043992493565,103
208,Winter Bear #208,82.091821222256,27.985074626865675,67.16417910447763,900.0,50.5050505050505,65.35947712418302,9.004502251125562,51.15574081091322,1253.2658456448717,104
2481,Winter Bear #2481,35.68596352101507,114.79591836734696,830.7692307692308,50.27932960893855,63.69426751592357,97.61388286334056,9.004502251125562,51.15574081091322,1252.9988357078341,105
2919,Winter Bear #2919,29.62800395040053,27.985074626865675,635.2941176470588,421.875,28.169014084507044,48.38709677419355,9.004502251125562,51.15574081091322,1251.4985501450644,106
5430,Winter Bear #5430,29.29369643050884,114.79591836734696,830.7692307692308,54.325955734406435,63.69426751592357,97.61388286334056,9.004502251125562,51.15574081091322,1250.6531947427961,107
3894,Winter Bear #3894,61.62976489385985,89.28571428571429,830.7692307692308,52.631578947368425,55.865921787709496,97.61388286334056,9.004502251125562,51.15574081091322,1247.956336609262,108
4947,Winter Bear #4947,29.54371375424007,39.8936170212766,67.16417910447763,900.0,48.309178743961354,97.61388286334056,9.004502251125562,51.15574081091322,1242.684814549335,109
9765,Winter Bear #9765,89.13832948167712,39.19860627177701,8.478568064060292,900.0,99.00990099009901,65.35947712418302,9.004502251125562,23.931926963304377,1234.1213111462264,110
8399,Winter Bear #8399,35.68596352101507,54.08653846153847,830.7692307692308,9.955752212389381,163.93442622950818,97.61388286334056,9.004502251125562,23.931926963304377,1224.9822232714528,111
8235,Winter Bear #8235,81.7686250757117,32.608695652173914,830.7692307692308,66.01466992665037,54.054054054054056,97.61388286334056,9.004502251125562,51.15574081091322,1222.9894014032002,112
1029,Winter Bear #1029,59.34065934065934,54.08653846153847,830.7692307692308,70.49608355091384,49.504950495049506,97.61388286334056,9.004502251125562,51.15574081091322,1221.9715885427713,113
4306,Winter Bear #4306,59.34065934065934,48.913043478260875,8.478568064060292,900.0,74.07407407407408,97.61388286334056,9.004502251125562,23.931926963304377,1221.3566570348253,114
2377,Winter Bear #2377,61.62976489385985,32.89473684210527,830.7692307692308,70.49608355091384,63.69426751592357,97.61388286334056,9.004502251125562,51.15574081091322,1217.2582094974127,115
1275,Winter Bear #1275,89.13832948167712,32.05128205128205,830.7692307692308,37.24137931034483,99.00990099009901,65.35947712418302,9.004502251125562,51.15574081091322,1213.7298427888556,116
4530,Winter Bear #4530,95.7107408720312,73.05194805194805,830.7692307692308,51.233396584440236,28.169014084507044,65.35947712418302,9.004502251125562,51.15574081091322,1204.4540505483792,117
9034,Winter Bear #9034,29.54371375424007,46.296296296296305,67.16417910447763,900.0,30.581039755351682,65.35947712418302,9.004502251125562,51.15574081091322,1199.1049490965875,118
4464,Winter Bear #4464,81.7686250757117,108.17307692307693,635.2941176470588,62.93706293706294,142.85714285714286,97.61388286334056,9.004502251125562,51.15574081091322,1188.8041513654325,119
7726,Winter Bear #7726,59.34065934065934,48.283261802575105,830.7692307692308,37.24137931034483,53.763440860215056,97.61388286334056,9.004502251125562,51.15574081091322,1187.1720980084046,120
7529,Winter Bear #7529,29.29369643050884,32.89473684210527,830.7692307692308,135.0,32.78688524590164,65.35947712418302,9.004502251125562,51.15574081091322,1186.2642694739684,121
3145,Winter Bear #3145,29.62800395040053,54.34782608695652,830.7692307692308,34.48275862068966,78.74015748031496,97.61388286334056,9.004502251125562,51.15574081091322,1185.7421028329718,122
7613,Winter Bear #7613,95.7107408720312,46.296296296296305,830.7692307692308,54.325955734406435,32.78688524590164,65.35947712418302,9.004502251125562,51.15574081091322,1185.4088291040882,123
8637,Winter Bear #8637,59.34065934065934,66.96428571428572,830.7692307692308,9.955752212389381,82.64462809917356,97.61388286334056,9.004502251125562,23.931926963304377,1180.2248682135096,124
9744,Winter Bear #9744,61.62976489385985,44.29133858267717,38.21656050955414,900.0,25.839793281653748,48.38709677419355,9.004502251125562,51.15574081091322,1178.5247971039773,125
1402,Winter Bear #1402,29.54371375424007,54.34782608695652,830.7692307692308,62.93706293706294,41.84100418410041,97.61388286334056,9.004502251125562,51.15574081091322,1177.21296365697,126
8534,Winter Bear #8534,89.13832948167712,36.644951140065146,830.7692307692308,62.93706293706294,30.581039755351682,65.35947712418302,9.004502251125562,51.15574081091322,1175.5903342696095,127
9806,Winter Bear #9806,89.13832948167712,73.05194805194805,8.478568064060292,900.0,23.148148148148145,48.38709677419355,9.004502251125562,23.931926963304377,1175.1405197344573,128
4413,Winter Bear #4413,122.89485662266729,32.05128205128205,830.7692307692308,50.46728971962617,28.169014084507044,48.38709677419355,9.004502251125562,51.15574081091322,1172.899013083546,129
7329,Winter Bear #7329,29.54371375424007,32.608695652173914,830.7692307692308,89.10891089108911,64.1025641025641,65.35947712418302,9.004502251125562,51.15574081091322,1171.6528353555198,130
6828,Winter Bear #6828,32.91478727294892,34.50920245398774,67.16417910447763,900.0,25.974025974025974,48.38709677419355,9.004502251125562,51.15574081091322,1169.1095346416728,131
341,Winter Bear #341,32.15051202667302,27.985074626865675,67.16417910447763,900.0,31.645569620253163,48.38709677419355,9.004502251125562,51.15574081091322,1167.4926752145018,132
3706,Winter Bear #3706,59.34065934065934,75.503355704698,830.7692307692308,52.631578947368425,23.148148148148145,65.35947712418302,9.004502251125562,51.15574081091322,1166.9126930963264,133
3197,Winter Bear #3197,61.99770378874856,47.26890756302521,635.2941176470588,89.10891089108911,172.41379310344828,97.61388286334056,9.004502251125562,51.15574081091322,1163.8575589187492,134
5501,Winter Bear #5501,92.3076923076923,30.32345013477089,830.7692307692308,89.10891089108911,25.839793281653748,34.68208092485549,9.004502251125562,51.15574081091322,1163.191401371331,135
915,Winter Bear #915,72.3666577325114,54.34782608695652,830.7692307692308,51.233396584440236,26.7379679144385,65.35947712418302,9.004502251125562,51.15574081091322,1160.9747992737991,136
2806,Winter Bear #2806,28.18077444943117,54.08653846153847,830.7692307692308,34.48275862068966,55.55555555555556,97.61388286334056,9.004502251125562,51.15574081091322,1160.848983781825,137
4074,Winter Bear #4074,94.83667017913594,32.89473684210527,830.7692307692308,37.24137931034483,43.10344827586207,48.38709677419355,9.004502251125562,51.15574081091322,1147.3928052129113,138
2300,Winter Bear #2300,92.3076923076923,27.985074626865675,830.7692307692308,37.24137931034483,50.5050505050505,48.38709677419355,9.004502251125562,51.15574081091322,1147.3557673554167,139
868,Winter Bear #868,29.29369643050884,48.913043478260875,8.478568064060292,900.0,61.34969325153375,65.35947712418302,9.004502251125562,23.931926963304377,1146.330907562977,140
9492,Winter Bear #9492,28.18077444943117,47.26890756302521,38.21656050955414,900.0,23.419203747072597,48.38709677419355,9.004502251125562,51.15574081091322,1145.6327861053155,141
5691,Winter Bear #5691,69.69540526587507,27.985074626865675,830.7692307692308,34.48275862068966,55.55555555555556,65.35947712418302,9.004502251125562,51.15574081091322,1144.0077450244385,142
1349,Winter Bear #1349,101.80995475113122,31.779661016949152,8.478568064060292,900.0,30.581039755351682,34.68208092485549,9.004502251125562,23.931926963304377,1140.2677337267778,143
3539,Winter Bear #3539,95.7107408720312,27.985074626865675,635.2941176470588,135.0,86.95652173913044,97.61388286334056,9.004502251125562,51.15574081091322,1138.7205808104654,144
5743,Winter Bear #5743,28.18077444943117,73.05194805194805,830.7692307692308,54.325955734406435,25.25252525252525,65.35947712418302,9.004502251125562,51.15574081091322,1137.1001544437636,145
9338,Winter Bear #9338,29.62800395040053,39.19860627177701,830.7692307692308,50.27932960893855,61.34969325153375,65.35947712418302,9.004502251125562,51.15574081091322,1136.7445840381024,146
2479,Winter Bear #2479,81.7686250757117,36.644951140065146,830.7692307692308,54.325955734406435,23.148148148148145,48.38709677419355,9.004502251125562,51.15574081091322,1135.2042507037945,147
8555,Winter Bear #8555,29.62800395040053,46.296296296296305,830.7692307692308,70.49608355091384,31.847133757961785,65.35947712418302,9.004502251125562,51.15574081091322,1134.556468511025,148
3657,Winter Bear #3657,29.54371375424007,32.608695652173914,8.478568064060292,900.0,80.0,48.38709677419355,9.004502251125562,23.931926963304377,1131.9545034590979,149
1591,Winter Bear #1591,28.18077444943117,89.28571428571429,8.478568064060292,900.0,23.64066193853428,48.38709677419355,9.004502251125562,23.931926963304377,1130.9092447263638,150
5448,Winter Bear #5448,29.62800395040053,31.779661016949152,830.7692307692308,62.93706293706294,48.309178743961354,65.35947712418302,9.004502251125562,51.15574081091322,1128.9428576038265,151
6290,Winter Bear #6290,29.62800395040053,39.19860627177701,38.21656050955414,900.0,23.148148148148145,34.68208092485549,9.004502251125562,51.15574081091322,1125.033642866774,152
5755,Winter Bear #5755,92.3076923076923,75.503355704698,830.7692307692308,9.955752212389381,31.645569620253163,48.38709677419355,9.004502251125562,23.931926963304377,1121.5051266028875,153
2311,Winter Bear #2311,72.3666577325114,44.29133858267717,8.478568064060292,900.0,28.169014084507044,34.68208092485549,9.004502251125562,23.931926963304377,1120.9240886030416,154
7790,Winter Bear #7790,39.0399074609601,64.28571428571429,8.478568064060292,900.0,25.974025974025974,48.38709677419355,9.004502251125562,23.931926963304377,1119.1017417733844,155
7109,Winter Bear #7109,101.80995475113122,39.19860627177701,830.7692307692308,9.955752212389381,55.865921787709496,48.38709677419355,9.004502251125562,23.931926963304377,1118.9229917808616,156
8262,Winter Bear #8262,89.13832948167712,69.44444444444446,635.2941176470588,66.01466992665037,99.00990099009901,97.61388286334056,9.004502251125562,51.15574081091322,1116.675588415309,157
7388,Winter Bear #7388,59.34065934065934,38.26530612244898,830.7692307692308,51.233396584440236,28.169014084507044,48.38709677419355,9.004502251125562,51.15574081091322,1116.3249467375188,158
1915,Winter Bear #1915,32.15051202667302,38.00675675675676,635.2941176470588,89.10891089108911,163.93442622950818,97.61388286334056,9.004502251125562,51.15574081091322,1116.2688494764652,159
7670,Winter Bear #7670,82.091821222256,32.05128205128205,830.7692307692308,50.27932960893855,23.148148148148145,34.68208092485549,9.004502251125562,51.15574081091322,1113.1821357867498,160
3200,Winter Bear #3200,29.62800395040053,27.985074626865675,8.478568064060292,900.0,63.69426751592357,48.38709677419355,9.004502251125562,23.931926963304377,1111.1094401458738,161
2025,Winter Bear #2025,89.13832948167712,73.05194805194805,830.7692307692308,9.955752212389381,25.25252525252525,48.38709677419355,9.004502251125562,23.931926963304377,1109.4913117563942,162
6167,Winter Bear #6167,39.0399074609601,27.985074626865675,830.7692307692308,70.49608355091384,30.581039755351682,48.38709677419355,9.004502251125562,51.15574081091322,1107.4186759995544,163
