TOKEN_ID,TOKEN_NAME,background,body,brain,eyes,lips,blood,NUM_TRAITS,RARITY_SCORE,Rank
171,#171,6.159778225806452,15.71630658436214,53.04253472222222,7.005044136191676,50.25082236842105,8.432928512282638,11.0,151.60741454928618,18
859,#859,11.594876660341557,42.19958563535912,6.399099382134254,63.125,8.230738146551724,8.432928512282638,11.0,150.9822283366693,19
5468,#5468,6.159778225806452,9.453125,53.04253472222222,12.399553571428571,50.25082236842105,8.432928512282638,11.0,150.73874240016093,20
2200,#2200,57.64622641509435,42.19958563535912,6.399099382134254,7.005044136191676,9.730095541401274,15.813923395445133,11.0,149.7939745056258,21
5358,#5358,10.218227424749164,22.800373134328357,18.399578440228847,63.125,7.525246305418718,15.813923395445133,11.0,148.8823487001702,22
4592,#4592,15.27625,22.800373134328357,8.94524959742351,63.125,9.730095541401274,15.813923395445133,11.0,146.69089166859828,23
81,#81,20.574074074074073,42.19958563535912,6.992218789335164,7.005044136191676,50.25082236842105,8.432928512282638,11.0,146.45467351566373,24
4849,#4849,10.218227424749164,7.165220450281425,53.04253472222222,6.255630630630631,50.25082236842105,8.432928512282638,11.0,146.36536410858713,25
3197,#3197,6.865730337078651,8.524693080357142,24.16172400158165,29.391534391534393,50.25082236842105,15.813923395445133,11.0,146.00842757441802,26
5501,#5501,30.5525,42.19958563535912,18.399578440228847,12.399553571428571,22.598002958579883,8.432928512282638,11.0,145.58214911787906,27
4861,#4861,30.5525,6.7474602473498235,53.04253472222222,19.910394265232977,15.215388446215139,8.432928512282638,11.0,144.9012061933028,28
2330,#2330,8.257432432432433,42.19958563535912,14.414956357631516,10.344506517690876,50.25082236842105,8.432928512282638,11.0,144.90023182381762,29
2908,#2908,8.257432432432433,7.165220450281425,24.16172400158165,63.125,15.215388446215139,15.813923395445133,11.0,144.7386887259558,30
4198,#4198,20.574074074074073,15.71630658436214,53.04253472222222,15.962643678160918,12.521516393442623,15.813923395445133,11.0,144.6309988477071,31
3648,#3648,20.574074074074073,6.7474602473498235,24.16172400158165,15.962643678160918,50.25082236842105,15.813923395445133,11.0,144.51064776503264,32
4648,#4648,57.64622641509435,8.524693080357142,6.399099382134254,29.391534391534393,22.598002958579883,8.432928512282638,11.0,143.99248473998264,33
2802,#2802,8.257432432432433,42.19958563535912,8.94524959742351,7.005044136191676,50.25082236842105,15.813923395445133,11.0,143.4720575652729,34
3542,#3542,30.5525,8.524693080357142,14.414956357631516,19.910394265232977,50.25082236842105,8.432928512282638,11.0,143.08629458392534,35
2070,#2070,20.574074074074073,9.453125,24.16172400158165,63.125,6.235204081632652,8.432928512282638,11.0,142.98205566957103,36
1125,#1125,57.64622641509435,11.732910906298002,24.16172400158165,6.255630630630631,22.598002958579883,8.432928512282638,11.0,141.82742342446716,37
3990,#3990,30.5525,11.732910906298002,10.526270456503013,63.125,6.235204081632652,8.432928512282638,11.0,141.6048139567163,38
90,#90,57.64622641509435,8.524693080357142,24.16172400158165,15.962643678160918,8.230738146551724,15.813923395445133,11.0,141.3399487171909,39
1837,#1837,57.64622641509435,15.71630658436214,18.399578440228847,19.910394265232977,9.730095541401274,8.432928512282638,11.0,140.83552975860223,40
2744,#2744,8.257432432432433,22.800373134328357,6.992218789335164,63.125,12.521516393442623,15.813923395445133,11.0,140.5104641449837,41
338,#338,11.594876660341557,6.7474602473498235,24.16172400158165,63.125,15.215388446215139,8.432928512282638,11.0,140.2773778677708,42
3598,#3598,8.257432432432433,42.19958563535912,6.399099382134254,6.255630630630631,50.25082236842105,15.813923395445133,11.0,140.17649384442262,43
5030,#5030,6.865730337078651,42.19958563535912,53.04253472222222,10.723938223938225,7.525246305418718,8.432928512282638,11.0,139.78996373629957,44
2616,#2616,57.64622641509435,22.800373134328357,24.16172400158165,7.005044136191676,8.230738146551724,8.432928512282638,11.0,139.27703434603038,45
447,#447,30.5525,8.524693080357142,53.04253472222222,6.8580246913580245,12.521516393442623,15.813923395445133,11.0,138.31319228282513,46
759,#759,8.257432432432433,42.19958563535912,10.526270456503013,7.005044136191676,50.25082236842105,8.432928512282638,11.0,137.67208354118992,47
1682,#1682,7.590683229813664,9.453125,7.803959131545338,63.125,22.598002958579883,15.813923395445133,11.0,137.384693715384,48
4480,#4480,6.865730337078651,7.165220450281425,24.16172400158165,29.391534391534393,50.25082236842105,8.432928512282638,11.0,137.26796006117982,49
2622,#2622,6.865730337078651,6.7474602473498235,18.399578440228847,63.125,22.598002958579883,8.432928512282638,11.0,137.16870049551986,50
2357,#2357,10.218227424749164,7.165220450281425,6.992218789335164,63.125,22.598002958579883,15.813923395445133,11.0,136.91259301839077,51
508,#508,6.865730337078651,42.19958563535912,7.803959131545338,10.344506517690876,50.25082236842105,8.432928512282638,11.0,136.8975325023777,52
4852,#4852,10.218227424749164,8.524693080357142,18.399578440228847,63.125,9.730095541401274,15.813923395445133,11.0,136.81151788218153,53
1855,#1855,6.159778225806452,42.19958563535912,7.803959131545338,10.723938223938225,50.25082236842105,8.432928512282638,11.0,136.57101209735282,54
4647,#4647,57.64622641509435,22.800373134328357,10.526270456503013,6.255630630630631,12.521516393442623,15.813923395445133,11.0,136.56394042544412,55
1803,#1803,57.64622641509435,6.7474602473498235,6.399099382134254,15.962643678160918,22.598002958579883,15.813923395445133,11.0,136.16735607676435,56
4614,#4614,11.594876660341557,42.19958563535912,6.399099382134254,6.255630630630631,50.25082236842105,8.432928512282638,11.0,136.13294318916925,57
1167,#1167,30.5525,42.19958563535912,8.94524959742351,12.399553571428571,22.598002958579883,8.432928512282638,11.0,136.12782027507373,58
3145,#3145,11.594876660341557,11.732910906298002,53.04253472222222,19.910394265232977,12.521516393442623,15.813923395445133,11.0,135.61615634298252,59
5483,#5483,20.574074074074073,9.453125,14.414956357631516,63.125,8.230738146551724,8.432928512282638,11.0,135.23082209053996,60
1038,#1038,57.64622641509435,6.7474602473498235,24.16172400158165,7.005044136191676,12.521516393442623,15.813923395445133,11.0,134.89589458910524,61
1964,#1964,57.64622641509435,22.800373134328357,14.414956357631516,6.8580246913580245,6.235204081632652,15.813923395445133,11.0,134.76870807549003,62
4951,#4951,7.590683229813664,42.19958563535912,53.04253472222222,6.255630630630631,6.235204081632652,8.432928512282638,11.0,134.75656681194093,63
84,#84,10.218227424749164,15.71630658436214,8.94524959742351,63.125,9.730095541401274,15.813923395445133,11.0,134.5488025433812,64
3287,#3287,30.5525,15.71630658436214,24.16172400158165,29.391534391534393,7.525246305418718,15.813923395445133,11.0,134.16123467834203,65
2326,#2326,30.5525,6.7474602473498235,53.04253472222222,6.8580246913580245,9.730095541401274,15.813923395445133,11.0,133.74453859777645,66
4571,#4571,57.64622641509435,8.524693080357142,7.803959131545338,10.344506517690876,22.598002958579883,15.813923395445133,11.0,133.73131149871273,67
5111,#5111,30.5525,9.453125,7.803959131545338,8.455098934550989,50.25082236842105,15.813923395445133,11.0,133.3294288299625,68
443,#443,57.64622641509435,6.7474602473498235,18.399578440228847,8.455098934550989,15.215388446215139,15.813923395445133,11.0,133.27767587888428,69
2523,#2523,57.64622641509435,15.71630658436214,14.414956357631516,12.399553571428571,6.235204081632652,15.813923395445133,11.0,133.22617040559436,70
2260,#2260,57.64622641509435,15.71630658436214,14.414956357631516,10.344506517690876,8.230738146551724,15.813923395445133,11.0,133.16665741677573,71
4091,#4091,7.590683229813664,9.453125,18.399578440228847,63.125,7.525246305418718,15.813923395445133,11.0,132.90755637090638,72
2977,#2977,11.594876660341557,15.71630658436214,7.803959131545338,63.125,15.215388446215139,8.432928512282638,11.0,132.8884593347468,73
4912,#4912,57.64622641509435,22.800373134328357,6.992218789335164,10.344506517690876,8.230738146551724,15.813923395445133,11.0,132.8279863984456,74
4556,#4556,20.574074074074073,22.800373134328357,53.04253472222222,7.005044136191676,9.730095541401274,8.432928512282638,11.0,132.58505012050023,75
266,#266,30.5525,6.7474602473498235,10.526270456503013,7.005044136191676,50.25082236842105,15.813923395445133,11.0,131.8960206039107,76
1664,#1664,20.574074074074073,6.7474602473498235,14.414956357631516,63.125,7.525246305418718,8.432928512282638,11.0,131.81966549675678,77
3477,#3477,57.64622641509435,9.453125,14.414956357631516,15.962643678160918,7.525246305418718,15.813923395445133,11.0,131.81612115175062,78
808,#808,57.64622641509435,6.7474602473498235,24.16172400158165,8.455098934550989,7.525246305418718,15.813923395445133,11.0,131.34967929944065,79
263,#263,11.594876660341557,9.453125,10.526270456503013,63.125,9.730095541401274,15.813923395445133,11.0,131.24329105369097,80
1297,#1297,30.5525,42.19958563535912,14.414956357631516,8.455098934550989,8.230738146551724,15.813923395445133,11.0,130.66680246953848,81
1984,#1984,15.27625,11.732910906298002,53.04253472222222,8.455098934550989,15.215388446215139,15.813923395445133,11.0,130.53610640473147,82
4335,#4335,57.64622641509435,15.71630658436214,7.803959131545338,7.005044136191676,15.215388446215139,15.813923395445133,11.0,130.2008481088538,83
5400,#5400,57.64622641509435,11.732910906298002,8.94524959742351,19.910394265232977,12.521516393442623,8.432928512282638,11.0,130.1892260897741,84
4881,#4881,20.574074074074073,6.7474602473498235,6.992218789335164,63.125,12.521516393442623,8.432928512282638,11.0,129.39319801648432,85
4929,#4929,6.865730337078651,15.71630658436214,14.414956357631516,63.125,9.730095541401274,8.432928512282638,11.0,129.28501733275624,86
3378,#3378,8.257432432432433,15.71630658436214,14.414956357631516,63.125,8.230738146551724,8.432928512282638,11.0,129.17736203326047,87
4053,#4053,30.5525,42.19958563535912,7.803959131545338,6.255630630630631,22.598002958579883,8.432928512282638,11.0,128.84260686839764,88
1792,#1792,57.64622641509435,11.732910906298002,8.94524959742351,8.455098934550989,22.598002958579883,8.432928512282638,11.0,128.81041732422938,89
1913,#1913,20.574074074074073,9.453125,53.04253472222222,12.399553571428571,6.235204081632652,15.813923395445133,11.0,128.51841484480263,90
2683,#2683,7.590683229813664,42.19958563535912,24.16172400158165,12.399553571428571,15.215388446215139,15.813923395445133,11.0,128.38085827984327,91
2159,#2159,57.64622641509435,7.165220450281425,7.803959131545338,6.255630630630631,22.598002958579883,15.813923395445133,11.0,128.28296298157676,92
113,#113,11.594876660341557,9.453125,18.399578440228847,63.125,6.235204081632652,8.432928512282638,11.0,128.2407126944857,93
945,#945,6.865730337078651,6.7474602473498235,18.399578440228847,63.125,6.235204081632652,15.813923395445133,11.0,128.1868965017351,94
3887,#3887,30.5525,7.165220450281425,6.399099382134254,6.8580246913580245,50.25082236842105,15.813923395445133,11.0,128.0395902876399,95
556,#556,6.865730337078651,6.7474602473498235,24.16172400158165,63.125,7.525246305418718,8.432928512282638,11.0,127.85808940371149,96
1251,#1251,7.590683229813664,6.7474602473498235,6.992218789335164,29.391534391534393,50.25082236842105,15.813923395445133,11.0,127.78664242189922,97
4137,#4137,7.590683229813664,8.524693080357142,53.04253472222222,29.391534391534393,9.730095541401274,8.432928512282638,11.0,127.71246947761134,98
1107,#1107,30.5525,6.7474602473498235,6.992218789335164,6.255630630630631,50.25082236842105,15.813923395445133,11.0,127.61255543118179,99
2363,#2363,20.574074074074073,9.453125,6.399099382134254,63.125,8.230738146551724,8.432928512282638,11.0,127.2149651150427,100
1186,#1186,6.865730337078651,7.165220450281425,10.526270456503013,63.125,12.521516393442623,15.813923395445133,11.0,127.01766103275085,101
1288,#1288,6.865730337078651,8.524693080357142,6.399099382134254,63.125,22.598002958579883,8.432928512282638,11.0,126.94545427043258,102
5340,#5340,57.64622641509435,7.165220450281425,14.414956357631516,19.910394265232977,8.230738146551724,8.432928512282638,11.0,126.80046414707463,103
2438,#2438,10.218227424749164,6.7474602473498235,24.16172400158165,8.455098934550989,50.25082236842105,15.813923395445133,11.0,126.64725637209781,104
2060,#2060,6.865730337078651,11.732910906298002,10.526270456503013,63.125,7.525246305418718,15.813923395445133,11.0,126.58908140074352,105
4289,#4289,20.574074074074073,9.453125,53.04253472222222,8.455098934550989,8.230738146551724,15.813923395445133,11.0,126.56949427284414,106
4170,#4170,8.257432432432433,15.71630658436214,18.399578440228847,6.8580246913580245,50.25082236842105,15.813923395445133,11.0,126.29608791224763,107
1500,#1500,57.64622641509435,7.165220450281425,6.399099382134254,19.910394265232977,8.230738146551724,15.813923395445133,11.0,126.16560205473986,108
3362,#3362,30.5525,8.524693080357142,6.992218789335164,10.344506517690876,50.25082236842105,8.432928512282638,11.0,126.09766926808686,109
3273,#3273,15.27625,11.732910906298002,8.94524959742351,63.125,7.525246305418718,8.432928512282638,11.0,126.03758532142287,110
4704,#4704,15.27625,8.524693080357142,14.414956357631516,10.723938223938225,50.25082236842105,15.813923395445133,11.0,126.00458342579307,111
5361,#5361,57.64622641509435,6.7474602473498235,6.992218789335164,12.399553571428571,22.598002958579883,8.432928512282638,11.0,125.81639049407043,112
4904,#4904,6.865730337078651,9.453125,53.04253472222222,7.005044136191676,22.598002958579883,15.813923395445133,11.0,125.77836054951756,113
1354,#1354,57.64622641509435,15.71630658436214,6.992218789335164,10.344506517690876,8.230738146551724,15.813923395445133,11.0,125.7439198484794,114
2799,#2799,15.27625,11.732910906298002,53.04253472222222,19.910394265232977,6.235204081632652,8.432928512282638,11.0,125.6302224876685,115
925,#925,57.64622641509435,6.7474602473498235,14.414956357631516,12.399553571428571,7.525246305418718,15.813923395445133,11.0,125.5473662923681,116
750,#750,15.27625,9.453125,10.526270456503013,63.125,7.525246305418718,8.432928512282638,11.0,125.33882027420437,117
416,#416,10.218227424749164,9.453125,10.526270456503013,63.125,12.521516393442623,8.432928512282638,11.0,125.27706778697745,118
2397,#2397,6.865730337078651,6.7474602473498235,6.399099382134254,63.125,22.598002958579883,8.432928512282638,11.0,125.16822143742526,119
1513,#1513,10.218227424749164,6.7474602473498235,8.94524959742351,29.391534391534393,50.25082236842105,8.432928512282638,11.0,124.98622254176058,120
4002,#4002,57.64622641509435,7.165220450281425,24.16172400158165,10.344506517690876,6.235204081632652,8.432928512282638,11.0,124.9858099785636,121
3636,#3636,30.5525,42.19958563535912,6.399099382134254,10.723938223938225,8.230738146551724,15.813923395445133,11.0,124.91978478342845,122
2810,#2810,30.5525,42.19958563535912,8.94524959742351,8.455098934550989,15.215388446215139,8.432928512282638,11.0,124.80075112583141,123
3976,#3976,57.64622641509435,7.165220450281425,6.992218789335164,19.910394265232977,6.235204081632652,15.813923395445133,11.0,124.76318739702171,124
3646,#3646,6.159778225806452,22.800373134328357,6.992218789335164,63.125,6.235204081632652,8.432928512282638,11.0,124.74550274338526,125
1285,#1285,30.5525,42.19958563535912,6.399099382134254,10.344506517690876,8.230738146551724,15.813923395445133,11.0,124.54035307718111,126
2685,#2685,57.64622641509435,9.453125,8.94524959742351,6.255630630630631,15.215388446215139,15.813923395445133,11.0,124.32954348480877,127
147,#147,30.5525,8.524693080357142,6.992218789335164,8.455098934550989,50.25082236842105,8.432928512282638,11.0,124.20826168494699,128
1773,#1773,15.27625,42.19958563535912,6.399099382134254,10.723938223938225,22.598002958579883,15.813923395445133,11.0,124.0107995954566,129
3300,#3300,11.594876660341557,15.71630658436214,6.399099382134254,63.125,7.525246305418718,8.432928512282638,11.0,123.79345744453931,130
1445,#1445,57.64622641509435,11.732910906298002,6.992218789335164,12.399553571428571,15.215388446215139,8.432928512282638,11.0,123.41922664065387,131
4338,#4338,57.64622641509435,7.165220450281425,7.803959131545338,8.455098934550989,15.215388446215139,15.813923395445133,11.0,123.09981677313237,132
2339,#2339,10.218227424749164,7.165220450281425,10.526270456503013,63.125,12.521516393442623,8.432928512282638,11.0,122.98916323725888,133
5225,#5225,6.865730337078651,11.732910906298002,6.399099382134254,63.125,15.215388446215139,8.432928512282638,11.0,122.7710575840087,134
976,#976,20.574074074074073,15.71630658436214,6.399099382134254,10.344506517690876,50.25082236842105,8.432928512282638,11.0,122.71773743896503,135
3345,#3345,57.64622641509435,11.732910906298002,10.526270456503013,6.255630630630631,9.730095541401274,15.813923395445133,11.0,122.7050573453724,136
4748,#4748,57.64622641509435,8.524693080357142,8.94524959742351,19.910394265232977,8.230738146551724,8.432928512282638,11.0,122.69023001694235,137
1875,#1875,20.574074074074073,42.19958563535912,6.992218789335164,10.723938223938225,22.598002958579883,8.432928512282638,11.0,122.5207481935691,138
3873,#3873,7.590683229813664,6.7474602473498235,53.04253472222222,29.391534391534393,6.235204081632652,8.432928512282638,11.0,122.4403451848354,139
5309,#5309,6.865730337078651,7.165220450281425,53.04253472222222,15.962643678160918,12.521516393442623,15.813923395445133,11.0,122.37156897663097,140
2338,#2338,57.64622641509435,7.165220450281425,6.992218789335164,8.455098934550989,22.598002958579883,8.432928512282638,11.0,122.28969606012446,141
2830,#2830,6.159778225806452,9.453125,6.992218789335164,63.125,9.730095541401274,15.813923395445133,11.0,122.27414095198802,142
4778,#4778,6.865730337078651,42.19958563535912,7.803959131545338,15.962643678160918,22.598002958579883,15.813923395445133,11.0,122.24384513616904,143
3705,#3705,20.574074074074073,8.524693080357142,53.04253472222222,12.399553571428571,8.230738146551724,8.432928512282638,11.0,122.20452210691639,144
1239,#1239,57.64622641509435,6.7474602473498235,14.414956357631516,10.344506517690876,6.235204081632652,15.813923395445133,11.0,122.20227701484433,145
2432,#2432,6.159778225806452,42.19958563535912,24.16172400158165,10.344506517690876,12.521516393442623,15.813923395445133,11.0,122.20103416932585,146
2653,#2653,8.257432432432433,7.165220450281425,10.526270456503013,63.125,6.235204081632652,15.813923395445133,11.0,122.12305081629466,147
1970,#1970,6.865730337078651,7.165220450281425,24.16172400158165,6.8580246913580245,50.25082236842105,15.813923395445133,11.0,122.11544524416593,148
2297,#2297,8.257432432432433,11.732910906298002,53.04253472222222,7.005044136191676,22.598002958579883,8.432928512282638,11.0,122.06885366800685,149
4056,#4056,6.159778225806452,42.19958563535912,14.414956357631516,19.910394265232977,12.521516393442623,15.813923395445133,11.0,122.02015427291782,150
3425,#3425,11.594876660341557,7.165220450281425,6.992218789335164,63.125,6.235204081632652,15.813923395445133,11.0,121.92644337703592,151
3807,#3807,8.257432432432433,9.453125,6.399099382134254,63.125,15.215388446215139,8.432928512282638,11.0,121.88297377306446,152
2734,#2734,8.257432432432433,9.453125,7.803959131545338,63.125,6.235204081632652,15.813923395445133,11.0,121.68864404105554,153
1335,#1335,10.218227424749164,11.732910906298002,8.94524959742351,63.125,8.230738146551724,8.432928512282638,11.0,121.68505458730506,154
4306,#4306,57.64622641509435,6.7474602473498235,10.526270456503013,12.399553571428571,7.525246305418718,15.813923395445133,11.0,121.6586803912396,155
232,#232,11.594876660341557,9.453125,10.526270456503013,63.125,7.525246305418718,8.432928512282638,11.0,121.65744693454593,156
5398,#5398,10.218227424749164,15.71630658436214,53.04253472222222,10.723938223938225,12.521516393442623,8.432928512282638,11.0,121.65545186099702,157
1860,#1860,57.64622641509435,7.165220450281425,18.399578440228847,10.723938223938225,8.230738146551724,8.432928512282638,11.0,121.59863018837721,158
923,#923,57.64622641509435,7.165220450281425,14.414956357631516,10.344506517690876,12.521516393442623,8.432928512282638,11.0,121.52535464642342,159
518,#518,15.27625,7.165220450281425,8.94524959742351,63.125,7.525246305418718,8.432928512282638,11.0,121.46989486540629,160
4847,#4847,11.594876660341557,8.524693080357142,8.94524959742351,63.125,9.730095541401274,8.432928512282638,11.0,121.35284339180613,161
2423,#2423,15.27625,42.19958563535912,18.399578440228847,12.399553571428571,6.235204081632652,15.813923395445133,11.0,121.32409512409433,162
1578,#1578,6.159778225806452,15.71630658436214,6.399099382134254,15.962643678160918,50.25082236842105,15.813923395445133,11.0,121.30257363432995,163
1276,#1276,8.257432432432433,9.453125,53.04253472222222,8.455098934550989,22.598002958579883,8.432928512282638,11.0,121.23912256006817,164
4010,#4010,15.27625,8.524693080357142,53.04253472222222,12.399553571428571,12.521516393442623,8.432928512282638,11.0,121.19747627973321,165
4408,#4408,15.27625,9.453125,8.94524959742351,10.344506517690876,50.25082236842105,15.813923395445133,11.0,121.08387687898056,166
3157,#3157,10.218227424749164,9.453125,10.526270456503013,63.125,8.230738146551724,8.432928512282638,11.0,120.98628954008656,167
5008,#5008,6.159778225806452,22.800373134328357,53.04253472222222,7.005044136191676,12.521516393442623,8.432928512282638,11.0,120.96217512427397,168
3122,#3122,11.594876660341557,15.71630658436214,53.04253472222222,6.255630630630631,7.525246305418718,15.813923395445133,11.0,120.94851829842041,169
5081,#5081,10.218227424749164,8.524693080357142,53.04253472222222,7.005044136191676,22.598002958579883,8.432928512282638,11.0,120.82143083438272,170
5516,#5516,7.590683229813664,22.800373134328357,6.399099382134254,6.8580246913580245,50.25082236842105,15.813923395445133,11.0,120.71292620150048,171
2809,#2809,30.5525,7.165220450281425,6.399099382134254,6.8580246913580245,50.25082236842105,8.432928512282638,11.0,120.6585954044774,172
3757,#3757,11.594876660341557,42.19958563535912,6.992218789335164,10.344506517690876,22.598002958579883,15.813923395445133,11.0,120.54311395675172,173
3163,#3163,10.218227424749164,22.800373134328357,6.992218789335164,10.723938223938225,50.25082236842105,8.432928512282638,11.0,120.4185084530546,174
5016,#5016,6.159778225806452,9.453125,53.04253472222222,12.399553571428571,12.521516393442623,15.813923395445133,11.0,120.390431308345,175
4395,#4395,7.590683229813664,9.453125,53.04253472222222,15.962643678160918,7.525246305418718,15.813923395445133,11.0,120.38815633106066,176
1248,#1248,57.64622641509435,8.524693080357142,6.399099382134254,19.910394265232977,8.230738146551724,8.432928512282638,11.0,120.14407980165309,177
3156,#3156,6.865730337078651,7.165220450281425,6.992218789335164,29.391534391534393,50.25082236842105,8.432928512282638,11.0,120.09845484893333,178
3042,#3042,10.218227424749164,22.800373134328357,10.526270456503013,6.8580246913580245,50.25082236842105,8.432928512282638,11.0,120.08664658764225,179
2948,#2948,20.574074074074073,7.165220450281425,53.04253472222222,6.255630630630631,6.235204081632652,15.813923395445133,11.0,120.08658735428614,180
2332,#2332,7.590683229813664,7.165220450281425,53.04253472222222,19.910394265232977,12.521516393442623,8.432928512282638,11.0,119.66327757327556,181
2532,#2532,20.574074074074073,22.800373134328357,14.414956357631516,12.399553571428571,22.598002958579883,15.813923395445133,11.0,119.60088349148754,182
4606,#4606,15.27625,42.19958563535912,6.992218789335164,29.391534391534393,6.235204081632652,8.432928512282638,11.0,119.52772141014398,183
370,#370,20.574074074074073,7.165220450281425,7.803959131545338,6.8580246913580245,50.25082236842105,15.813923395445133,11.0,119.46602411112504,184
2365,#2365,30.5525,42.19958563535912,10.526270456503013,10.344506517690876,6.235204081632652,8.432928512282638,11.0,119.2909952034683,185
957,#957,6.159778225806452,42.19958563535912,8.94524959742351,19.910394265232977,15.215388446215139,15.813923395445133,11.0,119.24431956548234,186
89,#89,8.257432432432433,8.524693080357142,18.399578440228847,6.8580246913580245,50.25082236842105,15.813923395445133,11.0,119.10447440824262,187
2877,#2877,6.159778225806452,42.19958563535912,6.992218789335164,29.391534391534393,7.525246305418718,15.813923395445133,11.0,119.08228674289897,188
3365,#3365,10.218227424749164,6.7474602473498235,6.992218789335164,63.125,12.521516393442623,8.432928512282638,11.0,119.03735136715942,189
333,#333,7.590683229813664,15.71630658436214,24.16172400158165,29.391534391534393,15.215388446215139,15.813923395445133,11.0,118.88956004895212,190
4336,#4336,7.590683229813664,6.7474602473498235,14.414956357631516,63.125,7.525246305418718,8.432928512282638,11.0,118.83627465249636,191
4113,#4113,20.574074074074073,7.165220450281425,8.94524959742351,12.399553571428571,50.25082236842105,8.432928512282638,11.0,118.76784857391127,192
949,#949,6.865730337078651,6.7474602473498235,8.94524959742351,63.125,6.235204081632652,15.813923395445133,11.0,118.73256765892975,193
1586,#1586,6.865730337078651,22.800373134328357,53.04253472222222,10.344506517690876,6.235204081632652,8.432928512282638,11.0,118.72127730523539,194
2936,#2936,7.590683229813664,8.524693080357142,6.399099382134254,63.125,6.235204081632652,15.813923395445133,11.0,118.68860316938284,195
2917,#2917,6.865730337078651,22.800373134328357,8.94524959742351,10.344506517690876,50.25082236842105,8.432928512282638,11.0,118.63961046722508,196
5479,#5479,7.590683229813664,7.165220450281425,6.399099382134254,63.125,7.525246305418718,15.813923395445133,11.0,118.61917276309319,197
2707,#2707,8.257432432432433,15.71630658436214,53.04253472222222,8.455098934550989,6.235204081632652,15.813923395445133,11.0,118.52050015064557,198
4460,#4460,57.64622641509435,8.524693080357142,6.992218789335164,15.962643678160918,9.730095541401274,8.432928512282638,11.0,118.28880601663148,199
3821,#3821,20.574074074074073,8.524693080357142,53.04253472222222,8.455098934550989,8.230738146551724,8.432928512282638,11.0,118.2600674700388,200
2160,#2160,7.590683229813664,8.524693080357142,53.04253472222222,19.910394265232977,9.730095541401274,8.432928512282638,11.0,118.23132935130992,201
2502,#2502,6.865730337078651,42.19958563535912,10.526270456503013,29.391534391534393,9.730095541401274,8.432928512282638,11.0,118.14614487415909,202
1431,#1431,11.594876660341557,22.800373134328357,7.803959131545338,6.255630630630631,50.25082236842105,8.432928512282638,11.0,118.13859043754958,203
1199,#1199,6.159778225806452,6.7474602473498235,14.414956357631516,63.125,8.230738146551724,8.432928512282638,11.0,118.11086148962217,204
2433,#2433,57.64622641509435,8.524693080357142,6.399099382134254,12.399553571428571,6.235204081632652,15.813923395445133,11.0,118.0186999260921,205
5107,#5107,15.27625,6.7474602473498235,53.04253472222222,6.255630630630631,9.730095541401274,15.813923395445133,11.0,117.86589453704907,206
2430,#2430,6.159778225806452,7.165220450281425,14.414956357631516,63.125,7.525246305418718,8.432928512282638,11.0,117.82312985142075,207
