TOKEN_ID,TOKEN_NAME,Background,Body,Special Character,Accessory,Eyes,Mouth,Hat And Hair,NUM_TRAITS,RARITY_SCORE,Rank
101,8Bit#101,31.586380832282472,1789.142857142857,5402.509803921569,1080.5019607843137,918.4266666666666,1312.0380952380951,634.8571428571429,5298.615384615385,16467.678292058314,16
91,8Bit#91,31.586380832282472,1789.142857142857,5402.509803921569,1080.5019607843137,918.4266666666666,1312.0380952380951,634.8571428571429,5298.615384615385,16467.678292058314,17
92,8Bit#92,31.586380832282472,1789.142857142857,5402.509803921569,1080.5019607843137,918.4266666666666,1312.0380952380951,634.8571428571429,5298.615384615385,16467.678292058314,18
100,8Bit#100,31.586380832282472,1789.142857142857,2701.2549019607845,1080.5019607843137,918.4266666666666,1312.0380952380951,634.8571428571429,5298.615384615385,13766.423390097527,19
32,8Bit#32,20.24303871868342,1669.8666666666666,2701.2549019607845,19.294677871148462,6888.2,339.320197044335,296.26666666666665,1766.2051282051284,13700.651277133415,20
6,8Bit#6,5298.615384615385,1669.8666666666666,1473.4117647058824,257.2623716153128,1377.6399999999999,1789.142857142857,20.063205417607225,1766.2051282051284,13652.20737836884,21
49,8Bit#49,21.19446153846154,1473.4117647058824,8103.764705882353,257.2623716153128,293.1148936170213,339.320197044335,296.26666666666665,1766.2051282051284,12550.540189275162,22
79,8Bit#79,20.24303871868342,1473.4117647058824,8103.764705882353,257.2623716153128,293.1148936170213,339.320197044335,296.26666666666665,1766.2051282051284,12549.588766455383,23
99,8Bit#99,31.586380832282472,1789.142857142857,1473.4117647058824,1080.5019607843137,918.4266666666666,1312.0380952380951,634.8571428571429,5298.615384615385,12538.580252842625,24
10,8Bit#10,20.24303871868342,19.958565737051792,2701.2549019607845,18.956174750601996,6888.2,339.320197044335,296.26666666666665,1766.2051282051284,12050.404673083252,25
39,8Bit#39,5298.615384615385,15.357449417535255,2701.2549019607845,257.2623716153128,293.1148936170213,339.320197044335,296.26666666666665,1766.2051282051284,10967.396993142169,26
62,8Bit#62,23.31623931623931,20.514332514332512,1.8346761842613435,257.2623716153128,293.1148936170213,339.320197044335,8888.0,7.797373783110709,9831.160084074612,27
36,8Bit#36,20.24303871868342,1473.4117647058824,5402.509803921569,257.2623716153128,36.25368421052632,339.320197044335,296.26666666666665,1766.2051282051284,9591.472655088104,28
77,8Bit#77,23.31623931623931,1473.4117647058824,5402.509803921569,257.2623716153128,293.1148936170213,339.320197044335,31.856630824372758,1766.2051282051284,9586.997029249862,29
37,8Bit#37,20.24303871868342,1473.4117647058824,5402.509803921569,257.2623716153128,25.65437616387337,339.320197044335,296.26666666666665,1766.2051282051284,9580.873347041452,30
78,8Bit#78,23.31623931623931,1473.4117647058824,5402.509803921569,257.2623716153128,293.1148936170213,339.320197044335,20.063205417607225,1766.2051282051284,9575.203603843096,31
4,8Bit#4,53.52136752136752,1669.8666666666666,1473.4117647058824,257.2623716153128,1377.6399999999999,1789.142857142857,20.063205417607225,1766.2051282051284,8407.113361274822,32
2,8Bit#2,45.19074954895851,1669.8666666666666,1473.4117647058824,257.2623716153128,1377.6399999999999,1789.142857142857,20.063205417607225,1766.2051282051284,8398.782743302414,33
9,8Bit#9,42.22004290530187,1669.8666666666666,1473.4117647058824,257.2623716153128,1377.6399999999999,1789.142857142857,20.063205417607225,1766.2051282051284,8395.812036658757,34
0,8Bit#0,31.352753755120617,1669.8666666666666,1473.4117647058824,257.2623716153128,1377.6399999999999,1789.142857142857,20.063205417607225,1766.2051282051284,8384.944747508576,35
1,8Bit#1,31.306442449721626,1669.8666666666666,1473.4117647058824,257.2623716153128,1377.6399999999999,1789.142857142857,20.063205417607225,1766.2051282051284,8384.898436203177,36
3,8Bit#3,25.973604826545998,1669.8666666666666,1473.4117647058824,257.2623716153128,1377.6399999999999,1789.142857142857,20.063205417607225,1766.2051282051284,8379.56559858,37
5,8Bit#5,23.497185741088177,1669.8666666666666,1473.4117647058824,257.2623716153128,1377.6399999999999,1789.142857142857,20.063205417607225,1766.2051282051284,8377.089179494544,38
8,8Bit#8,23.31623931623931,1669.8666666666666,1473.4117647058824,257.2623716153128,1377.6399999999999,1789.142857142857,20.063205417607225,1766.2051282051284,8376.908233069695,39
7,8Bit#7,20.24303871868342,1669.8666666666666,1473.4117647058824,257.2623716153128,1377.6399999999999,1789.142857142857,20.063205417607225,1766.2051282051284,8373.835032472138,40
70,8Bit#70,25.973604826545998,1669.8666666666666,2701.2549019607845,257.2623716153128,293.1148936170213,339.320197044335,42.93719806763285,1766.2051282051284,7095.934962003428,41
68,8Bit#68,23.31623931623931,1669.8666666666666,2701.2549019607845,257.2623716153128,293.1148936170213,339.320197044335,37.66101694915254,1766.2051282051284,7088.00141537464,42
34,8Bit#34,31.586380832282472,1669.8666666666666,2701.2549019607845,257.2623716153128,20.34918759231906,339.320197044335,296.26666666666665,1766.2051282051284,7082.111500583496,43
69,8Bit#69,31.586380832282472,1669.8666666666666,2701.2549019607845,257.2623716153128,25.944256120527307,339.320197044335,42.93719806763285,1766.2051282051284,6834.377100512671,44
43,8Bit#43,5298.615384615385,15.357449417535255,1.8346761842613435,27.470388833499502,36.25368421052632,339.320197044335,296.26666666666665,7.797373783110709,6022.91582075532,45
57,8Bit#57,53.52136752136752,1473.4117647058824,1473.4117647058824,257.2623716153128,293.1148936170213,339.320197044335,296.26666666666665,1766.2051282051284,5952.514154081597,46
53,8Bit#53,45.19074954895851,1473.4117647058824,1473.4117647058824,257.2623716153128,293.1148936170213,339.320197044335,296.26666666666665,1766.2051282051284,5944.183536109187,47
59,8Bit#59,42.22004290530187,1473.4117647058824,1473.4117647058824,257.2623716153128,293.1148936170213,339.320197044335,296.26666666666665,1766.2051282051284,5941.21282946553,48
47,8Bit#47,5298.615384615385,15.357449417535255,1.8346761842613435,257.2623716153128,293.1148936170213,33.02109300095878,32.08664259927798,7.797373783110709,5939.089884832863,49
51,8Bit#51,31.352753755120617,1473.4117647058824,1473.4117647058824,257.2623716153128,293.1148936170213,339.320197044335,296.26666666666665,1766.2051282051284,5930.345540315349,50
52,8Bit#52,31.306442449721626,1473.4117647058824,1473.4117647058824,257.2623716153128,293.1148936170213,339.320197044335,296.26666666666665,1766.2051282051284,5930.29922900995,51
56,8Bit#56,25.973604826545998,1473.4117647058824,1473.4117647058824,257.2623716153128,293.1148936170213,339.320197044335,296.26666666666665,1766.2051282051284,5924.966391386775,52
50,8Bit#50,21.19446153846154,1473.4117647058824,1473.4117647058824,257.2623716153128,293.1148936170213,339.320197044335,296.26666666666665,1766.2051282051284,5920.187248098691,53
58,8Bit#58,20.24303871868342,1473.4117647058824,1473.4117647058824,257.2623716153128,293.1148936170213,339.320197044335,296.26666666666665,1766.2051282051284,5919.235825278913,54
55,8Bit#55,42.22004290530187,1473.4117647058824,1473.4117647058824,19.294677871148462,293.1148936170213,339.320197044335,20.01801801801802,1766.2051282051284,5426.996487072718,55
60,8Bit#60,23.31623931623931,20.514332514332512,2701.2549019607845,257.2623716153128,293.1148936170213,339.320197044335,21.416867469879517,1766.2051282051284,5422.404931743034,56
11,8Bit#11,21.19446153846154,18.861445783132528,2701.2549019607845,257.2623716153128,293.1148936170213,339.320197044335,20.063205417607225,1766.2051282051284,5417.276605181783,57
38,8Bit#38,21.19446153846154,15.357449417535255,2701.2549019607845,257.2623716153128,293.1148936170213,339.320197044335,20.01801801801802,1766.2051282051284,5413.727421416597,58
54,8Bit#54,23.497185741088177,1473.4117647058824,1473.4117647058824,19.294677871148462,293.1148936170213,339.320197044335,20.01801801801802,1766.2051282051284,5408.2736299085045,59
17,8Bit#17,31.352753755120617,18.861445783132528,1.8346761842613435,257.2623716153128,293.1148936170213,21.940436375218983,2962.6666666666665,7.797373783110709,3594.830617779845,60
67,8Bit#67,31.352753755120617,19.958565737051792,1.8346761842613435,31.841904541777424,25.65437616387337,339.320197044335,2962.6666666666665,7.797373783110709,3420.4265138761966,61
14,8Bit#14,31.586380832282472,21.245122985581002,1.8346761842613435,18.956174750601996,19.00193103448276,1789.142857142857,296.26666666666665,7.797373783110709,2185.8311833798443,62
80,8Bit#80,31.352753755120617,21.01342281879195,1.8346761842613435,257.2623716153128,293.1148936170213,339.320197044335,47.276595744680854,7.797373783110709,998.9722845626345,63
23,8Bit#23,31.352753755120617,18.861445783132528,1.8346761842613435,257.2623716153128,293.1148936170213,339.320197044335,42.93719806763285,7.797373783110709,992.4809098499272,64
28,8Bit#28,53.52136752136752,18.861445783132528,1.8346761842613435,257.2623716153128,293.1148936170213,339.320197044335,20.063205417607225,7.797373783110709,991.7755309661485,65
41,8Bit#41,42.22004290530187,15.357449417535255,1.8346761842613435,257.2623716153128,21.425194401244166,339.320197044335,296.26666666666665,7.797373783110709,981.4839720177678,66
66,8Bit#66,23.497185741088177,19.958565737051792,1.8346761842613435,257.2623716153128,34.1,339.320197044335,296.26666666666665,7.797373783110709,980.0370367718265,67
63,8Bit#63,31.586380832282472,20.514332514332512,1.8346761842613435,257.2623716153128,293.1148936170213,339.320197044335,23.701333333333334,7.797373783110709,975.1315589239895,68
31,8Bit#31,20.24303871868342,18.861445783132528,1.8346761842613435,257.2623716153128,293.1148936170213,339.320197044335,23.451187335092346,7.797373783110709,961.8851840809493,69
46,8Bit#46,20.24303871868342,15.357449417535255,1.8346761842613435,257.2623716153128,293.1148936170213,339.320197044335,24.62049861495845,7.797373783110709,959.5504989952183,70
27,8Bit#27,21.19446153846154,18.861445783132528,1.8346761842613435,257.2623716153128,293.1148936170213,339.320197044335,20.063205417607225,7.797373783110709,959.4486249832424,71
64,8Bit#64,42.22004290530187,19.958565737051792,1.8346761842613435,18.956174750601996,36.25368421052632,339.320197044335,296.26666666666665,7.797373783110709,762.6073812818557,72
65,8Bit#65,42.22004290530187,19.958565737051792,1.8346761842613435,22.293713083582816,293.1148936170213,339.320197044335,20.063205417607225,7.797373783110709,746.6026677722722,73
22,8Bit#22,42.22004290530187,18.861445783132528,1.8346761842613435,22.293713083582816,293.1148936170213,339.320197044335,20.063205417607225,7.797373783110709,745.5055478183529,74
81,8Bit#81,21.19446153846154,21.01342281879195,1.8346761842613435,31.841904541777424,293.1148936170213,339.320197044335,21.416867469879517,7.797373783110709,737.5337969976389,75
73,8Bit#73,21.19446153846154,24.224371373307545,1.8346761842613435,19.294677871148462,293.1148936170213,339.320197044335,21.416867469879517,7.797373783110709,728.1975188815255,76
16,8Bit#16,23.497185741088177,21.245122985581002,1.8346761842613435,19.294677871148462,293.1148936170213,339.320197044335,20.01801801801802,7.797373783110709,726.1221452445641,77
29,8Bit#29,21.19446153846154,18.861445783132528,1.8346761842613435,19.294677871148462,293.1148936170213,339.320197044335,20.01801801801802,7.797373783110709,721.4357438394889,78
61,8Bit#61,31.586380832282472,20.514332514332512,1.8346761842613435,257.2623716153128,34.1,339.320197044335,23.025906735751295,7.797373783110709,715.4412387093862,79
20,8Bit#20,42.22004290530187,18.861445783132528,1.8346761842613435,22.293713083582816,293.1148936170213,22.038713805791076,296.26666666666665,7.797373783110709,704.4275258288683,80
84,8Bit#84,31.352753755120617,21.01342281879195,1.8346761842613435,257.2623716153128,19.00193103448276,339.320197044335,21.416867469879517,7.797373783110709,698.9995937052947,81
40,8Bit#40,31.352753755120617,15.357449417535255,1.8346761842613435,257.2623716153128,21.425194401244166,339.320197044335,23.206266318537857,7.797373783110709,697.5562825194577,82
21,8Bit#21,25.973604826545998,18.861445783132528,1.8346761842613435,257.2623716153128,20.34918759231906,339.320197044335,20.063205417607225,7.797373783110709,691.4620622466247,83
18,8Bit#18,21.19446153846154,18.861445783132528,1.8346761842613435,22.293713083582816,293.1148936170213,22.038713805791076,296.26666666666665,7.797373783110709,683.401944462028,84
74,8Bit#74,21.19446153846154,24.224371373307545,1.8346761842613435,257.2623716153128,293.1148936170213,27.070937315779133,42.93719806763285,7.797373783110709,675.4362834948873,85
26,8Bit#26,42.22004290530187,18.861445783132528,1.8346761842613435,257.2623716153128,19.00193103448276,25.625744047619047,296.26666666666665,7.797373783110709,668.8702520198877,86
44,8Bit#44,42.22004290530187,15.357449417535255,1.8346761842613435,257.2623716153128,19.00193103448276,25.625744047619047,296.26666666666665,7.797373783110709,665.3662556542904,87
76,8Bit#76,21.19446153846154,24.224371373307545,1.8346761842613435,257.2623716153128,293.1148936170213,33.02109300095878,23.701333333333334,7.797373783110709,662.1505744457675,88
13,8Bit#13,20.24303871868342,21.245122985581002,1.8346761842613435,257.2623716153128,293.1148936170213,33.02109300095878,25.321937321937323,7.797373783110709,659.8405072268667,89
45,8Bit#45,31.352753755120617,15.357449417535255,1.8346761842613435,257.2623716153128,293.1148936170213,25.038894947291894,25.54022988505747,7.797373783110709,657.2986432047113,90
30,8Bit#30,21.19446153846154,18.861445783132528,1.8346761842613435,257.2623716153128,293.1148936170213,33.02109300095878,23.701333333333334,7.797373783110709,656.7876488555924,91
75,8Bit#75,21.19446153846154,24.224371373307545,1.8346761842613435,257.2623716153128,19.00193103448276,25.625744047619047,296.26666666666665,7.797373783110709,653.2075962432225,92
83,8Bit#83,23.31623931623931,21.01342281879195,1.8346761842613435,257.2623716153128,19.00193103448276,25.625744047619047,296.26666666666665,7.797373783110709,652.1184254664846,93
85,8Bit#85,21.19446153846154,21.01342281879195,1.8346761842613435,257.2623716153128,19.00193103448276,27.070937315779133,296.26666666666665,7.797373783110709,651.4418409568669,94
42,8Bit#42,42.22004290530187,15.357449417535255,1.8346761842613435,31.841904541777424,25.65437616387337,339.320197044335,30.75432525951557,7.797373783110709,494.78034529971046,95
24,8Bit#24,42.22004290530187,18.861445783132528,1.8346761842613435,31.841904541777424,19.321739130434786,339.320197044335,28.126582278481013,7.797373783110709,489.32396165083463,96
72,8Bit#72,25.973604826545998,24.224371373307545,1.8346761842613435,27.470388833499502,25.944256120527307,339.320197044335,28.126582278481013,7.797373783110709,480.6914504440684,97
12,8Bit#12,31.352753755120617,21.245122985581002,1.8346761842613435,22.293713083582816,21.458566978193147,339.320197044335,33.04089219330855,7.797373783110709,478.3432960074931,98
15,8Bit#15,20.24303871868342,21.245122985581002,1.8346761842613435,22.293713083582816,25.65437616387337,339.320197044335,31.856630824372758,7.797373783110709,470.24512878780035,99
86,8Bit#86,31.352753755120617,21.01342281879195,1.8346761842613435,22.92436974789916,293.1148936170213,34.710002519526334,23.701333333333334,7.797373783110709,436.4488257590647,100
19,8Bit#19,21.19446153846154,18.861445783132528,1.8346761842613435,22.293713083582816,293.1148936170213,22.038713805791076,33.04089219330855,7.797373783110709,420.17616998866987,101
87,8Bit#87,31.352753755120617,21.01342281879195,1.8346761842613435,257.2623716153128,19.00193103448276,27.070937315779133,23.451187335092346,7.797373783110709,388.78465384195164,102
82,8Bit#82,21.19446153846154,21.01342281879195,1.8346761842613435,257.2623716153128,19.321739130434786,27.070937315779133,28.126582278481013,7.797373783110709,383.62156466463324,103
6028,8Bit#6028,53.52136752136752,24.224371373307545,1.8346761842613435,22.293713083582816,25.65437616387337,41.520192887281496,47.276595744680854,7.797373783110709,224.12266674146565,104
2558,8Bit#2558,53.52136752136752,15.357449417535255,1.8346761842613435,20.99420908259677,36.25368421052632,41.520192887281496,42.93719806763285,7.797373783110709,220.21615115431226,105
6357,8Bit#6357,45.19074954895851,20.514332514332512,1.8346761842613435,29.414753923347927,25.65437616387337,41.520192887281496,47.276595744680854,7.797373783110709,219.20305074984674,106
3472,8Bit#3472,42.22004290530187,24.224371373307545,1.8346761842613435,41.03172002978407,19.8507204610951,33.02109300095878,47.276595744680854,7.797373783110709,217.25659348250028,107
5756,8Bit#5756,53.52136752136752,21.245122985581002,1.8346761842613435,21.438530967942736,28.700833333333332,34.710002519526334,47.276595744680854,7.797373783110709,216.52450303980385,108
7697,8Bit#7697,53.52136752136752,21.01342281879195,1.8346761842613435,31.841904541777424,19.8507204610951,41.520192887281496,38.81222707423581,7.797373783110709,216.19188527192136,109
1150,8Bit#1150,53.52136752136752,21.245122985581002,1.8346761842613435,41.03172002978407,28.700833333333332,19.960011590843234,41.72769953051643,7.797373783110709,215.81880495879764,110
1749,8Bit#1749,53.52136752136752,21.01342281879195,1.8346761842613435,29.414753923347927,25.944256120527307,33.02109300095878,42.93719806763285,7.797373783110709,215.4841414199984,111
2057,8Bit#2057,53.52136752136752,19.958565737051792,1.8346761842613435,19.294677871148462,28.700833333333332,41.520192887281496,41.72769953051643,7.797373783110709,214.3553868480711,112
3522,8Bit#3522,53.52136752136752,18.861445783132528,1.8346761842613435,28.534382767191385,36.25368421052632,41.520192887281496,24.62049861495845,7.797373783110709,212.94362175182977,113
3653,8Bit#3653,53.52136752136752,24.224371373307545,1.8346761842613435,41.03172002978407,25.944256120527307,33.02109300095878,25.321937321937323,7.797373783110709,212.69679533525462,114
7423,8Bit#7423,53.52136752136752,21.01342281879195,1.8346761842613435,28.534382767191385,34.1,34.710002519526334,30.43835616438356,7.797373783110709,211.9495817586328,115
6669,8Bit#6669,53.52136752136752,20.514332514332512,1.8346761842613435,21.438530967942736,25.944256120527307,33.02109300095878,47.276595744680854,7.797373783110709,211.3482258371818,116
678,8Bit#678,53.52136752136752,19.958565737051792,1.8346761842613435,28.534382767191385,28.700833333333332,33.02109300095878,37.66101694915254,7.797373783110709,211.02930927642743,117
7761,8Bit#7761,53.52136752136752,21.245122985581002,1.8346761842613435,41.03172002978407,21.425194401244166,25.038894947291894,38.81222707423581,7.797373783110709,210.70657692687652,118
567,8Bit#567,45.19074954895851,15.357449417535255,1.8346761842613435,41.03172002978407,28.700833333333332,33.02109300095878,37.66101694915254,7.797373783110709,210.59491224709453,119
1831,8Bit#1831,53.52136752136752,24.224371373307545,1.8346761842613435,21.438530967942736,21.458566978193147,33.02109300095878,47.276595744680854,7.797373783110709,210.57257555382265,120
4580,8Bit#4580,53.52136752136752,20.514332514332512,1.8346761842613435,31.841904541777424,21.425194401244166,25.625744047619047,47.276595744680854,7.797373783110709,209.83718873839356,121
666,8Bit#666,53.52136752136752,15.357449417535255,1.8346761842613435,22.293713083582816,28.700833333333332,33.02109300095878,47.276595744680854,7.797373783110709,209.8031020688306,122
6773,8Bit#6773,53.52136752136752,18.861445783132528,1.8346761842613435,41.03172002978407,19.8507204610951,34.710002519526334,31.856630824372758,7.797373783110709,209.46393710665038,123
7036,8Bit#7036,53.52136752136752,20.514332514332512,1.8346761842613435,31.841904541777424,31.0979683972912,34.710002519526334,28.126582278481013,7.797373783110709,209.44420774014807,124
4433,8Bit#4433,45.19074954895851,20.514332514332512,1.8346761842613435,41.03172002978407,36.25368421052632,33.02109300095878,23.025906735751295,7.797373783110709,208.66953600768355,125
4354,8Bit#4354,45.19074954895851,21.245122985581002,1.8346761842613435,41.03172002978407,36.25368421052632,34.710002519526334,20.063205417607225,7.797373783110709,208.12653467935553,126
3555,8Bit#3555,42.22004290530187,21.245122985581002,1.8346761842613435,31.841904541777424,28.700833333333332,27.070937315779133,47.276595744680854,7.797373783110709,207.98748679382567,127
530,8Bit#530,42.22004290530187,21.01342281879195,1.8346761842613435,18.48064927225166,34.1,34.710002519526334,47.276595744680854,7.797373783110709,207.43276322792474,128
5319,8Bit#5319,42.22004290530187,20.514332514332512,1.8346761842613435,24.519711666814988,25.944256120527307,41.520192887281496,42.93719806763285,7.797373783110709,207.2877841292631,129
7778,8Bit#7778,45.19074954895851,19.958565737051792,1.8346761842613435,41.03172002978407,25.944256120527307,34.710002519526334,30.75432525951557,7.797373783110709,207.22166918273567,130
176,8Bit#176,53.52136752136752,21.245122985581002,1.8346761842613435,29.414753923347927,20.778883861236803,41.520192887281496,30.75432525951557,7.797373783110709,206.86669640570238,131
6729,8Bit#6729,45.19074954895851,24.224371373307545,1.8346761842613435,28.534382767191385,34.1,27.070937315779133,37.66101694915254,7.797373783110709,206.41350792176118,132
4746,8Bit#4746,53.52136752136752,19.958565737051792,1.8346761842613435,22.92436974789916,25.65437616387337,27.070937315779133,47.276595744680854,7.797373783110709,206.03826219802392,133
7051,8Bit#7051,53.52136752136752,21.245122985581002,1.8346761842613435,21.438530967942736,34.1,34.710002519526334,30.75432525951557,7.797373783110709,205.40139922130524,134
5631,8Bit#5631,53.52136752136752,21.01342281879195,1.8346761842613435,24.519711666814988,31.0979683972912,33.02109300095878,32.08664259927798,7.797373783110709,204.89225597187448,135
1347,8Bit#1347,31.352753755120617,20.514332514332512,1.8346761842613435,31.841904541777424,31.0979683972912,33.02109300095878,47.276595744680854,7.797373783110709,204.73669792153345,136
2943,8Bit#2943,53.52136752136752,19.958565737051792,1.8346761842613435,21.438530967942736,34.1,33.02109300095878,33.04089219330855,7.797373783110709,204.71249938800148,137
2455,8Bit#2455,45.19074954895851,20.514332514332512,1.8346761842613435,24.519711666814988,36.25368421052632,25.625744047619047,42.93719806763285,7.797373783110709,204.67347002325627,138
5962,8Bit#5962,42.22004290530187,18.861445783132528,1.8346761842613435,41.03172002978407,34.1,19.960011590843234,38.81222707423581,7.797373783110709,204.61749735066957,139
7331,8Bit#7331,23.497185741088177,21.245122985581002,1.8346761842613435,41.03172002978407,20.34918759231906,41.520192887281496,47.276595744680854,7.797373783110709,204.55205494810673,140
8417,8Bit#8417,53.52136752136752,20.514332514332512,1.8346761842613435,29.414753923347927,28.700833333333332,25.038894947291894,37.66101694915254,7.797373783110709,204.4832491561978,141
4610,8Bit#4610,42.22004290530187,20.514332514332512,1.8346761842613435,28.534382767191385,36.25368421052632,19.960011590843234,47.276595744680854,7.797373783110709,204.39109970024825,142
1264,8Bit#1264,31.306442449721626,24.224371373307545,1.8346761842613435,29.414753923347927,36.25368421052632,34.710002519526334,38.81222707423581,7.797373783110709,204.3535315180376,143
875,8Bit#875,42.22004290530187,21.245122985581002,1.8346761842613435,22.293713083582816,36.25368421052632,41.520192887281496,30.75432525951557,7.797373783110709,203.91913129916114,144
1486,8Bit#1486,53.52136752136752,15.357449417535255,1.8346761842613435,29.414753923347927,34.1,19.960011590843234,41.72769953051643,7.797373783110709,203.71333195098245,145
6341,8Bit#6341,53.52136752136752,24.224371373307545,1.8346761842613435,27.470388833499502,31.0979683972912,19.960011590843234,37.66101694915254,7.797373783110709,203.56717463283363,146
5640,8Bit#5640,45.19074954895851,24.224371373307545,1.8346761842613435,22.293713083582816,34.1,25.038894947291894,42.93719806763285,7.797373783110709,203.41697698814565,147
8512,8Bit#8512,53.52136752136752,15.357449417535255,1.8346761842613435,31.841904541777424,20.229662261380323,41.520192887281496,30.75432525951557,7.797373783110709,202.85695185622967,148
8754,8Bit#8754,31.586380832282472,24.224371373307545,1.8346761842613435,31.841904541777424,36.25368421052632,22.038713805791076,47.276595744680854,7.797373783110709,202.85370047573775,149
1800,8Bit#1800,42.22004290530187,21.245122985581002,1.8346761842613435,41.03172002978407,21.458566978193147,19.960011590843234,47.276595744680854,7.797373783110709,202.82411020175624,150
231,8Bit#231,42.22004290530187,21.01342281879195,1.8346761842613435,31.841904541777424,28.700833333333332,22.038713805791076,47.276595744680854,7.797373783110709,202.72356311704857,151
8129,8Bit#8129,53.52136752136752,24.224371373307545,1.8346761842613435,22.293713083582816,25.65437616387337,41.520192887281496,25.54022988505747,7.797373783110709,202.38630088184226,152
2554,8Bit#2554,25.973604826545998,24.224371373307545,1.8346761842613435,22.92436974789916,36.25368421052632,41.520192887281496,41.72769953051643,7.797373783110709,202.25597254344902,153
6147,8Bit#6147,42.22004290530187,21.01342281879195,1.8346761842613435,18.956174750601996,25.944256120527307,41.520192887281496,42.93719806763285,7.797373783110709,202.22333751750952,154
6958,8Bit#6958,45.19074954895851,19.958565737051792,1.8346761842613435,29.414753923347927,25.944256120527307,41.520192887281496,30.43835616438356,7.797373783110709,202.09892434892265,155
5790,8Bit#5790,53.52136752136752,21.01342281879195,1.8346761842613435,41.03172002978407,21.425194401244166,17.509405185561768,37.66101694915254,7.797373783110709,201.7941768732741,156
4157,8Bit#4157,53.52136752136752,19.958565737051792,1.8346761842613435,31.841904541777424,34.1,21.940436375218983,30.75432525951557,7.797373783110709,201.74864940230336,157
8793,8Bit#8793,53.52136752136752,24.224371373307545,1.8346761842613435,41.03172002978407,20.229662261380323,33.02109300095878,20.063205417607225,7.797373783110709,201.72346957177754,158
1114,8Bit#1114,53.52136752136752,24.224371373307545,1.8346761842613435,28.534382767191385,19.8507204610951,27.070937315779133,38.81222707423581,7.797373783110709,201.64605648034856,159
5644,8Bit#5644,42.22004290530187,24.224371373307545,1.8346761842613435,41.03172002978407,34.1,25.625744047619047,24.62049861495845,7.797373783110709,201.45442693834303,160
8047,8Bit#8047,53.52136752136752,15.357449417535255,1.8346761842613435,41.03172002978407,28.700833333333332,19.960011590843234,33.04089219330855,7.797373783110709,201.24432405354403,161
8270,8Bit#8270,31.586380832282472,15.357449417535255,1.8346761842613435,41.03172002978407,36.25368421052632,25.625744047619047,41.72769953051643,7.797373783110709,201.21472803563566,162
3550,8Bit#3550,45.19074954895851,24.224371373307545,1.8346761842613435,27.470388833499502,25.65437616387337,41.520192887281496,27.34769230769231,7.797373783110709,201.03982108198477,163
5176,8Bit#5176,42.22004290530187,19.958565737051792,1.8346761842613435,31.841904541777424,34.1,19.960011590843234,42.93719806763285,7.797373783110709,200.64977280997923,164
