TOKEN_ID,TOKEN_NAME,Background,Skin,Mouth,Eyes,Dad Joke,Clothes,Facial Hair,Hair,Holding,Jewelry,Eyewear,Hat,Neck,Accessory,Dad's Top Pick,NUM_TRAITS,RARITY_SCORE,Rank
5577,CryptoDad #5577,66.22851365015167,44.740437158469945,113.86353759235116,66.19170329947956,131.57894736842104,49.445157394126966,759.4202898550724,184.55903071287685,1504.0183696900117,29.237808280325858,700.5347593582887,157.39517001081342,4440.677966101695,3852.9411764705883,65.53276638319159,3210.78431372549,15377.149947051355,23
8218,CryptoDad #8218,67.31757451181912,7277.777777777777,120.82641579044459,49.257379206617784,135.13513513513513,119.39482318629238,5.992680695333943,230.06673691605198,2.1445912916496823,527.1629778672032,434.63835434638355,4.261867348565442,27.45755606791029,5954.545454545454,65.53276638319159,323.6166007905138,15345.128691860342,24
6970,CryptoDad #6970,66.83673469387755,70.06846384253316,96.24568363823379,66.92209450830141,147.05882352941177,49.445157394126966,1048.0,207.34409623298515,2.1445912916496823,4158.730158730159,2977.272727272727,4.261867348565442,27.45755606791029,5954.545454545454,65.53276638319159,323.6166007905138,15265.48277626964,25
242,CryptoDad #242,66.83673469387755,70.56668821374704,91.5251868930343,64.26293843512386,119.04761904761905,106.97370569982034,759.4202898550724,197.58672699849168,2.1445912916496823,1408.6021505376343,14.155581729574358,273.08734625807796,10916.666666666666,13.433141919606234,65.53276638319159,1010.8024691358025,15180.64460375899,26
7825,CryptoDad #7825,67.31757451181912,49.285176824680214,96.24568363823379,64.26293843512386,107.52688172043011,121.11686390532546,5.992680695333943,186.6096866096866,2.1445912916496823,1408.6021505376343,793.939393939394,175.55615116590724,10916.666666666666,13.433141919606234,65.53276638319159,1010.8024691358025,15085.034817380485,27
727,CryptoDad #727,61.79245283018868,50.49337033610854,96.80041380329564,64.7777283291302,113.63636363636363,49.445157394126966,5.992680695333943,266.5852665852666,2172.470978441128,29.237808280325858,657.96082370668,177.50677506775068,10916.666666666666,13.433141919606234,65.53276638319159,323.6166007905138,15065.948994865677,28
1417,CryptoDad #1417,66.09485368314834,49.285176824680214,105.62812449604903,64.7777283291302,166.66666666666666,49.445157394126966,952.7272727272727,207.34409623298515,2.1445912916496823,527.1629778672032,657.96082370668,75.89363304559411,1139.1304347826087,7705.882352941177,65.53276638319159,3210.78431372549,15046.460970097654,29
1729,CryptoDad #1729,62.32159847764034,70.06846384253316,122.5903050720569,66.92209450830141,108.69565217391305,119.39482318629238,952.7272727272727,207.34409623298515,2.1445912916496823,527.1629778672032,657.96082370668,4.261867348565442,10916.666666666666,13.433141919606234,65.53276638319159,1010.8024691358025,14908.02961054036,30
9558,CryptoDad #9558,61.79245283018868,49.285176824680214,97.08018378538611,64.7777283291302,128.2051282051282,49.445157394126966,845.1612903225805,430.63773833004603,977.6119402985075,29.237808280325858,434.63835434638355,273.08734625807796,4440.677966101695,3638.8888888888887,65.53276638319159,3210.78431372549,14796.844240303828,31
8734,CryptoDad #8734,56.80832610581092,44.740437158469945,91.5251868930343,65.21306252489047,135.13513513513513,106.97370569982034,727.7777777777777,599.8168498168499,2.1445912916496823,29.237808280325858,526.9509251810136,175.55615116590724,10916.666666666666,13.433141919606234,65.53276638319159,1010.8024691358025,14568.315001135952,32
1715,CryptoDad #1715,61.79245283018868,50.49337033610854,599.8168498168499,49.257379206617784,161.29032258064515,57.516684229012995,5.992680695333943,3.4212409441580354,2.1445912916496823,29.237808280325858,14.155581729574358,2282.2299651567946,10916.666666666666,13.433141919606234,65.53276638319159,105.98705501618124,14418.968557082904,33
8388,CryptoDad #8388,66.09485368314834,49.285176824680214,112.34027956435985,64.95116267539292,114.9425287356322,49.445157394126966,919.298245614035,270.8850289495451,2.1445912916496823,527.1629778672032,793.939393939394,4.261867348565442,10916.666666666666,13.433141919606234,65.53276638319159,323.6166007905138,14294.00043964771,34
3741,CryptoDad #3741,68.30031282586026,50.49337033610854,112.34027956435985,66.92209450830141,111.11111111111111,49.445157394126966,919.298245614035,233.26210826210826,2.1445912916496823,1408.6021505376343,14.155581729574358,4.261867348565442,10916.666666666666,13.433141919606234,65.53276638319159,149.68007312614262,14185.649518619042,35
166,CryptoDad #166,66.22851365015167,44.740437158469945,99.37793961462602,63.75626612157492,120.48192771084337,266.5852665852666,5.992680695333943,279.9145299145299,2.1445912916496823,29.237808280325858,1017.8710178710178,4.261867348565442,27.45755606791029,11909.090909090908,65.53276638319159,149.68007312614262,14152.354150910509,36
6999,CryptoDad #6999,66.09485368314834,70.06846384253316,96.24568363823379,63.34010250459337,112.35955056179776,112.71726036826708,5.992680695333943,202.3478529502626,2.1445912916496823,29.237808280325858,1017.8710178710178,4.261867348565442,27.45755606791029,11909.090909090908,65.53276638319159,149.68007312614262,13934.443037703883,37
8946,CryptoDad #8946,66.09485368314834,50.49337033610854,97.08018378538611,63.75626612157492,123.4567901234568,592.7601809954751,818.75,236.5474900686168,2.1445912916496823,29.237808280325858,526.9509251810136,4.261867348565442,10916.666666666666,13.433141919606234,65.53276638319159,323.6166007905138,13930.783502975299,38
755,CryptoDad #755,68.30031282586026,70.06846384253316,99.08478935027608,66.92209450830141,114.9425287356322,106.97370569982034,5.992680695333943,239.92673992673994,2.1445912916496823,894.19795221843,14.155581729574358,4.261867348565442,27.45755606791029,11909.090909090908,65.53276638319159,149.68007312614262,13838.73261284087,39
3307,CryptoDad #3307,210.61093247588425,70.06846384253316,102.40775484677923,65.21306252489047,120.48192771084337,109.77040388805095,845.1612903225805,226.95772695772695,2.1445912916496823,29.237808280325858,526.9509251810136,4.261867348565442,10916.666666666666,13.433141919606234,65.53276638319159,323.6166007905138,13632.515930430822,40
9963,CryptoDad #9963,66.09485368314834,50.49337033610854,97.08018378538611,64.26293843512386,112.35955056179776,121.11686390532546,919.298245614035,220.9851551956815,1955.223880597015,4158.730158730159,1920.8211143695014,560.5477107402652,27.45755606791029,13.433141919606234,65.53276638319159,3210.78431372549,13564.221804049745,41
7383,CryptoDad #7383,66.22851365015167,49.285176824680214,120.82641579044459,500.19091256204655,125.0,49.445157394126966,1048.0,169.64516964516963,2172.470978441128,29.237808280325858,526.9509251810136,560.5477107402652,1139.1304347826087,3638.8888888888887,65.53276638319159,3210.78431372549,13472.165172289531,42
2647,CryptoDad #2647,612.1495327102804,44.740437158469945,120.82641579044459,63.34010250459337,121.95121951219511,294.64687359424204,5.992680695333943,197.58672699849168,2.1445912916496823,29.237808280325858,434.63835434638355,187.948350071736,10916.666666666666,13.433141919606234,65.53276638319159,323.6166007905138,13434.452268714123,43
7573,CryptoDad #7573,66.09485368314834,44.740437158469945,258.3826429980276,64.60521773437885,121.95121951219511,49.445157394126966,5.992680695333943,230.06673691605198,2.1445912916496823,1408.6021505376343,14.155581729574358,4.261867348565442,10916.666666666666,13.433141919606234,65.53276638319159,105.98705501618124,13372.062766984802,44
8588,CryptoDad #8588,67.31757451181912,44.740437158469945,113.86353759235116,63.34010250459337,114.9425287356322,57.516684229012995,1190.9090909090908,250.6697282816686,2.1445912916496823,29.237808280325858,14.155581729574358,75.89363304559411,10916.666666666666,13.433141919606234,65.53276638319159,323.6166007905138,13343.98047402976,45
7072,CryptoDad #7072,61.79245283018868,50.49337033610854,122.5903050720569,64.26293843512386,101.010101010101,105.85003232062056,1007.6923076923077,171.37624280481424,2.1445912916496823,29.237808280325858,793.939393939394,175.55615116590724,27.45755606791029,9357.142857142857,65.53276638319159,1010.8024691358025,13146.881343908359,46
350,CryptoDad #350,56.80832610581092,44.740437158469945,211.25624899209805,63.505914291254605,102.04081632653062,108.58753315649868,1048.0,279.9145299145299,2.1445912916496823,29.237808280325858,14.155581729574358,4.261867348565442,10916.666666666666,13.433141919606234,65.53276638319159,149.68007312614262,13109.966302690915,47
8217,CryptoDad #8217,62.32159847764034,44.740437158469945,110.13030685161831,64.7777283291302,136.986301369863,254.46775446775445,1048.0,169.64516964516963,2.1445912916496823,29.237808280325858,14.155581729574358,4.261867348565442,10916.666666666666,13.433141919606234,65.53276638319159,149.68007312614262,13086.181793045369,48
7998,CryptoDad #7998,2519.2307692307695,50.49337033610854,92.0266947664208,64.7777283291302,108.69565217391305,49.445157394126966,5.992680695333943,250.6697282816686,977.6119402985075,894.19795221843,14.155581729574358,4.261867348565442,27.45755606791029,7705.882352941177,65.53276638319159,149.68007312614262,12980.111871320973,49
9682,CryptoDad #9682,66.09485368314834,44.740437158469945,113.86353759235116,66.19170329947956,131.57894736842104,105.85003232062056,5.992680695333943,197.58672699849168,2.1445912916496823,29.237808280325858,14.155581729574358,4.261867348565442,27.45755606791029,11909.090909090908,65.53276638319159,105.98705501618124,12889.767054324624,50
6461,CryptoDad #6461,56.80832610581092,44.740437158469945,99.37793961462602,49.257379206617784,101.010101010101,121.11686390532546,5.992680695333943,197.58672699849168,2.1445912916496823,29.237808280325858,14.155581729574358,4.261867348565442,27.45755606791029,11909.090909090908,65.53276638319159,105.98705501618124,12833.758589903084,51
404,CryptoDad #404,67.31757451181912,70.56668821374704,113.86353759235116,64.26293843512386,121.95121951219511,57.516684229012995,5.992680695333943,171.37624280481424,2.1445912916496823,29.237808280325858,14.155581729574358,4.261867348565442,27.45755606791029,11909.090909090908,65.53276638319159,105.98705501618124,12830.715701202706,52
4547,CryptoDad #4547,61.79245283018868,70.06846384253316,113.86353759235116,49.257379206617784,149.2537313432836,119.39482318629238,1091.6666666666667,3.4212409441580354,2.1445912916496823,29.237808280325858,14.155581729574358,4.261867348565442,10916.666666666666,13.433141919606234,65.53276638319159,105.98705501618124,12810.137774247853,53
1351,CryptoDad #1351,66.09485368314834,49.285176824680214,102.40775484677923,64.95116267539292,74.07407407407408,112.71726036826708,5.992680695333943,209.93589743589743,2.1445912916496823,29.237808280325858,636.8497812348079,75.89363304559411,10916.666666666666,13.433141919606234,65.53276638319159,323.6166007905138,12748.83385021593,54
4048,CryptoDad #4048,56.80832610581092,70.56668821374704,96.24568363823379,64.26293843512386,120.48192771084337,57.516684229012995,5.992680695333943,207.34409623298515,2.1445912916496823,29.237808280325858,434.63835434638355,273.08734625807796,10916.666666666666,13.433141919606234,65.53276638319159,323.6166007905138,12737.576301197507,55
3984,CryptoDad #3984,307.51173708920186,70.56668821374704,102.7209284090018,64.60521773437885,136.986301369863,108.58753315649868,5.992680695333943,3.4212409441580354,2.1445912916496823,29.237808280325858,14.155581729574358,760.7433217189315,10916.666666666666,13.433141919606234,65.53276638319159,105.98705501618124,12708.293260618311,56
5512,CryptoDad #5512,66.09485368314834,70.56668821374704,122.5903050720569,64.7777283291302,136.986301369863,115.03336845802599,5.992680695333943,3.4212409441580354,2.1445912916496823,29.237808280325858,14.155581729574358,4.261867348565442,27.45755606791029,11909.090909090908,65.53276638319159,63.715953307393,12701.060200264983,57
267,CryptoDad #267,66.09485368314834,44.740437158469945,96.24568363823379,64.26293843512386,142.85714285714286,109.77040388805095,873.3333333333333,254.4677544677545,2.1445912916496823,894.19795221843,700.5347593582887,177.50677506775068,27.45755606791029,5954.545454545454,65.53276638319159,3210.78431372549,12684.476716119423,58
6041,CryptoDad #6041,62.32159847764034,70.56668821374704,96.24568363823379,490.0860456416011,135.13513513513513,654.3456543456543,5.992680695333943,3.4212409441580354,2.1445912916496823,29.237808280325858,14.155581729574358,4.261867348565442,10916.666666666666,13.433141919606234,65.53276638319159,63.715953307393,12627.263104018477,59
1010,CryptoDad #1010,66.83673469387755,70.56668821374704,97.08018378538611,65.21306252489047,121.95121951219511,109.77040388805095,5.992680695333943,207.34409623298515,2.1445912916496823,29.237808280325858,700.5347593582887,4.261867348565442,10916.666666666666,13.433141919606234,65.53276638319159,149.68007312614262,12626.246743920903,60
64,CryptoDad #64,66.83673469387755,70.06846384253316,112.34027956435985,66.19170329947956,112.35955056179776,114.77133345014894,952.7272727272727,579.133510167993,2.1445912916496823,4158.730158730159,14.155581729574358,4.261867348565442,27.45755606791029,5954.545454545454,65.53276638319159,323.6166007905138,12624.873425194482,61
1065,CryptoDad #1065,210.61093247588425,70.56668821374704,112.34027956435985,63.75626612157492,125.0,114.77133345014894,5.992680695333943,209.93589743589743,2.1445912916496823,527.1629778672032,2977.272727272727,4.261867348565442,27.45755606791029,7705.882352941177,65.53276638319159,323.6166007905138,12546.305517919885,62
2103,CryptoDad #2103,67.31757451181912,70.56668821374704,96.80041380329564,63.505914291254605,144.92753623188406,7197.802197802198,5.992680695333943,218.11521811521808,2.1445912916496823,4158.730158730159,14.155581729574358,75.89363304559411,27.45755606791029,13.433141919606234,65.53276638319159,149.68007312614262,12372.055725958578,63
9015,CryptoDad #9015,67.31757451181912,49.285176824680214,96.24568363823379,63.01106301106301,125.0,49.445157394126966,952.7272727272727,178.66884888161482,2.1445912916496823,29.237808280325858,636.8497812348079,75.89363304559411,27.45755606791029,9357.142857142857,65.53276638319159,323.6166007905138,12099.576371225661,64
3945,CryptoDad #3945,62.32159847764034,70.06846384253316,96.80041380329564,64.95116267539292,113.63636363636363,254.46775446775445,727.7777777777777,171.37624280481424,1629.353233830846,29.237808280325858,2977.272727272727,4.261867348565442,4440.677966101695,13.433141919606234,65.53276638319159,1010.8024691358025,11731.971757758332,65
1062,CryptoDad #1062,68.30031282586026,49.285176824680214,96.80041380329564,63.75626612157492,153.84615384615384,121.11686390532546,1048.0,209.93589743589743,977.6119402985075,1408.6021505376343,526.9509251810136,4.261867348565442,27.45755606791029,3638.8888888888887,65.53276638319159,3210.78431372549,11671.13149319399,66
3374,CryptoDad #3374,66.83673469387755,49.285176824680214,91.5251868930343,63.01106301106301,144.92753623188406,106.97370569982034,5.992680695333943,3.4212409441580354,2.1445912916496823,29.237808280325858,14.155581729574358,4.261867348565442,10916.666666666666,13.433141919606234,65.53276638319159,63.715953307393,11641.121701920825,67
5912,CryptoDad #5912,66.83673469387755,70.06846384253316,106.63410663410664,63.01106301106301,126.58227848101265,121.11686390532546,919.298245614035,236.5474900686168,1629.353233830846,4158.730158730159,661.6161616161617,75.89363304559411,27.45755606791029,13.433141919606234,65.53276638319159,3210.78431372549,11552.896211569529,68
7413,CryptoDad #7413,68.30031282586026,70.06846384253316,97.08018378538611,64.60521773437885,125.0,57.516684229012995,1048.0,349.8931623931624,2.1445912916496823,29.237808280325858,14.155581729574358,4.261867348565442,27.45755606791029,9357.142857142857,65.53276638319159,149.68007312614262,11530.077126180551,69
703,CryptoDad #703,66.09485368314834,50.49337033610854,112.34027956435985,64.7777283291302,123.4567901234568,121.11686390532546,5.992680695333943,197.58672699849168,2.1445912916496823,29.237808280325858,14.155581729574358,4.261867348565442,1139.1304347826087,9357.142857142857,65.53276638319159,149.68007312614262,11503.14527372027,70
6025,CryptoDad #6025,66.09485368314834,44.740437158469945,103.67204811649258,66.92209450830141,144.92753623188406,115.56104446012704,1048.0,207.34409623298515,698.2942430703625,29.237808280325858,14.155581729574358,679.8131811105344,1139.1304347826087,3852.9411764705883,65.53276638319159,3210.78431372549,11487.151615944083,71
9667,CryptoDad #9667,66.83673469387755,44.740437158469945,112.34027956435985,64.95116267539292,149.2537313432836,119.39482318629238,5.992680695333943,294.646873594242,977.6119402985075,29.237808280325858,14.155581729574358,4.261867348565442,27.45755606791029,9357.142857142857,65.53276638319159,149.68007312614262,11483.237173288328,72
1452,CryptoDad #1452,61.79245283018868,7277.777777777777,106.63410663410664,49.257379206617784,172.41379310344828,49.445157394126966,970.3703703703702,275.3257671290458,2.1445912916496823,527.1629778672032,1017.8710178710178,431.7732366512854,27.45755606791029,13.433141919606234,65.53276638319159,323.6166007905138,11372.008693288059,73
154,CryptoDad #154,66.83673469387755,70.56668821374704,96.80041380329564,64.26293843512386,135.13513513513513,49.445157394126966,919.298245614035,178.66884888161482,2.1445912916496823,527.1629778672032,661.6161616161617,157.39517001081342,1806.8965517241377,3358.974358974359,65.53276638319159,3210.78431372549,11371.521053763963,74
2926,CryptoDad #2926,67.31757451181912,44.740437158469945,91.5251868930343,66.19170329947956,114.9425287356322,105.85003232062056,1048.0,233.26210826210826,977.6119402985075,29.237808280325858,700.5347593582887,694.5917285259809,27.45755606791029,3852.9411764705883,65.53276638319159,3210.78431372549,11330.521620291447,75
6978,CryptoDad #6978,62.32159847764034,49.285176824680214,105.62812449604903,63.75626612157492,74.07407407407408,57.516684229012995,1048.0,199.93894993894995,2.1445912916496823,29.237808280325858,14.155581729574358,4.261867348565442,27.45755606791029,9357.142857142857,65.53276638319159,149.68007312614262,11310.133975532199,76
9380,CryptoDad #9380,66.83673469387755,44.740437158469945,91.5251868930343,63.01106301106301,123.4567901234568,109.77040388805095,5.992680695333943,193.044503389331,2.1445912916496823,29.237808280325858,526.9509251810136,273.08734625807796,27.45755606791029,9357.142857142857,65.53276638319159,323.6166007905138,11303.548251248158,77
2414,CryptoDad #2414,68.30031282586026,50.49337033610854,110.13030685161831,66.19170329947956,128.2051282051282,111.22431652232976,919.298245614035,599.8168498168499,2.1445912916496823,894.19795221843,526.9509251810136,75.89363304559411,4440.677966101695,13.433141919606234,65.53276638319159,3210.78431372549,11283.27552333808,78
7012,CryptoDad #7012,66.09485368314834,50.49337033610854,112.34027956435985,630.11063011063,138.88888888888889,49.445157394126966,5.992680695333943,230.06673691605198,9776.119402985076,29.237808280325858,14.155581729574358,4.261867348565442,27.45755606791029,13.433141919606234,65.53276638319159,63.715953307393,11277.34667561029,79
4729,CryptoDad #4729,56.80832610581092,50.49337033610854,96.24568363823379,49.257379206617784,138.88888888888889,109.77040388805095,5.992680695333943,197.58672699849168,2.1445912916496823,29.237808280325858,14.155581729574358,887.5338753387533,27.45755606791029,9357.142857142857,65.53276638319159,149.68007312614262,11237.928569117941,80
1630,CryptoDad #1630,66.83673469387755,49.285176824680214,100.26789131266743,66.92209450830141,109.89010989010988,115.03336845802599,5.992680695333943,171.37624280481424,2.1445912916496823,527.1629778672032,1017.8710178710178,177.50677506775068,27.45755606791029,7705.882352941177,65.53276638319159,1010.8024691358025,11219.964805813514,81
9236,CryptoDad #9236,56.80832610581092,49.285176824680214,113.86353759235116,64.60521773437885,120.48192771084337,106.97370569982034,727.7777777777777,233.26210826210826,2.1445912916496823,29.237808280325858,526.9509251810136,4.261867348565442,4440.677966101695,3638.8888888888887,65.53276638319159,1010.8024691358025,11191.555060318904,82
6530,CryptoDad #6530,67.31757451181912,70.06846384253316,599.8168498168499,63.505914291254605,158.73015873015873,49.445157394126966,5.992680695333943,178.66884888161482,4888.059701492538,29.237808280325858,14.155581729574358,157.39517001081342,1139.1304347826087,3358.974358974359,65.53276638319159,323.6166007905138,11169.648070607618,83
9203,CryptoDad #9203,66.22851365015167,49.285176824680214,109.41284556919736,64.26293843512386,111.11111111111111,121.11686390532546,5.992680695333943,233.26210826210826,2.1445912916496823,29.237808280325858,657.96082370668,4.261867348565442,27.45755606791029,9357.142857142857,65.53276638319159,149.68007312614262,11054.090581800356,84
8534,CryptoDad #8534,62.32159847764034,44.740437158469945,120.82641579044459,64.60521773437885,121.95121951219511,115.56104446012704,818.75,3.4212409441580354,2.1445912916496823,29.237808280325858,14.155581729574358,4.261867348565442,27.45755606791029,9357.142857142857,65.53276638319159,105.98705501618124,10958.09725733767,85
4548,CryptoDad #4548,66.09485368314834,50.49337033610854,110.85723957011085,65.21306252489047,123.4567901234568,49.445157394126966,5.992680695333943,236.5474900686168,2.1445912916496823,527.1629778672032,14.155581729574358,75.89363304559411,27.45755606791029,9357.142857142857,65.53276638319159,149.68007312614262,10927.270681049917,86
3495,CryptoDad #3495,68.30031282586026,49.285176824680214,96.80041380329564,66.19170329947956,121.95121951219511,57.516684229012995,919.298245614035,250.6697282816686,2.1445912916496823,29.237808280325858,1017.8710178710178,4.261867348565442,27.45755606791029,7705.882352941177,65.53276638319159,323.6166007905138,10806.018045364579,87
9184,CryptoDad #9184,67.31757451181912,50.49337033610854,99.08478935027608,64.7777283291302,135.13513513513513,115.56104446012704,5.992680695333943,218.11521811521808,9776.119402985076,29.237808280325858,14.155581729574358,4.261867348565442,27.45755606791029,13.433141919606234,65.53276638319159,105.98705501618124,10792.662720663579,88
1677,CryptoDad #1677,66.09485368314834,70.06846384253316,102.7209284090018,770.135214579659,120.48192771084337,108.58753315649868,845.1612903225805,294.646873594242,2.1445912916496823,894.19795221843,434.63835434638355,4.261867348565442,27.45755606791029,5954.545454545454,65.53276638319159,1010.8024691358025,10771.478096635894,89
9459,CryptoDad #9459,61.79245283018868,70.56668821374704,110.13030685161831,782.5567502986858,113.63636363636363,57.516684229012995,970.3703703703702,254.4677544677545,2.1445912916496823,527.1629778672032,661.6161616161617,431.7732366512854,27.45755606791029,3358.974358974359,65.53276638319159,3210.78431372549,10706.483333474993,90
2967,CryptoDad #2967,61.79245283018868,70.06846384253316,102.7209284090018,63.75626612157492,113.63636363636363,119.39482318629238,845.1612903225805,233.26210826210826,4888.059701492538,29.237808280325858,1920.8211143695014,4.261867348565442,1139.1304347826087,13.433141919606234,65.53276638319159,1010.8024691358025,10681.072000322782,91
