TOKEN_ID,TOKEN_NAME,Backgrounds,Base character body,Eyes,Facial Hair,Mouth,Body accessories,Extra face accessories,Head accessories,Hand,Kandi,Rare,Hand ,Most Rare,NUM_TRAITS,RARITY_SCORE,Rank
28,RARE BOY 1,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,21
145,RARE BOY 2,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,22
186,RARE BOY 3,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,23
225,RARE BOY 4,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,24
249,RARE BOY 5,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,25
275,RARE BOY 6,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,26
279,RARE BOY 7,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,27
312,RARE BOY 8,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,28
416,RARE BOY 9,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,29
433,RARE BOY 10,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,30
471,RARE BOY 11,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,31
491,RARE BOY 12,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,32
528,RARE BOY 13,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,33
541,RARE BOY 14,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,34
862,RARE BOY 15,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,35
888,RARE BOY 16,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,36
931,RARE BOY 17,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,37
1186,RARE BOY 18,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,38
1251,RARE BOY 19,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,39
1289,RARE BOY 20,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,40
1374,RARE BOY 21,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,41
1441,RARE BOY 22,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,42
1543,RARE BOY 23,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,43
1568,RARE BOY 24,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,44
1588,RARE BOY 25,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,45
1716,RARE BOY 26,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,46
1732,RARE BOY 27,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,47
1737,RARE BOY 28,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,48
1749,RARE BOY 29,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,49
1843,RARE BOY 30,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,50
2133,RARE BOY 31,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,51
2245,RARE BOY 32,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,52
2539,RARE BOY 35,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,53
2579,RARE BOY 33,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,54
2581,RARE BOY 34,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,55
2664,RARE BOY 36,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,56
2939,RARE BOY 37,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,57
2955,RARE BOY 38,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,58
2960,RARE BOY 39,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,59
3109,RARE BOY 40,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,60
3116,RARE BOY 41,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,61
3262,RARE BOY 42,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,62
3265,RARE BOY 43,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,63
3312,RARE BOY 44,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,64
3371,RARE BOY 45,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,65
3456,RARE BOY 46,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,66
3466,RARE BOY 47,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,67
3600,RARE BOY 48,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,68
3693,RARE BOY 49,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,69
3805,RARE BOY 50,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,70
3946,RARE GIRL 1,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,71
4132,RARE GIRL 2,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,72
4170,RARE GIRL 3,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,73
4221,RARE GIRL 4,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,74
4327,RARE GIRL 5,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,75
4389,RARE GIRL 6,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,76
4390,RARE GIRL 7,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,77
4394,RARE GIRL 8,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,78
4403,RARE GIRL 9,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,79
5271,RARE GIRL 10,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,80
5319,RARE GIRL 11,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,81
5337,RARE GIRL 12,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,82
5346,RARE GIRL 13,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,83
5366,RARE GIRL 14,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,84
5381,RARE GIRL 15,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,85
5390,RARE GIRL 16,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,86
5437,RARE GIRL 17,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,87
5606,RARE GIRL 18,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,88
5739,RARE GIRL 19,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,89
5748,RARE GIRL 20,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,90
5763,RARE GIRL 21,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,91
5926,RARE GIRL 22,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,92
5961,RARE GIRL 23,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,93
6266,RARE GIRL 24,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,94
6358,RARE GIRL 25,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,95
6382,RARE GIRL 26,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,96
6383,RARE GIRL 27,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,97
6402,RARE GIRL 28,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,98
6543,RARE GIRL 29,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,99
6552,RARE GIRL 30,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,100
6637,RARE GIRL 31,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,101
6658,RARE GIRL 32,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,102
6780,RARE GIRL 33,730.1587301587301,1393.9393939393938,494.6236559139785,33.129872702065214,494.6236559139785,151.8151815181518,83.33333333333333,168.4981684981685,165.91523895401264,494.6236559139785,9200.0,102.0974364665409,16.744016744016744,5111.111111111111,18640.61345116746,103
