TOKEN_ID,TOKEN_NAME,Background,Hands Type,Skin Type,Eyes,Tattoos,Clothes,Mouth,Hats & Hairs,Accessories,Hands Accessories,Trait Count,RARITY_SCORE,Rank
1947,nonfungiblealiens #1947,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,20
2,nonfungiblealiens #2,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,21
2096,nonfungiblealiens #2096,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,22
210,nonfungiblealiens #210,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,23
2131,nonfungiblealiens #2131,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,24
2217,nonfungiblealiens #2217,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,25
2428,nonfungiblealiens #2428,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,26
250,nonfungiblealiens #250,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,27
259,nonfungiblealiens #259,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,28
2594,nonfungiblealiens #2594,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,29
2750,nonfungiblealiens #2750,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,30
2877,nonfungiblealiens #2877,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,31
2959,nonfungiblealiens #2959,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,32
2976,nonfungiblealiens #2976,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,33
3,nonfungiblealiens #3,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,34
3114,nonfungiblealiens #3114,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,35
3269,nonfungiblealiens #3269,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,36
3410,nonfungiblealiens #3410,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,37
3492,nonfungiblealiens #3492,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,38
3549,nonfungiblealiens #3549,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,39
3637,nonfungiblealiens #3637,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,40
3657,nonfungiblealiens #3657,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,41
3732,nonfungiblealiens #3732,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,42
3792,nonfungiblealiens #3792,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,43
3990,nonfungiblealiens #3990,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,44
3998,nonfungiblealiens #3998,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,45
4,nonfungiblealiens #4,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,46
4044,nonfungiblealiens #4044,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,47
4065,nonfungiblealiens #4065,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,48
459,nonfungiblealiens #459,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,49
479,nonfungiblealiens #479,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,50
489,nonfungiblealiens #489,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,51
5,nonfungiblealiens #5,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,52
6,nonfungiblealiens #6,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,53
615,nonfungiblealiens #615,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,54
665,nonfungiblealiens #665,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,55
67,nonfungiblealiens #67,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,56
71,nonfungiblealiens #71,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,57
81,nonfungiblealiens #81,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,58
886,nonfungiblealiens #886,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,59
950,nonfungiblealiens #950,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,60
994,nonfungiblealiens #994,303.03030303030306,29.80625931445604,25.60819462227913,24.57002457002457,303.03030303030306,37.10575139146568,23.61275088547816,43.29004329004329,86.58008658008659,121.21212121212123,222.81639928698755,1220.6622372135482,61
4064,nonfungiblealiens #4064,1010.1010101010102,24.03730589875487,18.033939874844457,35.1000351000351,4.701059618838086,20.16616923449222,28.796037665217266,24.050024050024053,1.300782550782551,1.6962233586918727,7.862747873126701,1175.8453353258171,62
3780,nonfungiblealiens #3780,1010.1010101010102,19.609381127931606,24.623264059883777,21.181055663814284,4.701059618838086,20.16616923449222,43.727316454589186,2.0933289792090566,1.300782550782551,1.6962233586918727,20.36493971977843,1169.564530869021,63
1700,nonfungiblealiens #1700,1010.1010101010102,22.9278917803508,19.698611247907024,29.96344459759094,4.701059618838086,22.35286228401547,24.094643760691998,20.041686708353378,1.300782550782551,1.6962233586918727,7.862747873126701,1164.740963881359,64
108,nonfungiblealiens #108,1010.1010101010102,24.03730589875487,21.340162185232607,19.814535943568202,4.701059618838086,24.737167594310453,20.35581972886048,24.050024050024053,1.300782550782551,1.6962233586918727,7.862747873126701,1159.9968389032001,65
710,nonfungiblealiens #710,1010.1010101010102,28.119112560807586,24.158674171961444,25.593775593775593,4.701059618838086,18.740278480538223,19.354713840555867,2.0933289792090566,1.300782550782551,1.6962233586918727,20.36493971977843,1156.2238989759487,66
184,nonfungiblealiens #184,1010.1010101010102,22.24347710034033,16.41550937325585,22.75002275002275,4.701059618838086,20.614306328592043,20.35581972886048,25.168629819792613,1.300782550782551,1.6962233586918727,7.862747873126701,1153.2095886033135,67
3916,nonfungiblealiens #3916,1010.1010101010102,19.870839542970693,26.130810839060338,12.285012285012286,4.701059618838086,24.737167594310453,16.173117044848055,28.110417720807334,1.300782550782551,1.6962233586918727,7.862747873126701,1152.9691885294587,68
1846,nonfungiblealiens #1846,1010.1010101010102,23.655761360679396,22.463328616034325,25.593775593775593,4.701059618838086,20.16616923449222,10.831537103430348,23.026618771299624,1.300782550782551,1.6962233586918727,7.862747873126701,1151.3990141821605,69
4050,nonfungiblealiens #4050,1010.1010101010102,19.870839542970693,28.453549580310145,19.814535943568202,4.701059618838086,21.32514447785384,20.35581972886048,2.0933289792090566,1.300782550782551,1.6962233586918727,20.36493971977843,1150.0772336018738,70
675,nonfungiblealiens #675,1010.1010101010102,19.870839542970693,19.698611247907024,30.712530712530715,4.701059618838086,21.573111274107955,11.352284079556807,2.0933289792090566,1.300782550782551,1.6962233586918727,20.36493971977843,1143.4647211853835,71
3475,nonfungiblealiens #3475,9.358564021936473,22.580499480648516,20.990323460884532,23.179268462287332,87.58101243650377,22.086756780634335,22.276180080639772,24.879335224162812,254.6473134708429,159.4896331738437,222.81639928698755,869.8852858793717,72
2148,nonfungiblealiens #2148,9.416727875397857,28.6598647254385,26.130810839060338,23.179268462287332,66.74676278200508,24.094643760692,10.831537103430348,27.05627705627706,254.6473134708429,159.4896331738437,222.81639928698755,853.0692385362627,73
3455,nonfungiblealiens #3455,38.06913354652048,26.61273153076432,26.130810839060338,23.179268462287332,75.38067239559777,18.01250067546878,22.276180080639772,20.041686708353378,127.32365673542145,216.4502164502165,222.81639928698755,816.2932567113177,74
3234,nonfungiblealiens #3234,9.358564021936473,20.139364401659485,26.130810839060338,23.179268462287332,87.58101243650377,20.16616923449222,22.704568159113613,27.750027750027755,108.22510822510824,242.42424242424246,222.81639928698755,810.4755352414193,75
2105,nonfungiblealiens #2105,38.16502557056713,28.119112560807586,19.698611247907024,29.96344459759094,70.80147267063155,20.614306328592043,10.831537103430348,32.79548734094189,149.2760113449769,168.35016835016836,222.81639928698755,791.4315764026013,76
3412,nonfungiblealiens #3412,9.416727875397857,19.609381127931606,20.00640204865557,25.593775593775593,75.38067239559777,24.094643760692,18.16365452729089,28.860028860028862,84.88243782361431,242.42424242424246,222.81639928698755,771.2483657242145,77
3104,nonfungiblealiens #3104,9.358564021936473,20.139364401659485,26.130810839060338,23.179268462287332,75.38067239559777,26.130810839060338,19.354713840555867,24.879335224162812,149.2760113449769,159.4896331738437,222.81639928698755,756.1355838301286,78
3089,nonfungiblealiens #3089,9.358564021936473,17.13003408876784,20.990323460884532,18.33583923136162,87.58101243650377,21.0828132906055,11.352284079556807,28.110417720807334,98.38646202282567,216.4502164502165,222.81639928698755,751.5943660904535,79
2733,nonfungiblealiens #2733,38.16502557056713,23.655761360679396,18.291567587342236,22.75002275002275,75.38067239559777,19.949328705089076,22.704568159113613,55.50005550005551,92.1064750851985,159.4896331738437,222.81639928698755,750.8095095744973,80
925,nonfungiblealiens #925,38.06913354652048,24.03730589875487,21.340162185232607,35.1000351000351,66.74676278200508,22.086756780634335,30.27275754548482,23.527197440240922,92.1064750851985,173.16017316017317,222.81639928698755,749.2631588112674,81
2121,nonfungiblealiens #2121,38.06913354652048,22.24347710034033,23.71129131692512,29.96344459759094,75.38067239559777,20.614306328592043,28.796037665217266,27.750027750027755,86.58008658008659,173.16017316017317,222.81639928698755,749.0850497280591,82
2897,nonfungiblealiens #2897,9.416727875397857,21.598738633663796,18.033939874844457,28.56979601165648,75.38067239559777,19.949328705089076,25.11994775050868,23.527197440240922,117.00011700011702,173.16017316017317,222.81639928698755,734.5730381342768,83
260,nonfungiblealiens #260,9.358564021936473,28.6598647254385,26.130810839060338,23.179268462287332,70.80147267063155,26.130810839060338,10.54140664530275,28.110417720807334,113.92116655274552,159.4896331738437,222.81639928698755,719.1398149381014,84
2222,nonfungiblealiens #2222,9.416727875397857,24.03730589875487,18.033939874844457,25.071453642882215,75.38067239559777,26.130810839060338,21.863658227294593,24.050024050024053,92.1064750851985,173.16017316017317,222.81639928698755,712.0676403362154,85
1330,nonfungiblealiens #1330,9.416727875397857,21.91636714298238,18.033939874844457,25.071453642882215,66.74676278200508,18.01250067546878,28.796037665217266,27.05627705627706,98.38646202282567,173.16017316017317,222.81639928698755,709.4131011850615,86
3582,nonfungiblealiens #3582,9.416727875397857,21.598738633663796,21.70185984938909,25.071453642882215,66.74676278200508,21.0828132906055,20.010805835150983,32.79548734094189,92.1064750851985,173.16017316017317,222.81639928698755,706.5076967823957,87
3910,nonfungiblealiens #3910,9.416727875397857,20.698791190594473,21.70185984938909,23.179268462287332,75.38067239559777,22.625458165527853,26.23638987275351,24.879335224162812,86.58008658008659,159.4896331738437,222.81639928698755,693.0046220766286,88
2779,nonfungiblealiens #2779,9.358564021936473,17.955577900274722,22.076029846792352,24.08825938237703,70.80147267063155,20.614306328592043,10.54140664530275,25.767882910740056,86.58008658008659,155.40015540015543,222.81639928698755,666.0001409738766,89
972,nonfungiblealiens #972,9.416727875397857,26.61273153076432,26.130810839060338,25.593775593775593,4.701059618838086,22.625458165527853,10.733068584308255,270.5627705627706,1.300782550782551,216.4502164502165,13.552339133734483,627.6797409051765,90
3985,nonfungiblealiens #3985,9.416727875397857,28.6598647254385,26.130810839060338,22.75002275002275,87.58101243650377,19.949328705089076,11.352284079556807,2.0933289792090566,105.58547143912999,242.42424242424246,67.34006734006735,623.2831615937179,91
2901,nonfungiblealiens #2901,38.06913354652048,21.598738633663796,20.00640204865557,18.33583923136162,4.701059618838086,23.48465277940866,26.23638987275351,25.168629819792613,127.32365673542145,224.46689113355782,67.34006734006735,596.7314607600409,92
3355,nonfungiblealiens #3355,9.358564021936473,28.6598647254385,23.71129131692512,25.071453642882215,4.701059618838086,21.32514447785384,11.352284079556807,30.48594597890373,127.32365673542145,242.42424242424246,67.34006734006735,591.753574362066,93
2870,nonfungiblealiens #2870,9.358564021936473,29.221822857309842,23.71129131692512,29.96344459759094,87.58101243650377,20.16616923449222,24.094643760691998,30.48594597890373,254.6473134708429,1.6962233586918727,67.34006734006735,578.2664983739563,94
4051,nonfungiblealiens #4051,38.06913354652048,21.290185224611456,23.71129131692512,26.70654844567888,4.701059618838086,19.949328705089076,18.16365452729089,24.879335224162812,103.07153164296022,216.4502164502165,67.34006734006735,564.3323520423609,95
2769,nonfungiblealiens #2769,9.416727875397857,20.990323460884536,25.60819462227913,22.75002275002275,4.701059618838086,19.949328705089076,11.352284079556807,28.110417720807334,135.2813852813853,216.4502164502165,67.34006734006735,561.9500279045448,96
3847,nonfungiblealiens #3847,9.416727875397857,23.655761360679396,22.463328616034325,30.712530712530715,75.38067239559777,19.949328705089076,27.456687076137396,27.750027750027755,254.6473134708429,1.6962233586918727,67.34006734006735,560.4686686610964,97
1729,nonfungiblealiens #1729,38.16502557056713,22.9278917803508,18.291567587342236,25.593775593775593,4.701059618838086,22.086756780634335,11.352284079556807,20.041686708353378,86.58008658008659,242.42424242424246,67.34006734006735,559.5044440638147,98
484,nonfungiblealiens #484,9.416727875397857,25.2595417919119,20.990323460884532,26.70654844567888,66.74676278200508,19.12667597498231,11.352284079556807,2.0933289792090566,149.2760113449769,159.4896331738437,67.34006734006735,557.7979052485143,99
2941,nonfungiblealiens #2941,38.16502557056713,22.580499480648516,20.990323460884532,26.70654844567888,75.38067239559777,24.737167594310453,10.54140664530275,27.05627705627706,1.300782550782551,242.42424242424246,67.34006734006735,557.2230129643594,100
2159,nonfungiblealiens #2159,38.06913354652048,22.24347710034033,22.864459484177793,14.28489800582824,70.80147267063155,21.32514447785384,14.398018832608633,29.250029250029254,254.6473134708429,1.6962233586918727,67.34006734006735,556.9202375375922,101
3117,nonfungiblealiens #3117,9.416727875397857,19.609381127931606,23.71129131692512,25.593775593775593,4.701059618838086,20.16616923449222,10.733068584308255,29.250029250029254,103.07153164296022,242.42424242424246,67.34006734006735,556.017344008968,102
3563,nonfungiblealiens #3563,9.416727875397857,19.870839542970693,17.783468487693842,15.954561409106864,66.74676278200508,24.094643760692,22.276180080639772,55.50005550005551,254.6473134708429,1.6962233586918727,67.34006734006735,555.3268436081637,103
1167,nonfungiblealiens #1167,9.416727875397857,20.139364401659485,26.130810839060338,20.822054720359805,4.701059618838086,23.48465277940866,19.354713840555867,22.086756780634335,123.68583797155227,216.4502164502165,67.34006734006735,553.6122626177506,104
3330,nonfungiblealiens #3330,38.16502557056713,20.139364401659485,26.130810839060338,22.33638597274961,4.701059618838086,20.16616923449222,22.704568159113613,32.79548734094189,135.2813852813853,159.4896331738437,67.34006734006735,549.2499569327188,105
684,nonfungiblealiens #684,38.06913354652048,15.687504902345283,24.158674171961444,14.28489800582824,75.38067239559777,20.614306328592043,12.171521074988743,20.041686708353378,254.6473134708429,1.6962233586918727,67.34006734006735,544.0920013037895,106
3759,nonfungiblealiens #3759,9.416727875397857,21.91636714298238,22.463328616034325,12.163378500012163,87.58101243650377,25.767882910740056,14.757969303423849,23.527197440240922,254.6473134708429,1.6962233586918727,67.34006734006735,541.2774683949375,107
1290,nonfungiblealiens #1290,38.16502557056713,19.870839542970693,18.291567587342236,25.071453642882215,4.701059618838086,22.35286228401547,11.352284079556807,24.050024050024053,92.1064750851985,216.4502164502165,67.34006734006735,539.751875251679,108
428,nonfungiblealiens #428,9.416727875397857,23.655761360679396,20.990323460884532,21.181055663814284,66.74676278200508,23.19109461966605,22.704568159113613,27.39876157597677,254.6473134708429,1.6962233586918727,67.34006734006735,538.9686596671397,109
3920,nonfungiblealiens #3920,9.416727875397857,21.290185224611456,23.71129131692512,25.593775593775593,4.701059618838086,25.767882910740056,10.733068584308255,28.860028860028862,103.07153164296022,216.4502164502165,67.34006734006735,536.9358354178694,110
1527,nonfungiblealiens #1527,9.416727875397857,19.870839542970693,20.990323460884532,22.33638597274961,4.701059618838086,25.767882910740056,18.16365452729089,24.879335224162812,98.38646202282567,224.46689113355782,67.34006734006735,536.3196296294853,111
2890,nonfungiblealiens #2890,9.358564021936473,21.91636714298238,26.130810839060338,22.75002275002275,4.701059618838086,24.094643760692,10.831537103430348,30.062530062530065,98.38646202282567,216.4502164502165,67.34006734006735,532.022281112602,112
3078,nonfungiblealiens #3078,38.16502557056713,20.990323460884536,25.60819462227913,22.75002275002275,75.38067239559777,23.48465277940866,11.352284079556807,27.05627705627706,1.300782550782551,216.4502164502165,67.34006734006735,529.8785190556601,113
1452,nonfungiblealiens #1452,9.358564021936473,19.106576483625666,20.00640204865557,22.33638597274961,4.701059618838086,22.35286228401547,19.354713840555867,24.879335224162812,103.07153164296022,216.4502164502165,67.34006734006735,528.9577149277836,114
2955,nonfungiblealiens #2955,9.416727875397857,24.03730589875487,20.323963985935816,12.285012285012286,75.38067239559777,24.737167594310453,14.757969303423849,23.527197440240922,254.6473134708429,1.6962233586918727,67.34006734006735,528.1496209482759,115
2492,nonfungiblealiens #2492,9.358564021936473,17.13003408876784,20.990323460884532,25.593775593775593,75.38067239559777,20.614306328592043,18.16365452729089,27.05627705627706,1.300782550782551,242.42424242424246,67.34006734006735,525.3526997882145,116
3512,nonfungiblealiens #3512,9.358564021936473,24.03730589875487,18.556662769767485,18.33583923136162,4.701059618838086,20.16616923449222,11.352284079556807,28.110417720807334,105.58547143912999,216.4502164502165,67.34006734006735,523.9940578049287,117
474,nonfungiblealiens #474,9.416727875397857,20.139364401659485,23.71129131692512,18.33583923136162,4.701059618838086,24.094643760692,19.354713840555867,27.05627705627706,149.2760113449769,159.4896331738437,67.34006734006735,522.915628960595,118
3530,nonfungiblealiens #3530,9.416727875397857,19.870839542970693,20.990323460884532,23.179268462287332,87.58101243650377,21.0828132906055,22.276180080639772,24.879335224162812,1.300782550782551,224.46689113355782,67.34006734006735,522.3842413978599,119
1841,nonfungiblealiens #1841,9.358564021936473,24.431360093816426,22.463328616034325,23.179268462287332,4.701059618838086,20.614306328592043,10.54140664530275,29.650714582221436,149.2760113449769,159.4896331738437,67.34006734006735,521.0457202279168,120
