TOKEN_ID,TOKEN_NAME,Background,Fur,Mouth,Eyes,Clothes,Hat,Power,Speed,Cuteness,Intelligence,Total skills,Trait Count,RARITY_SCORE,Rank
187,expandables-official #187,2604.1666666666665,2777.777777777778,1984.1269841269839,1811.5942028985507,1700.6802721088434,1773.049645390071,17.936576266322284,34.37843784378438,21.712697585548028,19.644821625019645,15.279305708348614,23.80952380952381,12784.156911807439,13
233,expandables-official #233,2604.1666666666665,2777.777777777778,1984.1269841269839,1811.5942028985507,1700.6802721088434,1773.049645390071,23.573785950023574,22.299527250022297,22.91895856252292,21.712697585548028,13.096547750013098,23.80952380952381,12778.806589876547,14
177,expandables-official #177,2604.1666666666665,2777.777777777778,1984.1269841269839,1811.5942028985507,1700.6802721088434,1773.049645390071,18.335166850018336,21.712697585548028,22.299527250022297,22.91895856252292,17.18921892189219,23.80952380952381,12777.66064194842,15
354,expandables-official #354,2604.1666666666665,2777.777777777778,1984.1269841269839,1811.5942028985507,1700.6802721088434,1773.049645390071,17.936576266322284,20.627062706270628,22.91895856252292,19.187965308158724,19.644821625019645,23.80952380952381,12775.52045724671,16
2928,expandables-official #2928,3.7362505978000957,21.36752136752137,6.569956901082729,69.67670011148272,12.505002000800323,88.65248226950355,21.712697585548028,33.00330033003301,24.267132595612505,19.187965308158724,275.02750275027506,23.80952380952381,599.516035627342,17
2446,expandables-official #2446,20.345052083333332,10.250102501025012,14.697236919459142,40.25764895330113,9.554383551173279,38.544557508479805,21.155961750021156,26.615564782284682,18.335166850018336,30.558611416697225,275.02750275027506,23.80952380952381,529.151312875592,18
1594,expandables-official #1594,7.440476190476191,10.250102501025012,6.569956901082729,14.377731769036119,7.362252260211444,73.87706855791963,25.78382838283828,25.78382838283828,21.712697585548028,21.712697585548028,275.02750275027506,23.80952380952381,513.7076666763227,19
236,expandables-official #236,7.483237547892721,2.8058361391694726,26.812526812526812,46.45113340765514,7.837236276999279,5.0949702453737675,21.712697585548028,31.733942625031734,21.712697585548028,31.733942625031734,275.02750275027506,23.80952380952381,502.2152474105756,20
2819,expandables-official #2819,20.345052083333332,2.8058361391694726,15.873015873015873,46.45113340765514,14.788524105294293,10.944750897469575,21.155961750021156,20.627062706270628,23.573785950023574,20.123963615873784,275.02750275027506,23.80952380952381,495.5261130879257,21
2742,expandables-official #2742,4.584800469483568,10.442773600668339,16.673336001067092,11.763598720120461,17.901897601145723,38.544557508479805,20.123963615873784,25.002500250025,21.712697585548028,25.78382838283828,275.02750275027506,23.80952380952381,491.3709802950489,22
2480,expandables-official #2480,22.449712643678165,21.36752136752137,7.936507936507937,11.763598720120461,7.362252260211444,23.026618771299624,17.936576266322284,39.28964325003929,17.936576266322284,22.91895856252292,275.02750275027506,23.80952380952381,490.82499260434463,23
2156,expandables-official #2156,7.483237547892721,26.20545073375262,3.7436358191075167,11.612783351913786,7.837236276999279,29.066387629345428,23.573785950023574,28.451120974166383,21.155961750021156,30.558611416697225,275.02750275027506,23.80952380952381,488.5252380097185,24
249,expandables-official #249,27.412280701754387,32.299741602067186,7.936507936507937,9.687669534216848,11.89286903572618,8.246742536698004,22.299527250022297,22.91895856252292,21.712697585548028,24.267132595612505,275.02750275027506,23.80952380952381,487.51115390047516,25
2096,expandables-official #2096,32.96413502109704,6.1184532550171316,12.557765722322683,4.705439488048184,11.413961557777474,16.118633139909736,27.502750275027502,30.558611416697225,21.155961750021156,24.267132595612505,275.02750275027506,23.80952380952381,486.1998707813295,26
2215,expandables-official #2215,3.7362505978000957,9.290226681531031,14.697236919459142,32.93807641633728,18.092343320306846,13.037129745515228,25.78382838283828,24.267132595612505,25.78382838283828,18.751875187518753,275.02750275027506,23.80952380952381,485.2149547895563,27
611,expandables-official #611,7.440476190476191,6.1184532550171316,23.34267040149393,13.223315349624457,15.321443892872464,13.037129745515228,21.155961750021156,29.467232437529468,34.37843784378438,22.299527250022297,275.02750275027506,23.80952380952381,484.6216746761556,28
2468,expandables-official #2468,7.440476190476191,6.1184532550171316,27.945450480661748,11.612783351913786,9.34439709949914,33.45376689415228,18.751875187518753,21.712697585548028,25.002500250025,23.573785950023574,275.02750275027506,23.80952380952381,483.7932128046345,29
954,expandables-official #954,4.822530864197532,9.290226681531031,3.7436358191075167,11.763598720120461,42.51700680272109,16.118633139909736,21.155961750021156,24.267132595612505,19.644821625019645,24.267132595612505,275.02750275027506,23.80952380952381,476.427707153652,30
1543,expandables-official #1543,23.674242424242422,9.290226681531031,14.17233560090703,15.352493244902972,12.505002000800323,9.282982436597232,28.451120974166383,21.155961750021156,22.91895856252292,20.627062706270628,275.02750275027506,23.80952380952381,476.26741294176094,31
1161,expandables-official #1161,4.822530864197532,27.502750275027505,15.623047119110113,17.760727479397556,7.837236276999279,5.0949702453737675,29.467232437529468,21.155961750021156,18.751875187518753,28.451120974166383,275.02750275027506,23.80952380952381,475.3044791691404,32
2602,expandables-official #2602,7.483237547892721,10.442773600668339,7.936507936507937,15.48371113588505,11.413961557777474,26.074259491030457,20.123963615873784,33.00330033003301,14.733616218764734,24.267132595612505,275.02750275027506,23.80952380952381,469.7994905898449,33
1809,expandables-official #1809,4.584800469483568,26.20545073375262,24.8015873015873,5.220732573194671,14.788524105294293,5.0949702453737675,26.615564782284682,25.78382838283828,17.936576266322284,19.187965308158724,275.02750275027506,23.80952380952381,469.05702672808906,34
1699,expandables-official #1699,7.440476190476191,9.678668215253582,12.557765722322683,14.492753623188406,11.810279667422526,14.415037767398951,29.467232437529468,27.502750275027502,21.155961750021156,17.55494698406011,275.02750275027506,23.80952380952381,464.9128991924994,35
1719,expandables-official #1719,4.584800469483568,16.244314489928527,14.274294849834417,20.128824476650564,11.810279667422526,8.246742536698004,20.627062706270628,18.335166850018336,24.267132595612505,24.267132595612505,275.02750275027506,23.80952380952381,461.62277779733046,36
69,expandables-official #69,3.7362505978000957,2.8058361391694726,34.20908593322387,13.223315349624457,9.554383551173279,8.246742536698004,22.299527250022297,27.502750275027502,20.627062706270628,18.751875187518753,275.02750275027506,23.80952380952381,459.79385608632725,37
1413,expandables-official #1413,3.7362505978000957,2.8058361391694726,26.812526812526812,5.220732573194671,18.485655131617865,8.246742536698004,20.627062706270628,30.558611416697225,19.644821625019645,20.627062706270628,275.02750275027506,23.80952380952381,455.6023288050639,38
3158,expandables-official #3158,7.440476190476191,9.290226681531031,6.569956901082729,5.220732573194671,9.34439709949914,23.026618771299624,28.451120974166383,20.123963615873784,25.78382838283828,20.627062706270628,275.02750275027506,23.80952380952381,454.71541045603135,39
966,expandables-official #966,20.345052083333332,2.8058361391694726,3.7436358191075167,4.705439488048184,17.901897601145723,13.037129745515228,20.123963615873784,23.573785950023574,25.78382838283828,20.123963615873784,275.02750275027506,23.80952380952381,450.9815590007277,40
1241,expandables-official #1241,34.72222222222222,47.89272030651342,23.34267040149393,58.4385226741468,7.837236276999279,17.55494698406011,21.712697585548028,22.91895856252292,25.002500250025,25.78382838283828,137.51375137513753,23.80952380952381,446.52957883103136,41
1721,expandables-official #1721,4.822530864197532,2.8058361391694726,13.139913802165458,4.705439488048184,19.325912183055042,5.008614817486076,21.712697585548028,22.299527250022297,25.78382838283828,21.155961750021156,275.02750275027506,23.80952380952381,439.5972888223504,42
2915,expandables-official #2915,4.584800469483568,27.502750275027505,20.454917362133855,10.847869478434436,70.86167800453515,9.282982436597232,29.467232437529468,19.644821625019645,21.712697585548028,33.00330033003301,137.51375137513753,23.80952380952381,408.6863251890032,43
3412,expandables-official #3412,34.72222222222222,32.299741602067186,14.274294849834417,11.763598720120461,30.921459492888065,16.72688344707614,21.712697585548028,26.615564782284682,21.712697585548028,25.78382838283828,137.51375137513753,23.80952380952381,397.8562638550888,44
3493,expandables-official #3493,22.449712643678165,6.1184532550171316,56.68934240362812,19.06941266209001,70.86167800453515,30.051688904916457,25.002500250025,21.155961750021156,22.91895856252292,22.299527250022297,68.75687568756877,23.80952380952381,389.18363518354903,45
1453,expandables-official #1453,27.412280701754387,6.1184532550171316,24.8015873015873,15.352493244902972,48.59086491739553,9.282982436597232,22.299527250022297,22.91895856252292,26.615564782284682,19.187965308158724,137.51375137513753,23.80952380952381,383.9039529449045,46
219,expandables-official #219,7.440476190476191,9.290226681531031,14.697236919459142,9.687669534216848,73.94262052647146,13.037129745515228,26.615564782284682,20.627062706270628,22.91895856252292,23.573785950023574,137.51375137513753,23.80952380952381,383.15400678343303,47
2373,expandables-official #2373,3.7362505978000957,10.442773600668339,27.945450480661748,11.612783351913786,19.325912183055042,39.40110323089047,25.002500250025,21.155961750021156,24.267132595612505,37.503750375037505,137.51375137513753,23.80952380952381,381.71689360034696,48
703,expandables-official #703,34.72222222222222,32.299741602067186,23.34267040149393,21.065048870913383,14.788524105294293,13.037129745515228,17.936576266322284,19.187965308158724,21.712697585548028,20.627062706270628,137.51375137513753,23.80952380952381,380.0429139984672,49
2625,expandables-official #2625,35.67351598173516,23.74169040835708,14.17233560090703,58.4385226741468,30.921459492888065,33.45376689415228,21.712697585548028,21.155961750021156,21.155961750021156,26.615564782284682,68.75687568756877,23.80952380952381,379.60787641715405,50
15,expandables-official #15,3.7362505978000957,6.1184532550171316,56.68934240362812,11.763598720120461,17.53278631040045,29.066387629345428,25.002500250025,19.187965308158724,27.502750275027502,19.644821625019645,137.51375137513753,23.80952380952381,377.56813155920383,51
108,expandables-official #108,7.483237547892721,18.76876876876877,13.139913802165458,51.75983436853002,9.554383551173279,30.051688904916457,20.123963615873784,21.155961750021156,23.573785950023574,19.644821625019645,137.51375137513753,23.80952380952381,376.57963506904616,52
3303,expandables-official #3303,31.001984126984127,10.442773600668339,21.803593232164662,15.48371113588505,20.008003201280513,9.282982436597232,18.751875187518753,23.573785950023574,30.558611416697225,29.467232437529468,137.51375137513753,23.80952380952381,371.6978279100103,53
1266,expandables-official #1266,22.449712643678165,2.8058361391694726,56.68934240362812,11.612783351913786,12.061562213537899,5.0949702453737675,29.467232437529468,25.002500250025,24.267132595612505,19.644821625019645,137.51375137513753,23.80952380952381,370.4191690901492,54
920,expandables-official #920,35.67351598173516,2.8058361391694726,19.841269841269842,113.22463768115942,17.715419501133788,36.938534278959814,23.573785950023574,30.558611416697225,23.573785950023574,29.467232437529468,13.096547750013098,23.80952380952381,370.27870073723824,55
1824,expandables-official #1824,81.38020833333333,10.442773600668339,7.936507936507937,113.22463768115942,12.505002000800323,13.037129745515228,22.91895856252292,24.267132595612505,27.502750275027502,17.55494698406011,13.751375137513753,23.80952380952381,368.33094666224514,56
2999,expandables-official #2999,23.674242424242422,9.290226681531031,27.945450480661748,17.760727479397556,12.505002000800323,8.246742536698004,22.299527250022297,30.558611416697225,22.91895856252292,27.502750275027502,137.51375137513753,23.80952380952381,364.02551429226236,57
1869,expandables-official #1869,4.584800469483568,21.36752136752137,15.873015873015873,40.25764895330113,14.788524105294293,8.246742536698004,29.467232437529468,22.299527250022297,22.299527250022297,21.712697585548028,137.51375137513753,23.80952380952381,362.2205130130977,58
1546,expandables-official #1546,4.584800469483568,9.290226681531031,14.697236919459142,20.586297760210805,18.092343320306846,25.69637167231987,21.155961750021156,39.28964325003929,24.267132595612505,21.155961750021156,137.51375137513753,23.80952380952381,360.1392513536667,59
2401,expandables-official #2401,34.72222222222222,47.89272030651342,3.7436358191075167,13.223315349624457,70.86167800453515,33.45376689415228,20.123963615873784,25.002500250025,26.615564782284682,25.002500250025,34.37843784378438,23.80952380952381,358.82982914767166,60
76,expandables-official #76,3.7362505978000957,26.20545073375262,3.7436358191075167,15.48371113588505,7.362252260211444,40.29658284977434,20.627062706270628,25.78382838283828,26.615564782284682,26.615564782284682,137.51375137513753,23.80952380952381,357.79317923487065,61
3352,expandables-official #3352,4.584800469483568,9.290226681531031,6.569956901082729,14.377731769036119,48.59086491739553,23.026618771299624,19.187965308158724,26.615564782284682,22.299527250022297,20.627062706270628,137.51375137513753,23.80952380952381,356.4935947412263,62
2354,expandables-official #2354,23.674242424242422,6.1184532550171316,6.569956901082729,32.93807641633728,7.837236276999279,33.45376689415228,21.712697585548028,22.299527250022297,20.627062706270628,19.644821625019645,137.51375137513753,23.80952380952381,356.1991165193531,63
2975,expandables-official #2975,7.483237547892721,10.250102501025012,23.34267040149393,20.128824476650564,7.086167800453515,17.55494698406011,20.123963615873784,25.78382838283828,35.87315253264457,25.002500250025,137.51375137513753,23.80952380952381,353.95266967761876,64
486,expandables-official #486,4.584800469483568,18.76876876876877,15.873015873015873,5.312592970376982,17.715419501133788,36.938534278959814,26.615564782284682,21.712697585548028,27.502750275027502,17.55494698406011,137.51375137513753,23.80952380952381,353.90236667332044,65
2301,expandables-official #2301,7.483237547892721,32.299741602067186,6.569956901082729,32.93807641633728,9.554383551173279,38.544557508479805,23.573785950023574,39.28964325003929,20.627062706270628,23.573785950023574,91.6758342500917,23.80952380952381,349.93958944300556,66
1553,expandables-official #1553,20.345052083333332,2.8058361391694726,15.623047119110113,19.06941266209001,7.362252260211444,23.026618771299624,25.002500250025,21.155961750021156,21.712697585548028,31.733942625031734,137.51375137513753,23.80952380952381,349.16059643050124,67
2389,expandables-official #2389,4.584800469483568,2.8058361391694726,14.274294849834417,40.25764895330113,15.321443892872464,14.415037767398951,21.155961750021156,25.78382838283828,24.267132595612505,24.267132595612505,137.51375137513753,23.80952380952381,348.4563925808058,68
758,expandables-official #758,22.449712643678165,16.244314489928527,16.673336001067092,26.254988447805083,7.837236276999279,10.944750897469575,20.123963615873784,18.335166850018336,27.502750275027502,19.187965308158724,137.51375137513753,23.80952380952381,346.8774599906874,69
2443,expandables-official #2443,4.584800469483568,2.8058361391694726,14.697236919459142,113.22463768115942,54.86065393899496,13.037129745515228,18.751875187518753,22.91895856252292,21.712697585548028,21.712697585548028,34.37843784378438,23.80952380952381,346.49448546822765,70
2017,expandables-official #2017,31.001984126984127,2.8058361391694726,15.623047119110113,69.67670011148272,9.34439709949914,11.081560283687944,22.299527250022297,21.712697585548028,22.299527250022297,24.267132595612505,91.6758342500917,23.80952380952381,345.59776762075415,71
2670,expandables-official #2670,7.440476190476191,6.1184532550171316,34.20908593322387,15.352493244902972,9.34439709949914,17.55494698406011,28.451120974166383,22.91895856252292,21.155961750021156,21.712697585548028,137.51375137513753,23.80952380952381,345.58186676409923,72
796,expandables-official #796,32.96413502109704,2.8058361391694726,3.7436358191075167,20.586297760210805,30.369290573372208,33.45376689415228,26.615564782284682,25.002500250025,34.37843784378438,19.187965308158724,91.6758342500917,23.80952380952381,344.5927884509776,73
2180,expandables-official #2180,22.449712643678165,2.8058361391694726,19.841269841269842,113.22463768115942,18.092343320306846,39.40110323089047,19.644821625019645,26.615564782284682,20.627062706270628,22.299527250022297,15.279305708348614,23.80952380952381,344.09070873794394,74
3028,expandables-official #3028,7.440476190476191,10.250102501025012,19.078144078144078,14.377731769036119,18.092343320306846,26.074259491030457,21.155961750021156,25.78382838283828,17.936576266322284,22.299527250022297,137.51375137513753,23.80952380952381,343.8122261838841,75
1899,expandables-official #1899,35.67351598173516,18.76876876876877,20.454917362133855,21.566597653554176,70.86167800453515,8.44309354947653,21.155961750021156,27.502750275027502,26.615564782284682,22.91895856252292,45.83791712504585,23.80952380952381,343.6092476246296,76
874,expandables-official #874,4.584800469483568,47.89272030651342,19.841269841269842,113.22463768115942,9.554383551173279,20.37988098149507,29.467232437529468,21.155961750021156,22.299527250022297,19.644821625019645,11.459479281261462,23.80952380952381,343.3142389844724,77
3456,expandables-official #3456,4.584800469483568,27.502750275027505,6.569956901082729,11.763598720120461,27.43032696949748,13.037129745515228,21.155961750021156,26.615564782284682,18.751875187518753,24.267132595612505,137.51375137513753,23.80952380952381,343.00237258082535,78
61,expandables-official #61,4.822530864197532,2.8058361391694726,13.139913802165458,5.220732573194671,7.086167800453515,33.45376689415228,26.615564782284682,30.558611416697225,34.37843784378438,22.91895856252292,137.51375137513753,23.80952380952381,342.32379586328346,79
979,expandables-official #979,3.7362505978000957,2.8058361391694726,15.873015873015873,46.45113340765514,12.061562213537899,88.65248226950355,33.00330033003301,19.187965308158724,21.155961750021156,19.187965308158724,55.00550055005501,23.80952380952381,340.9304975566324,80
2754,expandables-official #2754,3.7362505978000957,21.36752136752137,15.380829334317706,10.847869478434436,17.53278631040045,23.026618771299624,26.615564782284682,19.187965308158724,20.123963615873784,21.712697585548028,137.51375137513753,23.80952380952381,340.8553423363002,81
2478,expandables-official #2478,7.440476190476191,32.299741602067186,19.841269841269842,4.705439488048184,12.061562213537899,11.081560283687944,20.123963615873784,25.78382838283828,23.573785950023574,22.299527250022297,137.51375137513753,23.80952380952381,340.5344300025065,82
57,expandables-official #57,4.822530864197532,2.8058361391694726,6.569956901082729,15.352493244902972,27.43032696949748,8.44309354947653,23.573785950023574,25.002500250025,31.733942625031734,31.733942625031734,137.51375137513753,23.80952380952381,338.7916843031001,83
2827,expandables-official #2827,35.67351598173516,21.36752136752137,22.546897546897547,5.220732573194671,18.485655131617865,8.246742536698004,20.123963615873784,25.002500250025,39.28964325003929,26.615564782284682,91.6758342500917,23.80952380952381,338.0580950955029,84
1763,expandables-official #1763,7.440476190476191,2.8058361391694726,23.34267040149393,20.128824476650564,7.086167800453515,25.69637167231987,22.91895856252292,21.712697585548028,21.155961750021156,23.573785950023574,137.51375137513753,23.80952380952381,337.1850257133405,85
3079,expandables-official #3079,27.412280701754387,9.290226681531031,3.7436358191075167,4.705439488048184,16.352694924123497,5.008614817486076,23.573785950023574,25.002500250025,22.91895856252292,37.503750375037505,137.51375137513753,23.80952380952381,336.83516275432106,86
1069,expandables-official #1069,7.440476190476191,9.290226681531031,16.673336001067092,13.223315349624457,11.89286903572618,5.008614817486076,25.002500250025,21.712697585548028,27.502750275027502,37.503750375037505,137.51375137513753,23.80952380952381,336.57381174621037,87
1512,expandables-official #1512,3.7362505978000957,16.244314489928527,12.557765722322683,113.22463768115942,16.352694924123497,36.18468664061369,22.299527250022297,20.627062706270628,35.87315253264457,25.002500250025,10.186203805565743,23.80952380952381,336.0983204099999,88
3196,expandables-official #3196,7.483237547892721,9.290226681531031,16.673336001067092,18.676228895861346,13.940002230400358,5.0949702453737675,31.733942625031734,19.644821625019645,26.615564782284682,24.267132595612505,137.51375137513753,23.80952380952381,334.7427384147362,89
2252,expandables-official #2252,22.449712643678165,18.76876876876877,19.841269841269842,113.22463768115942,17.715419501133788,5.0949702453737675,21.155961750021156,27.502750275027502,22.91895856252292,21.155961750021156,19.644821625019645,23.80952380952381,333.28275645351994,90
547,expandables-official #547,7.483237547892721,18.76876876876877,21.33469875405359,5.220732573194671,20.008003201280513,5.008614817486076,25.002500250025,20.627062706270628,21.712697585548028,25.78382838283828,137.51375137513753,23.80952380952381,332.2734197720196,91
37,expandables-official #37,3.7362505978000957,16.244314489928527,3.7436358191075167,40.25764895330113,28.825089357777006,39.40110323089047,33.00330033003301,22.91895856252292,17.936576266322284,33.00330033003301,68.75687568756877,23.80952380952381,331.63657743480854,92
2501,expandables-official #2501,4.822530864197532,6.1184532550171316,15.623047119110113,31.782354436816682,12.505002000800323,5.008614817486076,23.573785950023574,30.558611416697225,21.155961750021156,18.751875187518753,137.51375137513753,23.80952380952381,331.22351198234986,93
2789,expandables-official #2789,4.822530864197532,26.20545073375262,34.20908593322387,17.760727479397556,13.940002230400358,20.37988098149507,22.91895856252292,29.467232437529468,25.78382838283828,18.751875187518753,91.6758342500917,23.80952380952381,329.7249308524919,94
2841,expandables-official #2841,3.7362505978000957,21.36752136752137,12.557765722322683,10.847869478434436,19.325912183055042,8.246742536698004,29.467232437529468,21.155961750021156,20.123963615873784,21.155961750021156,137.51375137513753,23.80952380952381,329.3084566239385,95
2699,expandables-official #2699,4.822530864197532,26.20545073375262,16.814635458703254,5.220732573194671,14.788524105294293,9.282982436597232,22.299527250022297,26.615564782284682,21.712697585548028,19.644821625019645,137.51375137513753,23.80952380952381,328.7307425992756,96
496,expandables-official #496,4.584800469483568,10.442773600668339,20.454917362133855,19.06941266209001,12.505002000800323,8.246742536698004,25.78382838283828,20.627062706270628,24.267132595612505,21.155961750021156,137.51375137513753,23.80952380952381,328.460909251278,97
951,expandables-official #951,35.67351598173516,6.1184532550171316,21.33469875405359,5.220732573194671,18.89644746787604,88.65248226950355,26.615564782284682,22.299527250022297,31.733942625031734,30.558611416697225,17.18921892189219,23.80952380952381,328.102719106832,98
3235,expandables-official #3235,32.96413502109704,27.502750275027505,21.803593232164662,19.06941266209001,73.94262052647146,5.008614817486076,29.467232437529468,25.78382838283828,19.644821625019645,27.502750275027502,21.15596175002116,23.80952380952381,327.65524481429657,99
105,expandables-official #105,3.7362505978000957,18.76876876876877,3.7436358191075167,25.87991718426501,17.715419501133788,33.45376689415228,27.502750275027502,29.467232437529468,24.267132595612505,27.502750275027502,91.6758342500917,23.80952380952381,327.5229824080399,100
1365,expandables-official #1365,34.72222222222222,21.36752136752137,14.697236919459142,11.612783351913786,7.086167800453515,88.65248226950355,25.002500250025,22.91895856252292,28.451120974166383,37.503750375037505,11.001100110011002,23.80952380952381,326.82536801236023,101
1804,expandables-official #1804,4.584800469483568,10.250102501025012,21.803593232164662,21.065048870913383,17.901897601145723,5.008614817486076,22.299527250022297,21.155961750021156,21.155961750021156,20.123963615873784,137.51375137513753,23.80952380952381,326.6727470428181,102
1642,expandables-official #1642,31.001984126984127,32.299741602067186,3.7436358191075167,17.760727479397556,17.901897601145723,88.65248226950355,29.467232437529468,25.002500250025,25.78382838283828,21.155961750021156,9.483706991388797,23.80952380952381,326.06322251953213,103
1312,expandables-official #1312,22.449712643678165,9.678668215253582,15.873015873015873,4.705439488048184,9.34439709949914,5.0949702453737675,16.838418535731122,33.00330033003301,27.502750275027502,20.123963615873784,137.51375137513753,23.80952380952381,325.93791150619546,104
2527,expandables-official #2527,3.7362505978000957,2.8058361391694726,14.274294849834417,14.492753623188406,7.086167800453515,25.69637167231987,23.573785950023574,20.627062706270628,21.712697585548028,30.558611416697225,137.51375137513753,23.80952380952381,325.88710752596654,105
2260,expandables-official #2260,7.440476190476191,16.244314489928527,16.673336001067092,18.676228895861346,9.34439709949914,5.0949702453737675,22.91895856252292,23.573785950023574,24.267132595612505,20.123963615873784,137.51375137513753,23.80952380952381,325.6808388309002,106
712,expandables-official #712,35.67351598173516,2.8058361391694726,3.7436358191075167,26.254988447805083,30.921459492888065,26.074259491030457,21.712697585548028,21.155961750021156,20.123963615873784,21.155961750021156,91.6758342500917,23.80952380952381,325.10763813281534,107
2806,expandables-official #2806,3.7362505978000957,27.502750275027505,12.557765722322683,46.45113340765514,9.34439709949914,13.037129745515228,25.002500250025,27.502750275027502,22.299527250022297,21.712697585548028,91.6758342500917,23.80952380952381,324.63226026805813,108
392,expandables-official #392,35.67351598173516,47.89272030651342,7.936507936507937,58.4385226741468,17.715419501133788,13.037129745515228,29.467232437529468,24.267132595612505,24.267132595612505,26.615564782284682,15.279305708348614,23.80952380952381,324.3997080744639,109
3473,expandables-official #3473,3.7362505978000957,47.89272030651342,15.623047119110113,20.586297760210805,14.788524105294293,88.65248226950355,24.267132595612505,22.299527250022297,21.155961750021156,27.502750275027502,13.751375137513753,23.80952380952381,324.0655929761533,110
1615,expandables-official #1615,27.412280701754387,10.250102501025012,21.33469875405359,14.492753623188406,30.921459492888065,13.037129745515228,19.644821625019645,28.451120974166383,21.155961750021156,21.712697585548028,91.6758342500917,23.80952380952381,323.8983848127954,111
1533,expandables-official #1533,3.7362505978000957,26.20545073375262,34.20908593322387,26.254988447805083,28.825089357777006,23.026618771299624,25.002500250025,20.627062706270628,21.712697585548028,21.712697585548028,68.75687568756877,23.80952380952381,323.87884146614255,112
3480,expandables-official #3480,7.440476190476191,10.250102501025012,19.078144078144078,20.586297760210805,73.94262052647146,33.45376689415228,22.91895856252292,21.712697585548028,23.573785950023574,21.155961750021156,45.83791712504585,23.80952380952381,323.76025273316515,113
488,expandables-official #488,7.483237547892721,6.1184532550171316,16.814635458703254,46.45113340765514,27.880004460800716,8.246742536698004,25.002500250025,21.155961750021156,22.299527250022297,26.615564782284682,91.6758342500917,23.80952380952381,323.5531187587356,114
2153,expandables-official #2153,81.38020833333333,2.8058361391694726,23.34267040149393,46.45113340765514,11.413961557777474,33.45376689415228,20.627062706270628,19.644821625019645,21.155961750021156,21.155961750021156,17.18921892189219,23.80952380952381,322.43012729633017,115
856,expandables-official #856,7.440476190476191,27.502750275027505,13.139913802165458,51.75983436853002,9.34439709949914,73.87706855791963,25.78382838283828,25.78382838283828,30.558611416697225,18.751875187518753,14.475131723698688,23.80952380952381,322.22723919673297,116
734,expandables-official #734,3.7362505978000957,26.20545073375262,19.078144078144078,20.586297760210805,19.325912183055042,26.074259491030457,27.502750275027502,26.615564782284682,17.936576266322284,19.644821625019645,91.6758342500917,23.80952380952381,322.1913858522627,117
