TOKEN_ID,TOKEN_NAME,Background,Eye,Fur,Eyewear,Tail,Object,Shirt,Hands,Hat,Expression,1-of-1,Special,NUM_TRAITS,RARITY_SCORE,Rank
1949,Hungry Wolves 1949,27.38235294117647,29.24607329842932,20.833566433566432,827.5555555555555,87.62352941176471,16.017204301075267,15.914529914529915,19.950000000000003,12.123711340206187,29.093750000000007,4.756066411238825,6.338723404255319,242.8695652173913,1339.7046282291892,17
1014,Hungry Wolves 1014,30.692307692307693,28.212121212121215,17.32093023255814,827.5555555555555,7.6000000000000005,39.199999999999996,52.822695035460995,19.950000000000003,14.980891719745221,15.388429752066118,4.756066411238825,6.338723404255319,242.8695652173913,1307.6872862327004,18
1219,Hungry Wolves 1219,36.75,28.212121212121215,16.551111111111112,827.5555555555555,24.96536312849162,25.247457627118642,25.594501718213063,11.039525691699605,28.0,17.08256880733945,4.756066411238825,6.338723404255319,242.8695652173913,1294.9625598845355,19
117,Hungry Wolves 117,33.25,21.079245283018867,11.822222222222223,827.5555555555555,7.6000000000000005,23.833600000000004,22.98765432098765,20.84328358208955,25.565217391304348,39.06293706293706,4.756066411238825,6.338723404255319,242.8695652173913,1287.5640704510006,20
250,Hungry Wolves 250,7.801675977653631,29.24607329842932,15.356701030927837,827.5555555555555,40.259459459459464,20.688888888888886,15.914529914529915,15.603351955307263,25.565217391304348,8.11918604651163,4.756066411238825,6.338723404255319,242.8695652173913,1260.0749945514533,21
1991,Hungry Wolves 1991,9.03883495145631,21.079245283018867,25.247457627118642,827.5555555555555,7.6000000000000005,30.4,52.822695035460995,9.93950177935943,11.473170731707317,8.11918604651163,4.756066411238825,6.338723404255319,242.8695652173913,1257.2400020430744,22
441,Hungry Wolves 441,7.801675977653631,7.207741935483871,17.32093023255814,827.5555555555555,49.10769230769231,30.4,23.421383647798745,16.625,14.980891719745221,8.11918604651163,4.756066411238825,6.338723404255319,242.8695652173913,1256.5044124558847,23
1207,Hungry Wolves 1207,7.801675977653631,7.207741935483871,20.266666666666666,827.5555555555555,45.6,23.833600000000004,13.716390423572744,16.625,14.429447852760738,8.11918604651163,4.756066411238825,6.338723404255319,242.8695652173913,1239.1196194910906,24
595,Hungry Wolves 595,23.871794871794872,7.207741935483871,15.436269430051814,827.5555555555555,7.6000000000000005,39.199999999999996,17.004566210045663,12.35840707964602,17.42222222222222,17.08256880733945,4.756066411238825,6.338723404255319,242.8695652173913,1238.703481145025,25
361,Hungry Wolves 361,10.382899628252789,22.433734939759038,17.32093023255814,827.5555555555555,16.61263940520446,17.94698795180723,25.594501718213063,16.625,12.123711340206187,8.11918604651163,4.756066411238825,6.338723404255319,242.8695652173913,1228.6795018509538,26
1734,Hungry Wolves 1734,33.25,7.207741935483871,24.22113821138211,744.8,37.87118644067797,30.4,22.366366366366368,20.84328358208955,14.254545454545456,39.06293706293706,4.756066411238825,6.338723404255319,242.8695652173913,1228.2415540863678,27
2310,Hungry Wolves 2310,7.801675977653631,28.212121212121215,20.266666666666666,827.5555555555555,7.6000000000000005,16.643575418994413,17.004566210045663,18.375,14.254545454545456,15.388429752066118,4.756066411238825,6.338723404255319,242.8695652173913,1227.0664912805344,28
1312,Hungry Wolves 1312,10.382899628252789,12.811926605504587,15.436269430051814,827.5555555555555,7.6000000000000005,25.247457627118642,15.914529914529915,24.9375,17.42222222222222,15.388429752066118,4.756066411238825,6.338723404255319,242.8695652173913,1226.6611457681872,29
56,Hungry Wolves 56,18.87162162162162,21.079245283018867,15.356701030927837,744.8,87.62352941176471,4.548396946564885,17.004566210045663,11.039525691699605,11.473170731707317,17.08256880733945,4.756066411238825,6.338723404255319,242.8695652173913,1202.8436807675757,30
961,Hungry Wolves 961,9.03883495145631,24.9375,15.436269430051814,744.8,49.10769230769231,14.186666666666666,17.004566210045663,18.375,11.473170731707317,29.093750000000007,4.756066411238825,6.338723404255319,242.8695652173913,1187.4178053305056,31
1148,Hungry Wolves 1148,10.382899628252789,28.212121212121215,16.551111111111112,744.8,40.259459459459464,16.643575418994413,10.301521438450898,19.950000000000003,14.254545454545456,20.53676470588235,4.756066411238825,6.338723404255319,242.8695652173913,1175.856353461703,32
2065,Hungry Wolves 2065,9.03883495145631,7.207741935483871,25.247457627118642,744.8,49.10769230769231,14.186666666666666,11.547286821705427,12.35840707964602,20.63157894736842,15.388429752066118,4.756066411238825,6.338723404255319,242.8695652173913,1163.4784511220894,33
1243,Hungry Wolves 1243,7.801675977653631,12.811926605504587,16.551111111111112,827.5555555555555,5.635308953341741,186.2,8.65040650406504,15.603351955307263,25.565217391304348,15.388429752066118,4.756066411238825,6.338723404255319,6.006451612903225,1138.8642252343068,34
2226,Hungry Wolves 2226,31.382022471910116,12.811926605504587,15.436269430051814,744.8,7.6000000000000005,25.247457627118642,13.716390423572744,12.35840707964602,11.473170731707317,8.11918604651163,4.756066411238825,6.338723404255319,242.8695652173913,1136.9091854489084,35
1247,Hungry Wolves 1247,9.03883495145631,28.212121212121215,24.22113821138211,744.8,7.6000000000000005,4.548396946564885,11.547286821705427,24.9375,12.123711340206187,15.824362606232297,4.756066411238825,6.338723404255319,242.8695652173913,1136.8177071225539,36
625,Hungry Wolves 625,10.382899628252789,7.207741935483871,17.32093023255814,744.8,7.6000000000000005,16.017204301075267,17.004566210045663,18.375,25.565217391304348,15.824362606232297,4.756066411238825,6.338723404255319,242.8695652173913,1134.062277337838,37
1827,Hungry Wolves 1827,11.216867469879519,12.811926605504587,15.76296296296296,744.8,7.6000000000000005,14.186666666666666,13.716390423572744,11.039525691699605,14.980891719745221,29.093750000000007,4.756066411238825,6.338723404255319,242.8695652173913,1129.173336572917,38
323,Hungry Wolves 323,27.38235294117647,12.811926605504587,15.436269430051814,744.8,7.6000000000000005,16.017204301075267,11.601246105919005,9.93950177935943,14.254545454545456,8.11918604651163,4.756066411238825,6.338723404255319,242.8695652173913,1121.9265876970292,39
2112,Hungry Wolves 2112,31.382022471910116,29.24607329842932,15.76296296296296,827.5555555555555,5.635308953341741,4.548396946564885,13.716390423572744,19.950000000000003,14.429447852760738,8.11918604651163,4.756066411238825,6.338723404255319,4.811369509043928,986.2515038361481,40
1033,Hungry Wolves 1033,9.03883495145631,24.9375,15.436269430051814,827.5555555555555,5.635308953341741,17.94698795180723,13.716390423572744,9.93950177935943,21.577981651376145,17.08256880733945,4.756066411238825,6.338723404255319,4.811369509043928,978.7730588283987,41
238,Hungry Wolves 238,7.801675977653631,7.207741935483871,15.436269430051814,827.5555555555555,5.635308953341741,16.017204301075267,11.547286821705427,12.35840707964602,20.102564102564102,39.06293706293706,4.756066411238825,6.338723404255319,4.811369509043928,978.6311105445526,42
1922,Hungry Wolves 1922,17.134969325153378,29.24607329842932,15.436269430051814,744.8,24.96536312849162,31.693617021276594,32.24242424242424,42.31818181818182,14.429447852760738,8.11918604651163,4.756066411238825,6.338723404255319,4.811369509043928,976.2916914878193,43
1878,Hungry Wolves 1878,18.87162162162162,7.207741935483871,15.436269430051814,827.5555555555555,5.635308953341741,4.548396946564885,23.421383647798745,16.625,20.63157894736842,15.388429752066118,4.756066411238825,6.338723404255319,4.811369509043928,971.2274461143911,44
1177,Hungry Wolves 1177,16.051724137931036,7.207741935483871,15.436269430051814,827.5555555555555,5.635308953341741,4.548396946564885,23.421383647798745,11.039525691699605,18.51968503937008,15.388429752066118,4.756066411238825,6.338723404255319,4.811369509043928,960.7101804144017,45
2082,Hungry Wolves 2082,31.382022471910116,22.433734939759038,20.833566433566432,744.8,5.635308953341741,16.369230769230768,22.366366366366368,18.375,20.102564102564102,15.824362606232297,4.756066411238825,6.338723404255319,4.811369509043928,934.028315967509,46
1645,Hungry Wolves 1645,17.134969325153378,24.9375,25.247457627118642,744.8,5.635308953341741,20.688888888888886,17.004566210045663,12.35840707964602,21.577981651376145,15.824362606232297,4.756066411238825,6.338723404255319,4.811369509043928,921.1156016663409,47
952,Hungry Wolves 952,18.87162162162162,28.212121212121215,15.356701030927837,744.8,7.6000000000000005,16.643575418994413,11.547286821705427,19.950000000000003,7.490445859872611,29.093750000000007,4.756066411238825,6.338723404255319,4.811369509043928,915.4716612897813,48
1641,Hungry Wolves 1641,11.216867469879519,22.433734939759038,15.436269430051814,744.8,24.96536312849162,14.186666666666666,23.421383647798745,24.9375,7.490445859872611,8.11918604651163,4.756066411238825,6.338723404255319,4.811369509043928,912.9135765135696,49
638,Hungry Wolves 638,7.801675977653631,7.207741935483871,20.266666666666666,744.8,5.635308953341741,23.833600000000004,32.24242424242424,24.9375,14.254545454545456,15.824362606232297,4.756066411238825,6.338723404255319,4.811369509043928,912.7099851608862,50
192,Hungry Wolves 192,18.87162162162162,7.207741935483871,20.266666666666666,744.8,5.635308953341741,30.4,10.301521438450898,9.93950177935943,26.426966292134832,15.388429752066118,4.756066411238825,6.338723404255319,4.811369509043928,905.1439177636632,51
400,Hungry Wolves 400,10.382899628252789,7.207741935483871,15.356701030927837,744.8,7.6000000000000005,17.94698795180723,8.65040650406504,24.9375,27.67058823529412,17.08256880733945,4.756066411238825,6.338723404255319,4.811369509043928,897.5415534177085,52
127,Hungry Wolves 127,18.87162162162162,7.207741935483871,20.266666666666666,744.8,5.635308953341741,16.369230769230768,15.914529914529915,19.950000000000003,12.123711340206187,17.08256880733945,4.756066411238825,6.338723404255319,4.811369509043928,894.1275393329585,53
1222,Hungry Wolves 1222,23.871794871794872,21.079245283018867,15.436269430051814,6.437337942955922,5.635308953341741,17.94698795180723,38.79166666666667,42.31818181818182,7.490445859872611,15.388429752066118,4.756066411238825,6.338723404255319,620.6666666666666,826.1571250119184,54
1856,Hungry Wolves 1856,31.738636363636363,12.811926605504587,20.833566433566432,6.437337942955922,5.635308953341741,33.47415730337079,8.65040650406504,19.950000000000003,7.490445859872611,15.824362606232297,4.756066411238825,6.338723404255319,620.6666666666666,794.6076050547065,55
806,Hungry Wolves 806,31.738636363636363,29.24607329842932,11.822222222222223,6.437337942955922,5.635308953341741,25.247457627118642,8.65040650406504,12.35840707964602,7.490445859872611,15.824362606232297,4.756066411238825,6.338723404255319,620.6666666666666,786.212114939681,56
1633,Hungry Wolves 1633,31.382022471910116,22.433734939759038,20.833566433566432,6.437337942955922,5.635308953341741,4.548396946564885,8.65040650406504,12.35840707964602,7.490445859872611,20.53676470588235,4.756066411238825,6.338723404255319,620.6666666666666,772.0678483197249,57
544,Hungry Wolves 544,11.216867469879519,22.433734939759038,19.599999999999998,6.437337942955922,5.635308953341741,25.247457627118642,8.65040650406504,24.9375,7.490445859872611,8.11918604651163,4.756066411238825,6.338723404255319,620.6666666666666,771.5297018256649,58
610,Hungry Wolves 610,7.801675977653631,24.9375,15.436269430051814,6.437337942955922,5.635308953341741,20.688888888888886,8.65040650406504,18.254901960784313,7.490445859872611,8.11918604651163,4.756066411238825,6.338723404255319,620.6666666666666,755.2133780462864,59
2084,Hungry Wolves 2084,10.382899628252789,21.079245283018867,17.32093023255814,6.437337942955922,5.635308953341741,16.017204301075267,8.65040650406504,11.039525691699605,7.490445859872611,17.08256880733945,4.756066411238825,6.338723404255319,620.6666666666666,752.8973296863402,60
1848,Hungry Wolves 1848,9.03883495145631,28.212121212121215,15.436269430051814,6.437337942955922,5.635308953341741,4.548396946564885,8.65040650406504,9.93950177935943,7.490445859872611,8.11918604651163,4.756066411238825,6.338723404255319,620.6666666666666,735.2692661084614,61
1159,Hungry Wolves 1159,7.801675977653631,7.207741935483871,15.436269430051814,6.437337942955922,5.635308953341741,4.548396946564885,8.65040650406504,11.039525691699605,7.490445859872611,15.388429752066118,4.756066411238825,6.338723404255319,620.6666666666666,721.396995475916,62
345,Hungry Wolves 345,11.216867469879519,7.207741935483871,17.32093023255814,6.437337942955922,5.635308953341741,4.548396946564885,13.716390423572744,214.84615384615387,156.79999999999998,15.824362606232297,4.756066411238825,6.338723404255319,6.006451612903225,470.65473178514026,63
1136,Hungry Wolves 1136,30.692307692307693,29.24607329842932,15.436269430051814,6.437337942955922,7.6000000000000005,186.2,124.13333333333334,11.039525691699605,20.102564102564102,17.08256880733945,4.756066411238825,6.338723404255319,4.811369509043928,463.8761396232192,64
1173,Hungry Wolves 1173,133.0,12.811926605504587,20.266666666666666,6.437337942955922,5.635308953341741,23.833600000000004,10.301521438450898,186.2,12.123711340206187,15.388429752066118,4.756066411238825,6.338723404255319,6.006451612903225,443.0997441275895,65
1931,Hungry Wolves 1931,33.25,7.207741935483871,15.436269430051814,6.437337942955922,87.62352941176471,16.369230769230768,11.547286821705427,214.84615384615387,20.102564102564102,8.11918604651163,4.756066411238825,6.338723404255319,4.811369509043928,436.8454596309602,66
1590,Hungry Wolves 1590,33.25,24.9375,16.551111111111112,6.437337942955922,37.87118644067797,33.47415730337079,23.421383647798745,214.84615384615387,14.980891719745221,8.11918604651163,4.756066411238825,6.338723404255319,4.811369509043928,429.79506738286324,67
1689,Hungry Wolves 1689,11.216867469879519,29.24607329842932,17.32093023255814,6.437337942955922,5.635308953341741,16.369230769230768,11.547286821705427,214.84615384615387,60.30769230769231,39.06293706293706,4.756066411238825,6.338723404255319,6.006451612903225,429.0910601332814,68
1863,Hungry Wolves 1863,7.801675977653631,22.433734939759038,16.551111111111112,6.437337942955922,45.6,16.643575418994413,25.594501718213063,214.84615384615387,17.42222222222222,17.08256880733945,4.756066411238825,6.338723404255319,4.811369509043928,406.3190413089407,69
1534,Hungry Wolves 1534,36.75,12.811926605504587,21.433093525179853,6.437337942955922,40.259459459459464,17.94698795180723,17.004566210045663,186.2,28.0,15.388429752066118,4.756066411238825,6.338723404255319,4.811369509043928,398.13796077155683,70
1138,Hungry Wolves 1138,17.134969325153378,7.207741935483871,16.551111111111112,6.437337942955922,49.10769230769231,4.548396946564885,15.914529914529915,186.2,27.67058823529412,39.06293706293706,4.756066411238825,6.338723404255319,4.811369509043928,385.7414641062606,71
1845,Hungry Wolves 1845,23.871794871794872,29.24607329842932,20.266666666666666,6.437337942955922,5.635308953341741,4.548396946564885,35.98067632850241,214.84615384615387,12.123711340206187,15.388429752066118,4.756066411238825,6.338723404255319,6.006451612903225,385.44579137507935,72
230,Hungry Wolves 230,7.801675977653631,7.207741935483871,20.266666666666666,6.437337942955922,5.635308953341741,30.4,23.421383647798745,214.84615384615387,28.337349397590362,20.53676470588235,4.756066411238825,6.338723404255319,6.006451612903225,381.99162450192455,73
179,Hungry Wolves 179,23.871794871794872,22.433734939759038,11.822222222222223,6.437337942955922,7.6000000000000005,4.548396946564885,10.301521438450898,214.84615384615387,20.102564102564102,39.06293706293706,4.756066411238825,6.338723404255319,4.811369509043928,376.9328226979408,74
1989,Hungry Wolves 1989,10.382899628252789,29.24607329842932,15.356701030927837,6.437337942955922,16.61263940520446,14.186666666666666,11.601246105919005,214.84615384615387,25.565217391304348,15.388429752066118,4.756066411238825,6.338723404255319,4.811369509043928,375.5295243924184,75
421,Hungry Wolves 421,31.382022471910116,24.9375,17.32093023255814,6.437337942955922,7.6000000000000005,4.548396946564885,52.822695035460995,18.254901960784313,156.79999999999998,39.06293706293706,4.756066411238825,6.338723404255319,4.811369509043928,375.0728809777094,76
1716,Hungry Wolves 1716,7.801675977653631,24.9375,24.22113821138211,6.437337942955922,16.61263940520446,186.2,15.914529914529915,24.9375,36.184615384615384,15.388429752066118,4.756066411238825,6.338723404255319,4.811369509043928,374.5415259129456,77
1290,Hungry Wolves 1290,18.87162162162162,12.811926605504587,15.356701030927837,6.437337942955922,49.10769230769231,20.688888888888886,10.301521438450898,186.2,21.577981651376145,15.824362606232297,4.756066411238825,6.338723404255319,4.811369509043928,373.0841934181885,78
1891,Hungry Wolves 1891,11.216867469879519,12.811926605504587,16.551111111111112,6.437337942955922,87.62352941176471,14.186666666666666,22.366366366366368,11.039525691699605,156.79999999999998,17.08256880733945,4.756066411238825,6.338723404255319,4.811369509043928,372.022059397826,79
1912,Hungry Wolves 1912,16.051724137931036,28.212121212121215,20.833566433566432,6.437337942955922,5.635308953341741,16.643575418994413,11.601246105919005,214.84615384615387,26.426966292134832,8.11918604651163,4.756066411238825,6.338723404255319,6.006451612903225,371.90842781802746,80
228,Hungry Wolves 228,9.03883495145631,24.9375,20.833566433566432,6.437337942955922,45.6,14.186666666666666,22.366366366366368,186.2,14.254545454545456,8.11918604651163,4.756066411238825,6.338723404255319,4.811369509043928,367.8801631866068,81
1779,Hungry Wolves 1779,11.216867469879519,22.433734939759038,16.551111111111112,6.437337942955922,16.61263940520446,17.94698795180723,13.716390423572744,186.2,21.577981651376145,39.06293706293706,4.756066411238825,6.338723404255319,4.811369509043928,367.6621472831412,82
1720,Hungry Wolves 1720,9.03883495145631,7.207741935483871,24.22113821138211,6.437337942955922,45.6,4.548396946564885,23.20249221183801,186.2,21.577981651376145,20.53676470588235,4.756066411238825,6.338723404255319,4.811369509043928,364.4768478814777,83
1246,Hungry Wolves 1246,7.801675977653631,22.433734939759038,15.436269430051814,6.437337942955922,7.6000000000000005,186.2,22.98765432098765,18.254901960784313,21.577981651376145,39.06293706293706,4.756066411238825,6.338723404255319,4.811369509043928,363.69865261104366,84
1470,Hungry Wolves 1470,10.382899628252789,24.9375,11.822222222222223,6.437337942955922,7.6000000000000005,16.017204301075267,22.366366366366368,214.84615384615387,7.490445859872611,20.53676470588235,4.756066411238825,6.338723404255319,6.006451612903225,359.53813630117884,85
1245,Hungry Wolves 1245,30.692307692307693,7.207741935483871,15.436269430051814,6.437337942955922,16.61263940520446,17.94698795180723,13.716390423572744,214.84615384615387,12.123711340206187,8.11918604651163,4.756066411238825,6.338723404255319,4.811369509043928,359.04488533879345,86
1681,Hungry Wolves 1681,10.382899628252789,21.079245283018867,15.436269430051814,6.437337942955922,16.61263940520446,186.2,22.366366366366368,15.603351955307263,28.0,20.53676470588235,4.756066411238825,6.338723404255319,4.811369509043928,358.5610340415779,87
1022,Hungry Wolves 1022,133.0,7.207741935483871,25.247457627118642,6.437337942955922,24.96536312849162,14.186666666666666,13.716390423572744,42.31818181818182,60.30769230769231,8.11918604651163,4.756066411238825,6.338723404255319,6.006451612903225,352.6072593250726,88
1753,Hungry Wolves 1753,23.871794871794872,7.207741935483871,19.599999999999998,6.437337942955922,7.6000000000000005,186.2,15.914529914529915,19.950000000000003,20.102564102564102,29.093750000000007,4.756066411238825,6.338723404255319,4.811369509043928,351.8838780918666,89
1560,Hungry Wolves 1560,10.382899628252789,28.212121212121215,19.599999999999998,6.437337942955922,49.10769230769231,4.548396946564885,22.98765432098765,16.625,156.79999999999998,20.53676470588235,4.756066411238825,6.338723404255319,4.811369509043928,351.1440263889952,90
574,Hungry Wolves 574,36.75,28.212121212121215,17.32093023255814,6.437337942955922,37.87118644067797,23.833600000000004,124.13333333333334,15.603351955307263,36.184615384615384,8.11918604651163,4.756066411238825,6.338723404255319,4.811369509043928,350.3718218726189,91
2268,Hungry Wolves 2268,10.382899628252789,24.9375,20.833566433566432,6.437337942955922,5.635308953341741,4.548396946564885,15.914529914529915,214.84615384615387,21.577981651376145,8.11918604651163,4.756066411238825,6.338723404255319,6.006451612903225,350.3341027916507,92
2319,Hungry Wolves 2319,11.216867469879519,24.9375,15.436269430051814,6.437337942955922,5.635308953341741,186.2,22.98765432098765,16.625,7.490445859872611,15.388429752066118,4.756066411238825,6.338723404255319,26.10280373831776,349.55240728296735,93
1112,Hungry Wolves 1112,9.03883495145631,21.079245283018867,20.833566433566432,6.437337942955922,5.635308953341741,16.369230769230768,22.98765432098765,186.2,20.63157894736842,20.53676470588235,4.756066411238825,6.338723404255319,6.006451612903225,346.85076373620586,94
606,Hungry Wolves 606,11.216867469879519,7.207741935483871,15.76296296296296,6.437337942955922,7.6000000000000005,16.369230769230768,38.79166666666667,186.2,20.63157894736842,20.53676470588235,4.756066411238825,6.338723404255319,4.811369509043928,346.6603107249686,95
114,Hungry Wolves 114,30.692307692307693,22.433734939759038,15.436269430051814,6.437337942955922,5.635308953341741,186.2,22.366366366366368,18.254901960784313,11.473170731707317,8.11918604651163,4.756066411238825,6.338723404255319,6.006451612903225,344.14982549218314,96
1498,Hungry Wolves 1498,9.03883495145631,7.207741935483871,19.599999999999998,6.437337942955922,16.61263940520446,186.2,22.98765432098765,15.603351955307263,27.67058823529412,15.824362606232297,4.756066411238825,6.338723404255319,4.811369509043928,343.0886706774599,97
1855,Hungry Wolves 1855,31.382022471910116,28.212121212121215,21.433093525179853,6.437337942955922,24.96536312849162,25.247457627118642,11.601246105919005,12.35840707964602,156.79999999999998,8.11918604651163,4.756066411238825,6.338723404255319,4.811369509043928,342.46239446439205,98
1921,Hungry Wolves 1921,18.87162162162162,21.079245283018867,15.436269430051814,6.437337942955922,5.635308953341741,4.548396946564885,8.65040650406504,186.2,20.63157894736842,17.08256880733945,4.756066411238825,6.338723404255319,26.10280373831776,341.77032799013966,99
2139,Hungry Wolves 2139,17.134969325153378,12.811926605504587,17.32093023255814,6.437337942955922,7.6000000000000005,186.2,23.421383647798745,24.9375,7.490445859872611,20.53676470588235,4.756066411238825,6.338723404255319,6.006451612903225,340.9924997481231,100
2272,Hungry Wolves 2272,133.0,21.079245283018867,17.32093023255814,6.437337942955922,37.87118644067797,14.186666666666666,38.79166666666667,18.254901960784313,7.490445859872611,29.093750000000007,4.756066411238825,6.338723404255319,6.006451612903225,340.6273724815985,101
1801,Hungry Wolves 1801,31.382022471910116,21.079245283018867,15.436269430051814,6.437337942955922,5.635308953341741,25.247457627118642,22.366366366366368,19.950000000000003,156.79999999999998,17.08256880733945,4.756066411238825,6.338723404255319,6.006451612903225,338.5178183105003,102
1376,Hungry Wolves 1376,7.801675977653631,12.811926605504587,20.833566433566432,6.437337942955922,24.96536312849162,186.2,8.65040650406504,15.603351955307263,7.490445859872611,8.11918604651163,4.756066411238825,6.338723404255319,26.10280373831776,336.1108540077406,103
2216,Hungry Wolves 2216,7.801675977653631,22.433734939759038,20.833566433566432,6.437337942955922,5.635308953341741,186.2,8.65040650406504,18.375,14.254545454545456,8.11918604651163,4.756066411238825,6.338723404255319,26.10280373831776,335.9383558062108,104
2293,Hungry Wolves 2293,27.38235294117647,7.207741935483871,16.551111111111112,6.437337942955922,7.6000000000000005,23.833600000000004,11.601246105919005,186.2,14.429447852760738,17.08256880733945,4.756066411238825,6.338723404255319,4.811369509043928,334.23156602128455,105
2074,Hungry Wolves 2074,33.25,7.207741935483871,24.22113821138211,6.437337942955922,5.635308953341741,186.2,10.301521438450898,18.254901960784313,14.254545454545456,8.11918604651163,4.756066411238825,6.338723404255319,6.006451612903225,330.9829233718533,106
1669,Hungry Wolves 1669,31.382022471910116,12.811926605504587,11.822222222222223,6.437337942955922,7.6000000000000005,186.2,11.601246105919005,18.375,11.473170731707317,17.08256880733945,4.756066411238825,6.338723404255319,4.811369509043928,330.6916542120967,107
1670,Hungry Wolves 1670,27.38235294117647,7.207741935483871,17.32093023255814,6.437337942955922,7.6000000000000005,186.2,10.301521438450898,19.950000000000003,14.254545454545456,15.388429752066118,4.756066411238825,6.338723404255319,4.811369509043928,327.94901902177486,108
2064,Hungry Wolves 2064,11.216867469879519,24.9375,15.76296296296296,6.437337942955922,82.75555555555555,16.643575418994413,38.79166666666667,15.603351955307263,60.30769230769231,39.06293706293706,4.756066411238825,6.338723404255319,4.811369509043928,327.4256066674897,109
997,Hungry Wolves 997,18.87162162162162,22.433734939759038,19.599999999999998,6.437337942955922,16.61263940520446,20.688888888888886,10.301521438450898,18.375,156.79999999999998,20.53676470588235,4.756066411238825,6.338723404255319,4.811369509043928,326.56366826730124,110
500,Hungry Wolves 500,11.216867469879519,7.207741935483871,11.822222222222223,6.437337942955922,5.635308953341741,16.643575418994413,32.24242424242424,18.375,156.79999999999998,39.06293706293706,4.756066411238825,6.338723404255319,6.006451612903225,322.54465667663635,111
