TOKEN_ID,TOKEN_NAME,Type,Mouth,Eyewear,Headwear,Accessory,NUM_TRAITS,RARITY_SCORE,Rank
4546,Larva Lad #4546,648.0185185185186,370.2962962962963,3.901984834968778,22.619909502262445,4.165833333333333,8.5977886977887,1057.600331183168,18
3722,Larva Lad #3722,648.0185185185186,370.2962962962963,3.901984834968778,22.51801801801802,4.165833333333333,8.5977886977887,1057.4984396989237,19
3616,Larva Lad #3616,648.0185185185186,370.2962962962963,3.901984834968778,22.51801801801802,4.165833333333333,8.5977886977887,1057.4984396989237,20
2886,Larva Lad #2886,648.0185185185186,370.2962962962963,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,1056.0413034903877,21
3667,Larva Lad #3667,648.0185185185186,370.2962962962963,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,1056.0413034903877,22
4390,Larva Lad #4390,648.0185185185186,370.2962962962963,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,1056.0413034903877,23
3796,Larva Lad #3796,648.0185185185186,370.2962962962963,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,1056.0413034903877,24
1075,Larva Lad #1075,648.0185185185186,370.2962962962963,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,1056.0413034903877,25
2595,Larva Lad #2595,648.0185185185186,370.2962962962963,22.489074550128535,2.234689316048279,4.165833333333333,8.5977886977887,1055.8022007121137,26
1850,Larva Lad #1850,648.0185185185186,370.2962962962963,15.594028520499112,2.234689316048279,4.165833333333333,8.5977886977887,1048.9071546824844,27
2537,Larva Lad #2537,261.14179104477614,149.22388059701493,22.489074550128535,25.375634517766496,35.89025641025641,37.14755838641189,531.2681955063545,28
420,Larva Lad #420,261.14179104477614,149.22388059701493,21.707816377171216,24.870646766169155,36.26217616580311,37.14755838641189,530.3538693373465,29
190,Larva Lad #190,261.14179104477614,149.22388059701493,20.157258064516128,23.036866359447004,36.26217616580311,37.14755838641189,526.9695306179692,30
1728,Larva Lad #1728,261.14179104477614,149.22388059701493,22.781901041666668,24.74752475247525,31.884282460136674,37.14755838641189,526.9269382824816,31
294,Larva Lad #294,261.14179104477614,149.22388059701493,22.781901041666668,24.625615763546797,31.884282460136674,37.14755838641189,526.8050292935532,32
4146,Larva Lad #4146,261.14179104477614,149.22388059701493,20.157258064516128,22.51801801801802,35.89025641025641,37.14755838641189,526.0787625209936,33
2354,Larva Lad #2354,261.14179104477614,149.22388059701493,21.76181592039801,24.870646766169155,31.884282460136674,37.14755838641189,526.0299751749068,34
4783,Larva Lad #4783,261.14179104477614,149.22388059701493,21.76181592039801,23.036866359447004,31.884282460136674,37.14755838641189,524.1961947681847,35
2670,Larva Lad #2670,261.14179104477614,149.22388059701493,15.594028520499112,24.870646766169155,35.89025641025641,37.14755838641189,523.8681617251277,36
4498,Larva Lad #4498,261.14179104477614,149.22388059701493,15.594028520499112,24.14975845410628,31.884282460136674,37.14755838641189,519.1412994629451,37
2555,Larva Lad #2555,261.14179104477614,149.22388059701493,47.54483695652174,24.14975845410628,4.165833333333333,9.432075471698113,495.6581758574506,38
4599,Larva Lad #4599,261.14179104477614,149.22388059701493,3.901984834968778,25.375634517766496,36.26217616580311,9.432075471698113,485.33754263202763,39
3240,Larva Lad #3240,261.14179104477614,149.22388059701493,3.901984834968778,24.74752475247525,35.89025641025641,9.432075471698113,484.3375131111897,40
2541,Larva Lad #2541,261.14179104477614,149.22388059701493,3.901984834968778,24.033653846153847,36.26217616580311,9.432075471698113,483.995561960415,41
4946,Larva Lad #4946,261.14179104477614,149.22388059701493,3.901984834968778,22.51801801801802,36.26217616580311,9.432075471698113,482.47992613227916,42
4313,Larva Lad #4313,261.14179104477614,149.22388059701493,3.901984834968778,22.51801801801802,35.89025641025641,9.432075471698113,482.1080063767325,43
4243,Larva Lad #4243,261.14179104477614,149.22388059701493,22.489074550128535,2.234689316048279,36.26217616580311,9.432075471698113,480.7836871454691,44
3633,Larva Lad #3633,261.14179104477614,149.22388059701493,21.707816377171216,2.234689316048279,35.89025641025641,9.432075471698113,479.63050921696515,45
1950,Larva Lad #1950,261.14179104477614,149.22388059701493,3.901984834968778,22.619909502262445,33.012264150943395,9.432075471698113,479.33190560166383,46
1055,Larva Lad #1055,261.14179104477614,149.22388059701493,3.901984834968778,22.619909502262445,33.012264150943395,9.432075471698113,479.33190560166383,47
4566,Larva Lad #4566,261.14179104477614,149.22388059701493,3.901984834968778,22.619909502262445,31.884282460136674,9.432075471698113,478.2039239108571,48
4251,Larva Lad #4251,261.14179104477614,149.22388059701493,22.489074550128535,2.234689316048279,33.012264150943395,9.432075471698113,477.5337751306094,49
3481,Larva Lad #3481,261.14179104477614,149.22388059701493,21.76181592039801,2.234689316048279,31.884282460136674,9.432075471698113,475.67853481007216,50
1530,Larva Lad #1530,261.14179104477614,149.22388059701493,21.76181592039801,24.870646766169155,4.165833333333333,9.432075471698113,470.59604313338974,51
4734,Larva Lad #4734,261.14179104477614,149.22388059701493,21.76181592039801,24.74752475247525,4.165833333333333,9.432075471698113,470.47292111969585,52
4755,Larva Lad #4755,261.14179104477614,149.22388059701493,22.781901041666668,22.826484018264843,4.165833333333333,9.432075471698113,469.5719655067541,53
476,Larva Lad #476,261.14179104477614,149.22388059701493,21.707816377171216,22.619909502262445,4.165833333333333,9.432075471698113,468.29130632625623,54
3955,Larva Lad #3955,261.14179104477614,149.22388059701493,21.76181592039801,21.363247863247864,4.165833333333333,9.432075471698113,467.08864423046845,55
2194,Larva Lad #2194,261.14179104477614,149.22388059701493,20.157258064516128,22.826484018264843,4.165833333333333,9.432075471698113,466.9473225296035,56
2167,Larva Lad #2167,261.14179104477614,149.22388059701493,20.157258064516128,22.619909502262445,4.165833333333333,9.432075471698113,466.7407480136011,57
48,Larva Lad #48,261.14179104477614,149.22388059701493,20.157258064516128,21.363247863247864,4.165833333333333,9.432075471698113,465.4840863745865,58
4869,Larva Lad #4869,261.14179104477614,149.22388059701493,15.594028520499112,24.74752475247525,4.165833333333333,9.432075471698113,464.30513371979697,59
902,Larva Lad #902,261.14179104477614,149.22388059701493,15.594028520499112,22.826484018264843,4.165833333333333,9.432075471698113,462.38409298558656,60
2343,Larva Lad #2343,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,35.89025641025641,8.5977886977887,460.9903909008533,61
3707,Larva Lad #3707,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,35.89025641025641,8.5977886977887,460.9903909008533,62
2133,Larva Lad #2133,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,33.012264150943395,8.5977886977887,458.11239864154027,63
2129,Larva Lad #2129,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,33.012264150943395,8.5977886977887,458.11239864154027,64
737,Larva Lad #737,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,31.884282460136674,8.5977886977887,456.98441695073353,65
1380,Larva Lad #1380,261.14179104477614,149.22388059701493,3.901984834968778,24.870646766169155,4.165833333333333,8.5977886977887,451.9019252740511,66
2025,Larva Lad #2025,261.14179104477614,149.22388059701493,3.901984834968778,24.870646766169155,4.165833333333333,8.5977886977887,451.9019252740511,67
700,Larva Lad #700,261.14179104477614,149.22388059701493,3.901984834968778,24.870646766169155,4.165833333333333,8.5977886977887,451.9019252740511,68
4208,Larva Lad #4208,261.14179104477614,149.22388059701493,3.901984834968778,24.74752475247525,4.165833333333333,8.5977886977887,451.7788032603572,69
711,Larva Lad #711,261.14179104477614,149.22388059701493,3.901984834968778,24.74752475247525,4.165833333333333,8.5977886977887,451.7788032603572,70
3699,Larva Lad #3699,261.14179104477614,149.22388059701493,3.901984834968778,24.14975845410628,4.165833333333333,8.5977886977887,451.18103696198824,71
1025,Larva Lad #1025,261.14179104477614,149.22388059701493,3.901984834968778,24.033653846153847,4.165833333333333,8.5977886977887,451.0649323540358,72
3482,Larva Lad #3482,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,448.0921603173641,73
295,Larva Lad #295,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,448.0921603173641,74
2878,Larva Lad #2878,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,448.0921603173641,75
758,Larva Lad #758,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,448.0921603173641,76
2157,Larva Lad #2157,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,448.0921603173641,77
2367,Larva Lad #2367,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,448.0921603173641,78
4604,Larva Lad #4604,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,448.0921603173641,79
1001,Larva Lad #1001,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,448.0921603173641,80
4728,Larva Lad #4728,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,448.0921603173641,81
4263,Larva Lad #4263,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,448.0921603173641,82
1238,Larva Lad #1238,261.14179104477614,149.22388059701493,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,448.0921603173641,83
3958,Larva Lad #3958,261.14179104477614,149.22388059701493,22.489074550128535,2.234689316048279,4.165833333333333,8.5977886977887,447.85305753908995,84
4151,Larva Lad #4151,261.14179104477614,149.22388059701493,21.76181592039801,2.234689316048279,4.165833333333333,8.5977886977887,447.12579890935945,85
4001,Larva Lad #4001,261.14179104477614,149.22388059701493,21.707816377171216,2.234689316048279,4.165833333333333,8.5977886977887,447.07179936613267,86
3062,Larva Lad #3062,261.14179104477614,149.22388059701493,21.707816377171216,2.234689316048279,4.165833333333333,8.5977886977887,447.07179936613267,87
4278,Larva Lad #4278,261.14179104477614,149.22388059701493,21.707816377171216,2.234689316048279,4.165833333333333,8.5977886977887,447.07179936613267,88
3941,Larva Lad #3941,261.14179104477614,149.22388059701493,20.157258064516128,2.234689316048279,4.165833333333333,8.5977886977887,445.5212410534775,89
2553,Larva Lad #2553,261.14179104477614,149.22388059701493,20.157258064516128,2.234689316048279,4.165833333333333,8.5977886977887,445.5212410534775,90
4142,Larva Lad #4142,261.14179104477614,149.22388059701493,15.594028520499112,2.234689316048279,4.165833333333333,8.5977886977887,440.95801150946056,91
4365,Larva Lad #4365,261.14179104477614,149.22388059701493,15.594028520499112,2.234689316048279,4.165833333333333,8.5977886977887,440.95801150946056,92
2987,Larva Lad #2987,261.14179104477614,149.22388059701493,15.594028520499112,2.234689316048279,4.165833333333333,8.5977886977887,440.95801150946056,93
2403,Larva Lad #2403,261.14179104477614,149.22388059701493,15.594028520499112,2.234689316048279,4.165833333333333,8.5977886977887,440.95801150946056,94
2740,Larva Lad #2740,148.27542372881356,84.72881355932203,21.707816377171216,24.74752475247525,33.012264150943395,37.14755838641189,349.61940095513734,95
4702,Larva Lad #4702,148.27542372881356,84.72881355932203,22.781901041666668,22.826484018264843,31.884282460136674,37.14755838641189,347.64446319461564,96
4843,Larva Lad #4843,148.27542372881356,84.72881355932203,20.157258064516128,22.619909502262445,33.012264150943395,37.14755838641189,345.94122739226947,97
3061,Larva Lad #3061,148.27542372881356,84.72881355932203,20.157258064516128,22.826484018264843,31.884282460136674,37.14755838641189,345.0198202174651,98
1235,Larva Lad #1235,148.27542372881356,84.72881355932203,15.594028520499112,22.51801801801802,36.26217616580311,37.14755838641189,344.5260183788677,99
807,Larva Lad #807,148.27542372881356,84.72881355932203,20.157258064516128,21.734782608695653,31.884282460136674,37.14755838641189,343.92811880789594,100
1420,Larva Lad #1420,148.27542372881356,84.72881355932203,15.594028520499112,24.14975845410628,33.012264150943395,37.14755838641189,342.90784680009625,101
2853,Larva Lad #2853,148.27542372881356,84.72881355932203,47.54483695652174,25.375634517766496,4.165833333333333,9.432075471698113,319.5226175674553,102
3134,Larva Lad #3134,148.27542372881356,84.72881355932203,47.54483695652174,22.619909502262445,4.165833333333333,9.432075471698113,316.76689255195123,103
4977,Larva Lad #4977,148.27542372881356,84.72881355932203,47.54483695652174,21.734782608695653,4.165833333333333,9.432075471698113,315.88176565838444,104
1550,Larva Lad #1550,148.27542372881356,84.72881355932203,3.901984834968778,24.033653846153847,36.26217616580311,9.432075471698113,306.6341276067594,105
4880,Larva Lad #4880,148.27542372881356,84.72881355932203,3.901984834968778,22.619909502262445,36.26217616580311,9.432075471698113,305.22038326286804,106
3806,Larva Lad #3806,148.27542372881356,84.72881355932203,3.901984834968778,21.734782608695653,36.26217616580311,9.432075471698113,304.33525636930125,107
1478,Larva Lad #1478,148.27542372881356,84.72881355932203,3.901984834968778,24.74752475247525,33.012264150943395,9.432075471698113,304.0980864982211,108
4718,Larva Lad #4718,148.27542372881356,84.72881355932203,3.901984834968778,24.625615763546797,33.012264150943395,9.432075471698113,303.97617750929265,109
2183,Larva Lad #2183,148.27542372881356,84.72881355932203,22.781901041666668,2.234689316048279,36.26217616580311,9.432075471698113,303.71507928335177,110
3408,Larva Lad #3408,148.27542372881356,84.72881355932203,3.901984834968778,25.375634517766496,31.884282460136674,9.432075471698113,303.5982145727056,111
4361,Larva Lad #4361,148.27542372881356,84.72881355932203,3.901984834968778,24.14975845410628,33.012264150943395,9.432075471698113,303.5003201998521,112
4575,Larva Lad #4575,148.27542372881356,84.72881355932203,22.781901041666668,2.234689316048279,35.89025641025641,9.432075471698113,303.3431595278051,113
1301,Larva Lad #1301,148.27542372881356,84.72881355932203,22.781901041666668,2.234689316048279,35.89025641025641,9.432075471698113,303.3431595278051,114
362,Larva Lad #362,148.27542372881356,84.72881355932203,22.489074550128535,2.234689316048279,35.89025641025641,9.432075471698113,303.0503330362669,115
199,Larva Lad #199,148.27542372881356,84.72881355932203,21.76181592039801,2.234689316048279,35.89025641025641,9.432075471698113,302.3230744065364,116
2406,Larva Lad #2406,148.27542372881356,84.72881355932203,20.157258064516128,2.234689316048279,35.89025641025641,9.432075471698113,300.7185165506545,117
4701,Larva Lad #4701,148.27542372881356,84.72881355932203,22.489074550128535,2.234689316048279,33.012264150943395,9.432075471698113,300.1723407769539,118
1419,Larva Lad #1419,148.27542372881356,84.72881355932203,47.54483695652174,2.234689316048279,4.165833333333333,8.5977886977887,295.54738559182766,119
2388,Larva Lad #2388,148.27542372881356,84.72881355932203,47.54483695652174,2.234689316048279,4.165833333333333,8.5977886977887,295.54738559182766,120
408,Larva Lad #408,148.27542372881356,84.72881355932203,22.489074550128535,25.375634517766496,4.165833333333333,9.432075471698113,294.4668551610621,121
4112,Larva Lad #4112,148.27542372881356,84.72881355932203,22.781901041666668,24.74752475247525,4.165833333333333,9.432075471698113,294.13157188730895,122
110,Larva Lad #110,148.27542372881356,84.72881355932203,22.489074550128535,24.870646766169155,4.165833333333333,9.432075471698113,293.96186740946473,123
808,Larva Lad #808,148.27542372881356,84.72881355932203,21.76181592039801,25.375634517766496,4.165833333333333,9.432075471698113,293.7395965313316,124
379,Larva Lad #379,148.27542372881356,84.72881355932203,21.707816377171216,25.375634517766496,4.165833333333333,9.432075471698113,293.68559698810475,125
785,Larva Lad #785,148.27542372881356,84.72881355932203,22.489074550128535,24.14975845410628,4.165833333333333,9.432075471698113,293.24097909740186,126
4828,Larva Lad #4828,148.27542372881356,84.72881355932203,22.489074550128535,24.14975845410628,4.165833333333333,9.432075471698113,293.24097909740186,127
3040,Larva Lad #3040,148.27542372881356,84.72881355932203,21.707816377171216,24.870646766169155,4.165833333333333,9.432075471698113,293.1806092365074,128
3376,Larva Lad #3376,148.27542372881356,84.72881355932203,21.76181592039801,24.74752475247525,4.165833333333333,9.432075471698113,293.11148676604034,129
4528,Larva Lad #4528,148.27542372881356,84.72881355932203,21.707816377171216,24.14975845410628,4.165833333333333,9.432075471698113,292.4597209244445,130
4085,Larva Lad #4085,148.27542372881356,84.72881355932203,22.781901041666668,23.036866359447004,4.165833333333333,9.432075471698113,292.42091349428074,131
3278,Larva Lad #3278,148.27542372881356,84.72881355932203,21.76181592039801,24.033653846153847,4.165833333333333,9.432075471698113,292.39761585971894,132
3136,Larva Lad #3136,148.27542372881356,84.72881355932203,22.489074550128535,22.826484018264843,4.165833333333333,9.432075471698113,291.91770466156044,133
4515,Larva Lad #4515,148.27542372881356,84.72881355932203,22.781901041666668,22.51801801801802,4.165833333333333,9.432075471698113,291.9020651528517,134
117,Larva Lad #117,148.27542372881356,84.72881355932203,22.489074550128535,22.619909502262445,4.165833333333333,9.432075471698113,291.711130145558,135
1124,Larva Lad #1124,148.27542372881356,84.72881355932203,22.489074550128535,22.619909502262445,4.165833333333333,9.432075471698113,291.711130145558,136
3151,Larva Lad #3151,148.27542372881356,84.72881355932203,20.157258064516128,24.870646766169155,4.165833333333333,9.432075471698113,291.6300509238523,137
4584,Larva Lad #4584,148.27542372881356,84.72881355932203,21.76181592039801,23.036866359447004,4.165833333333333,9.432075471698113,291.4008283730121,138
292,Larva Lad #292,148.27542372881356,84.72881355932203,21.707816377171216,23.036866359447004,4.165833333333333,9.432075471698113,291.3468288297853,139
982,Larva Lad #982,148.27542372881356,84.72881355932203,21.76181592039801,22.826484018264843,4.165833333333333,9.432075471698113,291.19044603182994,140
3189,Larva Lad #3189,148.27542372881356,84.72881355932203,20.157258064516128,24.14975845410628,4.165833333333333,9.432075471698113,290.90916261178944,141
145,Larva Lad #145,148.27542372881356,84.72881355932203,22.489074550128535,21.734782608695653,4.165833333333333,9.432075471698113,290.8260032519912,142
53,Larva Lad #53,148.27542372881356,84.72881355932203,21.76181592039801,21.734782608695653,4.165833333333333,9.432075471698113,290.0987446222607,143
680,Larva Lad #680,148.27542372881356,84.72881355932203,21.707816377171216,21.734782608695653,4.165833333333333,9.432075471698113,290.04474507903393,144
933,Larva Lad #933,148.27542372881356,84.72881355932203,21.707816377171216,21.363247863247864,4.165833333333333,9.432075471698113,289.6732103335861,145
200,Larva Lad #200,148.27542372881356,84.72881355932203,15.594028520499112,24.74752475247525,4.165833333333333,9.432075471698113,286.9436993661414,146
1415,Larva Lad #1415,148.27542372881356,84.72881355932203,15.594028520499112,22.51801801801802,4.165833333333333,9.432075471698113,284.71419263168417,147
4253,Larva Lad #4253,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,36.26217616580311,8.5977886977887,284.0008763027445,148
4137,Larva Lad #4137,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,36.26217616580311,8.5977886977887,284.0008763027445,149
4467,Larva Lad #4467,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,36.26217616580311,8.5977886977887,284.0008763027445,150
231,Larva Lad #231,148.27542372881356,84.72881355932203,15.594028520499112,21.363247863247864,4.165833333333333,9.432075471698113,283.55942247691405,151
2299,Larva Lad #2299,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,33.012264150943395,8.5977886977887,280.7509642878847,152
3231,Larva Lad #3231,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,31.884282460136674,8.5977886977887,279.622982597078,153
4131,Larva Lad #4131,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,31.884282460136674,8.5977886977887,279.622982597078,154
2895,Larva Lad #2895,148.27542372881356,84.72881355932203,3.901984834968778,25.375634517766496,4.165833333333333,8.5977886977887,275.0454786719929,155
382,Larva Lad #382,148.27542372881356,84.72881355932203,3.901984834968778,24.870646766169155,4.165833333333333,8.5977886977887,274.54049092039554,156
107,Larva Lad #107,148.27542372881356,84.72881355932203,3.901984834968778,24.870646766169155,4.165833333333333,8.5977886977887,274.54049092039554,157
3244,Larva Lad #3244,148.27542372881356,84.72881355932203,3.901984834968778,24.870646766169155,4.165833333333333,8.5977886977887,274.54049092039554,158
2986,Larva Lad #2986,148.27542372881356,84.72881355932203,3.901984834968778,24.870646766169155,4.165833333333333,8.5977886977887,274.54049092039554,159
1486,Larva Lad #1486,148.27542372881356,84.72881355932203,3.901984834968778,24.74752475247525,4.165833333333333,8.5977886977887,274.41736890670165,160
1966,Larva Lad #1966,148.27542372881356,84.72881355932203,3.901984834968778,24.74752475247525,4.165833333333333,8.5977886977887,274.41736890670165,161
3778,Larva Lad #3778,148.27542372881356,84.72881355932203,3.901984834968778,24.625615763546797,4.165833333333333,8.5977886977887,274.2954599177732,162
2847,Larva Lad #2847,148.27542372881356,84.72881355932203,3.901984834968778,24.625615763546797,4.165833333333333,8.5977886977887,274.2954599177732,163
4739,Larva Lad #4739,148.27542372881356,84.72881355932203,3.901984834968778,24.625615763546797,4.165833333333333,8.5977886977887,274.2954599177732,164
1029,Larva Lad #1029,148.27542372881356,84.72881355932203,3.901984834968778,24.625615763546797,4.165833333333333,8.5977886977887,274.2954599177732,165
3413,Larva Lad #3413,148.27542372881356,84.72881355932203,3.901984834968778,24.14975845410628,4.165833333333333,8.5977886977887,273.8196026083327,166
3308,Larva Lad #3308,148.27542372881356,84.72881355932203,3.901984834968778,24.14975845410628,4.165833333333333,8.5977886977887,273.8196026083327,167
98,Larva Lad #98,148.27542372881356,84.72881355932203,3.901984834968778,24.14975845410628,4.165833333333333,8.5977886977887,273.8196026083327,168
3384,Larva Lad #3384,148.27542372881356,84.72881355932203,3.901984834968778,24.033653846153847,4.165833333333333,8.5977886977887,273.70349800038025,169
1103,Larva Lad #1103,148.27542372881356,84.72881355932203,3.901984834968778,24.033653846153847,4.165833333333333,8.5977886977887,273.70349800038025,170
2218,Larva Lad #2218,148.27542372881356,84.72881355932203,3.901984834968778,24.033653846153847,4.165833333333333,8.5977886977887,273.70349800038025,171
412,Larva Lad #412,148.27542372881356,84.72881355932203,3.901984834968778,24.033653846153847,4.165833333333333,8.5977886977887,273.70349800038025,172
3703,Larva Lad #3703,148.27542372881356,84.72881355932203,3.901984834968778,22.826484018264843,4.165833333333333,8.5977886977887,272.49632817249125,173
1605,Larva Lad #1605,148.27542372881356,84.72881355932203,3.901984834968778,22.619909502262445,4.165833333333333,8.5977886977887,272.28975365648887,174
4928,Larva Lad #4928,148.27542372881356,84.72881355932203,3.901984834968778,22.619909502262445,4.165833333333333,8.5977886977887,272.28975365648887,175
2579,Larva Lad #2579,148.27542372881356,84.72881355932203,3.901984834968778,22.619909502262445,4.165833333333333,8.5977886977887,272.28975365648887,176
4352,Larva Lad #4352,148.27542372881356,84.72881355932203,3.901984834968778,21.734782608695653,4.165833333333333,8.5977886977887,271.4046267629221,177
580,Larva Lad #580,148.27542372881356,84.72881355932203,3.901984834968778,21.363247863247864,4.165833333333333,8.5977886977887,271.03309201747425,178
3236,Larva Lad #3236,148.27542372881356,84.72881355932203,22.781901041666668,2.234689316048279,4.165833333333333,8.5977886977887,270.7844496769726,179
743,Larva Lad #743,148.27542372881356,84.72881355932203,22.781901041666668,2.234689316048279,4.165833333333333,8.5977886977887,270.7844496769726,180
3741,Larva Lad #3741,148.27542372881356,84.72881355932203,22.781901041666668,2.234689316048279,4.165833333333333,8.5977886977887,270.7844496769726,181
2880,Larva Lad #2880,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,182
1084,Larva Lad #1084,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,183
1424,Larva Lad #1424,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,184
455,Larva Lad #455,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,185
120,Larva Lad #120,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,186
2178,Larva Lad #2178,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,187
3419,Larva Lad #3419,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,188
3224,Larva Lad #3224,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,189
124,Larva Lad #124,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,190
2249,Larva Lad #2249,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,191
260,Larva Lad #260,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,192
4360,Larva Lad #4360,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,193
4304,Larva Lad #4304,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,194
828,Larva Lad #828,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,195
4505,Larva Lad #4505,148.27542372881356,84.72881355932203,3.901984834968778,2.234689316048279,4.165833333333333,27.42398119122257,270.73072596370855,196
