TOKEN_ID,TOKEN_NAME,Background,Fur,Clothes,Eyes,Mouth,Ears,Hat,Trait Count,RARITY_SCORE,Rank
4308,fancybearsmetaverseofficial #4308,15.518311607697083,11.246063877642825,26.12876254180602,159.846547314578,21.462912087912088,16.774020397208805,16.369827134625456,9.228497600590625,276.5749425620609,71
4891,fancybearsmetaverseofficial #4891,11.786892975011787,6.063545961678389,22.273699215965788,159.846547314578,21.462912087912088,15.500992063492065,30.193236714975846,9.228497600590625,276.3563239342046,72
344,fancybearsmetaverseofficial #344,23.474178403755868,131.57894736842104,24.703557312252965,47.67353165522502,18.601190476190474,16.099948480164866,1.7297207538814934,12.411875682653164,276.2729501325449,73
4032,fancybearsmetaverseofficial #4032,11.786892975011787,131.57894736842104,38.27311696264543,14.116318464144552,17.438616071428573,15.500992063492065,37.74154589371981,9.228497600590625,275.6649273994539,74
6328,fancybearsmetaverseofficial #6328,17.18213058419244,78.32080200501252,84.91847826086956,14.454209065679926,17.836757990867582,15.605493133583023,37.74154589371981,9.228497600590625,275.2879145345155,75
4888,fancybearsmetaverseofficial #4888,13.751375137513751,9.732170663344752,77.63975155279503,50.79236082893133,19.33787128712871,16.774020397208805,77.63975155279503,9.228497600590625,274.895799020308,76
4582,fancybearsmetaverseofficial #4582,12.40079365079365,13.05346700083542,27.448397013614404,159.846547314578,20.032051282051285,15.500992063492065,16.5694591728526,9.228497600590625,274.0802050988081,77
3355,fancybearsmetaverseofficial #3355,11.786892975011787,107.85159620362381,22.835221044939715,12.909222348445729,18.780048076923077,15.500992063492065,73.44300822561692,9.228497600590625,272.3354785386437,78
4408,fancybearsmetaverseofficial #4408,15.403573629081947,13.850415512465373,1.4947146888601903,159.846547314578,17.836757990867582,16.099948480164866,35.290796160361374,12.411875682653164,272.2346294590325,79
437,fancybearsmetaverseofficial #437,19.841269841269842,66.45401382243487,26.641091219096335,13.191219924018572,19.242610837438423,16.41712634620436,100.64412238325282,9.228497600590625,271.65995197430584,80
6597,fancybearsmetaverseofficial #6597,17.18213058419244,131.57894736842104,53.28218243819267,13.033051819414034,17.208149779735685,16.41712634620436,13.724198506807202,9.228497600590625,271.6542844435581,81
5262,fancybearsmetaverseofficial #5262,12.40079365079365,131.57894736842104,1.4947146888601903,11.346101479531633,17.836757990867582,14.838556505223172,69.67670011148272,12.411875682653164,271.5844474778332,82
339,fancybearsmetaverseofficial #339,14.749262536873156,107.85159620362381,15.527950310559007,14.079747690921378,16.48206751054852,15.500992063492065,77.63975155279503,9.228497600590625,271.05986546940363,83
1099,fancybearsmetaverseofficial #1099,19.841269841269842,8.488964346349745,26.641091219096335,159.846547314578,17.836757990867582,16.099948480164866,13.06438127090301,9.228497600590625,271.04745806382005,84
7849,fancybearsmetaverseofficial #7849,16.767270288397047,23.66527830367285,84.91847826086956,12.757705654215146,19.53125,16.41712634620436,87.6577840112202,9.228497600590625,270.9433904651698,85
2856,fancybearsmetaverseofficial #2856,14.749262536873156,66.45401382243487,118.14744801512288,12.757705654215146,20.032051282051285,16.41712634620436,13.06438127090301,9.228497600590625,270.8504865283953,86
1386,fancybearsmetaverseofficial #1386,16.767270288397047,49.84051036682615,24.703557312252965,104.51505016722408,17.836757990867582,16.774020397208805,30.193236714975846,9.228497600590625,269.8589008383431,87
5989,fancybearsmetaverseofficial #5989,17.18213058419244,107.85159620362381,19.40993788819876,12.909222348445729,18.08449074074074,15.500992063492065,69.67670011148272,9.228497600590625,269.84356754076686,88
6074,fancybearsmetaverseofficial #6074,16.767270288397047,9.732170663344752,77.63975155279503,14.454209065679926,18.253504672897193,14.838556505223172,108.69565217391305,9.228497600590625,269.6096125228408,89
7601,fancybearsmetaverseofficial #7601,15.346838551258442,23.66527830367285,84.91847826086956,14.492753623188404,18.690191387559807,15.605493133583023,87.6577840112202,9.228497600590625,269.60531487194294,90
7789,fancybearsmetaverseofficial #7789,15.403573629081947,107.85159620362381,19.40993788819876,12.909222348445729,18.253504672897193,16.099948480164866,69.67670011148272,9.228497600590625,268.83298093448565,91
3816,fancybearsmetaverseofficial #3816,12.40079365079365,15.70154503203115,71.51029748283753,104.51505016722408,19.53125,15.500992063492065,20.43151356652501,9.228497600590625,268.81993956349413,92
3828,fancybearsmetaverseofficial #3828,15.346838551258442,11.246063877642825,18.870772946859905,159.846547314578,18.780048076923077,14.838556505223172,20.43151356652501,9.228497600590625,268.58883843960103,93
5260,fancybearsmetaverseofficial #5260,14.749262536873156,7.081751742110928,24.703557312252965,159.846547314578,21.462912087912088,16.41712634620436,15.096618357487923,9.228497600590625,268.58627329801004,94
3369,fancybearsmetaverseofficial #3369,14.749262536873156,20.819453697534975,15.352493244902972,159.846547314578,17.438616071428573,16.41712634620436,14.454209065679926,9.228497600590625,268.3062058777926,95
6655,fancybearsmetaverseofficial #6655,25.329280648429588,18.905021173623712,1.4947146888601903,159.846547314578,18.780048076923077,15.500992063492065,15.352493244902972,12.411875682653164,267.62097289346275,96
3428,fancybearsmetaverseofficial #3428,19.841269841269842,18.905021173623712,10.869565217391305,104.51505016722408,18.08449074074074,16.099948480164866,69.67670011148272,9.228497600590625,267.2205433324879,97
211,fancybearsmetaverseofficial #211,15.346838551258442,11.246063877642825,19.136558481322716,159.846547314578,17.755681818181817,15.500992063492065,15.096618357487923,9.228497600590625,263.1577980645544,98
5083,fancybearsmetaverseofficial #5083,17.18213058419244,78.32080200501252,77.63975155279503,12.939958592132504,20.559210526315788,16.41712634620436,30.193236714975846,9.228497600590625,262.48071392221914,99
7452,fancybearsmetaverseofficial #7452,12.40079365079365,66.45401382243487,14.688601645123384,12.939958592132504,21.462912087912088,16.41712634620436,108.69565217391305,9.228497600590625,262.28755591910453,100
4159,fancybearsmetaverseofficial #4159,11.786892975011787,78.32080200501252,73.44300822561692,50.79236082893133,17.755681818181817,15.500992063492065,1.7297207538814934,12.411875682653164,261.7413343527811,101
3697,fancybearsmetaverseofficial #3697,14.749262536873156,78.32080200501252,97.04968944099379,13.191219924018572,19.53125,15.500992063492065,14.00717167189601,9.228497600590625,261.57888524287677,102
7546,fancybearsmetaverseofficial #7546,15.518311607697083,66.45401382243487,71.51029748283753,50.79236082893133,18.08449074074074,15.500992063492065,14.00717167189601,9.228497600590625,261.0961358186202,103
7621,fancybearsmetaverseofficial #7621,15.346838551258442,23.66527830367285,71.51029748283753,12.939958592132504,2.5783828382838285,16.774020397208805,108.69565217391305,9.228497600590625,260.7389259398976,104
4241,fancybearsmetaverseofficial #4241,14.749262536873156,13.850415512465373,77.63975155279503,104.51505016722408,19.242610837438423,16.41712634620436,1.7297207538814934,12.411875682653164,260.55581338953505,105
5119,fancybearsmetaverseofficial #5119,25.329280648429588,23.66527830367285,22.273699215965788,104.51505016722408,21.462912087912088,16.099948480164866,37.74154589371981,9.228497600590625,260.3162123976797,106
7842,fancybearsmetaverseofficial #7842,12.40079365079365,131.57894736842104,1.4947146888601903,12.909222348445729,19.33787128712871,15.500992063492065,54.34782608695652,12.411875682653164,259.98224317675107,107
2417,fancybearsmetaverseofficial #2417,14.907573047107933,49.84051036682615,118.14744801512288,14.889815366289458,17.438616071428573,16.099948480164866,18.61226920786182,9.228497600590625,259.1646781553923,108
5837,fancybearsmetaverseofficial #5837,13.751375137513751,31.03277060575968,46.05747973470892,104.51505016722408,22.579479768786126,14.838556505223172,16.5694591728526,9.228497600590625,258.5726686926589,109
4685,fancybearsmetaverseofficial #4685,15.518311607697083,66.45401382243487,45.289855072463766,12.909222348445729,20.032051282051285,15.605493133583023,73.44300822561692,9.228497600590625,258.4804530928833,110
3109,fancybearsmetaverseofficial #3109,14.907573047107933,20.819453697534975,73.44300822561692,104.51505016722408,2.5783828382838285,14.838556505223172,17.995968902965735,9.228497600590625,258.32649098454726,111
6946,fancybearsmetaverseofficial #6946,16.767270288397047,21.641274238227144,15.527950310559007,104.51505016722408,20.559210526315788,15.500992063492065,54.34782608695652,9.228497600590625,258.08807128176227,112
3517,fancybearsmetaverseofficial #3517,13.751375137513751,9.732170663344752,16.67111229661243,159.846547314578,2.5783828382838285,15.605493133583023,30.193236714975846,9.228497600590625,257.60681569948224,113
889,fancybearsmetaverseofficial #889,16.767270288397047,107.85159620362381,45.289855072463766,12.104192892417935,19.242610837438423,16.41712634620436,30.193236714975846,9.228497600590625,257.0943859561118,114
5748,fancybearsmetaverseofficial #5748,15.518311607697083,66.45401382243487,15.527950310559007,14.043365913942255,19.53125,16.099948480164866,100.64412238325282,9.228497600590625,257.04746011864154,115
7253,fancybearsmetaverseofficial #7253,15.518311607697083,18.905021173623712,1.4947146888601903,159.846547314578,18.690191387559807,14.838556505223172,13.06438127090301,12.411875682653164,254.76959963109815,116
1204,fancybearsmetaverseofficial #1204,15.403573629081947,7.081751742110928,46.05747973470892,104.51505016722408,18.253504672897193,16.41712634620436,37.74154589371981,9.228497600590625,254.69852978653785,117
969,fancybearsmetaverseofficial #969,15.346838551258442,23.66527830367285,84.91847826086956,14.492753623188404,2.5783828382838285,16.41712634620436,87.6577840112202,9.228497600590625,254.30513953528828,118
4827,fancybearsmetaverseofficial #4827,13.751375137513751,23.66527830367285,71.51029748283753,15.180957007529756,16.48206751054852,16.41712634620436,87.6577840112202,9.228497600590625,253.89338340011759,119
6515,fancybearsmetaverseofficial #6515,19.841269841269842,20.819453697534975,45.289855072463766,104.51505016722408,22.579479768786126,16.41712634620436,15.096618357487923,9.228497600590625,253.78735085156168,120
3709,fancybearsmetaverseofficial #3709,23.474178403755868,66.45401382243487,10.698390961999316,104.51505016722408,18.601190476190474,15.605493133583023,1.7297207538814934,12.411875682653164,253.4899134017223,121
2099,fancybearsmetaverseofficial #2099,23.474178403755868,20.819453697534975,45.289855072463766,104.51505016722408,19.14828431372549,14.838556505223172,15.527950310559007,9.228497600590625,252.84182607107698,122
7880,fancybearsmetaverseofficial #7880,11.786892975011787,49.84051036682615,24.703557312252965,47.67353165522502,19.14828431372549,16.774020397208805,73.44300822561692,9.228497600590625,252.59830284645778,123
6189,fancybearsmetaverseofficial #6189,19.841269841269842,23.66527830367285,73.44300822561692,14.492753623188404,22.579479768786126,15.605493133583023,73.44300822561692,9.228497600590625,252.2987887223247,124
2846,fancybearsmetaverseofficial #2846,17.18213058419244,49.84051036682615,71.51029748283753,14.889815366289458,19.53125,15.605493133583023,54.34782608695652,9.228497600590625,252.13582062127577,125
3069,fancybearsmetaverseofficial #3069,16.767270288397047,13.850415512465373,1.4947146888601903,159.846547314578,16.48206751054852,14.838556505223172,16.369827134625456,12.411875682653164,252.06127463735095,126
4488,fancybearsmetaverseofficial #4488,17.8826895565093,49.84051036682615,27.448397013614404,12.909222348445729,16.276041666666668,16.099948480164866,100.64412238325282,9.228497600590625,250.32942941607052,127
5805,fancybearsmetaverseofficial #5805,13.751375137513751,49.84051036682615,118.14744801512288,12.104192892417935,17.755681818181817,15.605493133583023,13.8642413487134,9.228497600590625,250.29744031294956,128
7014,fancybearsmetaverseofficial #7014,15.346838551258442,15.70154503203115,118.14744801512288,50.79236082893133,20.032051282051285,15.500992063492065,1.7297207538814934,12.411875682653164,249.6628322094218,129
6475,fancybearsmetaverseofficial #6475,13.751375137513751,131.57894736842104,26.641091219096335,11.346101479531633,2.5783828382838285,16.774020397208805,37.74154589371981,9.228497600590625,249.6399619343658,130
3576,fancybearsmetaverseofficial #3576,25.329280648429588,23.66527830367285,71.51029748283753,12.104192892417935,21.462912087912088,16.41712634620436,69.67670011148272,9.228497600590625,249.39428547354768,131
5456,fancybearsmetaverseofficial #5456,16.767270288397047,11.246063877642825,29.53686200378072,159.846547314578,2.5783828382838285,14.838556505223172,1.7297207538814934,12.411875682653164,248.95527926444026,132
3391,fancybearsmetaverseofficial #3391,17.18213058419244,21.641274238227144,77.63975155279503,47.67353165522502,20.032051282051285,15.605493133583023,37.74154589371981,9.228497600590625,246.74427594038437,133
3318,fancybearsmetaverseofficial #3318,25.329280648429588,23.66527830367285,15.352493244902972,104.51505016722408,21.462912087912088,16.774020397208805,30.193236714975846,9.228497600590625,246.52076916491686,134
904,fancybearsmetaverseofficial #904,13.751375137513751,49.84051036682615,19.69124133585381,104.51505016722408,18.601190476190474,15.500992063492065,15.013211626231083,9.228497600590625,246.14206877392206,135
2501,fancybearsmetaverseofficial #2501,15.518311607697083,9.732170663344752,71.51029748283753,50.79236082893133,17.836757990867582,16.774020397208805,54.34782608695652,9.228497600590625,245.74024265843425,136
5269,fancybearsmetaverseofficial #5269,16.767270288397047,8.488964346349745,53.28218243819267,14.492753623188404,17.836757990867582,16.774020397208805,108.69565217391305,9.228497600590625,245.56609885870793,137
2875,fancybearsmetaverseofficial #2875,15.346838551258442,11.246063877642825,53.28218243819267,104.51505016722408,19.33787128712871,15.605493133583023,16.7740203972088,9.228497600590625,245.33601745282917,138
6200,fancybearsmetaverseofficial #6200,15.403573629081947,78.32080200501252,14.153079710144928,14.492753623188404,19.53125,16.41712634620436,77.63975155279503,9.228497600590625,245.18683446701783,139
5635,fancybearsmetaverseofficial #5635,23.474178403755868,66.45401382243487,84.91847826086956,12.757705654215146,17.755681818181817,16.099948480164866,13.8642413487134,9.228497600590625,244.55274538892616,140
2805,fancybearsmetaverseofficial #2805,15.346838551258442,6.063545961678389,77.63975155279503,14.079747690921378,18.253504672897193,16.099948480164866,87.6577840112202,9.228497600590625,244.36961852152615,141
6435,fancybearsmetaverseofficial #6435,25.329280648429588,11.246063877642825,97.04968944099379,12.757705654215146,18.601190476190474,15.605493133583023,54.34782608695652,9.228497600590625,244.16574691860203,142
5423,fancybearsmetaverseofficial #5423,14.907573047107933,23.66527830367285,71.51029748283753,14.492753623188404,20.032051282051285,16.774020397208805,73.44300822561692,9.228497600590625,244.05347996227434,143
4065,fancybearsmetaverseofficial #4065,15.518311607697083,23.66527830367285,71.51029748283753,14.043365913942255,20.032051282051285,16.41712634620436,73.44300822561692,9.228497600590625,243.8579367626129,144
212,fancybearsmetaverseofficial #212,19.841269841269842,131.57894736842104,19.136558481322716,14.492753623188404,17.208149779735685,16.774020397208805,15.527950310559007,9.228497600590625,243.78814740229615,145
6397,fancybearsmetaverseofficial #6397,25.329280648429588,23.66527830367285,27.448397013614404,104.51505016722408,16.276041666666668,16.41712634620436,20.43151356652501,9.228497600590625,243.31118531292756,146
4173,fancybearsmetaverseofficial #4173,13.751375137513751,21.641274238227144,38.27311696264543,104.51505016722408,24.11265432098765,16.41712634620436,15.096618357487923,9.228497600590625,243.03571313088096,147
