TOKEN_ID,TOKEN_NAME,Background,Skin,Clothing,Earring,Eyes,Mouth,Horns,Hat,Trait Count,Glasses,RARITY_SCORE,Rank
933,holycows #933,10.989010989010989,19.9203187250996,25.303643724696357,12.525050100200401,16.0,4.667444574095683,45.45454545454545,5.570409982174688,41.666666666666664,363.6363636363636,545.7334538528535,76
2455,holycows #2455,15.384615384615385,16.666666666666668,15.384615384615385,12.525050100200401,8.080808080808081,20.0,5.067396371744198,8.333333333333334,9.652509652509652,432.9004329004329,543.995427874926,77
65,holycows #65,25.81311306143521,14.204545454545453,12.820512820512821,31.09452736318408,13.2890365448505,26.666666666666668,22.727272727272727,20.938023450586265,9.652509652509652,363.6363636363636,540.842571377927,78
3429,holycows #3429,10.989010989010989,3.324468085106383,25.303643724696357,12.5,19.900497512437813,26.845637583892618,30.303030303030305,5.570409982174688,41.666666666666664,363.6363636363636,540.0397284833795,79
129,holycows #129,15.508684863523575,3.324468085106383,11.116051578479325,8.928571428571427,19.900497512437813,20.0,4.545454545454545,11.904761904761903,9.652509652509652,432.9004329004329,537.7814324712775,80
3874,holycows #3874,25.641025641025642,31.25,15.384615384615385,31.09452736318408,11.428571428571429,11.428571428571429,29.904306220095695,8.333333333333334,9.652509652509652,363.6363636363636,537.7538240882702,81
1503,holycows #1503,11.020498126515319,200.0,12.863390789812195,31.09452736318408,20.100502512562816,40.4040404040404,9.09090909090909,166.66666666666666,9.652509652509652,36.36363636363636,537.2566809698366,82
3639,holycows #3639,15.384615384615385,121.95121951219511,153.84615384615384,8.928571428571427,11.627906976744187,8.016032064128257,30.303030303030305,166.66666666666666,9.652509652509652,9.1000091000091,535.4767149346239,83
4885,holycows #4885,25.641025641025642,16.611295681063122,15.384615384615385,62.5,11.428571428571429,4.667444574095683,15.151515151515152,8.333333333333334,9.652509652509652,363.6363636363636,533.0066744830931,84
1017,holycows #1017,25.641025641025642,33.11258278145695,10.989010989010989,12.5,26.490066225165563,16.0,30.50640634533252,5.570409982174688,8.244023083264633,363.6363636363636,532.6898886837946,85
667,holycows #667,25.47121752419766,16.611295681063122,12.820512820512821,12.5,8.080808080808081,4.667444574095683,4.545454545454545,5.570409982174688,8.244023083264633,432.9004329004329,531.4115991920041,86
1796,holycows #1796,25.641025641025642,200.0,15.323322096230463,62.5,20.100502512562816,16.0,4.545454545454545,166.66666666666666,9.652509652509652,9.1000091000091,529.5294902144589,87
4495,holycows #4495,25.641025641025642,10.0,15.384615384615385,12.525050100200401,26.490066225165563,8.016032064128257,30.303030303030305,27.77777777777778,9.652509652509652,363.6363636363636,529.4264707848166,88
472,holycows #472,10.989010989010989,19.841269841269842,59.1715976331361,240.3846153846154,40.0,97.5609756097561,9.09090909090909,5.570409982174688,41.666666666666664,3.7105751391465676,527.9860303366854,89
2176,holycows #2176,25.641025641025642,19.9203187250996,15.323322096230463,250.0,80.0,78.43137254901961,5.067396371744198,5.570409982174688,41.666666666666664,3.7105751391465676,525.3310871711075,90
4728,holycows #4728,25.641025641025642,14.204545454545453,15.384615384615385,12.525050100200401,26.490066225165563,15.936254980079681,18.109380659181454,20.833333333333332,9.652509652509652,363.6363636363636,522.4131450670202,91
1252,holycows #1252,25.641025641025642,200.0,11.020498126515319,8.928571428571427,20.100502512562816,40.4040404040404,30.303030303030305,166.66666666666666,9.652509652509652,9.1000091000091,521.8168538349313,92
2719,holycows #2719,19.23076923076923,12.468827930174564,59.1715976331361,240.3846153846154,26.490066225165563,97.5609756097561,45.45454545454545,8.333333333333334,8.244023083264633,3.7105751391465676,521.0493290239069,93
2449,holycows #2449,11.020498126515319,200.0,76.92307692307692,6.268806419257774,16.0,26.666666666666668,5.067396371744198,166.66666666666666,8.244023083264633,3.7105751391465676,520.5677093963388,94
1491,holycows #1491,10.989010989010989,24.752475247524753,12.863390789812195,12.525050100200401,20.100502512562816,16.0,45.45454545454545,5.570409982174688,8.244023083264633,363.6363636363636,520.1357717954595,95
2620,holycows #2620,10.989010989010989,3.324468085106383,10.989010989010989,60.679611650485434,11.627906976744187,13.333333333333334,22.727272727272727,13.88888888888889,8.244023083264633,363.6363636363636,519.4398903594812,96
1872,holycows #1872,25.47121752419766,102.04081632653062,12.863390789812195,12.525050100200401,266.6666666666667,40.0,18.109380659181454,8.333333333333334,9.652509652509652,22.727272727272727,518.3896377797047,97
3807,holycows #3807,10.989010989010989,10.0,15.384615384615385,12.525050100200401,8.080808080808081,4.667444574095683,5.067396371744198,8.333333333333334,9.652509652509652,432.9004329004329,517.6006013867507,98
3738,holycows #3738,10.989010989010989,10.0,15.323322096230463,60.679611650485434,11.428571428571429,4.667444574095683,4.545454545454545,27.77777777777778,8.244023083264633,363.6363636363636,517.2915797812545,99
3220,holycows #3220,76.92307692307692,200.0,11.020498126515319,6.268806419257774,16.0,16.0,5.067396371744198,166.66666666666666,9.652509652509652,9.1000091000091,516.6989632597796,100
4403,holycows #4403,15.384615384615385,200.0,11.020498126515319,6.268806419257774,16.0,80.0,9.09090909090909,166.66666666666666,8.244023083264633,3.7105751391465676,516.3860939103755,101
624,holycows #624,25.641025641025642,200.0,15.384615384615385,12.5,16.0,11.428571428571429,22.727272727272727,166.66666666666666,9.652509652509652,36.36363636363636,516.3642978642978,102
2253,holycows #2253,15.508684863523575,3.324468085106383,12.863390789812195,12.5,16.0,16.0,45.45454545454545,20.833333333333332,9.652509652509652,363.6363636363636,515.7732958151942,103
1367,holycows #1367,15.384615384615385,14.204545454545453,25.641025641025642,12.5,11.428571428571429,4.667444574095683,29.904306220095695,27.77777777777778,9.652509652509652,363.6363636363636,514.7971597696003,104
322,holycows #322,10.989010989010989,16.666666666666668,12.863390789812195,62.5,20.100502512562816,4.667444574095683,4.545454545454545,8.333333333333334,9.652509652509652,363.6363636363636,513.9546766998095,105
48,holycows #48,11.020498126515319,200.0,12.863390789812195,12.5,13.2890365448505,20.0,30.50640634533252,166.66666666666666,9.652509652509652,36.36363636363636,512.8621444893231,106
1397,holycows #1397,15.384615384615385,200.0,11.020498126515319,12.525050100200401,16.0,11.428571428571429,30.303030303030305,166.66666666666666,9.652509652509652,36.36363636363636,509.34457802574553,107
3057,holycows #3057,15.384615384615385,31.25,10.989010989010989,240.3846153846154,20.0,4.667444574095683,90.9090909090909,83.33333333333333,8.244023083264633,3.7105751391465676,508.87270879717283,108
2423,holycows #2423,15.384615384615385,10.0,76.92307692307692,240.3846153846154,80.0,4.667444574095683,30.303030303030305,5.570409982174688,41.666666666666664,3.7105751391465676,508.6104343574216,109
1981,holycows #1981,10.989010989010989,3.324468085106383,15.384615384615385,20.903010033444815,16.0,40.4040404040404,5.067396371744198,20.938023450586265,9.652509652509652,363.6363636363636,506.2994380074217,110
2765,holycows #2765,10.989010989010989,3.324468085106383,12.863390789812195,62.5,13.2890365448505,4.667444574095683,4.545454545454545,20.729684908789388,9.652509652509652,363.6363636363636,506.197363725993,111
4921,holycows #4921,15.384615384615385,156.25,11.020498126515319,62.5,16.0,15.936254980079681,90.9090909090909,104.16666666666667,9.652509652509652,22.727272727272727,504.5469084467504,112
596,holycows #596,25.641025641025642,16.611295681063122,19.23076923076923,250.0,100.0,13.333333333333334,45.45454545454545,13.88888888888889,9.652509652509652,9.1000091000091,502.91237698214445,113
3117,holycows #3117,19.23076923076923,3.324468085106383,76.92307692307692,240.3846153846154,11.428571428571429,26.666666666666668,90.9090909090909,13.88888888888889,9.652509652509652,9.1000091000091,501.5086662693046,114
3167,holycows #3167,76.92307692307692,3.324468085106383,15.384615384615385,240.3846153846154,20.100502512562816,78.43137254901961,45.45454545454545,8.333333333333334,8.244023083264633,3.7105751391465676,500.2911278492864,115
3668,holycows #3668,10.989010989010989,10.0,15.323322096230463,15.625,148.14814814814815,20.0,227.27272727272725,5.570409982174688,8.244023083264633,36.36363636363636,497.5362779351925,116
4591,holycows #4591,25.641025641025642,10.0,25.641025641025642,12.525050100200401,11.627906976744187,20.0,5.067396371744198,13.66120218579235,9.652509652509652,363.6363636363636,497.45248020540566,117
3115,holycows #3115,10.989010989010989,16.611295681063122,19.135093761959435,8.928571428571427,13.2890365448505,26.666666666666668,22.727272727272727,5.570409982174688,8.244023083264633,363.6363636363636,495.7977445011978,118
677,holycows #677,25.641025641025642,14.204545454545453,15.323322096230463,8.928571428571427,16.0,16.0,5.067396371744198,20.729684908789388,9.652509652509652,363.6363636363636,495.18341918977984,119
2683,holycows #2683,10.989010989010989,200.0,15.323322096230463,12.5,40.0,20.0,15.151515151515152,166.66666666666666,8.244023083264633,3.7105751391465676,492.58511312583437,120
1475,holycows #1475,10.989010989010989,3.324468085106383,12.820512820512821,12.525050100200401,16.0,20.0,15.151515151515152,27.77777777777778,9.652509652509652,363.6363636363636,491.87720821299683,121
481,holycows #481,25.641025641025642,19.841269841269842,15.323322096230463,15.625,11.428571428571429,4.667444574095683,5.067396371744198,20.938023450586265,9.652509652509652,363.6363636363636,491.8209266923968,122
956,holycows #956,38.46153846153846,200.0,15.323322096230463,12.525050100200401,11.428571428571429,11.428571428571429,22.727272727272727,166.66666666666666,8.244023083264633,3.7105751391465676,490.51559113146277,123
2936,holycows #2936,11.020498126515319,14.204545454545453,12.820512820512821,12.525050100200401,20.100502512562816,11.428571428571429,30.303030303030305,5.570409982174688,8.244023083264633,363.6363636363636,489.8535074477415,124
932,holycows #932,10.989010989010989,10.0,153.84615384615384,15.625,8.080808080808081,80.0,30.303030303030305,166.66666666666666,8.244023083264633,3.7105751391465676,487.4652681080811,125
3775,holycows #3775,15.384615384615385,200.0,15.323322096230463,6.268806419257774,16.0,4.667444574095683,30.50640634533252,166.66666666666666,9.652509652509652,22.727272727272727,487.1970438659809,126
2783,holycows #2783,15.384615384615385,200.0,19.135093761959435,12.525050100200401,16.0,20.0,4.545454545454545,166.66666666666666,9.652509652509652,22.727272727272727,486.6366628386789,127
4742,holycows #4742,25.47121752419766,200.0,19.135093761959435,8.928571428571427,11.428571428571429,26.666666666666668,9.09090909090909,166.66666666666666,9.652509652509652,9.1000091000091,486.1402153200611,128
3536,holycows #3536,11.020498126515319,12.468827930174564,12.820512820512821,60.679611650485434,266.6666666666667,20.0,18.18181818181818,5.570409982174688,41.666666666666664,36.36363636363636,485.43864838865073,129
1388,holycows #1388,25.641025641025642,3.324468085106383,19.23076923076923,6.268806419257774,11.428571428571429,20.0,4.545454545454545,20.833333333333332,9.652509652509652,363.6363636363636,484.5613019723916,130
3681,holycows #3681,25.641025641025642,200.0,15.384615384615385,8.928571428571427,20.0,20.0,9.09090909090909,166.66666666666666,9.652509652509652,9.1000091000091,484.46430696430696,131
416,holycows #416,19.23076923076923,14.204545454545453,25.641025641025642,6.268806419257774,8.080808080808081,4.667444574095683,5.067396371744198,27.77777777777778,9.652509652509652,363.6363636363636,484.2274468388971,132
1002,holycows #1002,15.384615384615385,200.0,12.820512820512821,8.928571428571427,11.627906976744187,20.0,15.151515151515152,166.66666666666666,9.652509652509652,22.727272727272727,482.95957080840793,133
1661,holycows #1661,10.989010989010989,200.0,11.020498126515319,15.625,20.0,8.016032064128257,18.18181818181818,166.66666666666666,9.652509652509652,22.727272727272727,482.8788084079218,134
1258,holycows #1258,25.641025641025642,14.204545454545453,15.323322096230463,8.928571428571427,20.100502512562816,16.0,5.067396371744198,5.570409982174688,8.244023083264633,363.6363636363636,482.716160206483,135
934,holycows #934,15.508684863523575,3.324468085106383,11.020498126515319,12.525050100200401,13.2890365448505,16.0,15.151515151515152,20.833333333333332,9.652509652509652,363.6363636363636,480.94145949391793,136
4846,holycows #4846,11.020498126515319,3.324468085106383,12.863390789812195,12.525050100200401,20.100502512562816,15.936254980079681,18.18181818181818,13.66120218579235,9.652509652509652,363.6363636363636,480.9020582507606,137
769,holycows #769,10.989010989010989,31.25,153.84615384615384,6.268806419257774,11.428571428571429,26.666666666666668,18.18181818181818,166.66666666666666,9.652509652509652,45.45454545454545,480.40474930520065,138
2279,holycows #2279,10.989010989010989,14.204545454545453,11.116051578479325,250.0,80.0,16.0,45.45454545454545,5.570409982174688,8.244023083264633,36.36363636363636,477.9422229056569,139
1441,holycows #1441,15.508684863523575,31.25,153.84615384615384,62.5,26.490066225165563,4.667444574095683,4.545454545454545,166.66666666666666,8.244023083264633,3.7105751391465676,477.42906894347107,140
610,holycows #610,11.020498126515319,16.666666666666668,10.989010989010989,12.525050100200401,13.2890365448505,20.0,15.151515151515152,5.570409982174688,8.244023083264633,363.6363636363636,477.09257428056196,141
2358,holycows #2358,25.641025641025642,200.0,19.135093761959435,12.525050100200401,16.0,16.0,9.09090909090909,166.66666666666666,8.244023083264633,3.7105751391465676,477.0133434831723,142
852,holycows #852,10.989010989010989,3.324468085106383,15.384615384615385,12.5,13.2890365448505,4.667444574095683,22.727272727272727,20.833333333333332,9.652509652509652,363.6363636363636,477.0040549271583,143
1584,holycows #1584,25.641025641025642,156.25,15.384615384615385,62.5,8.080808080808081,20.0,146.6275659824047,8.333333333333334,9.652509652509652,22.727272727272727,475.1971308019695,144
924,holycows #924,19.23076923076923,200.0,12.863390789812195,6.268806419257774,16.0,26.845637583892618,15.151515151515152,166.66666666666666,8.244023083264633,3.7105751391465676,474.98138406432474,145
684,holycows #684,25.641025641025642,14.204545454545453,12.820512820512821,6.268806419257774,11.428571428571429,4.667444574095683,5.067396371744198,20.833333333333332,9.652509652509652,363.6363636363636,474.2205093319596,146
