TOKEN_ID,TOKEN_NAME,Background,Skin,Eyes,Noses,Mouths,Accessories-Various,faction,rarity level,pawer score,lazy score,Trait Count,Accessories-Eyes,Accessories-Head,Accessories-Clothes,Accessories-Face,Accessories-Neck,Accessories-Mouth,RARITY_SCORE,Rank
5,bulldroids-nft #5,784.3137254901961,1278.772378516624,445.63279857397504,7.951274589316667,230.6805074971165,726.2164124909223,22.383382576775002,1225.4901960784314,494.31537320810673,466.8534080298786,14.208581983518046,1.9212074404521753,625.7822277847309,1.1074540517313936,2.632632000168488,2.698327037236913,5.16539597925577,6336.125283328435,13
4,bulldroids-nft #4,784.3137254901961,1278.772378516624,445.63279857397504,7.951274589316667,230.6805074971165,726.2164124909223,22.315451218423636,1225.4901960784314,494.31537320810673,466.8534080298786,14.208581983518046,1.9212074404521753,625.7822277847309,1.1074540517313936,2.632632000168488,2.698327037236913,5.16539597925577,6336.057351970084,14
1187,bulldroids-nft #1187,112.04481792717087,319.693094629156,53.475935828877,251.38260432378078,96.11687812379854,2.1193085967633922,22.383382576775002,392.15686274509807,144.88554042306578,466.8534080298786,48.7757291971515,726.2164124909223,32.935906725512154,100.04001600640255,2.632632000168488,2941.176470588235,5.16539597925577,5718.054396192012,15
531,bulldroids-nft #531,156.86274509803923,12.063890363364377,55.70409982174688,68.79944960440315,88.72327211427557,2.1193085967633922,22.383382576775002,392.15686274509807,494.31537320810673,113.55893708834886,14.208581983518046,1.9212074404521753,0.5751674887727306,1200.4801920768307,2801.1204481792715,2.698327037236913,5.16539597925577,5432.856641402258,16
1455,bulldroids-nft #1455,392.15686274509807,98.3671060397403,334.22459893048125,1089.3246187363834,104.85477613505296,145.24328249818447,22.4517287831163,392.15686274509807,144.88554042306578,466.8534080298786,48.7757291971515,28.294145941204764,32.935906725512154,1200.4801920768307,2.632632000168488,2.698327037236913,5.16539597925577,4511.501114023459,17
720,bulldroids-nft #720,261.43790849673206,12.536984103104158,55.70409982174688,68.79944960440315,88.72327211427557,2.1193085967633922,22.383382576775002,392.15686274509807,494.31537320810673,113.55893708834886,14.208581983518046,1.9212074404521753,0.5751674887727306,109.13456291607551,2801.1204481792715,2.698327037236913,5.16539597925577,4446.559269379936,18
337,bulldroids-nft #337,78.43137254901961,12.536984103104158,102.83833813245577,68.79944960440315,88.72327211427557,145.24328249818447,22.315451218423636,392.15686274509807,494.31537320810673,113.55893708834886,9.119927040583676,1.9212074404521753,0.5751674887727306,35.308240943436196,2801.1204481792715,2.698327037236913,5.16539597925577,4374.828037370428,19
1803,bulldroids-nft #1803,78.43137254901961,12.536984103104158,58.12601720530109,68.79944960440315,88.72327211427557,2.1193085967633922,22.4517287831163,392.15686274509807,494.31537320810673,113.55893708834886,9.119927040583676,1.9212074404521753,41.71881518564873,109.13456291607551,2801.1204481792715,2.698327037236913,5.16539597925577,4302.097989776061,20
1218,bulldroids-nft #1218,78.43137254901961,12.536984103104158,55.70409982174688,68.79944960440315,88.72327211427557,66.01967386281112,22.383382576775002,392.15686274509807,494.31537320810673,113.55893708834886,14.208581983518046,1.9212074404521753,0.5751674887727306,1.1074540517313936,2801.1204481792715,2.698327037236913,5.16539597925577,4219.425989833927,21
1453,bulldroids-nft #1453,12.85760205721633,319.693094629156,39.320541050644856,1089.3246187363834,230.6805074971165,1089.3246187363834,22.383382576775002,392.15686274509807,144.88554042306578,466.8534080298786,48.7757291971515,87.14596949891067,104.29703796412181,1.1074540517313936,2.632632000168488,33.80662609871535,5.16539597925577,4090.4110212717733,22
833,bulldroids-nft #833,156.86274509803923,39.9616368286445,44.563279857397504,251.38260432378078,384.46751249519417,726.2164124909223,22.4517287831163,392.15686274509807,144.88554042306578,466.8534080298786,48.7757291971515,1.9212074404521753,78.22277847309137,120.04801920768307,933.7068160597572,2.698327037236913,5.16539597925577,3820.3400044697655,23
985,bulldroids-nft #985,41.2796697626419,12.295888254967538,12.378688849277085,1089.3246187363834,230.6805074971165,2.1193085967633922,22.383382576775002,392.15686274509807,144.88554042306578,466.8534080298786,48.7757291971515,726.2164124909223,208.59407592824363,150.06002400960384,254.64731347084287,2.698327037236913,5.16539597925577,3810.5151535852237,24
554,bulldroids-nft #554,12.254901960784315,106.56436487638534,121.53621779290228,68.79944960440315,96.11687812379854,2178.649237472767,22.383382576775002,121.03606874848704,144.88554042306578,113.55893708834886,48.7757291971515,1.9212074404521753,29.799153704034804,1.1074540517313936,254.64731347084287,326.797385620915,5.16539597925577,3653.9986181321015,25
416,bulldroids-nft #416,14.798372179060305,35.52145495879511,44.563279857397504,9.179701843284128,13.10684701688162,726.2164124909223,22.4517287831163,392.15686274509807,144.88554042306578,466.8534080298786,48.7757291971515,1.9212074404521753,0.5751674887727306,30.7815433865854,933.7068160597572,735.2941176470588,5.16539597925577,3625.953585526533,26
326,bulldroids-nft #326,112.04481792717087,32.78903534658011,55.70409982174688,68.79944960440315,18.603266733638428,2.1193085967633922,22.4517287831163,392.15686274509807,494.31537320810673,113.55893708834886,14.208581983518046,2178.649237472767,0.5751674887727306,30.7815433865854,2.632632000168488,2.698327037236913,5.16539597925577,3547.253765203277,27
1054,bulldroids-nft #1054,56.022408963585434,38.75067813686739,102.83833813245577,21.22060945590357,384.46751249519417,726.2164124909223,22.4517287831163,392.15686274509807,144.88554042306578,466.8534080298786,48.7757291971515,272.33115468409585,0.5751674887727306,120.04801920768307,2.632632000168488,735.2941176470588,5.16539597925577,3540.6857158602734,28
739,bulldroids-nft #739,56.022408963585434,75.22190461862495,334.22459893048125,251.38260432378078,48.05843906189927,1089.3246187363834,22.383382576775002,392.15686274509807,144.88554042306578,466.8534080298786,9.119927040583676,1.9212074404521753,312.89111389236547,1.1074540517313936,2.632632000168488,245.09803921568627,5.16539597925577,3458.449538029816,29
543,bulldroids-nft #543,56.022408963585434,1278.772378516624,74.2721330956625,21.22060945590357,88.72327211427557,22.69426289034132,22.4517287831163,392.15686274509807,144.88554042306578,466.8534080298786,48.7757291971515,1.9212074404521753,104.29703796412181,1.1074540517313936,254.64731347084287,326.797385620915,5.16539597925577,3310.7641287420224,30
620,bulldroids-nft #620,112.04481792717087,116.25203441060219,102.83833813245577,68.79944960440315,88.72327211427557,2.1193085967633922,22.315451218423636,121.03606874848704,144.88554042306578,113.55893708834886,48.7757291971515,167.58840288252054,0.5751674887727306,200.0800320128051,2.632632000168488,245.09803921568627,1633.9869281045753,3191.310149165676,31
1465,bulldroids-nft #1465,112.04481792717087,91.34088417975886,74.2721330956625,7.951274589316667,11.65053068167255,2.1193085967633922,22.4517287831163,392.15686274509807,144.88554042306578,466.8534080298786,48.7757291971515,726.2164124909223,208.59407592824363,1.1074540517313936,14.218885523752647,735.2941176470588,5.16539597925577,3065.0985598696197,32
748,bulldroids-nft #748,65.35947712418302,106.56436487638534,11.524986170016595,7.951274589316667,52.42738806752648,2.1193085967633922,22.4517287831163,17.080002732800438,22.408963585434172,23.21370537165142,2450.9803921568628,1.9212074404521753,0.5751674887727306,1.1074540517313936,2.632632000168488,31.9693094629156,5.16539597925577,2825.452758477353,33
1386,bulldroids-nft #1386,12.066365007541478,426.25745950554136,445.63279857397504,1089.3246187363834,13.257500430868763,87.14596949891067,22.383382576775002,121.03606874848704,144.88554042306578,113.55893708834886,9.119927040583676,1.9212074404521753,0.5751674887727306,1.1074540517313936,50.92946269416857,245.09803921568627,5.16539597925577,2789.4652945005487,34
712,bulldroids-nft #712,392.15686274509807,13.899699766485044,668.4491978609625,251.38260432378078,230.6805074971165,145.24328249818447,22.4517287831163,121.03606874848704,144.88554042306578,113.55893708834886,48.7757291971515,94.7238798901203,0.5751674887727306,38.72516748634938,400.1600640256102,2.698327037236913,5.16539597925577,2694.568160839142,35
1535,bulldroids-nft #1535,112.04481792717087,75.22190461862495,13.106847016881618,68.79944960440315,13.257500430868763,75.125835774923,22.315451218423636,121.03606874848704,144.88554042306578,40.01600640256102,48.7757291971515,1.9212074404521753,104.29703796412181,1.1074540517313936,127.32365673542144,2.698327037236913,1633.9869281045753,2605.9197626961004,36
1702,bulldroids-nft #1702,41.2796697626419,159.846547314578,39.320541050644856,9.179701843284128,12.402177822425617,33.517680576504105,22.4517287831163,121.03606874848704,38.90445066915655,113.55893708834886,48.7757291971515,1.9212074404521753,0.5751674887727306,200.0800320128051,43.094160741219554,2.698327037236913,1633.9869281045753,2522.6290556814006,37
506,bulldroids-nft #506,78.43137254901961,35.52145495879511,58.12601720530109,68.79944960440315,192.23375624759709,2.1193085967633922,22.4517287831163,35.91180061768298,38.90445066915655,40.01600640256102,48.7757291971515,94.7238798901203,0.5751674887727306,30.7815433865854,75.70595805889923,2.698327037236913,1633.9869281045753,2459.762878797738,38
269,bulldroids-nft #269,16.339869281045754,47.36193994506015,133.6898395721925,21.22060945590357,128.15583749839806,20.948550360315068,22.315451218423636,35.91180061768298,38.90445066915655,40.01600640256102,48.7757291971515,1.9212074404521753,0.5751674887727306,30.7815433865854,43.094160741219554,2.698327037236913,1633.9869281045753,2266.697418416733,39
1603,bulldroids-nft #1603,261.43790849673206,127.87723785166241,13.236617779425,251.38260432378078,15.378700499807765,2.1193085967633922,22.315451218423636,121.03606874848704,144.88554042306578,113.55893708834886,9.119927040583676,435.7298474945534,312.89111389236547,1.1074540517313936,2.632632000168488,196.07843137254903,5.16539597925577,2035.9531768577037,40
996,bulldroids-nft #996,87.14596949891067,426.25745950554136,53.475935828877,7.951274589316667,18.603266733638428,2.1193085967633922,22.315451218423636,121.03606874848704,144.88554042306578,113.55893708834886,9.119927040583676,726.2164124909223,78.22277847309137,200.0800320128051,2.632632000168488,2.698327037236913,5.16539597925577,2021.4847172654363,41
1959,bulldroids-nft #1959,156.86274509803923,10.929678448860034,445.63279857397504,9.179701843284128,13.411657412623052,2.1193085967633922,22.383382576775002,121.03606874848704,144.88554042306578,113.55893708834886,14.208581983518046,726.2164124909223,0.5751674887727306,1.1074540517313936,2.632632000168488,196.07843137254903,5.16539597925577,1985.983894177139,42
798,bulldroids-nft #798,34.10059676044331,36.53635367190355,46.09994468006638,251.38260432378078,12.014609765474818,87.14596949891067,22.315451218423636,35.91180061768298,38.90445066915655,40.01600640256102,48.7757291971515,1.9212074404521753,0.5751674887727306,200.0800320128051,2.632632000168488,245.09803921568627,816.9934640522877,1920.5040590157275,43
225,bulldroids-nft #225,56.022408963585434,11.023899814798483,11.524986170016595,7.951274589316667,96.11687812379854,108.93246187363835,22.315451218423636,35.91180061768298,38.90445066915655,40.01600640256102,48.7757291971515,1.9212074404521753,0.5751674887727306,600.2400960384153,10.451941970818176,2.698327037236913,816.9934640522877,1910.3755516681126,44
1829,bulldroids-nft #1829,60.3318250377074,75.22190461862495,11.524986170016595,9.179701843284128,15.378700499807765,33.517680576504105,22.315451218423636,392.15686274509807,144.88554042306578,466.8534080298786,48.7757291971515,62.247121070650486,312.89111389236547,200.0800320128051,2.632632000168488,2.698327037236913,5.16539597925577,1865.8564123520448,45
168,bulldroids-nft #168,56.022408963585434,12.063890363364377,13.236617779425,1089.3246187363834,64.07791874919903,2.1193085967633922,22.383382576775002,121.03606874848704,38.90445066915655,113.55893708834886,9.119927040583676,1.9212074404521753,208.59407592824363,1.1074540517313936,75.70595805889923,24.50980392156863,5.16539597925577,1858.8514246922223,46
835,bulldroids-nft #835,156.86274509803923,12.063890363364377,58.12601720530109,68.79944960440315,12.014609765474818,155.6178026766262,22.315451218423636,121.03606874848704,144.88554042306578,40.01600640256102,9.119927040583676,1.9212074404521753,0.5751674887727306,109.13456291607551,933.7068160597572,2.698327037236913,5.16539597925577,1854.0589854678801,47
221,bulldroids-nft #221,14.798372179060305,11.520471878528143,39.320541050644856,7.951274589316667,12.014609765474818,167.58840288252054,22.383382576775002,392.15686274509807,144.88554042306578,466.8534080298786,9.119927040583676,217.8649237472767,312.89111389236547,1.1074540517313936,2.632632000168488,2.698327037236913,5.16539597925577,1830.952639868981,48
1037,bulldroids-nft #1037,14.798372179060305,39.9616368286445,334.22459893048125,7.951274589316667,230.6805074971165,18.944775978024058,22.4517287831163,121.03606874848704,144.88554042306578,113.55893708834886,9.119927040583676,726.2164124909223,23.177119547582627,1.1074540517313936,2.632632000168488,2.698327037236913,5.16539597925577,1818.6107091931422,49
83,bulldroids-nft #83,156.86274509803923,319.693094629156,668.4491978609625,7.951274589316667,12.402177822425617,99.02951079421668,22.4517287831163,121.03606874848704,144.88554042306578,113.55893708834886,9.119927040583676,87.14596949891067,0.5751674887727306,1.1074540517313936,43.094160741219554,2.698327037236913,5.16539597925577,1815.2266776748452,50
494,bulldroids-nft #494,16.006402561024412,35.52145495879511,74.2721330956625,21.22060945590357,12.014609765474818,145.24328249818447,22.315451218423636,121.03606874848704,144.88554042306578,113.55893708834886,48.7757291971515,1.9212074404521753,625.7822277847309,300.1200480192077,96.59036028204385,2.698327037236913,5.16539597925577,1787.1277855534486,51
1393,bulldroids-nft #1393,20.63983488132095,75.22190461862495,74.2721330956625,7.951274589316667,39.77250129260629,2.1193085967633922,22.383382576775002,392.15686274509807,144.88554042306578,466.8534080298786,9.119927040583676,1.9212074404521753,312.89111389236547,80.03201280512204,43.094160741219554,2.698327037236913,5.16539597925577,1701.1782957853477,52
100,bulldroids-nft #100,17.050298380221655,127.87723785166241,334.22459893048125,68.79944960440315,230.6805074971165,87.14596949891067,22.4517287831163,121.03606874848704,144.88554042306578,113.55893708834886,48.7757291971515,87.14596949891067,208.59407592824363,30.7815433865854,2.632632000168488,2.698327037236913,5.16539597925577,1653.504009833366,53
1476,bulldroids-nft #1476,98.03921568627452,159.846547314578,74.2721330956625,9.179701843284128,192.23375624759709,155.6178026766262,22.4517287831163,121.03606874848704,144.88554042306578,113.55893708834886,48.7757291971515,136.16557734204792,104.29703796412181,1.1074540517313936,2.632632000168488,245.09803921568627,5.16539597925577,1634.3632976572035,54
441,bulldroids-nft #441,78.43137254901961,12.536984103104158,74.2721330956625,7.951274589316667,46.1361014994233,2.1193085967633922,22.4517287831163,121.03606874848704,38.90445066915655,113.55893708834886,48.7757291971515,31.123560535325243,89.39746111210442,109.13456291607551,2.632632000168488,2.698327037236913,816.9934640522877,1618.1540965727481,55
8,bulldroids-nft #8,46.136101499423305,11.520471878528143,13.504024199211363,9.179701843284128,128.15583749839806,75.125835774923,22.383382576775002,35.91180061768298,38.90445066915655,40.01600640256102,48.7757291971515,1.9212074404521753,0.5751674887727306,109.13456291607551,2.632632000168488,196.07843137254903,816.9934640522877,1596.9488074274007,56
468,bulldroids-nft #468,87.14596949891067,37.610952309312474,133.6898395721925,7.951274589316667,13.10684701688162,2.1193085967633922,22.4517287831163,121.03606874848704,38.90445066915655,113.55893708834886,48.7757291971515,47.36193994506015,0.5751674887727306,600.2400960384153,43.094160741219554,245.09803921568627,5.16539597925577,1567.8859054780473,57
1416,bulldroids-nft #1416,52.28758169934641,12.787723785166241,33.42245989304813,7.951274589316667,72.08765859284891,87.14596949891067,22.315451218423636,121.03606874848704,144.88554042306578,113.55893708834886,48.7757291971515,1.9212074404521753,625.7822277847309,120.04801920768307,75.70595805889923,2.698327037236913,5.16539597925577,1547.5755302423715,58
1157,bulldroids-nft #1157,78.43137254901961,12.063890363364377,74.2721330956625,21.22060945590357,48.05843906189927,2.1193085967633922,22.383382576775002,35.91180061768298,38.90445066915655,40.01600640256102,48.7757291971515,94.7238798901203,26.074259491030453,1.1074540517313936,2.632632000168488,154.79876160990713,816.9934640522877,1518.4875736811853,59
1231,bulldroids-nft #1231,78.43137254901961,47.36193994506015,46.09994468006638,7.951274589316667,128.15583749839806,87.14596949891067,22.315451218423636,121.03606874848704,144.88554042306578,40.01600640256102,48.7757291971515,217.8649237472767,78.22277847309137,1.1074540517313936,400.1600640256102,2.698327037236913,5.16539597925577,1477.3940780646626,60
846,bulldroids-nft #846,98.03921568627452,12.536984103104158,39.320541050644856,7.951274589316667,13.411657412623052,2.1193085967633922,22.315451218423636,35.91180061768298,38.90445066915655,23.21370537165142,48.7757291971515,136.16557734204792,0.5751674887727306,1.1074540517313936,10.451941970818176,154.79876160990713,816.9934640522877,1462.5924850283577,61
1409,bulldroids-nft #1409,16.006402561024412,44.09559925919393,102.83833813245577,21.22060945590357,15.378700499807765,2.1193085967633922,22.4517287831163,35.91180061768298,38.90445066915655,40.01600640256102,48.7757291971515,31.123560535325243,0.5751674887727306,150.06002400960384,2.632632000168488,70.0280112044818,816.9934640522877,1459.1315334654569,62
442,bulldroids-nft #442,12.066365007541478,47.36193994506015,121.53621779290228,9.179701843284128,12.402177822425617,66.01967386281112,22.383382576775002,35.91180061768298,38.90445066915655,40.01600640256102,48.7757291971515,1.9212074404521753,28.444646717487768,150.06002400960384,2.632632000168488,2.698327037236913,816.9934640522877,1457.3077469945888,63
1763,bulldroids-nft #1763,34.10059676044331,12.916892712289131,74.2721330956625,68.79944960440315,82.38589553468447,75.125835774923,22.383382576775002,35.91180061768298,22.408963585434172,40.01600640256102,48.7757291971515,1.9212074404521753,0.5751674887727306,41.395868692304504,2.632632000168488,70.0280112044818,816.9934640522877,1450.6430367404776,64
686,bulldroids-nft #686,78.43137254901961,159.846547314578,55.70409982174688,251.38260432378078,44.36163605713779,2.1193085967633922,22.315451218423636,121.03606874848704,38.90445066915655,113.55893708834886,48.7757291971515,1.9212074404521753,89.39746111210442,30.7815433865854,43.094160741219554,326.797385620915,5.16539597925577,1433.593359865126,65
799,bulldroids-nft #799,98.03921568627452,60.89392278650591,102.83833813245577,7.951274589316667,192.23375624759709,2.1193085967633922,22.315451218423636,121.03606874848704,144.88554042306578,40.01600640256102,9.119927040583676,217.8649237472767,78.22277847309137,1.1074540517313936,2.632632000168488,326.797385620915,5.16539597925577,1433.2393797444734,66
844,bulldroids-nft #844,34.10059676044331,426.25745950554136,39.320541050644856,68.79944960440315,39.77250129260629,155.6178026766262,22.383382576775002,121.03606874848704,38.90445066915655,113.55893708834886,9.119927040583676,27.233115468409586,312.89111389236547,1.1074540517313936,2.632632000168488,2.698327037236913,5.16539597925577,1420.5991554427837,67
1799,bulldroids-nft #1799,14.260249554367203,11.520471878528143,12.378688849277085,68.79944960440315,14.600032120070663,75.125835774923,22.383382576775002,35.91180061768298,22.408963585434172,40.01600640256102,48.7757291971515,1.9212074404521753,28.444646717487768,200.0800320128051,2.632632000168488,2.698327037236913,816.9934640522877,1418.950919421612,68
842,bulldroids-nft #842,71.30124777183602,159.846547314578,11.524986170016595,21.22060945590357,13.257500430868763,2.1193085967633922,22.315451218423636,121.03606874848704,144.88554042306578,40.01600640256102,48.7757291971515,167.58840288252054,28.444646717487768,300.1200480192077,254.64731347084287,2.698327037236913,5.16539597925577,1414.9631298362067,69
1614,bulldroids-nft #1614,56.022408963585434,44.09559925919393,13.641820364509439,9.179701843284128,104.85477613505296,108.93246187363835,22.383382576775002,35.91180061768298,38.90445066915655,23.21370537165142,48.7757291971515,1.9212074404521753,44.69873055605221,1.1074540517313936,13.664002186240348,2.698327037236913,816.9934640522877,1386.9990221956823,70
308,bulldroids-nft #308,14.005602240896359,159.846547314578,11.727178909841447,68.79944960440315,192.23375624759709,18.944775978024058,22.4517287831163,121.03606874848704,38.90445066915655,113.55893708834886,48.7757291971515,1.9212074404521753,32.935906725512154,133.38668800853674,400.1600640256102,2.698327037236913,5.16539597925577,1386.5518139982041,71
1833,bulldroids-nft #1833,98.03921568627452,12.295888254967538,39.320541050644856,68.79944960440315,57.67012687427913,20.948550360315068,22.383382576775002,121.03606874848704,144.88554042306578,113.55893708834886,9.119927040583676,1.9212074404521753,625.7822277847309,1.1074540517313936,14.218885523752647,2.698327037236913,5.16539597925577,1358.951125525304,72
828,bulldroids-nft #828,14.260249554367203,106.56436487638534,12.612249016244576,7.951274589316667,104.85477613505296,18.944775978024058,22.383382576775002,121.03606874848704,38.90445066915655,113.55893708834886,48.7757291971515,1.9212074404521753,0.5751674887727306,200.0800320128051,400.1600640256102,140.0560224089636,5.16539597925577,1357.804147785169,73
714,bulldroids-nft #714,14.260249554367203,37.610952309312474,133.6898395721925,251.38260432378078,88.72327211427557,87.14596949891067,22.383382576775002,35.91180061768298,38.90445066915655,40.01600640256102,48.7757291971515,217.8649237472767,0.5751674887727306,1.1074540517313936,75.70595805889923,245.09803921568627,5.16539597925577,1344.3211953777882,74
538,bulldroids-nft #538,49.01960784313726,44.09559925919393,190.98548510313216,9.179701843284128,192.23375624759709,75.125835774923,22.315451218423636,121.03606874848704,38.90445066915655,113.55893708834886,48.7757291971515,1.9212074404521753,0.5751674887727306,1.1074540517313936,43.094160741219554,196.07843137254903,188.5369532428356,1336.5439973303955,75
882,bulldroids-nft #882,41.2796697626419,44.09559925919393,74.2721330956625,251.38260432378078,13.10684701688162,2.1193085967633922,22.383382576775002,121.03606874848704,144.88554042306578,113.55893708834886,48.7757291971515,62.247121070650486,156.44555694618273,200.0800320128051,2.632632000168488,25.57544757033248,5.16539597925577,1329.0420056681473,76
461,bulldroids-nft #461,78.43137254901961,12.536984103104158,33.42245989304813,9.179701843284128,13.56944161747744,20.948550360315068,22.383382576775002,35.91180061768298,38.90445066915655,23.21370537165142,48.7757291971515,31.123560535325243,0.5751674887727306,120.04801920768307,2.632632000168488,2.698327037236913,816.9934640522877,1311.3487491201402,77
435,bulldroids-nft #435,78.43137254901961,91.34088417975886,13.504024199211363,21.22060945590357,11.65053068167255,2.1193085967633922,22.4517287831163,121.03606874848704,144.88554042306578,40.01600640256102,48.7757291971515,1.9212074404521753,156.44555694618273,120.04801920768307,254.64731347084287,154.79876160990713,5.16539597925577,1288.4580578710345,78
176,bulldroids-nft #176,87.14596949891067,75.22190461862495,95.49274255156608,7.951274589316667,13.10684701688162,99.02951079421668,22.4517287831163,121.03606874848704,144.88554042306578,40.01600640256102,48.7757291971515,272.33115468409585,78.22277847309137,150.06002400960384,2.632632000168488,2.698327037236913,5.16539597925577,1266.2236348073504,79
558,bulldroids-nft #558,11.706175007316359,60.89392278650591,46.09994468006638,7.951274589316667,48.05843906189927,2.1193085967633922,22.383382576775002,121.03606874848704,38.90445066915655,113.55893708834886,9.119927040583676,1.9212074404521753,312.89111389236547,1.1074540517313936,254.64731347084287,196.07843137254903,5.16539597925577,1253.6427470524156,80
214,bulldroids-nft #214,71.30124777183602,319.693094629156,41.778074866310156,7.951274589316667,230.6805074971165,2.1193085967633922,22.315451218423636,121.03606874848704,144.88554042306578,113.55893708834886,9.119927040583676,43.57298474945534,78.22277847309137,1.1074540517313936,2.632632000168488,24.50980392156863,5.16539597925577,1239.6504816446786,81
113,bulldroids-nft #113,14.260249554367203,12.787723785166241,12.378688849277085,21.22060945590357,128.15583749839806,2.1193085967633922,22.4517287831163,121.03606874848704,144.88554042306578,40.01600640256102,48.7757291971515,62.247121070650486,312.89111389236547,133.38668800853674,2.632632000168488,154.79876160990713,5.16539597925577,1239.2092038551411,82
1941,bulldroids-nft #1941,14.524328249818447,12.063890363364377,58.12601720530109,251.38260432378078,192.23375624759709,155.6178026766262,22.383382576775002,121.03606874848704,38.90445066915655,113.55893708834886,48.7757291971515,28.294145941204764,125.15644555694618,1.1074540517313936,2.632632000168488,31.9693094629156,5.16539597925577,1222.932350338629,83
1934,bulldroids-nft #1934,52.28758169934641,60.89392278650591,133.6898395721925,21.22060945590357,128.15583749839806,2.1193085967633922,22.315451218423636,121.03606874848704,38.90445066915655,113.55893708834886,9.119927040583676,167.58840288252054,0.5751674887727306,300.1200480192077,43.094160741219554,2.698327037236913,5.16539597925577,1222.5434365223227,84
