TOKEN_ID,TOKEN_NAME,Background,Skin,Patterns,Eyes,Clothes,Mouth,Gear,Trait Count,Optimizers,RARITY_SCORE,Rank
155,apex-optimizers-official #155,171.46776406035667,121.03606874848705,241.54589371980674,284.9002849002849,231.48148148148147,1709.4017094017092,305.25030525030525,95.45628102329134,103.74520178441747,3264.2849903701403,15
546,apex-optimizers-official #546,171.46776406035667,184.26386585590566,89.60573476702508,284.9002849002849,385.8024691358024,1424.5014245014243,65.05334374186832,555.5555555555555,101.19409026512852,3262.344532783352,16
431,apex-optimizers-official #431,162.44314489928527,108.29542993285685,241.54589371980674,149.947518368571,231.48148148148147,1221.001221001221,377.9289493575207,95.45628102329134,649.7725795971411,3237.872499381175,17
74,apex-optimizers-official #74,135.666802333469,514.4032921810699,89.60573476702508,170.94017094017093,125.12512512512512,1709.4017094017092,248.015873015873,116.71335200746965,101.19409026512852,3211.0661500370397,18
464,apex-optimizers-official #464,242.0721374969741,108.29542993285685,89.60573476702508,284.9002849002849,159.64240102171135,1709.4017094017092,396.8253968253968,95.45628102329134,109.2537965694308,3195.4531719386805,19
311,apex-optimizers-official #311,162.44314489928527,108.29542993285685,292.3976608187134,189.93352326685658,43.67575122292103,1221.001221001221,721.5007215007215,116.71335200746965,333.66700033366703,3189.6278049837124,20
576,apex-optimizers-official #576,237.41690408357076,132.74923669188902,241.54589371980674,275.70995312930796,43.67575122292103,1709.4017094017092,305.25030525030525,116.71335200746965,103.74520178441747,3166.208307291397,21
144,apex-optimizers-official #144,162.44314489928527,209.2487968194183,89.60573476702508,213.67521367521366,385.8024691358024,1709.4017094017092,118.45534233593933,116.71335200746965,101.19409026512852,3106.539853306991,22
574,apex-optimizers-official #574,202.38818053025705,246.9135802469136,161.0305958132045,203.50020350020347,231.48148148148147,1221.001221001221,377.9289493575207,95.45628102329134,363.10820624546113,3102.808699199554,23
46,apex-optimizers-official #46,173.88280299078423,184.26386585590566,766.2835249042145,149.947518368571,210.43771043771042,1221.001221001221,118.45534233593933,95.45628102329134,103.74520178441747,3023.4734687020555,24
489,apex-optimizers-official #489,342.93552812071334,108.29542993285685,161.0305958132045,208.4636230977694,43.67575122292103,1424.5014245014243,65.05334374186832,555.5555555555555,103.74520178441747,3013.2564537707312,25
444,apex-optimizers-official #444,171.46776406035667,108.29542993285685,766.2835249042145,213.67521367521366,231.48148148148147,1221.001221001221,65.05334374186832,116.71335200746965,103.74520178441747,2997.7165325890996,26
491,apex-optimizers-official #491,135.666802333469,132.74923669188902,89.60573476702508,284.9002849002849,192.9012345679012,1709.4017094017092,65.05334374186832,116.71335200746965,242.0721374969741,2969.0638359085906,27
365,apex-optimizers-official #365,171.46776406035667,209.2487968194183,89.60573476702508,203.50020350020347,43.67575122292103,1424.5014245014243,305.25030525030525,116.71335200746965,363.10820624546113,2927.0715383745846,28
82,apex-optimizers-official #82,202.38818053025705,121.03606874848705,89.60573476702508,158.2779360557138,210.43771043771042,1709.4017094017092,184.5699520118125,116.71335200746965,101.19409026512852,2893.6247342253127,29
168,apex-optimizers-official #168,169.11889058007782,209.2487968194183,89.60573476702508,189.93352326685658,289.35185185185185,83.79420144126026,1587.3015873015872,95.45628102329134,176.36684303350972,2890.1777100848785,30
281,apex-optimizers-official #281,173.88280299078423,246.9135802469136,89.60573476702508,133.54700854700855,171.46776406035664,1221.001221001221,65.05334374186832,116.71335200746965,649.7725795971411,2867.957386959788,31
333,apex-optimizers-official #333,342.93552812071334,121.03606874848705,161.0305958132045,203.50020350020347,171.46776406035664,1424.5014245014243,184.5699520118125,116.71335200746965,101.19409026512852,2826.9489790288,32
134,apex-optimizers-official #134,173.88280299078423,108.29542993285685,89.60573476702508,284.9002849002849,165.34391534391534,1424.5014245014243,377.9289493575207,95.45628102329134,103.74520178441747,2823.6600246015205,33
313,apex-optimizers-official #313,169.11889058007782,184.26386585590566,89.60573476702508,208.4636230977694,231.48148148148147,1424.5014245014243,65.05334374186832,116.71335200746965,333.66700033366703,2822.868716366689,34
68,apex-optimizers-official #68,202.38818053025705,121.03606874848705,161.0305958132045,149.947518368571,125.12512512512512,1709.4017094017092,132.27513227513225,95.45628102329134,109.2537965694308,2805.914407855209,35
219,apex-optimizers-official #219,135.666802333469,184.26386585590566,766.2835249042145,213.67521367521366,231.48148148148147,60.617081893677636,377.9289493575207,95.45628102329134,685.8710562414267,2751.2442567662006,36
138,apex-optimizers-official #138,171.46776406035667,209.2487968194183,89.60573476702508,208.4636230977694,125.12512512512512,83.79420144126026,1587.3015873015872,95.45628102329134,176.36684303350972,2746.829956669343,37
306,apex-optimizers-official #306,169.11889058007782,184.26386585590566,161.0305958132045,133.54700854700855,140.29180695847361,1424.5014245014243,193.5733643050716,95.45628102329134,242.0721374969741,2743.8553750814317,38
373,apex-optimizers-official #373,237.41690408357076,246.9135802469136,292.3976608187134,149.947518368571,125.12512512512512,1221.001221001221,132.27513227513225,95.45628102329134,242.0721374969741,2742.605560439513,39
532,apex-optimizers-official #532,169.11889058007782,823.0452674897119,766.2835249042145,158.2779360557138,140.29180695847361,63.783645873198104,118.45534233593933,95.45628102329134,333.66700033366703,2668.3796955542875,40
170,apex-optimizers-official #170,202.38818053025705,209.2487968194183,89.60573476702508,149.947518368571,165.34391534391534,60.617081893677636,1587.3015873015872,95.45628102329134,103.74520178441747,2663.6542978321604,41
528,apex-optimizers-official #528,173.88280299078423,209.2487968194183,89.60573476702508,208.4636230977694,125.12512512512512,1221.001221001221,118.45534233593933,95.45628102329134,363.10820624546113,2604.347133406035,42
512,apex-optimizers-official #512,135.666802333469,108.29542993285685,161.0305958132045,284.9002849002849,159.64240102171135,1424.5014245014243,75.58578987150415,116.71335200746965,101.19409026512852,2567.5301706470527,43
236,apex-optimizers-official #236,242.0721374969741,108.29542993285685,161.0305958132045,178.06267806267803,178.06267806267806,1221.001221001221,248.015873015873,95.45628102329134,103.74520178441747,2535.742096193195,44
279,apex-optimizers-official #279,169.11889058007782,132.74923669188902,292.3976608187134,203.50020350020347,159.64240102171135,1221.001221001221,75.58578987150415,95.45628102329134,176.36684303350972,2525.818527542121,45
488,apex-optimizers-official #488,169.11889058007782,209.2487968194183,161.0305958132045,170.94017094017093,125.12512512512512,1221.001221001221,193.5733643050716,95.45628102329134,176.36684303350972,2521.86128864109,46
487,apex-optimizers-official #487,171.46776406035667,184.26386585590566,766.2835249042145,158.2779360557138,178.06267806267806,60.617081893677636,721.5007215007215,95.45628102329134,176.36684303350972,2512.296696390069,47
67,apex-optimizers-official #67,135.666802333469,823.0452674897119,241.54589371980674,167.5884028825205,192.9012345679012,83.79420144126026,65.05334374186832,116.71335200746965,685.8710562414267,2512.179554425434,48
103,apex-optimizers-official #103,237.41690408357076,184.26386585590566,161.0305958132045,158.2779360557138,210.43771043771042,777.000777000777,65.05334374186832,555.5555555555555,101.19409026512852,2450.2307788094345,49
563,apex-optimizers-official #563,202.38818053025705,209.2487968194183,241.54589371980674,149.947518368571,578.7037037037037,83.79420144126026,529.100529100529,95.45628102329134,333.66700033366703,2423.8521050405043,50
421,apex-optimizers-official #421,135.666802333469,132.74923669188902,241.54589371980674,167.5884028825205,210.43771043771042,1221.001221001221,75.58578987150415,116.71335200746965,101.19409026512852,2402.4824992107187,51
18,apex-optimizers-official #18,202.38818053025705,514.4032921810699,89.60573476702508,170.94017094017093,171.46776406035664,777.000777000777,193.5733643050716,95.45628102329134,176.36684303350972,2391.2024078415293,52
230,apex-optimizers-official #230,171.46776406035667,108.29542993285685,89.60573476702508,178.06267806267803,771.6049382716049,777.000777000777,75.58578987150415,116.71335200746965,101.19409026512852,2389.5305542394003,53
423,apex-optimizers-official #423,237.41690408357076,121.03606874848705,89.60573476702508,275.70995312930796,43.67575122292103,777.000777000777,184.5699520118125,555.5555555555555,101.19409026512852,2385.7647867845853,54
222,apex-optimizers-official #222,169.11889058007782,246.9135802469136,766.2835249042145,178.06267806267803,210.43771043771042,60.617081893677636,529.100529100529,116.71335200746965,101.19409026512852,2378.441437498399,55
482,apex-optimizers-official #482,171.46776406035667,108.29542993285685,241.54589371980674,178.06267806267803,43.67575122292103,1221.001221001221,184.5699520118125,116.71335200746965,109.2537965694308,2374.585838588553,56
361,apex-optimizers-official #361,237.41690408357076,514.4032921810699,766.2835249042145,170.94017094017093,220.45855379188708,59.769290538521304,184.5699520118125,116.71335200746965,101.19409026512852,2371.749130723845,57
409,apex-optimizers-official #409,202.38818053025705,209.2487968194183,161.0305958132045,189.93352326685658,220.45855379188708,63.783645873198104,529.100529100529,95.45628102329134,685.8710562414267,2357.271162460069,58
455,apex-optimizers-official #455,342.93552812071334,121.03606874848705,292.3976608187134,170.94017094017093,43.67575122292103,59.769290538521304,65.05334374186832,555.5555555555555,685.8710562414267,2337.2344259283777,59
211,apex-optimizers-official #211,171.46776406035667,132.74923669188902,292.3976608187134,167.5884028825205,771.6049382716049,63.783645873198104,529.100529100529,95.45628102329134,109.2537965694308,2333.402255291534,60
6,apex-optimizers-official #6,242.0721374969741,132.74923669188902,89.60573476702508,275.70995312930796,771.6049382716049,60.617081893677636,529.100529100529,116.71335200746965,101.19409026512852,2319.367053623606,61
257,apex-optimizers-official #257,237.41690408357076,823.0452674897119,161.0305958132045,133.54700854700855,171.46776406035664,59.769290538521304,529.100529100529,95.45628102329134,103.74520178441747,2314.578842440612,62
387,apex-optimizers-official #387,135.666802333469,108.29542993285685,766.2835249042145,275.70995312930796,220.45855379188708,83.79420144126026,65.05334374186832,555.5555555555555,101.19409026512852,2312.0114550955477,63
538,apex-optimizers-official #538,135.666802333469,184.26386585590566,89.60573476702508,284.9002849002849,220.45855379188708,777.000777000777,396.8253968253968,95.45628102329134,109.2537965694308,2293.4314930674677,64
21,apex-optimizers-official #21,202.38818053025705,246.9135802469136,241.54589371980674,178.06267806267803,210.43771043771042,657.4621959237344,65.05334374186832,116.71335200746965,363.10820624546113,2281.6851409158994,65
343,apex-optimizers-official #343,171.46776406035667,209.2487968194183,89.60573476702508,133.54700854700855,171.46776406035664,1221.001221001221,75.58578987150415,95.45628102329134,109.2537965694308,2276.6341567196127,66
462,apex-optimizers-official #462,162.44314489928527,246.9135802469136,161.0305958132045,208.4636230977694,257.20164609053495,657.4621959237344,377.9289493575207,95.45628102329134,103.74520178441747,2270.6452182366716,67
372,apex-optimizers-official #372,135.666802333469,108.29542993285685,89.60573476702508,158.2779360557138,771.6049382716049,657.4621959237344,75.58578987150415,95.45628102329134,176.36684303350972,2268.321951212709,68
125,apex-optimizers-official #125,237.41690408357076,514.4032921810699,89.60573476702508,170.94017094017093,220.45855379188708,59.769290538521304,193.5733643050716,95.45628102329134,685.8710562414267,2267.494647872035,69
433,apex-optimizers-official #433,162.44314489928527,121.03606874848705,766.2835249042145,178.06267806267803,140.29180695847361,60.617081893677636,396.8253968253968,95.45628102329134,333.66700033366703,2254.682983649171,70
112,apex-optimizers-official #112,135.666802333469,823.0452674897119,89.60573476702508,170.94017094017093,243.66471734892787,59.769290538521304,529.100529100529,95.45628102329134,103.74520178441747,2250.9939953260646,71
443,apex-optimizers-official #443,202.38818053025705,246.9135802469136,89.60573476702508,203.50020350020347,125.12512512512512,777.000777000777,396.8253968253968,95.45628102329134,103.74520178441747,2240.5604808034072,72
47,apex-optimizers-official #47,173.88280299078423,121.03606874848705,89.60573476702508,213.67521367521366,771.6049382716049,59.769290538521304,377.9289493575207,95.45628102329134,333.66700033366703,2236.626279706115,73
271,apex-optimizers-official #271,162.44314489928527,121.03606874848705,292.3976608187134,167.5884028825205,125.12512512512512,777.000777000777,377.9289493575207,95.45628102329134,103.74520178441747,2222.7216116401382,74
524,apex-optimizers-official #524,342.93552812071334,184.26386585590566,89.60573476702508,167.5884028825205,43.67575122292103,777.000777000777,396.8253968253968,116.71335200746965,103.74520178441747,2222.3540104671465,75
289,apex-optimizers-official #289,162.44314489928527,823.0452674897119,161.0305958132045,178.06267806267803,125.12512512512512,59.769290538521304,248.015873015873,95.45628102329134,363.10820624546113,2216.0564622131515,76
363,apex-optimizers-official #363,202.38818053025705,121.03606874848705,766.2835249042145,189.93352326685658,578.7037037037037,60.617081893677636,65.05334374186832,116.71335200746965,109.2537965694308,2209.982575365965,77
19,apex-optimizers-official #19,242.0721374969741,121.03606874848705,89.60573476702508,158.2779360557138,661.3756613756614,59.769290538521304,118.45534233593933,95.45628102329134,649.7725795971411,2195.8210319387545,78
301,apex-optimizers-official #301,237.41690408357076,246.9135802469136,241.54589371980674,213.67521367521366,43.67575122292103,657.4621959237344,193.5733643050716,116.71335200746965,242.0721374969741,2193.0483926816755,79
312,apex-optimizers-official #312,202.38818053025705,246.9135802469136,89.60573476702508,170.94017094017093,43.67575122292103,60.617081893677636,721.5007215007215,555.5555555555555,101.19409026512852,2192.390866922371,80
84,apex-optimizers-official #84,202.38818053025705,514.4032921810699,161.0305958132045,284.9002849002849,210.43771043771042,60.617081893677636,529.100529100529,95.45628102329134,109.2537965694308,2167.587752449456,81
397,apex-optimizers-official #397,171.46776406035667,209.2487968194183,241.54589371980674,158.2779360557138,578.7037037037037,59.769290538521304,65.05334374186832,555.5555555555555,101.19409026512852,2140.816374460073,82
481,apex-optimizers-official #481,162.44314489928527,209.2487968194183,161.0305958132045,208.4636230977694,43.67575122292103,83.79420144126026,65.05334374186832,555.5555555555555,649.7725795971411,2139.037592188424,83
14,apex-optimizers-official #14,202.38818053025705,121.03606874848705,89.60573476702508,208.4636230977694,178.06267806267806,63.783645873198104,529.100529100529,95.45628102329134,649.7725795971411,2137.669320800376,84
555,apex-optimizers-official #555,162.44314489928527,823.0452674897119,89.60573476702508,203.50020350020347,257.20164609053495,63.783645873198104,75.58578987150415,95.45628102329134,363.10820624546113,2133.729919760215,85
62,apex-optimizers-official #62,242.0721374969741,209.2487968194183,241.54589371980674,284.9002849002849,43.67575122292103,60.617081893677636,377.9289493575207,555.5555555555555,101.19409026512852,2116.7385412312874,86
194,apex-optimizers-official #194,237.41690408357076,514.4032921810699,161.0305958132045,167.5884028825205,578.7037037037037,60.617081893677636,184.5699520118125,95.45628102329134,109.2537965694308,2109.0400101622818,87
558,apex-optimizers-official #558,135.666802333469,132.74923669188902,89.60573476702508,170.94017094017093,171.46776406035664,657.4621959237344,529.100529100529,116.71335200746965,101.19409026512852,2104.899876089772,88
366,apex-optimizers-official #366,242.0721374969741,823.0452674897119,89.60573476702508,203.50020350020347,159.64240102171135,63.783645873198104,65.05334374186832,116.71335200746965,333.66700033366703,2097.083086231829,89
102,apex-optimizers-official #102,135.666802333469,132.74923669188902,89.60573476702508,170.94017094017093,578.7037037037037,657.4621959237344,132.27513227513225,95.45628102329134,103.74520178441747,2096.604459442833,90
344,apex-optimizers-official #344,342.93552812071334,132.74923669188902,241.54589371980674,203.50020350020347,220.45855379188708,657.4621959237344,75.58578987150415,116.71335200746965,101.19409026512852,2092.144843892336,91
200,apex-optimizers-official #200,242.0721374969741,121.03606874848705,766.2835249042145,284.9002849002849,257.20164609053495,63.783645873198104,132.27513227513225,116.71335200746965,101.19409026512852,2085.459882561424,92
223,apex-optimizers-official #223,237.41690408357076,184.26386585590566,89.60573476702508,170.94017094017093,220.45855379188708,657.4621959237344,305.25030525030525,116.71335200746965,101.19409026512852,2083.3051728851974,93
59,apex-optimizers-official #59,342.93552812071334,209.2487968194183,161.0305958132045,189.93352326685658,159.64240102171135,83.79420144126026,184.5699520118125,95.45628102329134,649.7725795971411,2076.383859115409,94
165,apex-optimizers-official #165,169.11889058007782,823.0452674897119,89.60573476702508,170.94017094017093,231.48148148148147,60.617081893677636,305.25030525030525,116.71335200746965,101.19409026512852,2067.9663746750484,95
139,apex-optimizers-official #139,135.666802333469,184.26386585590566,292.3976608187134,170.94017094017093,210.43771043771042,657.4621959237344,184.5699520118125,116.71335200746965,101.19409026512852,2053.6458005941145,96
460,apex-optimizers-official #460,173.88280299078423,132.74923669188902,241.54589371980674,208.4636230977694,159.64240102171135,83.79420144126026,305.25030525030525,95.45628102329134,649.7725795971411,2050.557324833959,97
385,apex-optimizers-official #385,171.46776406035667,209.2487968194183,89.60573476702508,133.54700854700855,661.3756613756614,59.769290538521304,65.05334374186832,555.5555555555555,101.19409026512852,2046.8172456705438,98
360,apex-optimizers-official #360,135.666802333469,514.4032921810699,241.54589371980674,213.67521367521366,159.64240102171135,59.769290538521304,65.05334374186832,555.5555555555555,101.19409026512852,2046.5058830323442,99
52,apex-optimizers-official #52,202.38818053025705,209.2487968194183,292.3976608187134,170.94017094017093,140.29180695847361,63.783645873198104,529.100529100529,95.45628102329134,333.66700033366703,2037.2740723977186,100
243,apex-optimizers-official #243,162.44314489928527,514.4032921810699,241.54589371980674,149.947518368571,178.06267806267806,60.617081893677636,529.100529100529,95.45628102329134,103.74520178441747,2035.3216210333262,101
220,apex-optimizers-official #220,169.11889058007782,246.9135802469136,241.54589371980674,189.93352326685658,125.12512512512512,657.4621959237344,184.5699520118125,116.71335200746965,101.19409026512852,2032.5766031469252,102
506,apex-optimizers-official #506,169.11889058007782,108.29542993285685,241.54589371980674,149.947518368571,578.7037037037037,60.617081893677636,65.05334374186832,555.5555555555555,101.19409026512852,2030.0315077612458,103
192,apex-optimizers-official #192,135.666802333469,246.9135802469136,766.2835249042145,178.06267806267803,243.66471734892787,59.769290538521304,184.5699520118125,95.45628102329134,109.2537965694308,2019.640623039259,104
213,apex-optimizers-official #213,237.41690408357076,823.0452674897119,89.60573476702508,189.93352326685658,257.20164609053495,63.783645873198104,65.05334374186832,116.71335200746965,176.36684303350972,2019.120260353745,105
253,apex-optimizers-official #253,173.88280299078423,514.4032921810699,161.0305958132045,203.50020350020347,385.8024691358024,59.769290538521304,248.015873015873,95.45628102329134,176.36684303350972,2018.2276512322599,106
493,apex-optimizers-official #493,173.88280299078423,132.74923669188902,241.54589371980674,178.06267806267803,289.35185185185185,83.79420144126026,132.27513227513225,95.45628102329134,685.8710562414267,2012.9891342981202,107
297,apex-optimizers-official #297,162.44314489928527,823.0452674897119,161.0305958132045,213.67521367521366,125.12512512512512,60.617081893677636,248.015873015873,116.71335200746965,101.19409026512852,2011.8597441846894,108
24,apex-optimizers-official #24,169.11889058007782,823.0452674897119,292.3976608187134,178.06267806267803,125.12512512512512,83.79420144126026,132.27513227513225,95.45628102329134,109.2537965694308,2008.529033385421,109
472,apex-optimizers-official #472,171.46776406035667,108.29542993285685,241.54589371980674,284.9002849002849,178.06267806267806,83.79420144126026,721.5007215007215,116.71335200746965,101.19409026512852,2007.4744158905633,110
126,apex-optimizers-official #126,171.46776406035667,132.74923669188902,766.2835249042145,158.2779360557138,171.46776406035664,83.79420144126026,65.05334374186832,116.71335200746965,333.66700033366703,1999.4741232967954,111
461,apex-optimizers-official #461,242.0721374969741,121.03606874848705,89.60573476702508,178.06267806267803,231.48148148148147,777.000777000777,65.05334374186832,116.71335200746965,176.36684303350972,1997.3924163402703,112
310,apex-optimizers-official #310,135.666802333469,121.03606874848705,766.2835249042145,284.9002849002849,220.45855379188708,63.783645873198104,184.5699520118125,116.71335200746965,101.19409026512852,1994.6062748359514,113
276,apex-optimizers-official #276,171.46776406035667,246.9135802469136,89.60573476702508,208.4636230977694,220.45855379188708,59.769290538521304,529.100529100529,95.45628102329134,363.10820624546113,1984.3435628717546,114
342,apex-optimizers-official #342,162.44314489928527,823.0452674897119,161.0305958132045,189.93352326685658,289.35185185185185,63.783645873198104,75.58578987150415,116.71335200746965,101.19409026512852,1983.0812613382109,115
206,apex-optimizers-official #206,342.93552812071334,209.2487968194183,241.54589371980674,149.947518368571,231.48148148148147,83.79420144126026,65.05334374186832,555.5555555555555,101.19409026512852,1980.7564095138032,116
569,apex-optimizers-official #569,237.41690408357076,246.9135802469136,161.0305958132045,189.93352326685658,661.3756613756614,59.769290538521304,65.05334374186832,116.71335200746965,242.0721374969741,1980.2783885710403,117
195,apex-optimizers-official #195,162.44314489928527,121.03606874848705,241.54589371980674,189.93352326685658,178.06267806267806,657.4621959237344,65.05334374186832,116.71335200746965,242.0721374969741,1974.3223378671603,118
114,apex-optimizers-official #114,169.11889058007782,823.0452674897119,89.60573476702508,170.94017094017093,243.66471734892787,63.783645873198104,75.58578987150415,95.45628102329134,242.0721374969741,1973.2726353908813,119
519,apex-optimizers-official #519,242.0721374969741,184.26386585590566,292.3976608187134,133.54700854700855,210.43771043771042,83.79420144126026,75.58578987150415,95.45628102329134,649.7725795971411,1967.3272350895086,120
354,apex-optimizers-official #354,171.46776406035667,184.26386585590566,241.54589371980674,158.2779360557138,220.45855379188708,60.617081893677636,184.5699520118125,95.45628102329134,649.7725795971411,1966.4299080095925,121
32,apex-optimizers-official #32,202.38818053025705,132.74923669188902,241.54589371980674,167.5884028825205,220.45855379188708,60.617081893677636,721.5007215007215,116.71335200746965,101.19409026512852,1964.7555132833577,122
108,apex-optimizers-official #108,169.11889058007782,121.03606874848705,241.54589371980674,284.9002849002849,220.45855379188708,59.769290538521304,65.05334374186832,116.71335200746965,685.8710562414267,1964.4667342698297,123
571,apex-optimizers-official #571,171.46776406035667,823.0452674897119,161.0305958132045,133.54700854700855,178.06267806267806,83.79420144126026,75.58578987150415,95.45628102329134,242.0721374969741,1964.0617238059895,124
152,apex-optimizers-official #152,242.0721374969741,108.29542993285685,89.60573476702508,149.947518368571,165.34391534391534,63.783645873198104,396.8253968253968,95.45628102329134,649.7725795971411,1961.1026392283698,125
113,apex-optimizers-official #113,135.666802333469,209.2487968194183,766.2835249042145,170.94017094017093,289.35185185185185,59.769290538521304,118.45534233593933,95.45628102329134,103.74520178441747,1948.917262531294,126
579,apex-optimizers-official #579,242.0721374969741,121.03606874848705,241.54589371980674,149.947518368571,231.48148148148147,60.617081893677636,118.45534233593933,95.45628102329134,685.8710562414267,1946.4828613096552,127
8,apex-optimizers-official #8,202.38818053025705,108.29542993285685,89.60573476702508,158.2779360557138,578.7037037037037,60.617081893677636,529.100529100529,116.71335200746965,101.19409026512852,1944.8960382563612,128
90,apex-optimizers-official #90,162.44314489928527,209.2487968194183,766.2835249042145,158.2779360557138,43.67575122292103,60.617081893677636,184.5699520118125,116.71335200746965,242.0721374969741,1943.9016773114868,129
128,apex-optimizers-official #128,202.38818053025705,209.2487968194183,766.2835249042145,203.50020350020347,178.06267806267806,63.783645873198104,118.45534233593933,95.45628102329134,103.74520178441747,1940.9238548336177,130
465,apex-optimizers-official #465,342.93552812071334,132.74923669188902,161.0305958132045,213.67521367521366,289.35185185185185,59.769290538521304,396.8253968253968,95.45628102329134,242.0721374969741,1933.8655320370558,131
89,apex-optimizers-official #89,202.38818053025705,108.29542993285685,241.54589371980674,213.67521367521366,43.67575122292103,777.000777000777,118.45534233593933,116.71335200746965,109.2537965694308,1931.0037369946722,132
526,apex-optimizers-official #526,135.666802333469,246.9135802469136,292.3976608187134,178.06267806267803,125.12512512512512,657.4621959237344,75.58578987150415,116.71335200746965,101.19409026512852,1929.121274654736,133
197,apex-optimizers-official #197,202.38818053025705,121.03606874848705,241.54589371980674,213.67521367521366,165.34391534391534,83.79420144126026,118.45534233593933,95.45628102329134,685.8710562414267,1927.5661530595974,134
273,apex-optimizers-official #273,135.666802333469,108.29542993285685,766.2835249042145,178.06267806267803,210.43771043771042,59.769290538521304,193.5733643050716,95.45628102329134,176.36684303350972,1923.9119245713225,135
330,apex-optimizers-official #330,173.88280299078423,121.03606874848705,292.3976608187134,208.4636230977694,125.12512512512512,83.79420144126026,132.27513227513225,95.45628102329134,685.8710562414267,1918.3019517619896,136
556,apex-optimizers-official #556,342.93552812071334,209.2487968194183,292.3976608187134,203.50020350020347,231.48148148148147,60.617081893677636,305.25030525030525,95.45628102329134,176.36684303350972,1917.2541819413138,137
468,apex-optimizers-official #468,242.0721374969741,184.26386585590566,161.0305958132045,149.947518368571,178.06267806267806,60.617081893677636,721.5007215007215,116.71335200746965,101.19409026512852,1915.4020412643306,138
427,apex-optimizers-official #427,169.11889058007782,132.74923669188902,766.2835249042145,208.4636230977694,243.66471734892787,60.617081893677636,132.27513227513225,95.45628102329134,103.74520178441747,1912.3736895993973,139
442,apex-optimizers-official #442,237.41690408357076,132.74923669188902,766.2835249042145,158.2779360557138,257.20164609053495,63.783645873198104,75.58578987150415,116.71335200746965,101.19409026512852,1909.2061258432234,140
285,apex-optimizers-official #285,342.93552812071334,246.9135802469136,241.54589371980674,170.94017094017093,43.67575122292103,60.617081893677636,65.05334374186832,555.5555555555555,176.36684303350972,1903.6037484751369,141
2,apex-optimizers-official #2,342.93552812071334,209.2487968194183,89.60573476702508,133.54700854700855,231.48148148148147,63.783645873198104,65.05334374186832,116.71335200746965,649.7725795971411,1902.1414709553237,142
12,apex-optimizers-official #12,162.44314489928527,209.2487968194183,241.54589371980674,189.93352326685658,385.8024691358024,59.769290538521304,193.5733643050716,95.45628102329134,363.10820624546113,1900.8809699535145,143
