TOKEN_ID,TOKEN_NAME,Background,Fur,Clothes,Jewelry,Mouth,Eyes,Trait Count,Head,Foreground,RARITY_SCORE,Rank
1893,jbac #1893,33.44705331460298,38.71467286101433,26.549847338377806,64.30041152263375,45.91368227731864,25.19526329050139,128.45215157353886,68.71435442864015,185.1851851851852,616.4726217918131,55
292,jbac #292,30.062530062530065,39.48511411197979,47.78972520908005,42.08754208754209,62.421972534332085,25.092843521027806,128.45215157353886,55.69479253689781,185.1851851851852,616.2718568221137,56
402,jbac #402,30.062530062530065,40.286842317299175,45.36999228710132,33.06878306878307,43.40277777777778,51.87260089220874,128.45215157353886,58.14291528577243,185.1851851851852,615.8437784501966,57
487,jbac #487,29.10953919599453,44.33803316484881,30.37482534475427,65.51362683438155,39.96802557953637,25.613441934327135,128.45215157353886,66.97475051905433,185.1851851851852,615.5295793316211,58
1500,jbac #1500,33.44705331460298,40.90983472426772,44.24974556396301,39.91060025542784,62.421972534332085,25.19526329050139,128.45215157353886,55.69479253689781,185.1851851851852,615.4665989787169,59
1182,jbac #1182,32.375032375032376,39.48511411197979,29.378929431811503,62.00396825396825,43.40277777777778,25.092843521027806,128.45215157353886,69.61849067112226,185.1851851851852,614.9944929014439,60
1169,jbac #1169,32.27159776680544,38.71467286101433,34.13551800648575,39.457070707070706,37.03703703703704,51.87260089220874,128.45215157353886,67.8334011667345,185.1851851851852,614.9592351960806,61
2734,jbac #2734,33.44705331460298,40.90983472426772,45.95165885488466,33.06878306878307,37.53753753753754,51.87260089220874,128.45215157353886,58.14291528577243,185.1851851851852,614.5677204367812,62
2252,jbac #2252,32.375032375032376,44.33803316484881,30.37482534475427,59.35422602089269,41.1522633744856,25.19526329050139,128.45215157353886,67.8334011667345,185.1851851851852,614.2603814959737,63
736,jbac #736,31.864385176688018,38.526737555863775,28.90507573129842,58.356676003734826,45.16711833785005,29.677113010446345,128.45215157353886,67.8334011667345,185.1851851851852,613.96784374134,64
702,jbac #702,33.44705331460298,38.71467286101433,29.378929431811503,33.06878306878307,45.91368227731864,51.87260089220874,128.45215157353886,67.8334011667345,185.1851851851852,613.8664597711978,65
1149,jbac #1149,32.375032375032376,36.57376929266331,50.482104094098645,33.06878306878307,37.03703703703704,51.87260089220874,128.45215157353886,58.788947677836575,185.1851851851852,613.8356111963838,66
381,jbac #381,33.44705331460298,44.33803316484881,30.119574711605072,65.51362683438155,43.40277777777778,27.19312557785392,128.45215157353886,55.69479253689781,185.1851851851852,613.346320676692,67
25,jbac #25,29.10953919599453,40.083373416706756,30.119574711605072,64.90134994807892,41.1522633744856,23.206163557040753,128.45215157353886,68.71435442864015,185.1851851851852,610.9239553912759,68
1438,jbac #1438,31.864385176688018,44.33803316484881,45.36999228710132,42.08754208754209,36.31082062454611,29.677113010446345,128.45215157353886,66.97475051905433,185.1851851851852,610.259973628951,69
841,jbac #841,33.44705331460298,40.083373416706756,30.37482534475427,64.90134994807892,43.74453193350831,25.19526329050139,128.45215157353886,58.788947677836575,185.1851851851852,610.1726816847132,70
626,jbac #626,29.363401456424715,40.286842317299175,55.141990625861595,33.06878306878307,44.80286738351255,25.613441934327135,128.45215157353886,67.8334011667345,185.1851851851852,609.7480647116668,71
631,jbac #631,33.44705331460298,38.15628815628816,28.90507573129842,62.56256256256257,37.53753753753754,25.613441934327135,128.45215157353886,69.61849067112226,185.1851851851852,609.4777866664631,72
141,jbac #141,29.363401456424715,38.71467286101433,30.37482534475427,64.90134994807892,43.06632213608958,25.19526329050139,128.45215157353886,63.74705169885893,185.1851851851852,609.0002234944461,73
337,jbac #337,33.44705331460298,39.48511411197979,55.141990625861595,39.457070707070706,38.051750380517504,23.206163557040753,128.45215157353886,66.13756613756614,185.1851851851852,608.5640455933635,74
1930,jbac #1930,32.27159776680544,44.33803316484881,28.90507573129842,33.06878306878307,45.16711833785005,51.87260089220874,128.45215157353886,58.788947677836575,185.1851851851852,608.0494933983551,75
892,jbac #892,32.375032375032376,38.15628815628816,53.49596105494036,39.91060025542784,41.1522633744856,29.677113010446345,128.45215157353886,58.14291528577243,185.1851851851852,606.5475102711172,76
844,jbac #844,33.44705331460298,39.48511411197979,31.167212092878295,39.457070707070706,45.16711833785005,25.19526329050139,128.45215157353886,78.97022822395958,185.1851851851852,606.5263968375668,77
1840,jbac #1840,32.27159776680544,40.90983472426772,30.119574711605072,64.30041152263375,45.16711833785005,23.206163557040753,128.45215157353886,55.69479253689781,185.1851851851852,605.3068299158247,78
1754,jbac #1754,78.30240388379924,38.526737555863775,34.13551800648575,65.51362683438155,13.550135501355014,27.434842249657066,128.45215157353886,34.13551800648575,185.1851851851852,605.2361187967522,79
2394,jbac #2394,32.27159776680544,40.286842317299175,30.37482534475427,60.916179337231966,41.1522633744856,27.434842249657066,128.45215157353886,58.788947677836575,185.1851851851852,604.8628348267941,80
1532,jbac #1532,29.363401456424715,40.083373416706756,34.13551800648575,64.30041152263375,36.31082062454611,27.434842249657066,128.45215157353886,58.788947677836575,185.1851851851852,604.0546517130148,81
679,jbac #679,29.363401456424715,44.33803316484881,26.549847338377806,58.356676003734826,45.91368227731864,27.19312557785392,128.45215157353886,58.14291528577243,185.1851851851852,603.4950178630553,82
1252,jbac #1252,29.363401456424715,40.90983472426772,31.167212092878295,62.00396825396825,13.550135501355014,51.87260089220874,128.45215157353886,60.12506012506012,185.1851851851852,602.6295498048869,83
2535,jbac #2535,32.375032375032376,38.15628815628816,29.378929431811503,33.06878306878307,37.03703703703704,51.87260089220874,128.45215157353886,66.97475051905433,185.1851851851852,602.5007582389393,84
2248,jbac #2248,30.062530062530065,40.083373416706756,44.24974556396301,39.91060025542784,43.06632213608958,27.434842249657066,128.45215157353886,63.74705169885893,185.1851851851852,602.1918021419573,85
1309,jbac #1309,29.363401456424715,39.09609820939871,49.09903274905484,33.06878306878307,43.06632213608958,25.613441934327135,128.45215157353886,68.71435442864015,185.1851851851852,601.6587707414423,86
2187,jbac #2187,33.44705331460298,38.71467286101433,49.09903274905484,34.20908593322387,36.31082062454611,29.677113010446345,128.45215157353886,66.13756613756614,185.1851851851852,601.2326813891787,87
2513,jbac #2513,78.30240388379924,39.09609820939871,30.119574711605072,62.56256256256257,13.550135501355014,25.613441934327135,128.45215157353886,37.26060064088234,185.1851851851852,600.1421542026542,88
2089,jbac #2089,29.10953919599453,39.48511411197979,30.119574711605072,33.06878306878307,42.40882103477524,51.87260089220874,128.45215157353886,60.12506012506012,185.1851851851852,599.8268298991306,89
164,jbac #164,32.27159776680544,40.90983472426772,30.37482534475427,42.08754208754209,45.16711833785005,25.613441934327135,128.45215157353886,69.61849067112226,185.1851851851852,599.680187625393,90
1558,jbac #1558,32.375032375032376,40.90983472426772,31.167212092878295,62.00396825396825,36.31082062454611,27.434842249657066,128.45215157353886,55.69479253689781,185.1851851851852,599.5338396159717,91
1390,jbac #1390,31.864385176688018,38.15628815628816,30.37482534475427,59.35422602089269,42.40882103477524,23.206163557040753,128.45215157353886,60.12506012506012,185.1851851851852,599.1271061742233,92
1625,jbac #1625,29.363401456424715,40.083373416706756,45.36999228710132,39.91060025542784,41.1522633744856,25.19526329050139,128.45215157353886,63.74705169885893,185.1851851851852,598.4592825382306,93
1984,jbac #1984,30.062530062530065,41.335978835978835,44.24974556396301,39.91060025542784,43.06632213608958,27.19312557785392,128.45215157353886,58.788947677836575,185.1851851851852,598.2445868684039,94
2474,jbac #2474,29.10953919599453,40.083373416706756,29.378929431811503,39.91060025542784,62.421972534332085,25.092843521027806,128.45215157353886,58.14291528577243,185.1851851851852,597.777510399797,95
1378,jbac #1378,32.375032375032376,44.33803316484881,30.119574711605072,42.08754208754209,40.84967320261438,25.092843521027806,128.45215157353886,68.71435442864015,185.1851851851852,597.2143902500347,96
1510,jbac #1510,78.30240388379924,36.57376929266331,28.90507573129842,64.30041152263375,13.550135501355014,29.677113010446345,128.45215157353886,32.066698733365406,185.1851851851852,597.0129444342855,97
1379,jbac #1379,29.10953919599453,44.33803316484881,45.36999228710132,33.06878306878307,37.53753753753754,25.19526329050139,128.45215157353886,68.71435442864015,185.1851851851852,596.9708397321309,98
1081,jbac #1081,78.30240388379924,40.083373416706756,31.167212092878295,60.916179337231966,13.550135501355014,25.092843521027806,128.45215157353886,34.13551800648575,185.1851851851852,596.8850025182089,99
49,jbac #49,30.062530062530065,44.33803316484881,29.378929431811503,33.06878306878307,39.96802557953637,27.19312557785392,128.45215157353886,78.97022822395958,185.1851851851852,596.6169918680474,100
618,jbac #618,33.44705331460298,39.48511411197979,30.37482534475427,33.06878306878307,43.40277777777778,23.206163557040753,128.45215157353886,78.97022822395958,185.1851851851852,595.5922821576222,101
2650,jbac #2650,32.27159776680544,40.083373416706756,44.24974556396301,34.20908593322387,36.31082062454611,27.19312557785392,128.45215157353886,66.97475051905433,185.1851851851852,594.9298361608775,102
947,jbac #947,190.5850962454736,40.286842317299175,26.549847338377806,126.26262626262627,37.53753753753754,51.87260089220874,17.89228842368939,81.4000814000814,22.22222222222222,594.6091426395161,103
940,jbac #940,78.30240388379924,38.15628815628816,34.13551800648575,58.356676003734826,13.550135501355014,25.613441934327135,128.45215157353886,32.460155159541664,185.1851851851852,594.2119554042558,104
93,jbac #93,30.062530062530065,40.286842317299175,34.13551800648575,33.06878306878307,37.53753753753754,25.092843521027806,128.45215157353886,80.1667468334135,185.1851851851852,593.988138105801,105
1621,jbac #1621,33.44705331460298,38.71467286101433,45.36999228710132,33.06878306878307,44.80286738351255,25.613441934327135,128.45215157353886,58.14291528577243,185.1851851851852,592.797062893838,106
1662,jbac #1662,32.375032375032376,44.33803316484881,30.37482534475427,34.20908593322387,43.06632213608958,25.092843521027806,128.45215157353886,69.61849067112226,185.1851851851852,592.711969904823,107
1496,jbac #1496,29.363401456424715,40.083373416706756,40.27224034473038,39.91060025542784,37.53753753753754,25.19526329050139,128.45215157353886,66.13756613756614,185.1851851851852,592.1373191976188,108
744,jbac #744,78.30240388379924,38.71467286101433,31.167212092878295,59.35422602089269,13.550135501355014,25.19526329050139,128.45215157353886,32.066698733365406,185.1851851851852,591.9879491425304,109
2382,jbac #2382,29.10953919599453,44.33803316484881,30.119574711605072,33.06878306878307,37.03703703703704,25.092843521027806,128.45215157353886,78.97022822395958,185.1851851851852,591.37337568198,110
1555,jbac #1555,32.375032375032376,40.286842317299175,30.37482534475427,33.06878306878307,36.31082062454611,25.613441934327135,128.45215157353886,78.97022822395958,185.1851851851852,590.6373106474258,111
2040,jbac #2040,78.30240388379924,36.57376929266331,31.167212092878295,59.35422602089269,13.550135501355014,23.206163557040753,128.45215157353886,34.13551800648575,185.1851851851852,589.9267651138391,112
1296,jbac #1296,29.10953919599453,40.083373416706756,28.90507573129842,39.457070707070706,44.80286738351255,29.677113010446345,128.45215157353886,63.74705169885893,185.1851851851852,589.4194279026123,113
784,jbac #784,31.864385176688018,40.286842317299175,28.90507573129842,39.91060025542784,40.84967320261438,27.434842249657066,128.45215157353886,63.74705169885893,185.1851851851852,586.6358073905678,114
1039,jbac #1039,32.375032375032376,38.71467286101433,34.13551800648575,39.91060025542784,42.40882103477524,25.092843521027806,128.45215157353886,60.12506012506012,185.1851851851852,586.3998849375475,115
1851,jbac #1851,29.10953919599453,44.33803316484881,34.13551800648575,33.06878306878307,43.06632213608958,25.19526329050139,128.45215157353886,63.74705169885893,185.1851851851852,586.2978473202861,116
1101,jbac #1101,29.10953919599453,40.286842317299175,50.482104094098645,39.91060025542784,13.550135501355014,29.677113010446345,128.45215157353886,67.8334011667345,185.1851851851852,584.4870723000801,117
1023,jbac #1023,32.27159776680544,40.083373416706756,26.549847338377806,39.91060025542784,37.53753753753754,27.19312557785392,128.45215157353886,66.97475051905433,185.1851851851852,584.1581691704877,118
2002,jbac #2002,29.10953919599453,40.083373416706756,40.27224034473038,39.457070707070706,39.96802557953637,25.613441934327135,128.45215157353886,55.69479253689781,185.1851851851852,583.8358204739877,119
1565,jbac #1565,190.5850962454736,38.71467286101433,26.549847338377806,126.26262626262627,45.91368227731864,51.87260089220874,17.89228842368939,63.74705169885893,22.22222222222222,583.7600882217898,120
804,jbac #804,30.062530062530065,38.15628815628816,28.90507573129842,33.06878306878307,42.40882103477524,27.434842249657066,128.45215157353886,68.71435442864015,185.1851851851852,582.3880314906962,121
711,jbac #711,29.10953919599453,39.09609820939871,28.90507573129842,34.20908593322387,43.74453193350831,29.677113010446345,128.45215157353886,63.74705169885893,185.1851851851852,582.1258324714531,122
2332,jbac #2332,29.363401456424715,38.15628815628816,31.167212092878295,39.457070707070706,36.31082062454611,25.19526329050139,128.45215157353886,68.71435442864015,185.1851851851852,582.0017475150736,123
2757,jbac #2757,31.864385176688018,40.90983472426772,49.09903274905484,39.91060025542784,13.550135501355014,23.206163557040753,128.45215157353886,67.8334011667345,185.1851851851852,580.0108898892927,124
2238,jbac #2238,31.864385176688018,40.90983472426772,30.119574711605072,33.06878306878307,37.03703703703704,25.19526329050139,128.45215157353886,67.8334011667345,185.1851851851852,579.6656159343408,125
204,jbac #204,190.5850962454736,38.71467286101433,25.06454119357345,42.08754208754209,43.74453193350831,60.518034374243534,149.14243102162567,6.508001587952387,22.22222222222222,578.5870735271557,126
2406,jbac #2406,32.27159776680544,38.71467286101433,30.119574711605072,33.06878306878307,43.74453193350831,23.206163557040753,128.45215157353886,63.74705169885893,185.1851851851852,578.50971235634,127
1074,jbac #1074,32.27159776680544,38.526737555863775,30.37482534475427,33.06878306878307,41.1522633744856,25.19526329050139,128.45215157353886,63.74705169885893,185.1851851851852,577.9738588587765,128
1646,jbac #1646,224.46689113355785,39.48511411197979,51.20327700972862,34.20908593322387,62.421972534332085,64.97725795971411,17.89228842368939,58.788947677836575,22.22222222222222,575.6670570062845,129
544,jbac #544,190.5850962454736,44.33803316484881,50.482104094098645,9.739753779024468,44.80286738351255,57.69008884273682,149.14243102162567,6.508001587952387,22.22222222222222,575.5105983414952,130
306,jbac #306,190.5850962454736,40.083373416706756,25.06454119357345,34.20908593322387,45.91368227731864,60.518034374243534,149.14243102162567,6.508001587952387,22.22222222222222,574.2464682723402,131
2690,jbac #2690,33.44705331460298,40.083373416706756,30.119574711605072,33.06878306878307,37.53753753753754,25.092843521027806,128.45215157353886,60.12506012506012,185.1851851851852,573.1115624540474,132
1940,jbac #1940,224.46689113355785,40.286842317299175,45.36999228710132,9.739753779024468,13.550135501355014,61.728395061728406,149.14243102162567,6.508001587952387,22.22222222222222,573.0146649118664,133
1720,jbac #1720,224.46689113355785,40.083373416706756,30.119574711605072,64.30041152263375,62.421972534332085,51.87260089220874,17.89228842368939,58.788947677836575,22.22222222222222,572.1682825347923,134
5,jbac #5,30.062530062530065,41.335978835978835,28.90507573129842,34.20908593322387,43.40277777777778,23.206163557040753,128.45215157353886,55.69479253689781,185.1851851851852,570.4537411934716,135
902,jbac #902,32.375032375032376,39.48511411197979,30.37482534475427,58.356676003734826,13.550135501355014,23.206163557040753,128.45215157353886,55.69479253689781,185.1851851851852,566.6800761895189,136
581,jbac #581,224.46689113355785,40.286842317299175,31.167212092878295,59.35422602089269,37.53753753753754,64.97725795971411,17.89228842368939,63.74705169885893,22.22222222222222,561.6515294066501,137
485,jbac #485,32.375032375032376,39.48511411197979,30.37482534475427,64.90134994807892,13.550135501355014,29.677113010446345,128.45215157353886,37.26060064088234,185.1851851851852,561.2615076912531,138
2558,jbac #2558,224.46689113355785,40.286842317299175,26.549847338377806,62.56256256256257,45.16711833785005,64.97725795971411,17.89228842368939,55.69479253689781,22.22222222222222,559.8198228321709,139
2652,jbac #2652,33.44705331460298,44.33803316484881,31.167212092878295,65.51362683438155,13.550135501355014,25.613441934327135,128.45215157353886,31.682666413205336,185.1851851851852,558.9495060143231,140
1185,jbac #1185,29.10953919599453,40.90983472426772,34.13551800648575,62.00396825396825,13.550135501355014,27.434842249657066,128.45215157353886,37.26060064088234,185.1851851851852,558.0417753313347,141
34,jbac #34,32.27159776680544,40.90983472426772,31.167212092878295,62.00396825396825,13.550135501355014,27.19312557785392,128.45215157353886,37.26060064088234,185.1851851851852,557.993811316735,142
1669,jbac #1669,32.375032375032376,44.33803316484881,30.119574711605072,60.916179337231966,13.550135501355014,25.613441934327135,128.45215157353886,37.26060064088234,185.1851851851852,557.8103344240068,143
1541,jbac #1541,33.44705331460298,38.71467286101433,34.13551800648575,64.90134994807892,13.550135501355014,27.19312557785392,128.45215157353886,32.066698733365406,185.1851851851852,557.6458907014803,144
201,jbac #201,32.27159776680544,38.71467286101433,30.119574711605072,65.51362683438155,13.550135501355014,29.677113010446345,128.45215157353886,34.13551800648575,185.1851851851852,557.6195754508176,145
2667,jbac #2667,32.27159776680544,40.90983472426772,30.119574711605072,64.90134994807892,13.550135501355014,29.677113010446345,128.45215157353886,32.066698733365406,185.1851851851852,557.133641154648,146
1906,jbac #1906,31.864385176688018,40.083373416706756,29.378929431811503,65.51362683438155,13.550135501355014,25.19526329050139,128.45215157353886,37.26060064088234,185.1851851851852,556.4836510510506,147
1471,jbac #1471,33.44705331460298,36.57376929266331,31.167212092878295,64.90134994807892,13.550135501355014,25.613441934327135,128.45215157353886,37.26060064088234,185.1851851851852,556.150899483512,148
425,jbac #425,29.363401456424715,40.083373416706756,30.119574711605072,65.51362683438155,13.550135501355014,29.677113010446345,128.45215157353886,34.13551800648575,185.1851851851852,556.0800796961292,149
1911,jbac #1911,32.27159776680544,38.15628815628816,30.119574711605072,65.51362683438155,13.550135501355014,25.19526329050139,128.45215157353886,37.26060064088234,185.1851851851852,555.7044236605431,150
376,jbac #376,31.864385176688018,38.15628815628816,28.90507573129842,62.56256256256257,13.550135501355014,29.677113010446345,128.45215157353886,37.26060064088234,185.1851851851852,555.6134975382449,151
1287,jbac #1287,32.27159776680544,38.526737555863775,28.90507573129842,64.90134994807892,13.550135501355014,29.677113010446345,128.45215157353886,34.13551800648575,185.1851851851852,555.6048642790578,152
