TOKEN_ID,TOKEN_NAME,Class,Background,Body,Back,Clothes,Eyes,Mouth,Trait Count,Hat,Mask,Arms,Name,Special,RARITY_SCORE,Rank
508,dizzydemons #508,49.46821667078901,29.382382323558794,91.46620323790358,189.9335232668566,3.6619573894638164,79.46598855689764,174.8251748251748,17.610594533671456,3.1796906796906796,5.78673564455555,4048.582995951417,5.345221105071011,15.97571691029635,4714.684401095346,11
458,dizzydemons #458,49.46821667078901,38.96812407450705,110.52166224580017,3.244877960139919,3.6619573894638164,249.75024975024974,137.36263736263734,26.434047052603756,3.1796906796906796,5.78673564455555,4048.582995951417,5.345221105071011,15.97571691029635,4698.2821327972215,12
1408,dizzydemons #1408,49.46821667078901,29.382382323558794,884.1732979664014,21.748113351166786,3.6619573894638164,97.12509712509713,68.68131868131867,17.610594533671456,3.1796906796906796,5.78673564455555,2024.2914979757086,5.345221105071011,15.97571691029635,3226.4298403567896,13
609,dizzydemons #609,49.46821667078901,72.29612492770387,18.549090167127304,2849.002849002849,3.6619573894638164,69.93006993006993,64.1025641025641,17.610594533671456,3.1796906796906796,5.78673564455555,51.24788602470149,5.345221105071011,15.97571691029635,3226.1567170885533,14
217,dizzydemons #217,49.46821667078901,31.577617784514338,2652.5198938992044,21.748113351166786,3.6619573894638164,69.93006993006993,137.36263736263734,17.610594533671456,3.1796906796906796,5.78673564455555,176.0253476500616,5.345221105071011,15.97571691029635,3190.1918129111923,15
1030,dizzydemons #1030,11.944577161968464,48.197416618469255,19.08287693452665,3.244877960139919,46.704964737751624,15.071135760790932,36.284470246734394,17.610594533671456,2747.252747252747,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,2975.620428083943,16
131,dizzydemons #131,49.46821667078901,57.234432234432234,75.7862826828344,203.5002035002035,3.6619573894638164,69.93006993006993,1923.0769230769229,17.610594533671456,3.1796906796906796,5.78673564455555,289.1844997108155,5.345221105071011,15.97571691029635,2719.7405440688162,17
5,dizzydemons #5,49.46821667078901,57.234432234432234,18.549090167127304,3.244877960139919,3.6619573894638164,349.65034965034965,68.68131868131867,26.434047052603756,3.1796906796906796,5.78673564455555,2024.2914979757086,5.345221105071011,15.97571691029635,2631.503152121547,18
694,dizzydemons #694,49.46821667078901,38.96812407450705,110.52166224580017,158.27793605571384,3.6619573894638164,124.87512487512487,15.142337976983645,17.610594533671456,3.1796906796906796,5.78673564455555,2024.2914979757086,5.345221105071011,15.97571691029635,2573.104816137376,19
703,dizzydemons #703,49.46821667078901,57.234432234432234,80.37939072421831,189.9335232668566,3.6619573894638164,92.01324990798675,19.425019425019425,17.610594533671456,3.1796906796906796,5.78673564455555,2024.2914979757086,5.345221105071011,15.97571691029635,2564.30524646776,20
472,dizzydemons #472,49.46821667078901,43.60718646432932,189.465706707086,21.748113351166786,3.6619573894638164,87.41258741258741,80.12820512820512,17.610594533671456,3.1796906796906796,5.78673564455555,2024.2914979757086,5.345221105071011,15.97571691029635,2547.6814299726216,21
535,dizzydemons #535,11.944577161968464,57.234432234432234,60.28454304316373,3.244877960139919,61.934844543540194,12.398948569161334,13.638843426077466,74.9737591842855,3.1796906796906796,2136.7521367521367,3.11909321721989,5.345221105071011,15.97571691029635,2460.0266847871835,22
1259,dizzydemons #1259,11.944577161968464,48.197416618469255,60.28454304316373,83.79420144126027,25.900025900025902,12.398948569161334,13.638843426077466,26.434047052603756,3.1796906796906796,2136.7521367521367,3.11909321721989,5.345221105071011,15.97571691029635,2446.964461877145,23
292,dizzydemons #292,11.944577161968464,72.29612492770387,19.08287693452665,3.244877960139919,46.704964737751624,12.398948569161334,13.638843426077466,74.9737591842855,3.1796906796906796,2136.7521367521367,3.11909321721989,5.345221105071011,15.97571691029635,2418.6568315660297,24
1114,dizzydemons #1114,11.944577161968464,46.1723150798781,30.142271521581865,47.48338081671415,56.98005698005698,12.398948569161334,13.638843426077466,26.434047052603756,3.1796906796906796,2136.7521367521367,3.11909321721989,5.345221105071011,15.97571691029635,2409.566299272457,25
956,dizzydemons #956,49.46821667078901,48.197416618469255,14.184598363097349,3.244877960139919,3.6619573894638164,69.93006993006993,19.425019425019425,26.434047052603756,3.1796906796906796,5.78673564455555,2024.2914979757086,5.345221105071011,15.97571691029635,2289.125065724975,26
968,dizzydemons #968,49.46821667078901,29.382382323558794,80.37939072421831,123.86968908708039,3.6619573894638164,874.1258741258741,961.5384615384614,17.610594533671456,3.1796906796906796,5.78673564455555,51.24788602470149,5.345221105071011,15.97571691029635,2221.5718167574323,27
1272,dizzydemons #1272,49.46821667078901,31.577617784514338,378.931413414172,1424.5014245014245,3.6619573894638164,102.83833813245577,15.142337976983645,17.610594533671456,3.1796906796906796,5.78673564455555,161.94331983805668,5.345221105071011,15.97571691029635,2215.9625845811456,28
4,dizzydemons #4,11.944577161968464,36.38745360599665,18.549090167127304,21.748113351166786,219.15406530791148,1748.2517482517483,40.06410256410256,17.610594533671456,3.1796906796906796,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,2147.1162025005265,29
833,dizzydemons #833,49.46821667078901,36.38745360599665,14.184598363097349,113.96011396011396,3.6619573894638164,1748.2517482517483,80.12820512820512,17.610594533671456,3.1796906796906796,5.78673564455555,51.24788602470149,5.345221105071011,15.97571691029635,2145.188138267401,30
63,dizzydemons #63,49.46821667078901,46.1723150798781,75.7862826828344,1424.5014245014245,3.6619573894638164,5.157084803102502,44.722719141323786,17.610594533671456,3.1796906796906796,5.78673564455555,213.0833155763904,5.345221105071011,15.97571691029635,1910.4512747184913,31
335,dizzydemons #335,49.46821667078901,99.9000999000999,189.465706707086,3.244877960139919,3.6619573894638164,92.01324990798675,15.142337976983645,26.434047052603756,3.1796906796906796,5.78673564455555,1349.527665317139,5.345221105071011,15.97571691029635,1859.1455232219055,32
68,dizzydemons #68,49.46821667078901,37.125037125037124,94.732853353543,3.244877960139919,3.6619573894638164,194.25019425019426,44.722719141323786,26.434047052603756,3.1796906796906796,5.78673564455555,1349.527665317139,5.345221105071011,15.97571691029635,1833.4549325998473,33
1554,dizzydemons #1554,11.944577161968464,29.382382323558794,26.005096999011805,3.244877960139919,1424.5014245014245,60.28454304316373,36.284470246734394,17.610594533671456,114.46886446886447,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,1753.9535981156803,34
726,dizzydemons #726,11.944577161968464,43.60718646432932,60.28454304316373,83.79420144126027,25.900025900025902,23.310023310023308,31.017369727047146,67.83340116673449,1373.6263736263736,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,1751.544468718069,35
893,dizzydemons #893,11.944577161968464,31.577617784514338,17.566356913239762,3.244877960139919,1424.5014245014245,145.6876456876457,35.61253561253561,26.434047052603756,3.1796906796906796,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,1729.9755402309056,36
120,dizzydemons #120,49.46821667078901,99.9000999000999,80.37939072421831,123.86968908708039,3.6619573894638164,145.6876456876457,961.5384615384614,17.610594533671456,3.1796906796906796,5.78673564455555,213.0833155763904,5.345221105071011,15.97571691029635,1725.486735447434,37
1438,dizzydemons #1438,49.46821667078901,65.41077969649399,94.732853353543,203.5002035002035,3.6619573894638164,145.6876456876457,961.5384615384614,17.610594533671456,3.1796906796906796,5.78673564455555,119.07597046915933,5.345221105071011,15.97571691029635,1690.9740471790449,38
620,dizzydemons #620,49.46821667078901,65.41077969649399,189.465706707086,712.2507122507122,3.6619573894638164,92.01324990798675,68.68131868131867,17.610594533671456,3.1796906796906796,5.78673564455555,449.8425551057131,5.345221105071011,15.97571691029635,1678.6924552828486,39
443,dizzydemons #443,49.46821667078901,38.96812407450705,189.465706707086,189.9335232668566,3.6619573894638164,874.1258741258741,160.25641025641025,17.610594533671456,3.1796906796906796,5.78673564455555,119.07597046915933,5.345221105071011,15.97571691029635,1672.853741833431,40
152,dizzydemons #152,49.46821667078901,57.234432234432234,17.566356913239762,3.244877960139919,3.6619573894638164,5.157084803102502,68.68131868131867,26.434047052603756,3.1796906796906796,5.78673564455555,1349.527665317139,5.345221105071011,15.97571691029635,1611.2633213618424,41
1364,dizzydemons #1364,11.944577161968464,43.60718646432932,17.566356913239762,3.244877960139919,61.934844543540194,5.157084803102502,6.677350427350427,17.610594533671456,1373.6263736263736,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,1571.5960133108586,42
1298,dizzydemons #1298,49.46821667078901,43.60718646432932,14.184598363097349,21.748113351166786,3.6619573894638164,874.1258741258741,44.722719141323786,17.610594533671456,3.1796906796906796,5.78673564455555,449.8425551057131,5.345221105071011,15.97571691029635,1549.2591794850423,43
1531,dizzydemons #1531,49.46821667078901,99.9000999000999,80.37939072421831,3.244877960139919,3.6619573894638164,124.87512487512487,961.5384615384614,26.434047052603756,3.1796906796906796,5.78673564455555,161.94331983805668,5.345221105071011,15.97571691029635,1541.7328602885714,44
821,dizzydemons #821,49.46821667078901,38.96812407450705,110.52166224580017,3.244877960139919,3.6619573894638164,874.1258741258741,15.142337976983645,26.434047052603756,3.1796906796906796,5.78673564455555,368.05299963194705,5.345221105071011,15.97571691029635,1519.9074614677227,45
356,dizzydemons #356,11.944577161968464,43.26382279138185,98.24147755182237,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,712.2507122507122,3.11909321721989,5.345221105071011,15.97571691029635,1439.0854518335182,46
1169,dizzydemons #1169,49.46821667078901,48.197416618469255,884.1732979664014,113.96011396011396,3.6619573894638164,134.48090371167294,64.1025641025641,17.610594533671456,3.1796906796906796,5.78673564455555,51.24788602470149,5.345221105071011,15.97571691029635,1397.1903153174612,47
373,dizzydemons #373,49.46821667078901,38.96812407450705,265.2519893899204,203.5002035002035,3.6619573894638164,145.6876456876457,174.8251748251748,17.610594533671456,3.1796906796906796,5.78673564455555,449.8425551057131,5.345221105071011,15.97571691029635,1379.1038255167025,48
225,dizzydemons #225,49.46821667078901,29.382382323558794,884.1732979664014,158.27793605571384,3.6619573894638164,92.01324990798675,15.142337976983645,17.610594533671456,3.1796906796906796,5.78673564455555,51.24788602470149,5.345221105071011,15.97571691029635,1331.2652231888842,49
419,dizzydemons #419,11.944577161968464,65.41077969649399,20.56216972014887,3.244877960139919,149.947518368571,23.310023310023308,19.425019425019425,17.610594533671456,915.7509157509157,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,1257.433242804095,50
531,dizzydemons #531,11.944577161968464,48.197416618469255,294.7244326554671,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,328.7310979618672,3.11909321721989,5.345221105071011,15.97571691029635,1256.9823864754053,51
317,dizzydemons #317,11.944577161968464,46.1723150798781,45.73310161895179,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,569.8005698005699,3.11909321721989,5.345221105071011,15.97571691029635,1247.0354257390015,52
433,dizzydemons #433,49.46821667078901,46.1723150798781,80.37939072421831,712.2507122507122,3.6619573894638164,69.93006993006993,15.142337976983645,17.610594533671456,3.1796906796906796,5.78673564455555,213.0833155763904,5.345221105071011,15.97571691029635,1237.9862744717905,53
40,dizzydemons #40,49.46821667078901,46.1723150798781,18.549090167127304,203.5002035002035,3.6619573894638164,437.06293706293707,137.36263736263734,17.610594533671456,3.1796906796906796,5.78673564455555,289.1844997108155,5.345221105071011,15.97571691029635,1232.8598158171367,54
1546,dizzydemons #1546,11.944577161968464,31.577617784514338,45.73310161895179,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,569.8005698005699,3.11909321721989,5.345221105071011,15.97571691029635,1232.4407284436377,55
654,dizzydemons #654,49.46821667078901,72.29612492770387,80.37939072421831,712.2507122507122,3.6619573894638164,69.93006993006993,137.36263736263734,17.610594533671456,3.1796906796906796,5.78673564455555,51.24788602470149,5.345221105071011,15.97571691029635,1224.4949541535811,56
1000,dizzydemons #1000,11.944577161968464,38.96812407450705,30.142271521581865,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,569.8005698005699,3.11909321721989,5.345221105071011,15.97571691029635,1224.2404046362606,57
1470,dizzydemons #1470,11.944577161968464,43.60718646432932,18.420277040966695,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,569.8005698005699,3.11909321721989,5.345221105071011,15.97571691029635,1217.1574725454677,58
714,dizzydemons #714,11.944577161968464,43.26382279138185,60.28454304316373,474.8338081671415,46.704964737751624,12.398948569161334,13.638843426077466,26.434047052603756,3.1796906796906796,474.8338081671415,3.11909321721989,5.345221105071011,15.97571691029635,1191.957085028669,59
895,dizzydemons #895,49.46821667078901,38.96812407450705,80.37939072421831,712.2507122507122,3.6619573894638164,134.48090371167294,68.68131868131867,17.610594533671456,3.1796906796906796,5.78673564455555,51.24788602470149,5.345221105071011,15.97571691029635,1187.0364684006686,60
1344,dizzydemons #1344,49.46821667078901,43.60718646432932,189.465706707086,3.244877960139919,3.6619573894638164,291.3752913752914,174.8251748251748,26.434047052603756,3.1796906796906796,5.78673564455555,368.05299963194705,5.345221105071011,15.97571691029635,1180.4228224164387,61
58,dizzydemons #58,11.944577161968464,46.1723150798781,18.549090167127304,21.748113351166786,46.704964737751624,5.157084803102502,15.142337976983645,67.83340116673449,915.7509157509157,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,1179.2295670727715,62
25,dizzydemons #25,11.944577161968464,57.234432234432234,18.420277040966695,407.000407000407,129.5001295001295,12.398948569161334,13.638843426077466,26.434047052603756,3.1796906796906796,474.8338081671415,3.11909321721989,5.345221105071011,15.97571691029635,1179.0251920651658,63
1405,dizzydemons #1405,49.46821667078901,43.60718646432932,80.37939072421831,189.9335232668566,3.6619573894638164,145.6876456876457,160.25641025641025,17.610594533671456,3.1796906796906796,5.78673564455555,449.8425551057131,5.345221105071011,15.97571691029635,1170.734844438711,64
220,dizzydemons #220,49.46821667078901,46.1723150798781,80.37939072421831,189.9335232668566,3.6619573894638164,437.06293706293707,15.142337976983645,17.610594533671456,3.1796906796906796,5.78673564455555,289.1844997108155,5.345221105071011,15.97571691029635,1158.903136755227,65
30,dizzydemons #30,11.944577161968464,38.96812407450705,30.142271521581865,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,502.76520864756156,3.11909321721989,5.345221105071011,15.97571691029635,1157.2050434832522,66
377,dizzydemons #377,11.944577161968464,43.26382279138185,14.184598363097349,474.8338081671415,3.6619573894638164,12.398948569161334,13.638843426077466,74.9737591842855,3.1796906796906796,474.8338081671415,3.11909321721989,5.345221105071011,15.97571691029635,1151.3538451319966,67
1357,dizzydemons #1357,11.944577161968464,31.577617784514338,24.560369387955593,3.244877960139919,61.934844543540194,43.70629370629371,6.677350427350427,17.610594533671456,915.7509157509157,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,1147.2342081334928,68
125,dizzydemons #125,11.944577161968464,31.577617784514338,20.56216972014887,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,502.76520864756156,3.11909321721989,5.345221105071011,15.97571691029635,1140.2344353918265,69
104,dizzydemons #104,11.944577161968464,43.60718646432932,60.28454304316373,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,449.842555105713,3.11909321721989,5.345221105071011,15.97571691029635,1139.0637238528077,70
1117,dizzydemons #1117,49.46821667078901,65.41077969649399,14.184598363097349,158.27793605571384,3.6619573894638164,437.06293706293707,68.68131868131867,17.610594533671456,3.1796906796906796,5.78673564455555,289.1844997108155,5.345221105071011,15.97571691029635,1133.830202503914,71
823,dizzydemons #823,11.944577161968464,29.382382323558794,18.549090167127304,3.244877960139919,109.57703265395574,5.157084803102502,213.67521367521366,17.610594533671456,686.8131868131868,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,1126.1808069690674,72
1129,dizzydemons #1129,49.46821667078901,57.234432234432234,189.465706707086,123.86968908708039,3.6619573894638164,124.87512487512487,240.38461538461536,17.610594533671456,3.1796906796906796,5.78673564455555,289.1844997108155,5.345221105071011,15.97571691029635,1126.0422009326921,73
923,dizzydemons #923,11.944577161968464,43.60718646432932,18.549090167127304,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,474.8338081671415,3.11909321721989,5.345221105071011,15.97571691029635,1122.3195240382,74
1195,dizzydemons #1195,11.944577161968464,43.60718646432932,18.420277040966695,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,474.8338081671415,3.11909321721989,5.345221105071011,15.97571691029635,1122.1907109120393,75
921,dizzydemons #921,11.944577161968464,43.26382279138185,30.142271521581865,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,449.842555105713,3.11909321721989,5.345221105071011,15.97571691029635,1108.5780886582786,76
773,dizzydemons #773,49.46821667078901,38.96812407450705,18.549090167127304,189.9335232668566,3.6619573894638164,582.7505827505828,15.142337976983645,17.610594533671456,3.1796906796906796,5.78673564455555,161.94331983805668,5.345221105071011,15.97571691029635,1108.315111007652,77
746,dizzydemons #746,11.944577161968464,57.234432234432234,30.142271521581865,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,427.3504273504273,3.11909321721989,5.345221105071011,15.97571691029635,1100.0565703460431,78
1328,dizzydemons #1328,11.944577161968464,43.60718646432932,24.560369387955593,407.000407000407,56.98005698005698,12.398948569161334,13.638843426077466,26.434047052603756,3.1796906796906796,474.8338081671415,3.11909321721989,5.345221105071011,15.97571691029635,1099.0179661219793,79
1569,dizzydemons #1569,11.944577161968464,65.41077969649399,20.56216972014887,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,427.3504273504273,3.11909321721989,5.345221105071011,15.97571691029635,1098.6528160066719,80
459,dizzydemons #459,11.944577161968464,65.41077969649399,18.549090167127304,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,427.3504273504273,3.11909321721989,5.345221105071011,15.97571691029635,1096.6397364536504,81
236,dizzydemons #236,11.944577161968464,38.96812407450705,19.08287693452665,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,449.842555105713,3.11909321721989,5.345221105071011,15.97571691029635,1093.2229953543485,82
1182,dizzydemons #1182,11.944577161968464,99.9000999000999,26.005096999011805,3.244877960139919,109.57703265395574,12.398948569161334,13.638843426077466,74.9737591842855,3.1796906796906796,712.2507122507122,3.11909321721989,5.345221105071011,15.97571691029635,1091.5536700176901,83
1156,dizzydemons #1156,11.944577161968464,37.125037125037124,18.549090167127304,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,449.842555105713,3.11909321721989,5.345221105071011,15.97571691029635,1090.8461216374792,84
905,dizzydemons #905,11.944577161968464,46.1723150798781,14.184598363097349,3.244877960139919,219.15406530791148,23.310023310023308,31.017369727047146,17.610594533671456,686.8131868131868,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,1083.6783751340668,85
1381,dizzydemons #1381,11.944577161968464,43.60718646432932,24.560369387955593,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,427.3504273504273,3.11909321721989,5.345221105071011,15.97571691029635,1080.847422442314,86
1108,dizzydemons #1108,49.46821667078901,31.577617784514338,378.931413414172,189.9335232668566,3.6619573894638164,134.48090371167294,68.68131868131867,17.610594533671456,3.1796906796906796,5.78673564455555,176.0253476500616,5.345221105071011,15.97571691029635,1080.658257442134,87
1228,dizzydemons #1228,49.46821667078901,37.125037125037124,378.931413414172,158.27793605571384,3.6619573894638164,97.12509712509713,15.142337976983645,17.610594533671456,3.1796906796906796,5.78673564455555,289.1844997108155,5.345221105071011,15.97571691029635,1076.814454341357,88
623,dizzydemons #623,49.46821667078901,37.125037125037124,80.37939072421831,158.27793605571384,3.6619573894638164,249.75024975024974,80.12820512820512,17.610594533671456,3.1796906796906796,5.78673564455555,368.05299963194705,5.345221105071011,15.97571691029635,1074.741951348909,89
738,dizzydemons #738,49.46821667078901,29.382382323558794,378.931413414172,189.9335232668566,3.6619573894638164,69.93006993006993,15.142337976983645,17.610594533671456,3.1796906796906796,5.78673564455555,289.1844997108155,5.345221105071011,15.97571691029635,1073.5323595559944,90
258,dizzydemons #258,11.944577161968464,31.577617784514338,24.560369387955593,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,427.3504273504273,3.11909321721989,5.345221105071011,15.97571691029635,1068.817853762499,91
47,dizzydemons #47,11.944577161968464,29.382382323558794,18.420277040966695,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,427.3504273504273,3.11909321721989,5.345221105071011,15.97571691029635,1060.4825259545546,92
333,dizzydemons #333,49.46821667078901,46.1723150798781,189.465706707086,158.27793605571384,3.6619573894638164,97.12509712509713,174.8251748251748,17.610594533671456,3.1796906796906796,5.78673564455555,289.1844997108155,5.345221105071011,15.97571691029635,1056.0788624373033,93
558,dizzydemons #558,11.944577161968464,29.382382323558794,24.560369387955593,3.244877960139919,284.9002849002849,12.398948569161334,13.638843426077466,74.9737591842855,3.1796906796906796,569.8005698005699,3.11909321721989,5.345221105071011,15.97571691029635,1052.4643346262797,94
735,dizzydemons #735,11.944577161968464,46.1723150798781,294.7244326554671,35.17287467904752,79.13896802785692,12.398948569161334,13.638843426077466,26.434047052603756,3.1796906796906796,502.76520864756156,3.11909321721989,5.345221105071011,15.97571691029635,1050.0099372119003,95
637,dizzydemons #637,11.944577161968464,46.1723150798781,98.24147755182237,3.244877960139919,189.9335232668566,12.398948569161334,13.638843426077466,74.9737591842855,3.1796906796906796,569.8005698005699,3.11909321721989,5.345221105071011,15.97571691029635,1047.9686139130376,96
999,dizzydemons #999,11.944577161968464,37.125037125037124,18.420277040966695,83.79420144126027,98.24147755182237,12.398948569161334,13.638843426077466,26.434047052603756,3.1796906796906796,712.2507122507122,3.11909321721989,5.345221105071011,15.97571691029635,1041.8678435318877,97
1002,dizzydemons #1002,49.46821667078901,37.125037125037124,265.2519893899204,21.748113351166786,3.6619573894638164,145.6876456876457,174.8251748251748,17.610594533671456,3.1796906796906796,5.78673564455555,289.1844997108155,5.345221105071011,15.97571691029635,1034.8505930232982,98
72,dizzydemons #72,11.944577161968464,72.29612492770387,45.73310161895179,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,328.7310979618672,3.11909321721989,5.345221105071011,15.97571691029635,1032.0897637481246,99
1295,dizzydemons #1295,11.944577161968464,57.234432234432234,60.28454304316373,3.244877960139919,56.98005698005698,12.398948569161334,13.638843426077466,74.9737591842855,3.1796906796906796,712.2507122507122,3.11909321721989,5.345221105071011,15.97571691029635,1030.5704727222758,100
759,dizzydemons #759,11.944577161968464,31.577617784514338,30.142271521581865,3.244877960139919,237.41690408357076,582.7505827505828,35.61253561253561,17.610594533671456,49.95004995004995,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,1030.4767782357578,101
1224,dizzydemons #1224,11.944577161968464,57.234432234432234,189.465706707086,3.244877960139919,149.947518368571,12.398948569161334,13.638843426077466,74.9737591842855,3.1796906796906796,474.8338081671415,3.11909321721989,5.345221105071011,15.97571691029635,1015.3021936911414,102
141,dizzydemons #141,49.46821667078901,43.26382279138185,14.184598363097349,158.27793605571384,3.6619573894638164,582.7505827505828,64.1025641025641,17.610594533671456,3.1796906796906796,5.78673564455555,51.24788602470149,5.345221105071011,15.97571691029635,1014.8555230215792,103
128,dizzydemons #128,11.944577161968464,38.96812407450705,60.28454304316373,3.244877960139919,3.6619573894638164,12.398948569161334,13.638843426077466,512.8205128205128,3.1796906796906796,328.7310979618672,3.11909321721989,5.345221105071011,15.97571691029635,1013.3132043191397,104
927,dizzydemons #927,11.944577161968464,43.60718646432932,14.184598363097349,3.244877960139919,98.24147755182237,12.398948569161334,13.638843426077466,74.9737591842855,3.1796906796906796,712.2507122507122,3.11909321721989,5.345221105071011,15.97571691029635,1012.1047028438718,105
1274,dizzydemons #1274,11.944577161968464,31.577617784514338,18.549090167127304,203.5002035002035,3.6619573894638164,437.06293706293707,43.7062937062937,17.610594533671456,211.3271344040575,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,1009.1671725873798,106
7,dizzydemons #7,11.944577161968464,48.197416618469255,30.142271521581865,474.8338081671415,60.61708189367764,5.157084803102502,213.67521367521366,67.83340116673449,63.889598773319705,5.78673564455555,3.11909321721989,5.345221105071011,15.97571691029635,1006.5172206583518,107
