TOKEN_ID,TOKEN_NAME,Background,Body,Shirt,Eyes,Mouth,Hats,Attack,Defense,Special,NUM_TRAITS,RARITY_SCORE,Rank
353,Baby Ape Mutant Club #353,21.253188775510203,46.12456747404844,120.52441229656421,53.92394822006472,16.33578431372549,20.015015015015017,16.873417721518987,18.310439560439562,18.437067773167357,20.0,351.797841150054,14
3438,Baby Ape Mutant Club #3438,20.653858072513174,94.53900709219859,109.4417077175698,11.918812589413447,14.413927335640139,22.982758620689655,11.827861579414375,11.744493392070485,34.092071611253196,20.0,351.6144980107628,15
4864,Baby Ape Mutant Club #4864,19.042857142857144,46.12456747404844,120.52441229656421,13.816334991708128,18.71402498947073,42.18354430379747,18.565459610027855,12.2744014732965,37.23463687150838,20.0,348.48023915327883,16
5661,Baby Ape Mutant Club #5661,19.042857142857144,104.140625,25.188964474678762,13.663386633866338,18.71402498947073,59.50892857142857,18.235294117647058,35.64171122994652,34.092071611253196,20.0,348.2278637711483,17
1135,Baby Ape Mutant Club #1135,21.253188775510203,104.140625,20.258358662613986,53.149920255183424,28.30749628371204,6.384099616858237,37.76203966005666,18.08683853459973,37.54929577464789,20.0,346.89186256318214,18
1308,Baby Ape Mutant Club #1308,19.754001185536456,104.140625,46.220527045769764,21.07843137254902,28.30749628371204,42.18354430379747,34.179487179487175,12.2744014732965,17.28923476005188,20.0,345.42774860420036,19
5385,Baby Ape Mutant Club #5385,19.551188031680844,15.339470655926354,120.52441229656421,36.90476190476191,22.86057280054879,20.015015015015017,37.54929577464789,18.08683853459973,34.092071611253196,20.0,344.92362662499795,20
1082,Baby Ape Mutant Club #1082,19.042857142857144,32.4330900243309,120.52441229656421,15.492794049279404,22.86057280054879,59.50892857142857,18.565459610027855,18.08683853459973,17.28923476005188,20.0,343.8041877896885,21
414,Baby Ape Mutant Club #414,19.754001185536456,104.140625,46.220527045769764,15.492794049279404,22.53211629479378,22.982758620689655,37.54929577464789,12.2744014732965,37.54929577464789,20.0,338.49581521866133,22
1565,Baby Ape Mutant Club #1565,21.253188775510203,23.42706502636204,120.52441229656421,11.918812589413447,37.51759076836477,18.88101983002833,12.229357798165138,38.08571428571428,34.092071611253196,20.0,337.92923298137555,23
4993,Baby Ape Mutant Club #4993,19.551188031680844,13.856548856548857,120.52441229656421,13.816334991708128,39.60190136660726,18.88101983002833,37.76203966005666,35.64171122994652,17.28923476005188,20.0,336.92439102319264,24
3332,Baby Ape Mutant Club #3332,19.754001185536456,9.680464778503994,120.52441229656421,53.92394822006472,39.60190136660726,18.2103825136612,18.565459610027855,18.160762942779293,17.989203778677464,20.0,336.4105366924224,25
1312,Baby Ape Mutant Club #1312,19.042857142857144,14.031578947368422,120.52441229656421,53.92394822006472,14.850713012477717,22.982758620689655,18.235294117647058,34.80417754569191,17.51642575558476,20.0,335.9121656589456,26
581,Baby Ape Mutant Club #581,20.653858072513174,94.53900709219859,46.220527045769764,53.149920255183424,14.413927335640139,31.291079812206576,17.964959568733153,18.310439560439562,17.51642575558476,20.0,334.06014449826915,27
4239,Baby Ape Mutant Club #4239,20.653858072513174,13.856548856548857,109.4417077175698,21.653671215074727,39.60190136660726,17.44764397905759,18.235294117647058,34.80417754569191,37.54929577464789,20.0,333.24409864535824,28
218,Baby Ape Mutant Club #218,20.653858072513174,94.53900709219859,19.157803966657085,21.07843137254902,16.33578431372549,31.291079812206576,36.12466124661247,35.64171122994652,37.02777777777778,20.0,331.8501148841867,29
1984,Baby Ape Mutant Club #1984,20.653858072513174,94.53900709219859,26.30228887134965,13.697081792026305,28.30749628371204,17.44764397905759,37.76203966005666,34.80417754569191,37.23463687150838,20.0,330.7482301681143,30
2081,Baby Ape Mutant Club #2081,20.344932844932845,13.856548856548857,109.4417077175698,36.90476190476191,16.33578431372549,20.015015015015017,37.54929577464789,18.310439560439562,37.54929577464789,20.0,330.30778176228927,31
66,Baby Ape Mutant Club #66,19.042857142857144,23.42706502636204,120.52441229656421,13.697081792026305,14.413927335640139,25.150943396226413,17.964959568733153,38.08571428571428,37.23463687150838,20.0,329.54159771563207,32
6514,Baby Ape Mutant Club #6514,20.653858072513174,104.140625,4.808802308802309,36.90476190476191,16.82655894976016,59.50892857142857,36.12466124661247,18.310439560439562,12.151321786690977,20.0,329.42995740100906,33
5125,Baby Ape Mutant Club #5125,19.571281750110117,13.856548856548857,109.4417077175698,21.653671215074727,19.75107423321974,35.264550264550266,16.873417721518987,35.54666666666667,37.02777777777778,20.0,328.98669620303696,34
3881,Baby Ape Mutant Club #3881,21.253188775510203,14.031578947368422,109.4417077175698,53.92394822006472,18.71402498947073,20.015015015015017,18.565459610027855,34.80417754569191,17.51642575558476,20.0,328.26552657630344,35
512,Baby Ape Mutant Club #512,19.042857142857144,14.031578947368422,120.52441229656421,36.90476190476191,39.60190136660726,6.384099616858237,18.235294117647058,35.54666666666667,17.28923476005188,20.0,327.56080681938283,36
5991,Baby Ape Mutant Club #5991,19.042857142857144,104.140625,4.808802308802309,53.149920255183424,39.60190136660726,20.570987654320987,18.235294117647058,35.54666666666667,12.151321786690977,20.0,327.24837629877584,37
2678,Baby Ape Mutant Club #2678,21.253188775510203,9.680464778503994,109.4417077175698,15.492794049279404,23.267585966137197,20.570987654320987,36.12466124661247,35.64171122994652,34.092071611253196,20.0,325.56517302913375,38
1556,Baby Ape Mutant Club #1556,20.344932844932845,23.42706502636204,109.4417077175698,13.697081792026305,22.53211629479378,6.384099616858237,37.54929577464789,34.80417754569191,37.02777777777778,20.0,325.20825439066056,39
5066,Baby Ape Mutant Club #5066,19.754001185536456,94.53900709219859,46.220527045769764,36.90476190476191,13.046882646569443,24.148550724637683,16.873417721518987,35.54666666666667,17.51642575558476,20.0,324.5502407432443,40
6555,Baby Ape Mutant Club #6555,19.754001185536456,94.53900709219859,19.157803966657085,53.92394822006472,37.51759076836477,17.44764397905759,12.229357798165138,12.2744014732965,37.23463687150838,20.0,324.0783913548492,41
2351,Baby Ape Mutant Club #2351,19.754001185536456,9.680464778503994,120.52441229656421,49.813153961136024,16.82655894976016,18.2103825136612,11.827861579414375,18.310439560439562,37.54929577464789,20.0,322.4965705996639,42
4724,Baby Ape Mutant Club #4724,20.653858072513174,13.856548856548857,120.52441229656421,11.918812589413447,19.75107423321974,62.87735849056604,16.873417721518987,18.08683853459973,17.51642575558476,20.0,322.05874655052895,43
6446,Baby Ape Mutant Club #6446,19.551188031680844,94.53900709219859,20.258358662613986,21.07843137254902,16.82655894976016,62.87735849056604,36.12466124661247,18.160762942779293,12.151321786690977,20.0,321.56764857545136,44
5849,Baby Ape Mutant Club #5849,20.653858072513174,9.680464778503994,120.52441229656421,53.92394822006472,12.687987816485819,15.906921241050119,12.229357798165138,38.08571428571428,17.51642575558476,20.0,321.2090902646462,45
1171,Baby Ape Mutant Club #1171,20.653858072513174,104.140625,19.157803966657085,15.492794049279404,37.51759076836477,19.318840579710145,12.229357798165138,35.64171122994652,37.02777777777778,20.0,321.180359242414,46
1361,Baby Ape Mutant Club #1361,19.042857142857144,13.756449948400412,120.52441229656421,13.816334991708128,39.60190136660726,19.318840579710145,18.565459610027855,38.08571428571428,18.437067773167357,20.0,321.1490379947568,47
3472,Baby Ape Mutant Club #3472,20.653858072513174,104.140625,4.808802308802309,53.149920255183424,39.60190136660726,15.906921241050119,12.229357798165138,11.744493392070485,37.23463687150838,20.0,319.4705163059003,48
4157,Baby Ape Mutant Club #4157,21.253188775510203,104.140625,19.157803966657085,53.149920255183424,18.71402498947073,35.264550264550266,11.827861579414375,17.47051114023591,17.989203778677464,20.0,318.96768974969945,49
4227,Baby Ape Mutant Club #4227,19.571281750110117,94.53900709219859,17.730779462623037,49.813153961136024,13.046882646569443,42.18354430379747,37.54929577464789,11.744493392070485,12.151321786690977,20.0,318.329760169844,50
5959,Baby Ape Mutant Club #5959,20.653858072513174,9.680464778503994,109.4417077175698,13.663386633866338,18.71402498947073,59.50892857142857,36.12466124661247,11.744493392070485,17.989203778677464,20.0,317.520729180713,51
5826,Baby Ape Mutant Club #5826,21.253188775510203,9.680464778503994,120.52441229656421,21.653671215074727,22.53211629479378,42.18354430379747,11.827861579414375,35.54666666666667,12.151321786690977,20.0,317.3532476970164,52
3779,Baby Ape Mutant Club #3779,21.253188775510203,104.140625,22.456199460916444,21.07843137254902,37.51759076836477,23.634751773049647,17.964959568733153,11.744493392070485,37.23463687150838,20.0,317.0248769827021,53
6326,Baby Ape Mutant Club #6326,19.571281750110117,94.53900709219859,4.808802308802309,36.90476190476191,36.98668146503885,17.632275132275133,34.179487179487175,18.310439560439562,34.092071611253196,20.0,317.02480800436683,54
335,Baby Ape Mutant Club #335,19.754001185536456,94.53900709219859,20.258358662613986,53.149920255183424,16.82655894976016,18.2103825136612,18.235294117647058,18.08683853459973,37.54929577464789,20.0,316.6096570858485,55
4029,Baby Ape Mutant Club #4029,19.042857142857144,104.140625,22.456199460916444,13.663386633866338,12.687987816485819,59.50892857142857,12.229357798165138,34.80417754569191,17.51642575558476,20.0,316.04994572499606,56
4287,Baby Ape Mutant Club #4287,21.253188775510203,104.140625,22.298427567748412,53.149920255183424,22.53211629479378,18.2103825136612,18.235294117647058,18.08683853459973,17.989203778677464,20.0,315.89599683782126,57
3312,Baby Ape Mutant Club #3312,21.253188775510203,32.4330900243309,109.4417077175698,13.663386633866338,36.98668146503885,17.44764397905759,34.179487179487175,18.160762942779293,12.151321786690977,20.0,315.7172705043311,58
1226,Baby Ape Mutant Club #1226,19.042857142857144,13.856548856548857,120.52441229656421,11.918812589413447,39.60190136660726,22.982758620689655,11.827861579414375,18.08683853459973,37.02777777777778,20.0,314.86976876447244,59
5522,Baby Ape Mutant Club #5522,19.042857142857144,32.4330900243309,109.4417077175698,21.653671215074727,28.30749628371204,12.891682785299807,17.964959568733153,35.54666666666667,17.51642575558476,20.0,314.798557159829,60
4548,Baby Ape Mutant Club #4548,19.042857142857144,23.42706502636204,109.4417077175698,53.92394822006472,16.82655894976016,35.264550264550266,12.229357798165138,12.2744014732965,12.151321786690977,20.0,314.58176837931677,61
3559,Baby Ape Mutant Club #3559,19.571281750110117,13.856548856548857,120.52441229656421,18.240284619594963,14.25668449197861,59.50892857142857,18.235294117647058,18.310439560439562,12.030685920577618,20.0,314.53456018488964,62
4647,Baby Ape Mutant Club #4647,19.754001185536456,104.140625,46.220527045769764,13.663386633866338,19.75107423321974,22.982758620689655,11.827861579414375,38.08571428571428,17.989203778677464,20.0,314.4151523628881,63
670,Baby Ape Mutant Club #670,19.551188031680844,94.53900709219859,18.560289612921196,13.697081792026305,36.98668146503885,20.015015015015017,37.54929577464789,35.64171122994652,17.51642575558476,20.0,314.05669576905996,64
5129,Baby Ape Mutant Club #5129,19.571281750110117,9.680464778503994,120.52441229656421,49.813153961136024,19.75107423321974,19.318840579710145,17.964959568733153,18.310439560439562,17.989203778677464,20.0,312.92383050709446,65
3576,Baby Ape Mutant Club #3576,19.551188031680844,13.856548856548857,120.52441229656421,13.663386633866338,14.25668449197861,42.18354430379747,17.964959568733153,38.08571428571428,12.151321786690977,20.0,312.2377602555747,66
5022,Baby Ape Mutant Club #5022,19.042857142857144,9.680464778503994,120.52441229656421,13.816334991708128,16.33578431372549,59.50892857142857,16.873417721518987,18.160762942779293,17.28923476005188,20.0,311.2321975191377,67
6625,Baby Ape Mutant Club #6625,20.344932844932845,13.756449948400412,120.52441229656421,13.663386633866338,16.33578431372549,59.50892857142857,16.873417721518987,18.160762942779293,12.030685920577618,20.0,311.19876119379376,68
965,Baby Ape Mutant Club #965,20.653858072513174,9.680464778503994,120.52441229656421,18.240284619594963,12.687987816485819,18.2103825136612,37.54929577464789,35.54666666666667,17.989203778677464,20.0,311.0825563173154,69
3243,Baby Ape Mutant Club #3243,19.754001185536456,13.756449948400412,120.52441229656421,21.07843137254902,22.53211629479378,25.150943396226413,37.54929577464789,18.310439560439562,12.030685920577618,20.0,310.6867757497354,70
668,Baby Ape Mutant Club #668,19.754001185536456,13.856548856548857,19.08101918121958,53.92394822006472,14.25668449197861,59.50892857142857,36.12466124661247,35.54666666666667,37.23463687150838,20.0,309.2870952915643,71
3017,Baby Ape Mutant Club #3017,20.653858072513174,104.140625,22.456199460916444,21.07843137254902,23.267585966137197,24.148550724637683,37.76203966005666,18.160762942779293,17.51642575558476,20.0,309.18447895517426,72
4960,Baby Ape Mutant Club #4960,20.344932844932845,104.140625,46.220527045769764,13.816334991708128,36.98668146503885,20.015015015015017,17.964959568733153,12.2744014732965,17.28923476005188,20.0,309.05271216454616,73
3321,Baby Ape Mutant Club #3321,19.571281750110117,104.140625,22.456199460916444,53.92394822006472,18.71402498947073,6.384099616858237,34.179487179487175,17.47051114023591,12.151321786690977,20.0,308.9914991438343,74
2762,Baby Ape Mutant Club #2762,19.042857142857144,9.680464778503994,120.52441229656421,13.816334991708128,36.98668146503885,22.982758620689655,36.12466124661247,12.2744014732965,17.51642575558476,20.0,308.94899777085567,75
5229,Baby Ape Mutant Club #5229,19.571281750110117,14.031578947368422,120.52441229656421,13.663386633866338,13.046882646569443,23.634751773049647,37.76203966005666,12.2744014732965,34.092071611253196,20.0,308.60080679213456,76
6299,Baby Ape Mutant Club #6299,19.571281750110117,94.53900709219859,19.157803966657085,18.240284619594963,23.267585966137197,22.982758620689655,36.12466124661247,17.47051114023591,37.23463687150838,20.0,308.58853127374437,77
127,Baby Ape Mutant Club #127,19.571281750110117,23.42706502636204,109.4417077175698,18.240284619594963,37.51759076836477,18.88101983002833,11.827861579414375,12.2744014732965,37.23463687150838,20.0,308.4158496362493,78
3902,Baby Ape Mutant Club #3902,19.042857142857144,32.4330900243309,109.4417077175698,18.240284619594963,19.75107423321974,21.293929712460063,18.235294117647058,12.2744014732965,37.54929577464789,20.0,308.26193481562404,79
1793,Baby Ape Mutant Club #1793,19.571281750110117,94.53900709219859,20.258358662613986,11.918812589413447,14.25668449197861,59.50892857142857,17.964959568733153,38.08571428571428,12.030685920577618,20.0,308.1344329327684,80
5684,Baby Ape Mutant Club #5684,20.653858072513174,14.031578947368422,120.52441229656421,49.813153961136024,14.850713012477717,21.293929712460063,11.827861579414375,17.47051114023591,17.28923476005188,20.0,307.75525348222175,81
4371,Baby Ape Mutant Club #4371,21.253188775510203,104.140625,25.188964474678762,13.663386633866338,16.33578431372549,19.318840579710145,37.54929577464789,38.08571428571428,12.030685920577618,20.0,307.56648575843076,82
5903,Baby Ape Mutant Club #5903,19.551188031680844,32.4330900243309,109.4417077175698,13.816334991708128,22.86057280054879,6.384099616858237,36.12466124661247,34.80417754569191,12.030685920577618,20.0,307.4465178955787,83
1748,Baby Ape Mutant Club #1748,21.253188775510203,94.53900709219859,20.258358662613986,53.149920255183424,14.850713012477717,21.293929712460063,12.229357798165138,11.744493392070485,37.54929577464789,20.0,306.86826447532746,84
1721,Baby Ape Mutant Club #1721,19.042857142857144,23.42706502636204,109.4417077175698,21.07843137254902,39.60190136660726,25.150943396226413,18.565459610027855,11.744493392070485,17.989203778677464,20.0,306.04206280294744,85
4926,Baby Ape Mutant Club #4926,19.754001185536456,94.53900709219859,46.220527045769764,13.697081792026305,16.33578431372549,42.18354430379747,16.873417721518987,18.310439560439562,17.51642575558476,20.0,305.43022877059735,86
2063,Baby Ape Mutant Club #2063,21.253188775510203,94.53900709219859,20.258358662613986,11.918812589413447,14.850713012477717,31.291079812206576,37.76203966005666,35.54666666666667,17.989203778677464,20.0,305.40907004982125,87
2569,Baby Ape Mutant Club #2569,21.253188775510203,104.140625,22.298427567748412,21.07843137254902,13.046882646569443,19.318840579710145,11.827861579414375,38.08571428571428,34.092071611253196,20.0,305.14204341846903,88
2317,Baby Ape Mutant Club #2317,19.754001185536456,15.339470655926354,120.52441229656421,21.07843137254902,12.687987816485819,31.291079812206576,12.229357798165138,18.08683853459973,34.092071611253196,20.0,305.0836510832865,89
5330,Baby Ape Mutant Club #5330,19.754001185536456,104.140625,19.157803966657085,21.07843137254902,18.71402498947073,15.906921241050119,37.54929577464789,11.744493392070485,37.02777777777778,20.0,305.0733746997596,90
6180,Baby Ape Mutant Club #6180,19.571281750110117,104.140625,46.220527045769764,11.918812589413447,37.51759076836477,18.2103825136612,16.873417721518987,18.160762942779293,12.151321786690977,20.0,304.76472211830855,91
5307,Baby Ape Mutant Club #5307,19.571281750110117,32.4330900243309,109.4417077175698,13.697081792026305,22.53211629479378,20.015015015015017,16.873417721518987,12.2744014732965,37.23463687150838,20.0,304.0727486601698,92
610,Baby Ape Mutant Club #610,19.571281750110117,46.12456747404844,46.220527045769764,53.92394822006472,14.413927335640139,31.291079812206576,37.76203966005666,17.47051114023591,17.28923476005188,20.0,304.0671171981842,93
2935,Baby Ape Mutant Club #2935,19.571281750110117,13.756449948400412,109.4417077175698,13.697081792026305,12.687987816485819,23.634751773049647,18.565459610027855,35.64171122994652,37.02777777777778,20.0,304.02420941539424,94
4333,Baby Ape Mutant Club #4333,20.653858072513174,13.856548856548857,109.4417077175698,53.149920255183424,14.413927335640139,18.88101983002833,18.235294117647058,18.08683853459973,17.28923476005188,20.0,304.0083494797824,95
6068,Baby Ape Mutant Club #6068,19.754001185536456,104.140625,22.456199460916444,21.653671215074727,18.71402498947073,15.906921241050119,34.179487179487175,34.80417754569191,12.151321786690977,20.0,303.7604296039185,96
6335,Baby Ape Mutant Club #6335,19.042857142857144,13.856548856548857,120.52441229656421,21.653671215074727,19.75107423321974,18.88101983002833,34.179487179487175,17.47051114023591,17.989203778677464,20.0,303.3487856726935,97
491,Baby Ape Mutant Club #491,19.571281750110117,9.680464778503994,109.4417077175698,13.697081792026305,37.51759076836477,20.015015015015017,17.964959568733153,18.08683853459973,37.23463687150838,20.0,303.20957679643124,98
5887,Baby Ape Mutant Club #5887,20.344932844932845,9.680464778503994,120.52441229656421,11.918812589413447,22.53211629479378,25.150943396226413,37.54929577464789,18.160762942779293,17.28923476005188,20.0,303.1509756779138,99
477,Baby Ape Mutant Club #477,19.754001185536456,104.140625,19.157803966657085,11.918812589413447,37.51759076836477,18.88101983002833,16.873417721518987,17.47051114023591,37.23463687150838,20.0,302.9484190732634,100
2462,Baby Ape Mutant Club #2462,21.253188775510203,104.140625,4.808802308802309,21.07843137254902,23.267585966137197,17.44764397905759,18.565459610027855,34.80417754569191,37.54929577464789,20.0,302.915210332424,101
3568,Baby Ape Mutant Club #3568,19.042857142857144,13.856548856548857,120.52441229656421,18.240284619594963,22.53211629479378,22.982758620689655,36.12466124661247,12.2744014732965,17.28923476005188,20.0,302.86727531100945,102
3550,Baby Ape Mutant Club #3550,19.551188031680844,104.140625,19.08101918121958,49.813153961136024,22.53211629479378,19.318840579710145,18.565459610027855,17.47051114023591,12.151321786690977,20.0,302.6242355854951,103
2090,Baby Ape Mutant Club #2090,21.253188775510203,104.140625,22.456199460916444,53.92394822006472,14.413927335640139,25.150943396226413,12.229357798165138,11.744493392070485,17.28923476005188,20.0,302.60191813864543,104
5802,Baby Ape Mutant Club #5802,20.653858072513174,94.53900709219859,19.08101918121958,15.492794049279404,23.267585966137197,35.264550264550266,37.76203966005666,18.08683853459973,18.437067773167357,20.0,302.58476059372197,105
2715,Baby Ape Mutant Club #2715,20.344932844932845,104.140625,19.157803966657085,13.697081792026305,16.82655894976016,42.18354430379747,36.12466124661247,17.47051114023591,12.151321786690977,20.0,302.0970410307132,106
1664,Baby Ape Mutant Club #1664,19.571281750110117,14.031578947368422,109.4417077175698,13.663386633866338,39.60190136660726,12.891682785299807,36.12466124661247,18.310439560439562,17.989203778677464,20.0,301.62584378655123,107
5540,Baby Ape Mutant Club #5540,19.551188031680844,9.680464778503994,120.52441229656421,13.663386633866338,56.82011935208867,18.88101983002833,18.565459610027855,11.744493392070485,12.151321786690977,20.0,301.5818657115217,108
5243,Baby Ape Mutant Club #5243,20.344932844932845,32.4330900243309,4.808802308802309,53.149920255183424,18.71402498947073,42.18354430379747,37.76203966005666,34.80417754569191,37.23463687150838,20.0,301.4351688037746,109
4370,Baby Ape Mutant Club #4370,19.754001185536456,104.140625,25.188964474678762,13.663386633866338,14.850713012477717,20.570987654320987,36.12466124661247,34.80417754569191,12.151321786690977,20.0,301.2488385398756,110
475,Baby Ape Mutant Club #475,20.653858072513174,14.031578947368422,109.4417077175698,11.918812589413447,56.82011935208867,6.384099616858237,12.229357798165138,12.2744014732965,37.23463687150838,20.0,300.9885724387818,111
6154,Baby Ape Mutant Club #6154,20.653858072513174,94.53900709219859,17.730779462623037,13.697081792026305,12.687987816485819,62.87735849056604,12.229357798165138,12.2744014732965,34.092071611253196,20.0,300.78190360912777,112
4717,Baby Ape Mutant Club #4717,19.754001185536456,104.140625,4.808802308802309,36.90476190476191,56.82011935208867,15.906921241050119,12.229357798165138,11.744493392070485,18.437067773167357,20.0,300.74614995564247,113
397,Baby Ape Mutant Club #397,21.253188775510203,23.42706502636204,109.4417077175698,15.492794049279404,13.046882646569443,6.384099616858237,36.12466124661247,18.310439560439562,37.23463687150838,20.0,300.71547551070955,114
6059,Baby Ape Mutant Club #6059,19.754001185536456,13.756449948400412,120.52441229656421,18.240284619594963,14.25668449197861,22.982758620689655,16.873417721518987,35.54666666666667,18.437067773167357,20.0,300.37174332411735,115
2880,Baby Ape Mutant Club #2880,20.653858072513174,104.140625,18.560289612921196,11.918812589413447,39.60190136660726,20.015015015015017,11.827861579414375,35.64171122994652,17.989203778677464,20.0,300.3492782445084,116
3109,Baby Ape Mutant Club #3109,19.754001185536456,94.53900709219859,26.30228887134965,11.918812589413447,14.413927335640139,59.50892857142857,18.235294117647058,18.160762942779293,17.28923476005188,20.0,300.1222574660451,117
3920,Baby Ape Mutant Club #3920,21.253188775510203,94.53900709219859,22.298427567748412,13.816334991708128,16.82655894976016,23.634751773049647,11.827861579414375,38.08571428571428,37.23463687150838,20.0,299.51648188661215,118
1417,Baby Ape Mutant Club #1417,19.042857142857144,46.12456747404844,19.08101918121958,49.813153961136024,16.82655894976016,21.293929712460063,37.54929577464789,35.64171122994652,34.092071611253196,20.0,299.465165037329,119
2043,Baby Ape Mutant Club #2043,19.571281750110117,94.53900709219859,26.30228887134965,11.918812589413447,18.71402498947073,18.88101983002833,34.179487179487175,18.08683853459973,37.23463687150838,20.0,299.42739770816615,120
883,Baby Ape Mutant Club #883,19.042857142857144,104.140625,46.220527045769764,13.816334991708128,12.687987816485819,18.88101983002833,34.179487179487175,18.160762942779293,12.030685920577618,20.0,299.16028786969326,121
951,Baby Ape Mutant Club #951,21.253188775510203,14.031578947368422,46.220527045769764,53.149920255183424,39.60190136660726,62.87735849056604,11.827861579414375,11.744493392070485,18.437067773167357,20.0,299.1438976256573,122
1920,Baby Ape Mutant Club #1920,19.551188031680844,14.031578947368422,120.52441229656421,21.653671215074727,14.413927335640139,20.570987654320987,37.76203966005666,18.310439560439562,12.030685920577618,20.0,298.8489306217232,123
1071,Baby Ape Mutant Club #1071,19.754001185536456,46.12456747404844,109.4417077175698,13.816334991708128,28.30749628371204,19.318840579710145,12.229357798165138,11.744493392070485,17.989203778677464,20.0,298.72600320119807,124
391,Baby Ape Mutant Club #391,19.551188031680844,104.140625,4.808802308802309,53.149920255183424,14.850713012477717,18.2103825136612,34.179487179487175,12.2744014732965,17.51642575558476,20.0,298.68194553017395,125
587,Baby Ape Mutant Club #587,19.551188031680844,13.856548856548857,25.188964474678762,53.92394822006472,56.82011935208867,18.88101983002833,17.964959568733153,38.08571428571428,34.092071611253196,20.0,298.3645342307908,126
2850,Baby Ape Mutant Club #2850,19.571281750110117,9.680464778503994,109.4417077175698,49.813153961136024,16.33578431372549,6.384099616858237,16.873417721518987,38.08571428571428,12.030685920577618,20.0,298.21631006571454,127
3954,Baby Ape Mutant Club #3954,19.754001185536456,94.53900709219859,19.08101918121958,13.697081792026305,22.86057280054879,42.18354430379747,18.565459610027855,34.80417754569191,12.151321786690977,20.0,297.63618529773794,128
5201,Baby Ape Mutant Club #5201,19.571281750110117,104.140625,4.808802308802309,21.653671215074727,22.53211629479378,20.015015015015017,37.76203966005666,34.80417754569191,12.030685920577618,20.0,297.31841471012217,129
3203,Baby Ape Mutant Club #3203,19.551188031680844,9.680464778503994,120.52441229656421,36.90476190476191,23.267585966137197,25.150943396226413,12.229357798165138,11.744493392070485,17.989203778677464,20.0,297.0424113427876,130
952,Baby Ape Mutant Club #952,19.042857142857144,104.140625,26.30228887134965,13.663386633866338,18.71402498947073,35.264550264550266,11.827861579414375,35.64171122994652,12.030685920577618,20.0,296.62799163203266,131
6365,Baby Ape Mutant Club #6365,19.571281750110117,94.53900709219859,25.188964474678762,15.492794049279404,28.30749628371204,20.015015015015017,17.964959568733153,38.08571428571428,17.28923476005188,20.0,296.45446727949326,132
3042,Baby Ape Mutant Club #3042,20.344932844932845,9.680464778503994,22.298427567748412,13.697081792026305,56.82011935208867,62.87735849056604,34.179487179487175,38.08571428571428,18.437067773167357,20.0,296.4206540642351,133
