TOKEN_ID,TOKEN_NAME,Color,Meka Type,Helmet,Eyes,Mask,Jaws,Arms,Chest,Colors,Weapon,Material,Status,RARITY_SCORE,Rank
1559,Meka #1559,477.65250000000003,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,3032.7142857142862,2.002830322185009,299.7035294117647,23.008309248554916,4984.808332765506,12
3581,Meka #3581,22.557378984651713,42.6,207.675,26.300640099112123,198.50493506493504,244.95,190.87012987012986,42.491048593350385,75.19126328217237,2.002830322185009,3639.257142857143,23.008309248554916,4715.408678322235,13
7075,Meka #7075,22.557378984651713,18.327194244604318,93.3370786516854,63.6551724137931,73.76872586872587,38.9840848806366,45.23224431818182,51.67302231237323,75.19126328217237,185.5862068965517,3639.257142857143,23.008309248554916,4330.5778239590745,14
1146,Meka #1146,477.65250000000003,42.6,28.159322033898306,11.54830910574511,56.568763878608436,341.79069767441865,25.77029943350418,24.24785836664763,3032.7142857142862,2.002830322185009,91.96678700361012,23.008309248554916,4158.029962781459,15
3060,Meka #3060,477.65250000000003,56.44342688330872,32.576470588235296,148.05191786129407,36.39257142857142,16.34816462736374,140.07404692082113,31.83819363439427,3032.7142857142862,2.002830322185009,91.96678700361012,23.008309248554916,4089.069504232625,16
7521,Meka #7521,477.65250000000003,77.50953346855984,95.48275862068965,33.87306089885648,34.224988804299144,20.188186813186814,62.25513196480939,212.05438401775805,3032.7142857142862,2.002830322185009,3.7496025905210475,23.008309248554916,4074.715572463707,17
4214,Meka #4214,477.65250000000003,56.44342688330872,91.28571428571428,20.588469827586206,59.6599531615925,141.3173076923077,40.86866310160428,31.83819363439427,3032.7142857142862,2.002830322185009,91.96678700361012,23.008309248554916,4069.3464408751443,18
6051,Meka #6051,477.65250000000003,18.327194244604318,148.33928571428572,18.050165328294757,11.577700348432055,10.241811846689895,14.832776958310689,51.67302231237323,3032.7142857142862,219.61034482758618,3.7496025905210475,23.008309248554916,4029.7769991339387,19
5580,Meka #5580,477.65250000000003,56.44342688330872,127.8,20.588469827586206,21.576623376623374,16.34816462736374,81.54545454545455,153.95729250604353,3032.7142857142862,2.002830322185009,3.7496025905210475,23.008309248554916,4017.386959641927,20
8489,Meka #8489,477.65250000000003,42.6,25.718266253869967,26.300640099112123,13.92572886297376,62.5404255319149,190.87012987012986,24.24785836664763,3032.7142857142862,2.002830322185009,91.96678700361012,23.008309248554916,4013.547761273285,21
7156,Meka #7156,477.65250000000003,42.6,43.49214659685864,11.54830910574511,13.92572886297376,62.5404255319149,25.77029943350418,247.00840336134453,3032.7142857142862,2.002830322185009,3.7496025905210475,23.008309248554916,3986.0128407678885,22
396,Meka #396,1592.175,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,549.0258620689655,299.7035294117647,23.008309248554916,3966.006853882262,23
2710,Meka #2710,477.65250000000003,42.6,11.618181818181819,26.300640099112123,13.92572886297376,188.42307692307693,25.77029943350418,24.24785836664763,3032.7142857142862,2.002830322185009,3.7496025905210475,23.008309248554916,3872.0133133790437,24
945,Meka #945,1592.175,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,549.0258620689655,299.7035294117647,23.008309248554916,3853.064390828075,25
848,Meka #848,1592.175,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,549.0258620689655,299.7035294117647,23.008309248554916,3853.064390828075,26
353,Meka #353,477.65250000000003,56.44342688330872,32.576470588235296,52.08150470219435,21.576623376623374,74.6040609137056,40.86866310160428,31.83819363439427,3032.7142857142862,2.002830322185009,3.7496025905210475,23.008309248554916,3849.1164710756134,27
1478,Meka #1478,477.65250000000003,18.327194244604318,17.163223140495866,47.059359605911325,17.412713602187285,56.745173745173744,45.23224431818182,51.67302231237323,3032.7142857142862,2.002830322185009,3.7496025905210475,23.008309248554916,3792.740458844475,28
8582,Meka #8582,477.65250000000003,18.327194244604318,17.163223140495866,70.4632122441453,73.76872586872587,10.241811846689895,14.832776958310689,10.391939299991842,3032.7142857142862,2.002830322185009,3.7496025905210475,23.008309248554916,3754.316411478511,29
6599,Meka #6599,1592.175,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,24.618090452261306,549.0258620689655,299.7035294117647,23.008309248554916,3751.2001323044483,30
2764,Meka #2764,22.557378984651713,56.44342688330872,32.576470588235296,171.12494402149574,88.7623693379791,141.3173076923077,110.63173132599884,70.24301470588236,75.19126328217237,598.937304075235,2315.8909090909087,23.008309248554916,3706.6844292367305,31
5365,Meka #5365,477.65250000000003,18.327194244604318,41.12376237623762,6.594905250077663,36.88436293436293,24.742424242424246,26.59905332033969,10.391939299991842,3032.7142857142862,2.002830322185009,3.7496025905210475,23.008309248554916,3703.7911695435855,32
1281,Meka #1281,477.65250000000003,18.327194244604318,17.163223140495866,18.050165328294757,20.995714285714286,15.042988741044015,40.393446088794924,24.43235294117647,3032.7142857142862,2.002830322185009,3.7496025905210475,23.008309248554916,3693.532612645672,33
6328,Meka #6328,477.65250000000003,18.327194244604318,35.19915254237288,18.050165328294757,11.577700348432055,33.176072234762984,14.832776958310689,10.391939299991842,3032.7142857142862,2.002830322185009,3.7496025905210475,23.008309248554916,3680.6825288323166,34
6540,Meka #6540,477.65250000000003,18.327194244604318,17.163223140495866,6.594905250077663,17.412713602187285,10.241811846689895,40.393446088794924,24.43235294117647,3032.7142857142862,2.002830322185009,3.7496025905210475,23.008309248554916,3673.693174989574,35
7616,Meka #7616,1592.175,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,24.618090452261306,549.0258620689655,299.7035294117647,23.008309248554916,3638.257669250261,36
7313,Meka #7313,1592.175,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,24.618090452261306,549.0258620689655,299.7035294117647,23.008309248554916,3638.257669250261,37
1532,Meka #1532,61.434405144694544,42.6,28.159322033898306,26.300640099112123,27.091244239631337,56.095419847328245,25.172727272727276,24.24785836664763,3032.7142857142862,253.3965517241379,3.7496025905210475,23.008309248554916,3603.970366281539,38
3807,Meka #3807,61.434405144694544,18.327194244604318,35.19915254237288,6.594905250077663,36.88436293436293,56.745173745173744,40.393446088794924,24.43235294117647,3032.7142857142862,2.002830322185009,91.96678700361012,23.008309248554916,3429.7032051798938,39
7916,Meka #7916,1592.175,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,2.002830322185009,299.7035294117647,23.008309248554916,3418.9838221354817,40
987,Meka #987,1592.175,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,2.002830322185009,299.7035294117647,23.008309248554916,3418.9838221354817,41
1070,Meka #1070,88.86558139534884,18.327194244604318,20.56188118811881,6.594905250077663,89.48992974238875,15.042988741044015,26.59905332033969,10.391939299991842,3032.7142857142862,73.20344827586206,3.7496025905210475,23.008309248554916,3408.5491190111384,42
3005,Meka #3005,61.434405144694544,42.6,47.46857142857142,11.54830910574511,27.091244239631337,56.095419847328245,25.172727272727276,24.24785836664763,3032.7142857142862,2.002830322185009,3.7496025905210475,23.008309248554916,3357.1335632808928,43
1924,Meka #1924,955.3050000000001,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,549.0258620689655,299.7035294117647,23.008309248554916,3329.136853882262,44
2232,Meka #2232,22.557378984651713,42.6,28.159322033898306,366.01724137931035,27.091244239631337,85.44767441860466,25.77029943350418,42.491048593350385,75.19126328217237,244.01149425287358,2315.8909090909087,23.008309248554916,3298.2361849574604,45
5162,Meka #5162,955.3050000000001,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,549.0258620689655,299.7035294117647,23.008309248554916,3216.194390828075,46
939,Meka #939,1592.175,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,24.618090452261306,2.002830322185009,299.7035294117647,23.008309248554916,3204.177100557668,47
5402,Meka #5402,1592.175,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,24.618090452261306,2.002830322185009,299.7035294117647,23.008309248554916,3204.177100557668,48
737,Meka #737,1592.175,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,16.933528316936986,2.002830322185009,299.7035294117647,23.008309248554916,3196.492538422344,49
3503,Meka #3503,22.557378984651713,77.50953346855984,41.12376237623762,33.87306089885648,188.2374384236453,20.188186813186814,62.25513196480939,30.21204933586338,75.19126328217237,268.9106263194933,2315.8909090909087,23.008309248554916,3158.9576502069394,50
7180,Meka #7180,1469.7,42.6,28.159322033898306,11.54830910574511,108.09674681753889,341.79069767441865,25.77029943350418,42.491048593350385,16.933528316936986,1013.5862068965516,3.7496025905210475,23.008309248554916,3127.43407071102,51
1175,Meka #1175,22.557378984651713,18.327194244604318,83.9090909090909,18.050165328294757,17.412713602187285,33.176072234762984,26.59905332033969,51.67302231237323,75.19126328217237,439.22068965517235,2315.8909090909087,23.008309248554916,3125.015862213113,52
2422,Meka #2422,1592.175,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,24.618090452261306,2.002830322185009,299.7035294117647,23.008309248554916,3091.234637503481,53
1706,Meka #1706,1469.7,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,16.933528316936986,2.002830322185009,299.7035294117647,23.008309248554916,3074.017538422344,54
519,Meka #519,22.557378984651713,18.327194244604318,148.33928571428572,85.01045606229142,11.577700348432055,10.241811846689895,45.23224431818182,39.643323996265174,75.19126328217237,248.61548471047493,2315.8909090909087,23.008309248554916,3043.6353618475127,55
7922,Meka #7922,22.557378984651713,56.44342688330872,91.28571428571428,148.05191786129407,68.66522911051213,16.34816462736374,81.54545454545455,123.50420168067227,75.19126328217237,2.002830322185009,2315.8909090909087,23.008309248554916,3024.4947999227925,56
6840,Meka #6840,22.557378984651713,18.327194244604318,83.9090909090909,117.64839901477832,73.76872586872587,33.176072234762984,45.23224431818182,39.643323996265174,75.19126328217237,129.18255578093306,2315.8909090909087,23.008309248554916,2977.53546697363,57
5677,Meka #5677,1469.7,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,16.933528316936986,2.002830322185009,299.7035294117647,23.008309248554916,2961.0750753681564,58
5791,Meka #5791,1469.7,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,16.933528316936986,2.002830322185009,299.7035294117647,23.008309248554916,2961.0750753681564,59
3636,Meka #3636,22.557378984651713,18.327194244604318,115.375,85.01045606229142,52.74285714285714,15.042988741044015,26.59905332033969,39.643323996265174,75.19126328217237,98.33299022130726,2315.8909090909087,23.008309248554916,2887.7217243349965,60
5930,Meka #5930,22.557378984651713,42.6,28.159322033898306,26.300640099112123,27.091244239631337,244.95,25.77029943350418,42.491048593350385,75.19126328217237,2.002830322185009,2315.8909090909087,23.008309248554916,2876.013245327969,61
5661,Meka #5661,22.557378984651713,77.50953346855984,159.75,55.83313851548801,188.2374384236453,20.188186813186814,598.937304075235,30.21204933586338,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2845.6024324695422,62
3489,Meka #3489,22.557378984651713,42.6,28.159322033898306,26.300640099112123,13.92572886297376,62.5404255319149,25.77029943350418,42.491048593350385,75.19126328217237,130.46159098668485,2315.8909090909087,23.008309248554916,2808.896916147726,63
8060,Meka #8060,22.557378984651713,18.327194244604318,115.375,47.059359605911325,73.76872586872587,10.241811846689895,40.393446088794924,39.643323996265174,75.19126328217237,2.002830322185009,2315.8909090909087,23.008309248554916,2783.459552579464,64
1564,Meka #1564,477.65250000000003,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,549.0258620689655,299.7035294117647,23.008309248554916,2738.541890828075,65
3578,Meka #3578,955.3050000000001,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,2.002830322185009,299.7035294117647,23.008309248554916,2669.1713590812947,66
3377,Meka #3377,955.3050000000001,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,2.002830322185009,299.7035294117647,23.008309248554916,2669.1713590812947,67
7561,Meka #7561,1469.7,56.44342688330872,91.28571428571428,20.588469827586206,88.7623693379791,141.3173076923077,81.54545454545455,70.24301470588236,16.933528316936986,549.0258620689655,3.7496025905210475,23.008309248554916,2612.603059503211,68
1633,Meka #1633,477.65250000000003,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,24.618090452261306,549.0258620689655,299.7035294117647,23.008309248554916,2523.735169250261,69
8390,Meka #8390,22.557378984651713,56.44342688330872,32.576470588235296,199.64576802507835,68.66522911051213,16.34816462736374,110.63173132599884,31.83819363439427,75.19126328217237,268.9106263194933,1592.175,23.008309248554916,2497.9915620297634,70
7577,Meka #7577,22.557378984651713,56.44342688330872,296.67857142857144,20.588469827586206,88.7623693379791,74.6040609137056,140.07404692082113,31.83819363439427,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2423.92392078393,71
8108,Meka #8108,22.557378984651713,77.50953346855984,95.48275862068965,178.06244175209693,143.6548872180451,93.61146496815287,62.25513196480939,30.21204933586338,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2395.723049165781,72
1435,Meka #1435,22.557378984651713,56.44342688330872,188.79545454545453,20.588469827586206,36.39257142857142,16.34816462736374,81.54545454545455,70.24301470588236,75.19126328217237,199.64576802507835,1592.175,23.008309248554916,2382.934276104079,73
5968,Meka #5968,1469.7,42.6,47.46857142857142,113.59155766944113,13.92572886297376,341.79069767441865,25.77029943350418,247.00840336134453,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,2347.5495289084515,74
1467,Meka #1467,22.557378984651713,77.50953346855984,95.48275862068965,178.06244175209693,34.224988804299144,145.5148514851485,62.25513196480939,30.21204933586338,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2338.1965372690306,75
4482,Meka #4482,477.65250000000003,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,2.002830322185009,299.7035294117647,23.008309248554916,2304.4613221354816,76
4104,Meka #4104,477.65250000000003,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,2.002830322185009,299.7035294117647,23.008309248554916,2304.4613221354816,77
1754,Meka #1754,35.31626617375231,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,549.0258620689655,299.7035294117647,23.008309248554916,2296.205657001827,78
3644,Meka #3644,22.557378984651713,56.44342688330872,136.18032786885246,148.05191786129407,21.576623376623374,141.3173076923077,40.86866310160428,31.83819363439427,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2291.2112422559485,79
6786,Meka #6786,22.557378984651713,77.50953346855984,41.12376237623762,55.83313851548801,94.93714285714285,20.188186813186814,62.25513196480939,212.05438401775805,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2278.8360618507463,80
740,Meka #740,22.557378984651713,56.44342688330872,127.8,171.12494402149574,59.6599531615925,74.6040609137056,40.86866310160428,31.83819363439427,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2277.274023553665,81
7709,Meka #7709,53.0725,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,16.933528316936986,549.0258620689655,299.7035294117647,23.008309248554916,2204.413070169124,82
3699,Meka #3699,53.0725,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,16.933528316936986,549.0258620689655,299.7035294117647,23.008309248554916,2204.413070169124,83
6674,Meka #6674,33.227999999999994,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,24.618090452261306,549.0258620689655,299.7035294117647,23.008309248554916,2192.253132304448,84
5276,Meka #5276,477.65250000000003,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,2.002830322185009,299.7035294117647,23.008309248554916,2191.5188590812945,85
6774,Meka #6774,22.557378984651713,56.44342688330872,32.576470588235296,52.08150470219435,59.6599531615925,74.6040609137056,40.86866310160428,153.95729250604353,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2185.126153694248,86
610,Meka #610,33.227999999999994,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,16.933528316936986,549.0258620689655,299.7035294117647,23.008309248554916,2184.5685701691236,87
1492,Meka #1492,27.570129870129872,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,16.933528316936986,549.0258620689655,299.7035294117647,23.008309248554916,2178.9107000392537,88
8395,Meka #8395,27.570129870129872,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,16.933528316936986,549.0258620689655,299.7035294117647,23.008309248554916,2178.9107000392537,89
7058,Meka #7058,22.557378984651713,77.50953346855984,41.12376237623762,55.83313851548801,34.224988804299144,20.188186813186814,62.25513196480939,165.27768166089967,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2171.347205441044,90
2194,Meka #2194,22.557378984651713,77.50953346855984,41.12376237623762,286.44827586206895,642.2218487394958,145.5148514851485,598.937304075235,30.21204933586338,75.19126328217237,2.002830322185009,223.46315789473684,23.008309248554916,2168.1905650749095,91
5435,Meka #5435,35.31626617375231,77.50953346855984,95.48275862068965,89.6368754398311,1213.0857142857142,145.5148514851485,40.113583875708585,212.05438401775805,24.618090452261306,199.64576802507835,3.7496025905210475,23.008309248554916,2159.735737683578,92
2769,Meka #2769,22.557378984651713,77.50953346855984,41.12376237623762,33.87306089885648,34.224988804299144,20.188186813186814,173.69181818181815,30.21204933586338,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2125.758181716385,93
4471,Meka #4471,22.557378984651713,77.50953346855984,95.48275862068965,89.6368754398311,34.224988804299144,20.188186813186814,62.25513196480939,30.21204933586338,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2124.444306284803,94
680,Meka #680,17.02860962566845,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,77.19636363636363,549.0258620689655,299.7035294117647,23.008309248554916,2115.6895520600315,95
8468,Meka #8468,53.0725,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,16.933528316936986,549.0258620689655,299.7035294117647,23.008309248554916,2091.4706071149367,96
8482,Meka #8482,43.03175675675676,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,16.933528316936986,549.0258620689655,299.7035294117647,23.008309248554916,2081.429863871693,97
5503,Meka #5503,33.227999999999994,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,24.618090452261306,549.0258620689655,299.7035294117647,23.008309248554916,2079.310669250261,98
3198,Meka #3198,27.570129870129872,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,16.933528316936986,549.0258620689655,299.7035294117647,23.008309248554916,2065.968236985067,99
7908,Meka #7908,1469.7,42.6,11.618181818181819,26.300640099112123,108.09674681753889,85.44767441860466,190.87012987012986,24.24785836664763,77.19636363636363,2.002830322185009,3.7496025905210475,23.008309248554916,2064.8383371878394,100
6430,Meka #6430,17.02860962566845,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,24.618090452261306,549.0258620689655,299.7035294117647,23.008309248554916,2063.1112788759297,101
4355,Meka #4355,22.557378984651713,56.44342688330872,127.8,52.08150470219435,21.576623376623374,16.34816462736374,40.86866310160428,31.83819363439427,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2061.8913581630527,102
2009,Meka #2009,33.227999999999994,77.50953346855984,41.12376237623762,286.44827586206895,1213.0857142857142,20.188186813186814,119.78746081504703,212.05438401775805,24.618090452261306,2.002830322185009,3.7496025905210475,23.008309248554916,2056.804150252095,103
366,Meka #366,22.557378984651713,42.6,151.03636363636363,11.54830910574511,56.568763878608436,85.44767441860466,51.23652453740949,91.00309597523221,75.19126328217237,775.0953346855985,670.3894736842105,23.008309248554916,2055.6824914371514,104
2041,Meka #2041,17.02860962566845,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,16.933528316936986,549.0258620689655,299.7035294117647,23.008309248554916,2055.4267167406056,105
5926,Meka #5926,22.557378984651713,56.44342688330872,32.576470588235296,20.588469827586206,21.576623376623374,16.34816462736374,40.86866310160428,123.50420168067227,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2026.8408019229578,106
96,Meka #96,22.557378984651713,56.44342688330872,32.576470588235296,20.588469827586206,21.576623376623374,16.34816462736374,110.63173132599884,31.83819363439427,75.19126328217237,2.002830322185009,1592.175,23.008309248554916,2004.9378621010744,107
6093,Meka #6093,477.65250000000003,18.327194244604318,97.72941176470589,263.53241379310344,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,24.618090452261306,2.002830322185009,299.7035294117647,23.008309248554916,1976.712137503481,108
1172,Meka #1172,61.434405144694544,77.50953346855984,41.12376237623762,286.44827586206895,1213.0857142857142,20.188186813186814,119.78746081504703,30.21204933586338,77.19636363636363,2.002830322185009,3.7496025905210475,23.008309248554916,1955.7464938989972,109
5758,Meka #5758,33.227999999999994,77.50953346855984,82.24752475247524,89.6368754398311,1213.0857142857142,145.5148514851485,119.78746081504703,30.21204933586338,24.618090452261306,2.002830322185009,91.96678700361012,23.008309248554916,1932.8180266092509,110
8378,Meka #8378,22.557378984651713,42.6,207.675,11.54830910574511,27.091244239631337,62.5404255319149,51.23652453740949,247.00840336134453,75.19126328217237,1013.5862068965516,139.20655737704917,23.008309248554916,1923.2496225650252,111
4590,Meka #4590,17.02860962566845,77.50953346855984,159.75,55.83313851548801,1213.0857142857142,20.188186813186814,119.78746081504703,212.05438401775805,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,1920.9312980196205,112
3995,Meka #3995,30.37535771065183,42.6,151.03636363636363,366.01724137931035,94.93714285714285,244.95,51.23652453740949,24.24785836664763,16.933528316936986,775.0953346855985,91.96678700361012,23.008309248554916,1912.4044477422262,113
7903,Meka #7903,1469.7,18.327194244604318,59.33571428571428,6.594905250077663,17.412713602187285,10.241811846689895,145.9595110771581,51.67302231237323,77.19636363636363,2.002830322185009,3.7496025905210475,23.008309248554916,1885.2019784164295,114
2810,Meka #2810,1469.7,42.6,11.618181818181819,11.54830910574511,94.93714285714285,85.44767441860466,25.77029943350418,24.24785836664763,77.19636363636363,2.002830322185009,3.7496025905210475,23.008309248554916,1871.826571797451,115
5347,Meka #5347,1469.7,56.44342688330872,32.576470588235296,20.588469827586206,88.7623693379791,16.34816462736374,40.86866310160428,31.83819363439427,77.19636363636363,2.002830322185009,3.7496025905210475,23.008309248554916,1863.0828637980962,116
2313,Meka #2313,35.31626617375231,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,2.002830322185009,299.7035294117647,23.008309248554916,1862.1250883092341,117
3649,Meka #3649,33.227999999999994,18.327194244604318,97.72941176470589,376.4748768472906,128.44436974789915,172.9058823529412,204.3433155080214,264.44429065743947,239.42481203007515,2.002830322185009,299.7035294117647,23.008309248554916,1860.0368221354818,118
8113,Meka #8113,955.3050000000001,77.50953346855984,82.24752475247524,33.87306089885648,188.2374384236453,20.188186813186814,40.113583875708585,30.21204933586338,77.19636363636363,99.0723360124449,229.5027027027027,23.008309248554916,1856.4660891683618,119
481,Meka #481,1469.7,18.327194244604318,93.3370786516854,85.01045606229142,17.412713602187285,56.745173745173744,14.832776958310689,51.67302231237323,16.933528316936986,2.002830322185009,3.7496025905210475,23.008309248554916,1852.7326860548242,120
