TOKEN_ID,TOKEN_NAME,background,in the hand,fur color,tail,mental state,eye color,nose,right arm,on the head,NUM_TRAITS,RARITY_SCORE,Rank
3267,cat #3267,11.070918086860912,264.9736842105263,27.510928961748636,13.073227733056349,42.4404636459431,13.766748701121138,13.528147252451967,13.588394062078274,11.275475923852184,20.0,431.2279885776388,74
9278,cat #9278,19.35415665545411,7.866406249999999,38.50478011472275,13.073227733056349,65.38311688311688,21.929652618969836,31.965079365079365,19.108074769902267,192.70813397129186,20.0,429.89262836159344,75
5017,cat #5017,107.68983957219251,193.6346153846154,10.22233502538071,24.837197829304394,13.132050864036518,13.766748701121138,13.528147252451967,13.588394062078274,18.792459873086973,20.0,429.1917885642678,76
5606,cat #5606,13.547258661284896,264.9736842105263,27.510928961748636,14.039319576129392,11.73201281677833,31.48530331457161,13.528147252451967,13.588394062078274,17.606224864486798,20.0,428.01127372005624,77
9659,cat #9659,11.070918086860912,264.9736842105263,10.22233502538071,14.039319576129392,11.73201281677833,21.929652618969836,13.528147252451967,41.538778877887786,18.792459873086973,20.0,427.82730833807216,78
2806,cat #2806,11.070918086860912,264.9736842105263,27.510928961748636,14.039319576129392,11.73201281677833,31.48530331457161,13.528147252451967,19.108074769902267,11.275475923852184,20.0,424.7238649128215,79
5031,cat #5031,11.070918086860912,145.92753623188406,68.38030560271646,83.21487603305785,11.73201281677833,31.48530331457161,22.323467464804345,19.108074769902267,11.086765029729136,20.0,424.32925935030494,80
2947,cat #2947,11.070918086860912,193.6346153846154,10.22233502538071,24.837197829304394,65.38311688311688,21.929652618969836,31.965079365079365,19.108074769902267,26.10578169561836,20.0,424.2567716588481,81
2701,cat #2701,13.547258661284896,193.6346153846154,10.22233502538071,83.21487603305785,13.132050864036518,21.929652618969836,13.528147252451967,41.538778877887786,11.275475923852184,20.0,422.02319064153716,82
9172,cat #9172,13.547258661284896,193.6346153846154,68.38030560271646,14.039319576129392,11.73201281677833,31.48530331457161,31.965079365079365,13.588394062078274,22.647323436797127,20.0,421.0196122200508,83
5555,cat #5555,19.35415665545411,264.9736842105263,13.29240924092409,13.073227733056349,11.73201281677833,31.48530331457161,22.323467464804345,13.588394062078274,11.086765029729136,20.0,420.9094205279226,84
6592,cat #6592,11.070918086860912,193.6346153846154,68.38030560271646,14.039319576129392,42.4404636459431,21.929652618969836,22.323467464804345,13.588394062078274,13.298553787228423,20.0,420.70569022934615,85
4047,cat #4047,13.547258661284896,264.9736842105263,10.22233502538071,13.073227733056349,42.4404636459431,13.766748701121138,13.528147252451967,19.108074769902267,8.631064632264703,20.0,419.2910046319314,86
3106,cat #3106,13.547258661284896,30.6048632218845,13.29240924092409,14.039319576129392,65.38311688311688,13.766748701121138,13.528147252451967,41.538778877887786,192.70813397129186,20.0,418.40877638609254,87
8682,cat #8682,13.547258661284896,264.9736842105263,10.22233502538071,14.039319576129392,13.132050864036518,21.929652618969836,13.528147252451967,19.108074769902267,26.10578169561836,20.0,416.5863046743002,88
8452,cat #8452,19.35415665545411,264.9736842105263,10.22233502538071,13.073227733056349,11.73201281677833,21.929652618969836,13.528147252451967,19.108074769902267,22.647323436797127,20.0,416.56861451931695,89
2752,cat #2752,11.070918086860912,264.9736842105263,38.50478011472275,14.039319576129392,13.132050864036518,13.766748701121138,13.528147252451967,19.108074769902267,7.427433334562756,20.0,415.5511569103139,90
4499,cat #4499,11.070918086860912,193.6346153846154,13.29240924092409,24.837197829304394,65.38311688311688,13.766748701121138,31.965079365079365,19.108074769902267,21.113440972950304,20.0,414.1716012338747,91
4646,cat #4646,11.070918086860912,264.9736842105263,13.29240924092409,14.039319576129392,20.097804391217565,13.766748701121138,13.528147252451967,19.108074769902267,21.113440972950304,20.0,410.99054720208386,92
93,cat #93,13.547258661284896,264.9736842105263,27.510928961748636,14.039319576129392,13.132050864036518,13.766748701121138,13.528147252451967,19.108074769902267,11.275475923852184,20.0,410.88168892105324,93
1533,cat #1533,11.070918086860912,264.9736842105263,10.22233502538071,24.837197829304394,11.73201281677833,21.929652618969836,13.528147252451967,19.108074769902267,11.086765029729136,20.0,408.48878763990376,94
6670,cat #6670,11.070918086860912,46.83255813953489,68.38030560271646,24.837197829304394,42.4404636459431,31.48530331457161,13.528147252451967,41.538778877887786,107.06007442849548,20.0,407.1737471777666,95
6958,cat #6958,13.547258661284896,7.866406249999999,13.29240924092409,83.21487603305785,20.097804391217565,21.929652618969836,13.528147252451967,19.108074769902267,192.70813397129186,20.0,405.29276318910036,96
1109,cat #1109,11.070918086860912,193.6346153846154,10.22233502538071,83.21487603305785,13.132050864036518,13.766748701121138,22.323467464804345,19.108074769902267,18.792459873086973,20.0,405.26554620286606,97
4710,cat #4710,40.1555333998006,24.031026252983292,13.29240924092409,13.073227733056349,42.4404636459431,31.48530331457161,13.528147252451967,13.588394062078274,192.70813397129186,20.0,404.30263887310116,98
103,cat #103,13.547258661284896,264.9736842105263,13.29240924092409,24.837197829304394,13.132050864036518,13.766748701121138,13.528147252451967,13.588394062078274,13.298553787228423,20.0,403.96444460895594,99
3297,cat #3297,19.35415665545411,193.6346153846154,13.29240924092409,83.21487603305785,13.132050864036518,13.766748701121138,13.528147252451967,19.108074769902267,14.761765137076674,20.0,403.79284403863994,100
7645,cat #7645,11.070918086860912,193.6346153846154,68.38030560271646,14.039319576129392,20.097804391217565,13.766748701121138,13.528147252451967,41.538778877887786,7.427433334562756,20.0,403.4840712075633,101
3407,cat #3407,13.547258661284896,193.6346153846154,68.38030560271646,24.837197829304394,11.73201281677833,21.929652618969836,22.323467464804345,13.588394062078274,11.086765029729136,20.0,401.05966947028105,102
1893,cat #1893,107.68983957219251,24.985111662531015,68.38030560271646,83.21487603305785,13.132050864036518,13.766748701121138,13.528147252451967,41.538778877887786,14.761765137076674,20.0,400.9976237030719,103
293,cat #293,11.070918086860912,68.49659863945578,10.22233502538071,14.039319576129392,20.097804391217565,31.48530331457161,13.528147252451967,19.108074769902267,192.70813397129186,20.0,400.75663502726206,104
1296,cat #1296,11.070918086860912,264.9736842105263,10.22233502538071,13.073227733056349,13.132050864036518,31.48530331457161,13.528147252451967,13.588394062078274,8.631064632264703,20.0,399.7051251812273,105
6925,cat #6925,11.070918086860912,264.9736842105263,13.29240924092409,13.073227733056349,11.73201281677833,21.929652618969836,22.323467464804345,13.588394062078274,7.427433334562756,20.0,399.4111995685612,106
9406,cat #9406,13.547258661284896,193.6346153846154,68.38030560271646,24.837197829304394,20.097804391217565,13.766748701121138,13.528147252451967,13.588394062078274,14.761765137076674,20.0,396.1422370218667,107
6141,cat #6141,19.35415665545411,264.9736842105263,10.22233502538071,14.039319576129392,13.132050864036518,13.766748701121138,13.528147252451967,13.588394062078274,13.298553787228423,20.0,395.9033901344068,108
6356,cat #6356,11.070918086860912,10.43419689119171,10.22233502538071,83.21487603305785,11.73201281677833,13.766748701121138,22.323467464804345,19.108074769902267,192.70813397129186,20.0,394.5807637603891,109
4602,cat #4602,11.070918086860912,145.92753623188406,38.50478011472275,14.039319576129392,65.38311688311688,21.929652618969836,13.528147252451967,41.538778877887786,22.647323436797127,20.0,394.5695730788207,110
2474,cat #2474,19.35415665545411,193.6346153846154,68.38030560271646,14.039319576129392,13.132050864036518,21.929652618969836,22.323467464804345,13.588394062078274,7.427433334562756,20.0,393.8093955633671,111
720,cat #720,40.1555333998006,193.6346153846154,10.22233502538071,24.837197829304394,13.132050864036518,13.766748701121138,13.528147252451967,19.108074769902267,44.91079393398751,20.0,393.29549716060046,112
8445,cat #8445,13.547258661284896,193.6346153846154,68.38030560271646,24.837197829304394,13.132050864036518,13.766748701121138,22.323467464804345,13.588394062078274,8.631064632264703,20.0,391.8411032022261,113
9336,cat #9336,19.35415665545411,6.757718120805369,38.50478011472275,14.039319576129392,13.132050864036518,31.48530331457161,13.528147252451967,41.538778877887786,192.70813397129186,20.0,391.04838874735134,114
9680,cat #9680,19.35415665545411,193.6346153846154,27.510928961748636,24.837197829304394,11.73201281677833,31.48530331457161,22.323467464804345,13.588394062078274,26.10578169561836,20.0,390.57185818497345,115
10023,cat #10023,107.68983957219251,68.49659863945578,10.22233502538071,83.21487603305785,20.097804391217565,21.929652618969836,31.965079365079365,19.108074769902267,7.427433334562756,20.0,390.1516937498186,116
499,cat #499,19.35415665545411,193.6346153846154,38.50478011472275,14.039319576129392,42.4404636459431,13.766748701121138,13.528147252451967,13.588394062078274,21.113440972950304,20.0,389.97006636546644,117
8306,cat #8306,107.68983957219251,7.866406249999999,68.38030560271646,14.039319576129392,65.38311688311688,21.929652618969836,13.528147252451967,41.538778877887786,29.605998235812997,20.0,389.9615648692778,118
6410,cat #6410,107.68983957219251,6.757718120805369,68.38030560271646,13.073227733056349,20.097804391217565,13.766748701121138,13.528147252451967,19.108074769902267,107.06007442849548,20.0,389.4619405719591,119
2897,cat #2897,40.1555333998006,7.866406249999999,13.29240924092409,14.039319576129392,42.4404636459431,21.929652618969836,22.323467464804345,13.588394062078274,192.70813397129186,20.0,388.34378022994144,120
2148,cat #2148,107.68983957219251,24.031026252983292,10.22233502538071,83.21487603305785,13.132050864036518,31.48530331457161,13.528147252451967,41.538778877887786,42.91071809077349,20.0,387.75307528333576,121
7071,cat #7071,19.35415665545411,145.92753623188406,10.22233502538071,13.073227733056349,20.097804391217565,21.929652618969836,22.323467464804345,41.538778877887786,72.10168277837451,20.0,386.56864177702926,122
8781,cat #8781,40.1555333998006,7.866406249999999,27.510928961748636,14.039319576129392,20.097804391217565,31.48530331457161,13.528147252451967,19.108074769902267,192.70813397129186,20.0,386.4996518871138,123
5100,cat #5100,40.1555333998006,145.92753623188406,13.29240924092409,13.073227733056349,65.38311688311688,31.48530331457161,13.528147252451967,13.588394062078274,29.605998235812997,20.0,386.0396663536969,124
3580,cat #3580,107.68983957219251,145.92753623188406,13.29240924092409,13.073227733056349,13.132050864036518,13.766748701121138,22.323467464804345,13.588394062078274,21.113440972950304,20.0,383.90711484304757,125
5120,cat #5120,40.1555333998006,17.48090277777778,13.29240924092409,24.837197829304394,11.73201281677833,21.929652618969836,22.323467464804345,19.108074769902267,192.70813397129186,20.0,383.5673848895535,126
9003,cat #9003,11.070918086860912,10.43419689119171,27.510928961748636,13.073227733056349,42.4404636459431,13.766748701121138,31.965079365079365,19.108074769902267,192.70813397129186,20.0,382.0777721261953,127
136,cat #136,19.35415665545411,145.92753623188406,68.38030560271646,24.837197829304394,13.132050864036518,21.929652618969836,13.528147252451967,19.108074769902267,35.8072546230441,20.0,382.0043764477637,128
440,cat #440,40.1555333998006,24.985111662531015,68.38030560271646,83.21487603305785,65.38311688311688,21.929652618969836,22.323467464804345,13.588394062078274,21.113440972950304,20.0,381.0738987000256,129
9621,cat #9621,40.1555333998006,68.49659863945578,68.38030560271646,83.21487603305785,11.73201281677833,31.48530331457161,31.965079365079365,13.588394062078274,11.086765029729136,20.0,380.10486826326735,130
786,cat #786,13.547258661284896,7.866406249999999,68.38030560271646,24.837197829304394,11.73201281677833,13.766748701121138,13.528147252451967,13.588394062078274,192.70813397129186,20.0,379.95460514702734,131
6548,cat #6548,13.547258661284896,193.6346153846154,13.29240924092409,14.039319576129392,20.097804391217565,31.48530331457161,13.528147252451967,13.588394062078274,44.91079393398751,20.0,378.12404581726076,132
749,cat #749,107.68983957219251,7.866406249999999,10.22233502538071,83.21487603305785,42.4404636459431,31.48530331457161,13.528147252451967,41.538778877887786,17.606224864486798,20.0,375.5923748359724,133
1557,cat #1557,11.070918086860912,145.92753623188406,27.510928961748636,83.21487603305785,11.73201281677833,13.766748701121138,31.965079365079365,19.108074769902267,11.086765029729136,20.0,375.3829399961616,134
6191,cat #6191,11.070918086860912,13.774281805745554,27.510928961748636,13.073227733056349,20.097804391217565,31.48530331457161,31.965079365079365,13.588394062078274,192.70813397129186,20.0,375.27407169165014,135
7373,cat #7373,40.1555333998006,24.985111662531015,13.29240924092409,13.073227733056349,13.132050864036518,21.929652618969836,22.323467464804345,13.588394062078274,192.70813397129186,20.0,375.1879810174929,136
3455,cat #3455,13.547258661284896,13.774281805745554,13.29240924092409,14.039319576129392,20.097804391217565,31.48530331457161,13.528147252451967,41.538778877887786,192.70813397129186,20.0,374.0114370915047,137
4386,cat #4386,19.35415665545411,193.6346153846154,13.29240924092409,13.073227733056349,20.097804391217565,31.48530331457161,13.528147252451967,41.538778877887786,7.427433334562756,20.0,373.4318761847416,138
5949,cat #5949,19.35415665545411,13.774281805745554,38.50478011472275,13.073227733056349,11.73201281677833,31.48530331457161,13.528147252451967,19.108074769902267,192.70813397129186,20.0,373.2681184339748,139
1299,cat #1299,40.1555333998006,193.6346153846154,27.510928961748636,14.039319576129392,11.73201281677833,21.929652618969836,13.528147252451967,19.108074769902267,11.086765029729136,20.0,372.7250498101255,140
7539,cat #7539,19.35415665545411,145.92753623188406,13.29240924092409,83.21487603305785,11.73201281677833,21.929652618969836,31.965079365079365,13.588394062078274,11.086765029729136,20.0,372.09088205395506,141
3686,cat #3686,11.070918086860912,13.774281805745554,68.38030560271646,13.073227733056349,11.73201281677833,13.766748701121138,13.528147252451967,13.588394062078274,192.70813397129186,20.0,371.6221700321008,142
72,cat #72,40.1555333998006,193.6346153846154,13.29240924092409,14.039319576129392,13.132050864036518,21.929652618969836,22.323467464804345,19.108074769902267,13.298553787228423,20.0,370.91367710641083,143
1718,cat #1718,19.35415665545411,10.43419689119171,13.29240924092409,24.837197829304394,13.132050864036518,21.929652618969836,13.528147252451967,41.538778877887786,192.70813397129186,20.0,370.75472420151226,144
9732,cat #9732,19.35415665545411,145.92753623188406,38.50478011472275,13.073227733056349,11.73201281677833,21.929652618969836,31.965079365079365,41.538778877887786,26.10578169561836,20.0,370.131006109451,145
