TOKEN_ID,TOKEN_NAME,Background,Head,Hair,Dino,Eye,Mouth,Jersey,IQ,Accessories,Eyewear,NUM_TRAITS,RARITY_SCORE,Rank
502,Chibi Dino #503,1020.9077001529834,892.1568627450979,957.4366331898613,1012.1334681496461,940.1709401709402,1021.324354657688,1111.111111111111,15838.607594936708,1675.0334672021415,60.25583145221972,666.4003728113973,25195.538336579793,31
8043,Chibi Dino #8044,1020.9077001529834,940.6126667919563,987.1794871794873,1130.4347826086955,891.2037037037037,953.061030181853,1000.0,11518.98734177215,1776.712815051473,2901.449275362319,1944.4444444444446,25064.993247249065,32
4068,Chibi Dino #4069,1013.2604514626986,863.3776091081594,953.3333333333333,861.8166164442532,975.9188846641318,893.351182507809,1250.0,11518.98734177215,1575.3855838841673,3152.755905511811,1944.4444444444446,25002.631353132958,33
6572,Chibi Dino #6573,1020.9077001529834,1036.6611433305716,946.5721040189126,956.5217391304348,975.9188846641318,957.9864101827927,1111.111111111111,11518.98734177215,1727.0531400966183,2780.555555555555,1944.4444444444446,24976.719574459705,34
2616,Chibi Dino #2617,1017.0697012802277,998.0059820538385,864.4214162348877,1036.231884057971,1056.2414266117971,922.2406486088079,666.6666666666666,15838.607594936708,1771.05449398443,60.25583145221972,666.4003728113973,24897.196018698953,35
4165,Chibi Dino #4166,932.8984156570363,968.4597523219813,835.2106800166875,1088.0434782608695,1002.6041666666667,1004.7174545819532,2000.0,15838.607594936708,113.1226833016906,60.25583145221972,1018.20771030414,24862.12776749996,36
3750,Chibi Dino #3751,969.679356776131,943.6274509803922,930.7298930729893,978.0166096726919,926.5944645006017,973.0728103431514,526.3157894736842,15838.607594936708,2014.8953301127212,60.25583145221972,666.4003728113973,24828.195504132687,37
9516,Chibi Dino #9517,955.9736414860091,955.8823529411764,864.4214162348877,1012.1334681496461,1111.1111111111113,922.2406486088079,769.2307692307693,15838.607594936708,1575.3855838841673,60.25583145221972,666.4003728113973,24731.642790846898,38
7731,Chibi Dino #7732,966.2162162162164,922.920892494929,835.2106800166875,1012.1334681496461,926.5944645006017,953.061030181853,909.090909090909,11518.98734177215,1690.3073286052008,2780.555555555555,1944.4444444444446,24459.522331028194,39
6765,Chibi Dino #6766,969.679356776131,925.8231594524601,929.4336118848653,946.124763705104,998.7029831387807,960.4682402609864,833.3333333333334,11518.98734177215,1675.0334672021415,2705.4054054054054,1944.4444444444446,24407.436107375805,40
3586,Chibi Dino #3587,976.6806517709045,892.1568627450979,965.750120598167,1115.9420289855072,975.9188846641318,957.9864101827927,1428.5714285714287,15838.607594936708,113.1226833016906,60.25583145221972,1018.20771030414,24343.20020751279,41
7352,Chibi Dino #7353,939.376876876877,981.3725490196078,864.4214162348877,967.1497584541063,1006.5359477124184,891.2037037037038,833.3333333333334,14078.762306610406,113.1226833016906,2860.0,666.4003728113973,24201.678948058427,42
5167,Chibi Dino #5168,955.9736414860091,1141.1308709530322,957.4366331898613,1130.4347826086955,1056.2414266117971,1002.0020020020021,909.090909090909,15838.607594936708,113.1226833016906,60.25583145221972,1018.20771030414,24182.504085937067,43
3275,Chibi Dino #3276,1048.606746281165,922.920892494929,930.7298930729893,1036.231884057971,972.2222222222223,983.3971902937421,1111.111111111111,15838.607594936708,113.1226833016906,60.25583145221972,1018.20771030414,24035.413759528892,44
2849,Chibi Dino #2850,969.679356776131,1047.7287000209335,957.4366331898613,956.5217391304348,1056.2414266117971,973.0728103431514,2000.0,9746.835443037975,1579.8611111111109,2780.555555555555,1944.4444444444446,24012.377220221395,45
8721,Chibi Dino #8722,1082.1621621621623,922.920892494929,978.494623655914,1061.5058324496288,916.6666666666667,983.3971902937421,909.090909090909,15838.607594936708,113.1226833016906,60.25583145221972,1018.20771030414,23884.432096808712,46
1366,Chibi Dino #1367,1009.4796288826141,905.8823529411764,978.494623655914,1012.1334681496461,852.7131782945736,988.641975308642,1000.0,15838.607594936708,113.1226833016906,60.25583145221972,1018.20771030414,23777.53904722733,47
431,Chibi Dino #432,1009.4796288826141,892.1568627450979,926.8518518518518,861.8166164442532,1002.6041666666667,910.910910910911,1111.111111111111,15838.607594936708,113.1226833016906,60.25583145221972,1018.20771030414,23745.12496860727,48
4612,Chibi Dino #4613,1020.9077001529834,925.8231594524601,978.494623655914,1012.1334681496461,975.9188846641318,953.061030181853,1250.0,9746.835443037975,1660.0331674958538,3203.2,1944.4444444444446,23670.851921235262,49
2215,Chibi Dino #2216,939.376876876877,1141.1308709530322,965.750120598167,916.2471395881008,1014.4927536231884,950.6172839506173,1250.0,14078.762306610406,1579.8611111111109,60.25583145221972,666.4003728113973,23562.894667575118,50
6033,Chibi Dino #6034,973.1674120163331,1004.8183095763902,890.9657320872274,1101.8161805173363,943.6274509803922,960.4682402609864,2000.0,9050.632911392406,1776.712815051473,2860.0,1944.4444444444446,23506.653496326988,51
4246,Chibi Dino #4247,955.9736414860091,1004.8183095763902,835.2106800166875,1012.1334681496461,972.2222222222223,910.910910910911,714.2857142857143,15838.607594936708,113.1226833016906,60.25583145221972,1018.20771030414,23435.748766642344,52
3167,Chibi Dino #3168,929.6925791771152,931.6827997021593,987.1794871794873,1036.231884057971,923.2613908872903,960.4682402609864,555.5555555555555,15838.607594936708,113.1226833016906,60.25583145221972,1018.20771030414,23354.265756815326,53
7429,Chibi Dino #7430,1017.0697012802277,1059.0351248413035,926.8518518518518,967.1497584541063,1002.6041666666667,910.910910910911,1000.0,9746.835443037975,1771.05449398443,2839.7163120567375,1944.4444444444446,23185.672207528656,54
7328,Chibi Dino #7329,869.9052750499696,922.920892494929,965.750120598167,1115.9420289855072,943.6274509803922,960.4682402609864,1000.0,14078.762306610406,1579.8611111111109,60.25583145221972,666.4003728113973,23163.893630355084,55
2169,Chibi Dino #2170,1013.2604514626986,968.4597523219813,890.9657320872274,763.5392829900838,1111.1111111111113,933.8557701278105,1000.0,14078.762306610406,1660.0331674958538,60.25583145221972,666.4003728113973,23146.643778470792,56
3173,Chibi Dino #3174,1013.2604514626986,905.8823529411764,1006.5359477124182,935.9513791491352,1078.4313725490197,910.910910910911,909.090909090909,14078.762306610406,1579.8611111111109,60.25583145221972,666.4003728113973,23145.342945801403,57
7861,Chibi Dino #7862,1013.2604514626986,940.6126667919563,939.906103286385,1074.6108427267848,919.9522102747909,1010.1927540619639,625.0,9746.835443037975,1917.6245210727966,2780.555555555555,1944.4444444444446,22912.99499271535,58
124,Chibi Dino #125,926.5087004813033,905.8823529411764,987.1794871794873,946.124763705104,926.5944645006017,957.9864101827927,1428.5714285714287,9050.632911392406,1917.6245210727966,2901.449275362319,1944.4444444444446,22892.998759833863,59
2719,Chibi Dino #2720,929.6925791771152,943.6274509803922,987.1794871794873,763.5392829900838,923.2613908872903,983.3971902937421,769.2307692307693,14078.762306610406,1771.05449398443,60.25583145221972,666.4003728113973,22876.401155597334,60
3574,Chibi Dino #3575,1028.671256808139,1001.4005602240898,926.8518518518518,935.9513791491352,940.1709401709402,891.2037037037038,1666.6666666666667,9050.632911392406,1904.490106544901,2566.6666666666665,1944.4444444444446,22857.15048762295,61
3441,Chibi Dino #3442,949.2650545282123,1047.7287000209335,930.7298930729893,956.5217391304348,1078.4313725490197,895.509035605654,1000.0,9050.632911392406,1904.490106544901,3079.9999999999995,1944.4444444444446,22837.753257288998,62
2396,Chibi Dino #2397,1024.7747747747749,968.4597523219813,864.4214162348877,1074.6108427267848,940.1709401709402,1012.9528435539365,1111.111111111111,9050.632911392406,1690.3073286052008,3056.48854961832,1944.4444444444446,22738.37491495479,63
6396,Chibi Dino #6397,929.6925791771152,1070.5882352941178,939.906103286385,1036.231884057971,1030.789825970549,922.2406486088079,909.090909090909,9050.632911392406,1575.3855838841673,3229.0322580645156,1944.4444444444446,22638.035383271388,64
7270,Chibi Dino #7271,1020.9077001529834,905.8823529411764,939.906103286385,897.3554459883461,891.2037037037037,988.641975308642,625.0,9746.835443037975,1727.0531400966183,2860.0,1944.4444444444446,22547.230308960276,65
2130,Chibi Dino #2131,1024.7747747747749,1001.4005602240898,929.4336118848653,1012.1334681496461,940.1709401709402,893.351182507809,909.090909090909,9050.632911392406,1917.6245210727966,2922.6277372262775,1944.4444444444446,22545.68506093896,66
2231,Chibi Dino #2232,1020.9077001529834,903.1035727174306,946.5721040189126,916.2471395881008,1030.789825970549,1021.324354657688,1111.111111111111,9050.632911392406,1737.847222222222,2860.0,1944.4444444444446,22542.98038627585,67
3410,Chibi Dino #3411,976.6806517709045,892.1568627450979,835.2106800166875,1012.1334681496461,936.7396593673966,1021.324354657688,909.090909090909,9746.835443037975,1575.3855838841673,2669.3333333333335,1944.4444444444446,22519.33539049825,68
7138,Chibi Dino #7139,929.6925791771152,943.6274509803922,957.4366331898613,1012.1334681496461,998.7029831387807,1004.7174545819532,833.3333333333334,9050.632911392406,1904.490106544901,2922.6277372262775,1944.4444444444446,22501.839102159112,69
7688,Chibi Dino #7689,973.1674120163331,968.4597523219813,957.4366331898613,1000.4997501249377,1130.6901615271659,1010.1927540619639,666.6666666666666,9050.632911392406,1776.712815051473,2901.449275362319,1944.4444444444446,22380.352576159552,70
690,Chibi Dino #691,1044.5580715850986,931.6827997021593,939.906103286385,1088.0434782608695,936.7396593673966,1010.1927540619639,1111.111111111111,14078.762306610406,113.1226833016906,60.25583145221972,1018.20771030414,22332.582509043445,71
8419,Chibi Dino #8420,1013.2604514626986,1004.8183095763902,929.4336118848653,978.0166096726919,926.5944645006017,945.7671957671959,666.6666666666666,9050.632911392406,1771.05449398443,3010.5263157894738,1944.4444444444446,22241.215475141864,72
7132,Chibi Dino #7133,955.9736414860091,968.4597523219813,953.3333333333333,989.1304347826086,891.2037037037037,893.351182507809,909.090909090909,9050.632911392406,1660.0331674958538,3010.5263157894738,1944.4444444444446,22226.179796348533,73
5854,Chibi Dino #5855,1056.7989864864865,1001.4005602240898,835.2106800166875,1012.1334681496461,1039.136302294197,1002.0020020020021,1000.0,11518.98734177215,113.1226833016906,2901.449275362319,666.4003728113973,22146.64167242067,74
7285,Chibi Dino #7286,920.2059202059204,900.3417880913833,929.4336118848653,956.5217391304348,936.7396593673966,933.8557701278105,1111.111111111111,11518.98734177215,113.1226833016906,3152.755905511811,666.4003728113973,22139.47590331597,75
5310,Chibi Dino #5311,878.3783783783783,1078.4313725490194,987.1794871794873,1280.0511508951408,919.9522102747909,957.9864101827927,476.1904761904762,9050.632911392406,1660.0331674958538,2860.0,1944.4444444444446,22093.28000898279,76
3491,Chibi Dino #3492,869.9052750499696,931.6827997021593,978.494623655914,1012.1334681496461,979.6437659033078,891.2037037037038,588.2352941176471,9050.632911392406,1675.0334672021415,3056.48854961832,1944.4444444444446,21977.89830293966,77
3010,Chibi Dino #3011,973.1674120163331,998.0059820538385,835.2106800166875,946.124763705104,1078.4313725490197,945.7671957671959,909.090909090909,9050.632911392406,1579.8611111111109,2669.3333333333335,1944.4444444444446,21930.07011548038,78
2125,Chibi Dino #2126,955.9736414860091,968.4597523219813,890.9657320872274,888.1987577639752,1022.5763612217796,910.910910910911,625.0,9050.632911392406,1727.0531400966183,2901.449275362319,1944.4444444444446,21885.664927087673,79
6983,Chibi Dino #6984,973.1674120163331,1070.5882352941178,953.3333333333333,1061.5058324496288,916.6666666666667,945.7671957671959,588.2352941176471,14078.762306610406,113.1226833016906,60.25583145221972,1018.20771030414,21779.612501313382,80
1727,Chibi Dino #1728,939.376876876877,952.7888825433084,987.1794871794873,989.1304347826086,891.2037037037037,950.6172839506173,714.2857142857143,14078.762306610406,113.1226833016906,60.25583145221972,1018.20771030414,21694.93091499078,81
3005,Chibi Dino #3006,869.9052750499696,1004.8183095763902,946.5721040189126,989.1304347826086,998.7029831387807,1029.8353909465022,588.2352941176471,9050.632911392406,1904.490106544901,2224.4444444444443,1944.4444444444446,21551.211698457006,82
6683,Chibi Dino #6684,1009.4796288826141,952.7888825433084,926.8518518518518,967.1497584541063,919.9522102747909,1010.1927540619639,909.090909090909,11518.98734177215,1917.6245210727966,60.25583145221972,666.4003728113973,20858.77406226811,83
9660,Chibi Dino #9661,929.6925791771152,922.920892494929,926.8518518518518,861.8166164442532,943.6274509803922,1004.7174545819532,1250.0,11518.98734177215,1575.3855838841673,60.25583145221972,666.4003728113973,20660.65597545043,84
8161,Chibi Dino #8162,926.5087004813033,1004.8183095763902,946.5721040189126,1261.4996849401386,919.9522102747909,1010.1927540619639,1000.0,9746.835443037975,113.1226833016906,2583.2258064516127,666.4003728113973,20179.128068956175,85
4560,Chibi Dino #4561,976.6806517709045,1141.1308709530322,978.494623655914,828.9855072463768,1130.6901615271659,960.4682402609864,1250.0,6668.887408394403,1737.847222222222,2550.3184713375795,1944.4444444444446,20167.94760181303,86
3960,Chibi Dino #3961,1013.2604514626986,925.8231594524601,835.2106800166875,1130.4347826086955,954.1511771995043,953.061030181853,1111.111111111111,6335.443037974683,1665.0033266799733,3229.0322580645156,1944.4444444444446,20096.975459196627,87
8191,Chibi Dino #8192,969.679356776131,922.920892494929,835.2106800166875,1000.4997501249377,1111.1111111111113,1021.324354657688,909.090909090909,9746.835443037975,113.1226833016906,2669.3333333333335,666.4003728113973,19965.52888675679,88
9604,Chibi Dino #9605,1044.5580715850986,1070.5882352941178,930.7298930729893,1115.9420289855072,943.6274509803922,957.9864101827927,2000.0,5279.535864978903,1727.0531400966183,2860.0,1944.4444444444446,19874.465539620865,89
4197,Chibi Dino #4198,994.6343402225756,1004.8183095763902,930.7298930729893,1280.0511508951408,957.7114427860697,895.509035605654,5000.0,6335.443037974683,1660.0331674958538,60.25583145221972,666.4003728113973,19785.586581892974,90
659,Chibi Dino #660,976.6806517709045,968.4597523219813,835.2106800166875,1036.231884057971,936.7396593673966,945.7671957671959,1000.0,6335.443037974683,1675.0334672021415,3079.9999999999995,1944.4444444444446,19734.010772923404,91
1344,Chibi Dino #1345,973.1674120163331,943.6274509803922,957.4366331898613,888.1987577639752,998.7029831387807,933.8557701278105,1111.111111111111,9050.632911392406,113.1226833016906,3010.5263157894738,666.4003728113973,19646.78240162323,92
6657,Chibi Dino #6658,973.1674120163331,905.8823529411764,926.8518518518518,1012.1334681496461,1030.789825970549,1015.7280568239473,833.3333333333334,6335.443037974683,1727.0531400966183,2922.6277372262775,1944.4444444444446,19627.45466082886,93
7186,Chibi Dino #7187,994.6343402225756,940.6126667919563,987.1794871794873,1012.1334681496461,1022.5763612217796,1010.1927540619639,714.2857142857143,6335.443037974683,1776.712815051473,2860.0,1944.4444444444446,19598.215089383724,94
4314,Chibi Dino #4315,1017.0697012802277,925.8231594524601,965.750120598167,1012.1334681496461,975.9188846641318,973.0728103431514,909.090909090909,9746.835443037975,113.1226833016906,2224.4444444444443,666.4003728113973,19529.661997174204,95
8223,Chibi Dino #8224,878.3783783783783,943.6274509803922,987.1794871794873,946.124763705104,919.9522102747909,910.910910910911,909.090909090909,6335.443037974683,1665.0033266799733,3079.9999999999995,1944.4444444444446,19520.15491961907,96
2093,Chibi Dino #2094,976.6806517709045,1001.4005602240898,929.4336118848653,1074.6108427267848,950.6172839506173,893.351182507809,833.3333333333334,9050.632911392406,113.1226833016906,2922.6277372262775,666.4003728113973,19412.21117113017,97
7394,Chibi Dino #7395,1048.606746281165,943.6274509803922,890.9657320872274,1101.8161805173363,1022.5763612217796,895.509035605654,3333.3333333333335,3726.731198808637,1640.4457554900032,2839.7163120567375,1944.4444444444446,19387.77255082671,98
6400,Chibi Dino #6401,926.5087004813033,968.4597523219813,890.9657320872274,978.0166096726919,979.6437659033078,953.061030181853,1428.5714285714287,9746.835443037975,1776.712815051473,60.25583145221972,666.4003728113973,19375.431481572858,99
808,Chibi Dino #809,1048.606746281165,931.6827997021593,864.4214162348877,770.2962677953059,1111.1111111111113,988.641975308642,1250.0,9746.835443037975,1690.3073286052008,60.25583145221972,666.4003728113973,19128.559292340065,100
4906,Chibi Dino #4907,936.1264378565418,1047.7287000209335,987.1794871794873,935.9513791491352,923.2613908872903,895.509035605654,714.2857142857143,5509.080902586681,1904.490106544901,3281.9672131147536,1944.4444444444446,19080.02481167554,101
3298,Chibi Dino #3299,966.2162162162164,968.4597523219813,978.494623655914,1048.7166055526454,1039.136302294197,1012.9528435539365,1666.6666666666667,9050.632911392406,1579.8611111111109,60.25583145221972,666.4003728113973,19037.79323702869,102
9163,Chibi Dino #9164,955.9736414860091,925.8231594524601,939.906103286385,1012.1334681496461,926.5944645006017,957.9864101827927,1111.111111111111,5279.535864978903,1675.0334672021415,3281.9672131147536,1944.4444444444446,19010.50934790925,103
5869,Chibi Dino #5870,966.2162162162164,925.8231594524601,978.494623655914,1243.4782608695652,940.1709401709402,926.8518518518518,588.2352941176471,9746.835443037975,1904.490106544901,60.25583145221972,666.4003728113973,18947.25210018109,104
2299,Chibi Dino #2300,955.9736414860091,1078.4313725490194,835.2106800166875,967.1497584541063,954.1511771995043,983.3971902937421,1250.0,5068.354430379746,1737.847222222222,3079.9999999999995,1944.4444444444446,18854.959917045482,105
4921,Chibi Dino #4922,945.945945945946,1001.4005602240898,1006.5359477124182,956.5217391304348,1026.6666666666667,957.9864101827927,909.090909090909,9746.835443037975,1575.3855838841673,60.25583145221972,666.4003728113973,18853.025410139016,106
8332,Chibi Dino #8333,969.679356776131,1141.1308709530322,939.906103286385,935.9513791491352,919.9522102747909,983.3971902937421,909.090909090909,5279.535864978903,1737.847222222222,2860.0,1944.4444444444446,18620.935551469694,107
171,Chibi Dino #172,955.9736414860091,968.4597523219813,978.494623655914,1074.6108427267848,954.1511771995043,973.0728103431514,909.090909090909,5068.354430379746,2014.8953301127212,2705.4054054054054,1944.4444444444446,18546.953367166574,108
7405,Chibi Dino #7406,929.6925791771152,903.1035727174306,987.1794871794873,1061.5058324496288,940.1709401709402,933.8557701278105,3333.3333333333335,2695.9332076488013,1737.847222222222,2922.6277372262775,1944.4444444444446,18389.69412669749,109
5002,Chibi Dino #5003,966.2162162162164,922.920892494929,1006.5359477124182,1130.4347826086955,923.2613908872903,891.2037037037038,3333.3333333333335,5279.535864978903,113.1226833016906,3152.755905511811,666.4003728113973,18385.721093560387,110
5816,Chibi Dino #5817,966.2162162162164,1036.6611433305716,929.4336118848653,1012.1334681496461,926.5944645006017,922.2406486088079,833.3333333333334,5279.535864978903,1727.0531400966183,2780.555555555555,1944.4444444444446,18358.20189109956,111
9909,Chibi Dino #9910,920.2059202059204,1036.6611433305716,929.4336118848653,1145.3089244851258,852.7131782945736,1010.1927540619639,909.090909090909,9050.632911392406,1737.847222222222,60.25583145221972,666.4003728113973,18318.742779232176,112
8526,Chibi Dino #8527,983.783783783784,968.4597523219813,926.8518518518518,1000.4997501249377,940.1709401709402,1010.1927540619639,909.090909090909,9050.632911392406,1776.712815051473,60.25583145221972,666.4003728113973,18293.051672113863,113
5241,Chibi Dino #5242,878.3783783783783,1001.4005602240898,965.750120598167,1024.0409207161126,998.7029831387807,922.2406486088079,909.090909090909,5068.354430379746,1776.712815051473,2550.3184713375795,1944.4444444444446,18039.434681968487,114
1331,Chibi Dino #1332,1013.2604514626986,1040.3242569112451,890.9657320872274,1036.231884057971,954.1511771995043,1002.0020020020021,588.2352941176471,9050.632911392406,1665.0033266799733,60.25583145221972,666.4003728113973,17967.463240174293,115
9258,Chibi Dino #9259,969.679356776131,955.8823529411764,987.1794871794873,888.1987577639752,1056.2414266117971,1015.7280568239473,2000.0,2695.9332076488013,2014.8953301127212,3336.6666666666665,1944.4444444444446,17864.849086969145,116
2264,Chibi Dino #2265,929.6925791771152,863.3776091081594,929.4336118848653,916.2471395881008,919.9522102747909,945.7671957671959,1000.0,5279.535864978903,1579.8611111111109,2550.3184713375795,1944.4444444444446,17858.630237672267,117
6439,Chibi Dino #6440,939.376876876877,1004.8183095763902,978.494623655914,1012.1334681496461,919.9522102747909,1015.7280568239473,625.0,9050.632911392406,1579.8611111111109,60.25583145221972,666.4003728113973,17852.6537721247,118
3860,Chibi Dino #3861,1024.7747747747749,1047.7287000209335,930.7298930729893,770.2962677953059,852.7131782945736,893.351182507809,769.2307692307693,9050.632911392406,1771.05449398443,60.25583145221972,666.4003728113973,17837.16837533761,119
1834,Chibi Dino #1835,926.5087004813033,968.4597523219813,987.1794871794873,956.5217391304348,998.7029831387807,891.2037037037038,2000.0,3726.731198808637,1727.0531400966183,2669.3333333333335,1944.4444444444446,17796.138482638726,120
4818,Chibi Dino #4819,1009.4796288826141,931.6827997021593,946.5721040189126,916.2471395881008,979.6437659033078,957.9864101827927,1666.6666666666667,6335.443037974683,113.1226833016906,3079.9999999999995,666.4003728113973,17603.24460903232,121
5321,Chibi Dino #5322,949.2650545282123,968.4597523219813,965.750120598167,1261.4996849401386,940.1709401709402,1002.0020020020021,1666.6666666666667,3726.731198808637,1917.6245210727966,2224.4444444444443,1944.4444444444446,17567.058829998434,122
